,Position,value
contig_19657_2,293,-2.19049652837
contig_19657_2,294,65.5194915503
contig_19657_2,295,2.89818416067
contig_19657_2,296,-2.06991873782
contig_19657_2,297,166.857027762
contig_19657_2,298,8.64004842206
contig_19657_2,299,0.859316358134
contig_19657_2,300,-2.13025947627
contig_19657_2,301,-2.04987232623
contig_19657_2,302,-2.03025977454
contig_19657_2,303,-2.02977553871
contig_19657_2,304,132.691695864
contig_19657_2,305,-1.99005661069
contig_19657_2,306,-1.98504124326
contig_19657_2,307,0.680192991419
contig_19657_2,308,-1.90483755667
contig_19657_2,309,-1.90483755667
contig_19657_2,310,123.254805701
contig_19657_2,311,-1.74443018348
contig_19657_2,312,-1.78861408857
contig_19657_2,313,71.8790492525
contig_19657_2,314,162.228801572
contig_19657_2,315,123.374323542
contig_19657_2,316,-1.80458294842
contig_19657_2,317,-1.80458294842
contig_19657_2,318,2.86591681232
contig_19657_2,319,119.02408031
contig_19657_2,320,-1.86944711913
contig_19657_2,321,-1.88909802613
contig_19657_2,322,-1.86473571337
contig_19657_2,323,-1.86473571337
contig_19657_2,324,-1.84890445111
contig_19657_2,325,2.05945008517
contig_19657_2,326,-1.96995502876
contig_19657_2,327,-1.99005661069
contig_19657_2,328,-1.99005661069
contig_19657_2,329,4.03528047397
contig_19657_2,330,-2.04519400821
contig_19657_2,331,-2.04987232623
contig_19657_2,332,3.19754027525
contig_19657_2,333,-2.09006590125
contig_19657_2,334,2.8780934129
contig_19657_2,335,3.17744397682
contig_19657_2,336,-2.06996911374
contig_19657_2,337,40.6444182038
contig_19657_2,338,-2.15035626379
contig_19657_2,339,-2.20560138141
contig_19657_2,340,-2.19107242995
contig_19657_2,341,-2.33178350343
contig_19657_2,342,-2.33178350343
contig_19657_2,343,-2.30585598965
contig_19657_2,344,-2.35126691577
contig_19657_2,345,-2.37198666728
contig_19657_2,346,152.637353447
contig_19657_2,347,-2.39208824921
contig_19657_2,348,-2.39208824921
contig_19657_2,349,1.47705725335
contig_19657_2,350,16.0479263803
contig_19657_2,351,-2.55290090462
contig_19657_2,352,1.57610348027
contig_19657_2,353,-2.5321336016
contig_19657_2,354,189.635135262
contig_19657_2,355,-2.49200165149
contig_19657_2,356,-2.43229141306
contig_19657_2,357,-2.37142092642
contig_19657_2,358,1.57746981056
contig_19657_2,359,-2.31168192151
contig_19657_2,360,-2.33122735139
contig_19657_2,361,-2.33122735139
contig_19657_2,362,-2.2909780205
contig_19657_2,363,-2.27147875765
contig_19657_2,364,1.85720730256
contig_19657_2,365,0.699025747747
contig_19657_2,366,-2.23068912522
contig_19657_2,367,3.19754027525
contig_19657_2,368,-2.11066610225
contig_19657_2,369,-1.92488847832
contig_19657_2,370,2.88622857194
contig_19657_2,371,2.99692423325
contig_19657_2,372,3.49338554216
contig_19657_2,373,-1.70863446372
contig_19657_2,374,-1.72873604565
contig_19657_2,375,-1.70432834018
contig_19657_2,376,-1.70432834018
contig_19657_2,377,-1.70432834018
contig_19657_2,378,-1.72873604565
contig_19657_2,379,98.1452695873
contig_19657_2,380,-1.72437926183
contig_19657_2,381,-2.3259069113
contig_19657_2,382,11.5064137404
contig_19657_2,383,-3.13502255436
contig_19657_2,384,-3.11492625594
contig_19657_2,385,31.9552673769
contig_19657_2,386,-3.07480848934
contig_19657_2,387,-3.00763824737
contig_19657_2,388,115.067494486
contig_19657_2,389,-3.33606672699
contig_19657_2,390,-3.37626030202
contig_19657_2,391,31.4410742812
contig_19657_2,392,-3.70942050509
contig_19657_2,393,-3.71790568972
contig_19657_2,394,-3.78962419169
contig_19657_2,395,-3.80967511334
contig_19657_2,396,-3.81930056597
contig_19657_2,397,44.2351031161
contig_19657_2,398,-3.89970689367
contig_19657_2,399,-3.87867998982
contig_19657_2,400,15.1101924802
contig_19657_2,401,-3.77810410398
contig_19657_2,402,43.6013605672
contig_19657_2,403,15.8435650553
contig_19657_2,404,-2.67280769058
contig_19657_2,405,-2.67351039618
contig_19657_2,406,2.21144756947
contig_19657_2,407,-2.59242249688
contig_19657_2,408,-2.57238880154
contig_19657_2,409,8.2099354289
contig_19657_2,410,-2.2105928268
contig_19657_2,411,6.92349952996
contig_19657_2,412,-1.88478663502
contig_19657_2,413,3.30705298041
contig_19657_2,414,-1.90919481364
contig_19657_2,415,67.4542386144
contig_19657_2,416,-1.84934553721
contig_19657_2,417,-1.84934553721
contig_19657_2,418,2.79424144846
contig_19657_2,419,22.6060495627
contig_19657_2,420,-4.07964786494
contig_19657_2,421,23.3732375929
contig_19657_2,422,-4.0193575024
contig_19657_2,423,-4.03023525148
contig_19657_2,424,15.7744566935
contig_19657_2,425,-4.11043893807
contig_19657_2,426,-4.11984143996
contig_19657_2,427,201.717251251
contig_19657_2,428,-4.12082429486
contig_19657_2,429,-4.20123062256
contig_19657_2,430,-4.19064262467
contig_19657_2,431,-4.24042216503
contig_19657_2,432,-4.22032537752
contig_19657_2,433,5.15336929688
contig_19657_2,434,-4.21069354632
contig_19657_2,435,-4.24042216503
contig_19657_2,436,1.0271400453
contig_19657_2,437,-4.22032537752
contig_19657_2,438,-4.18112904064
contig_19657_2,439,2.68505385208
contig_19657_2,440,-1.96943724569
contig_19657_2,441,3.26156178682
contig_19657_2,442,-1.94938838867
contig_19657_2,443,-1.88478663502
contig_19657_2,444,-1.86900123862
contig_19657_2,445,9.06208634157
contig_19657_2,446,-1.78904079143
contig_19657_2,447,-1.74842051355
contig_19657_2,448,-1.78857055986
contig_19657_2,449,-1.78857055986
contig_19657_2,450,3.50183106538
contig_19657_2,451,8.41903393378
contig_19657_2,452,-1.72437926183
contig_19657_2,453,-1.74842051355
contig_19657_2,454,-1.74842051355
contig_19657_2,455,-1.74837796301
contig_19657_2,456,-1.80871087608
contig_19657_2,457,0.820549442963
contig_19657_2,458,-1.76448110512
contig_19657_2,459,-1.76851730106
contig_19657_2,460,36.3136959815
contig_19657_2,461,3.85074187624
contig_19657_2,462,-1.80871087608
contig_19657_2,463,33.0685029545
contig_19657_2,464,-1.82463387007
contig_19657_2,465,-1.84468479172
contig_19657_2,466,-1.84468479172
contig_19657_2,467,-1.86944711913
contig_19657_2,468,-1.94938838867
contig_19657_2,469,32.1312362212
contig_19657_2,470,-1.92929160115
contig_19657_2,471,-1.92929160115
contig_19657_2,472,51.1679573661
contig_19657_2,473,-1.90919481364
contig_19657_2,474,-2.11016268876
contig_19657_2,475,70.9817911111
contig_19657_2,476,-2.10534677316
contig_19657_2,477,-2.15035626379
contig_19657_2,478,-2.1508692661
contig_19657_2,479,-2.17097084802
contig_19657_2,480,-2.16549953811
contig_19657_2,481,-2.16549953811
contig_19657_2,482,-2.13025947627
contig_19657_2,483,-2.09056452032
contig_19657_2,484,112.64898777
contig_19657_2,485,3.09705878312
contig_19657_2,486,-2.11016268876
contig_19657_2,487,-2.00509216491
contig_19657_2,488,-2.04982243939
contig_19657_2,489,-2.05036135647
contig_19657_2,490,7.22711295177
contig_19657_2,491,-2.01015819261
contig_19657_2,492,-2.0096787512
contig_19657_2,493,55.6662673134
contig_19657_2,494,3.50183106538
contig_19657_2,495,-1.74842051355
contig_19657_2,496,35.3849152862
contig_19657_2,497,-1.6680333635
contig_19657_2,498,3.01367492904
contig_19657_2,499,63.8695434154
contig_19657_2,500,-1.58764621345
contig_19657_2,501,-1.58802497217
contig_19657_2,502,-1.60407373193
contig_19657_2,503,-1.60774300096
contig_19657_2,504,-1.54392096698
contig_19657_2,505,-1.52387004533
contig_19657_2,506,-1.52772022639
contig_19657_2,507,-1.54745263842
contig_19657_2,508,-1.52387004533
contig_19657_2,509,-1.54392096698
contig_19657_2,510,-1.54745263842
contig_19657_2,511,-1.52735585091
contig_19657_2,512,-1.52735585091
contig_19657_2,513,-1.50722238191
contig_19657_2,514,-1.56397188863
contig_19657_2,515,-1.56751127718
contig_19657_2,516,-1.64793657598
contig_19657_2,517,-1.60812655409
contig_19657_2,518,-1.60812655409
contig_19657_2,519,3.62392025386
contig_19657_2,520,8.42289856548
contig_19657_2,521,-1.64789647088
contig_19657_2,522,-1.68427741853
contig_19657_2,523,-1.6885328818
contig_19657_2,524,-1.66843129987
contig_19657_2,525,-1.66422649688
contig_19657_2,526,-1.6885328818
contig_19657_2,527,-1.66843129987
contig_19657_2,528,-1.68813015101
contig_19657_2,529,27.1553803764
contig_19657_2,530,-1.6680333635
contig_19657_2,531,-1.64417557523
contig_19657_2,532,-1.68813015101
contig_19657_2,533,-1.70432834018
contig_19657_2,534,24.8633524796
contig_19657_2,535,-1.68427741853
contig_19657_2,536,-1.70432834018
contig_19657_2,537,3.26549824575
contig_19657_2,538,75.4568781057
contig_19657_2,539,-1.68427741853
contig_19657_2,540,-1.68813015101
contig_19657_2,541,51.9806622837
contig_19657_2,542,-1.62783978847
contig_19657_2,543,9.42407506168
contig_19657_2,544,2.8257118348
contig_19657_2,545,-1.80866685829
contig_19657_2,546,-1.88905205199
contig_19657_2,547,3.59733074846
contig_19657_2,548,-1.84468479172
contig_19657_2,549,4.25844920623
contig_19657_2,550,17.5346025132
contig_19657_2,551,-1.92975186491
contig_19657_2,552,-1.94938838867
contig_19657_2,553,-1.90483755667
contig_19657_2,554,-1.90483755667
contig_19657_2,555,-1.88909802613
contig_19657_2,556,22.0071214274
contig_19657_2,557,-1.92488847832
contig_19657_2,558,-1.92929160115
contig_19657_2,559,29.5969286341
contig_19657_2,560,-1.92488847832
contig_19657_2,561,-1.96948517618
contig_19657_2,562,3.15356942723
contig_19657_2,563,-2.09001503624
contig_19657_2,564,36.760843702
contig_19657_2,565,-2.04987232623
contig_19657_2,566,-2.00962984254
contig_19657_2,567,-2.00962984254
contig_19657_2,568,16.2072494491
contig_19657_2,569,3.27792546895
contig_19657_2,570,-1.94938838867
contig_19657_2,571,-1.82463387007
contig_19657_2,572,-1.82880766359
contig_19657_2,573,-1.82924395528
contig_19657_2,574,-1.80458294842
contig_19657_2,575,-1.80458294842
contig_19657_2,576,-1.82880766359
contig_19657_2,577,60.6082491171
contig_19657_2,578,-1.82880766359
contig_19657_2,579,-1.82880766359
contig_19657_2,580,26.109427543
contig_19657_2,581,-1.80871087608
contig_19657_2,582,-1.80914237335
contig_19657_2,583,-1.50761864446
contig_19657_2,584,-1.52772022639
contig_19657_2,585,-1.48376820204
contig_19657_2,586,-1.46371728039
contig_19657_2,587,-1.46706548838
contig_19657_2,588,-1.46741548061
contig_19657_2,589,-1.62412465358
contig_19657_2,590,-1.62780017246
contig_19657_2,591,-1.64417557523
contig_19657_2,592,-1.64417557523
contig_19657_2,593,-1.90965028298
contig_19657_2,594,-1.94493939997
contig_19657_2,595,0.499734696577
contig_19657_2,596,-2.11016268876
contig_19657_2,597,-2.10534677316
contig_19657_2,598,8.37929481288
contig_19657_2,599,-2.12539769481
contig_19657_2,600,1.77829492498
contig_19657_2,601,-2.18555045976
contig_19657_2,602,-2.19049652837
contig_19657_2,603,-2.18555045976
contig_19657_2,604,30.3350755301
contig_19657_2,605,-2.29158033958
contig_19657_2,606,-2.41218983114
contig_19657_2,607,7.19395194637
contig_19657_2,608,-2.39151771393
contig_19657_2,609,-2.39151771393
contig_19657_2,610,219.406114404
contig_19657_2,611,-2.41155581105
contig_19657_2,612,-2.35188508536
contig_19657_2,613,0.359378245033
contig_19657_2,614,2.89818416067
contig_19657_2,615,4.17599721672
contig_19657_2,616,-1.90483755667
contig_19657_2,617,-1.92488847832
contig_19657_2,618,-1.90965028298
contig_19657_2,619,2.70514784961
contig_19657_2,620,-1.90483755667
contig_19657_2,621,-1.92975186491
contig_19657_2,622,1.9791200394
contig_19657_2,623,-2.01015819261
contig_19657_2,624,-1.92975186491
contig_19657_2,625,0.820549442963
contig_19657_2,626,-1.6680333635
contig_19657_2,627,-1.6680333635
contig_19657_2,628,297.815498053
contig_19657_2,629,-1.66422649688
contig_19657_2,630,-1.6680333635
contig_19657_2,631,16.147295129
contig_19657_2,632,-1.6680333635
contig_19657_2,633,-1.70822693852
contig_19657_2,634,-1.68427741853
contig_19657_2,635,-1.70863446372
contig_19657_2,636,-1.70863446372
contig_19657_2,637,8.41903393378
contig_19657_2,638,3.50183106538
contig_19657_2,639,-1.78861408857
contig_19657_2,640,2.91481949238
contig_19657_2,641,-1.82880766359
contig_19657_2,642,2.25878419156
contig_19657_2,643,-1.80458294842
contig_19657_2,644,-1.82463387007
contig_19657_2,645,6.6162060369
contig_19657_2,646,14.4875285155
contig_19657_2,647,-2.02972614097
contig_19657_2,648,-1.98958196369
contig_19657_2,649,-1.96948517618
contig_19657_2,650,-1.96943724569
contig_19657_2,651,1.9791200394
contig_19657_2,652,-1.92488847832
contig_19657_2,653,4.0164812732
contig_19657_2,654,-1.88954870106
contig_19657_2,655,-1.84890445111
contig_19657_2,656,-1.86895575356
contig_19657_2,657,-1.88909802613
contig_19657_2,658,2.85440655403
contig_19657_2,659,272.095486722
contig_19657_2,660,-1.82924395528
contig_19657_2,661,-2.04519400821
contig_19657_2,662,-2.04519400821
contig_19657_2,663,-2.04519400821
contig_19657_2,664,-2.04519400821
contig_19657_2,665,-2.09056452032
contig_19657_2,666,0.640091148121
contig_19657_2,667,-1.94493939997
contig_19657_2,668,-2.05036135647
contig_19657_2,669,-2.0096787512
contig_19657_2,670,-2.05036135647
contig_19657_2,671,-2.03025977454
contig_19657_2,672,-2.00509216491
contig_19657_2,673,-1.98504124326
contig_19657_2,674,2.07807459151
contig_19657_2,675,-2.04987232623
contig_19657_2,676,6.65700180597
contig_19657_2,677,-2.04982243939
contig_19657_2,678,2.69375974518
contig_19657_2,679,-2.00509216491
contig_19657_2,680,25.8456204164
contig_19657_2,681,34.1705590008
contig_19657_2,682,-1.78861408857
contig_19657_2,683,-1.76847426144
contig_19657_2,684,-1.72437926183
contig_19657_2,685,-1.74443018348
contig_19657_2,686,-1.74443018348
contig_19657_2,687,2.95536697151
contig_19657_2,688,9.51075616965
contig_19657_2,689,-1.66843129987
contig_19657_2,690,-1.66843129987
contig_19657_2,691,19.183989891
contig_19657_2,692,-1.6885328818
contig_19657_2,693,-1.60774300096
contig_19657_2,694,-1.60774300096
contig_19657_2,695,-1.58760757561
contig_19657_2,696,-1.56751127718
contig_19657_2,697,-1.54392096698
contig_19657_2,698,-1.56397188863
contig_19657_2,699,87.4971779617
contig_19657_2,700,-1.56754942594
contig_19657_2,701,-1.60812655409
contig_19657_2,702,-1.60407373193
contig_19657_2,703,-1.60407373193
contig_19657_2,704,-1.62780017246
contig_19657_2,705,-1.62412465358
contig_19657_2,706,-1.56754942594
contig_19657_2,707,-1.54741497876
contig_19657_2,708,-1.54741497876
contig_19657_2,709,-1.56754942594
contig_19657_2,710,12.9060674888
contig_19657_2,711,-1.6680333635
contig_19657_2,712,-1.60407373193
contig_19657_2,713,2.50714890499
contig_19657_2,714,1.2800792104
contig_19657_2,715,-1.64793657598
contig_19657_2,716,-1.62780017246
contig_19657_2,717,-1.62780017246
contig_19657_2,718,-1.68813015101
contig_19657_2,719,-1.80866685829
contig_19657_2,720,-1.76847426144
contig_19657_2,721,-1.90914835041
contig_19657_2,722,-1.94985344684
contig_19657_2,723,-1.96948517618
contig_19657_2,724,-1.96995502876
contig_19657_2,725,-1.99005661069
contig_19657_2,726,-2.02977553871
contig_19657_2,727,0.559887461524
contig_19657_2,728,-2.02972614097
contig_19657_2,729,-1.92488847832
contig_19657_2,730,-1.92929160115
contig_19657_2,731,-1.90914835041
contig_19657_2,732,-1.88905205199
contig_19657_2,733,-1.92488847832
contig_19657_2,734,-1.96499032162
contig_19657_2,735,-1.96948517618
contig_19657_2,736,2.13831112486
contig_19657_2,737,-1.94985344684
contig_19657_2,738,2.89472315173
contig_19657_2,739,-1.82876315671
contig_19657_2,740,-1.80866685829
contig_19657_2,741,-1.62783978847
contig_19657_2,742,-1.68813015101
contig_19657_2,743,-1.64832971794
contig_19657_2,744,-1.64417557523
contig_19657_2,745,-1.66422649688
contig_19657_2,746,6.91303177571
contig_19657_2,747,3.03955099697
contig_19657_2,748,2.40002644035
contig_19657_2,749,-1.66422649688
contig_19657_2,750,-1.6680333635
contig_19657_2,751,3.28746956447
contig_19657_2,752,-1.64832971794
contig_19657_2,753,-1.6680333635
contig_19657_2,754,-1.64417557523
contig_19657_2,755,-1.84468479172
contig_19657_2,756,-1.88954870106
contig_19657_2,757,-1.88478663502
contig_19657_2,758,-1.90914835041
contig_19657_2,759,-1.90965028298
contig_19657_2,760,-1.92488847832
contig_19657_2,761,-1.84890445111
contig_19657_2,762,3.13933270202
contig_19657_2,763,7.04432483275
contig_19657_2,764,-1.78904079143
contig_19657_2,765,9.73671643066
contig_19657_2,766,-1.68427741853
contig_19657_2,767,-1.68427741853
contig_19657_2,768,-1.68808906773
contig_19657_2,769,6.91303177571
contig_19657_2,770,-1.66843129987
contig_19657_2,771,-1.66843129987
contig_19657_2,772,-1.68427741853
contig_19657_2,773,-1.64789647088
contig_19657_2,774,-1.68813015101
contig_19657_2,775,3.30212308808
contig_19657_2,776,-1.58402281028
contig_19657_2,777,7.21747442085
contig_19657_2,778,-1.58802497217
contig_19657_2,779,-1.90965028298
contig_19657_2,780,-1.94493939997
contig_19657_2,781,-1.94938838867
contig_19657_2,782,-1.99005661069
contig_19657_2,783,-1.98504124326
contig_19657_2,784,-2.0096787512
contig_19657_2,785,-2.00962984254
contig_19657_2,786,-2.09001503624
contig_19657_2,787,11.5931386726
contig_19657_2,788,-2.09056452032
contig_19657_2,789,-2.08529585151
contig_19657_2,790,2.03791690261
contig_19657_2,791,-2.05036135647
contig_19657_2,792,-2.05036135647
contig_19657_2,793,-2.0096787512
