,0,1,2,3
contig_18063_60,1.0,1.0,1.0,1.0
contig_18058_54,0.0,0.0,0.0,0.0
contig_18172_5,0.0,0.0,0.0,0.0
contig_18091_11,0.0,0.0,0.0,0.0
contig_18091_10,0.0,0.0,0.0,0.0
contig_18091_13,0.0,0.0,0.0,0.0
contig_18091_12,1.0,0.0,0.0,0.0
contig_18091_15,0.0,0.0,0.0,0.0
contig_18091_14,0.0,0.0,0.0,0.0
contig_18091_17,1.0,0.0,0.0,0.0
contig_18091_16,0.0,0.0,0.0,0.0
contig_18091_19,1.0,1.0,1.0,1.0
contig_18091_18,1.0,1.0,1.0,0.0
contig_18058_100,1.0,1.0,1.0,1.0
contig_18060_60,1.0,1.0,1.0,1.0
contig_18060_61,1.0,1.0,1.0,1.0
contig_18060_62,1.0,1.0,1.0,1.0
contig_18060_63,1.0,1.0,1.0,1.0
contig_18060_64,1.0,1.0,1.0,1.0
contig_18060_65,1.0,1.0,1.0,1.0
contig_18246_2,1.0,1.0,0.0,1.0
contig_18060_9,1.0,0.0,0.0,0.0
contig_18060_8,0.0,0.0,0.0,0.0
contig_18060_5,1.0,1.0,1.0,1.0
contig_18060_4,1.0,1.0,1.0,1.0
contig_18060_7,0.0,0.0,0.0,0.0
contig_18060_6,1.0,1.0,0.0,0.0
contig_18060_1,1.0,1.0,1.0,1.0
contig_18060_3,1.0,1.0,1.0,1.0
contig_18060_2,1.0,1.0,1.0,1.0
contig_18066_9,1.0,1.0,1.0,0.0
contig_18066_8,1.0,1.0,1.0,1.0
contig_18066_7,1.0,1.0,1.0,1.0
contig_18066_6,0.0,0.0,0.0,0.0
contig_18066_5,0.0,0.0,0.0,0.0
contig_18066_4,1.0,1.0,1.0,0.0
contig_18066_3,1.0,1.0,1.0,1.0
contig_18066_2,1.0,1.0,1.0,1.0
contig_18066_1,1.0,1.0,1.0,1.0
contig_18095_19,1.0,1.0,1.0,1.0
contig_18095_18,1.0,1.0,1.0,1.0
contig_18095_15,1.0,1.0,0.0,1.0
contig_18095_14,1.0,1.0,0.95,0.0
contig_18095_17,1.0,1.0,1.0,1.0
contig_18095_16,1.0,1.0,1.0,1.0
contig_18095_11,0.0,0.0,0.0,0.0
contig_18095_10,0.0,0.0,0.0,0.0
contig_18095_13,1.0,1.0,1.0,0.0
contig_18095_12,0.0,0.0,0.0,0.0
contig_18064_1,0.0,0.0,0.0,0.0
contig_18064_3,1.0,0.0,0.0,0.0
contig_18064_2,0.0,0.0,0.0,0.0
contig_18064_5,1.0,1.0,1.0,1.0
contig_18064_4,1.0,1.0,1.0,1.0
contig_18064_7,1.0,1.0,0.0,1.0
contig_18064_6,1.0,1.0,1.0,1.0
contig_18064_9,1.0,1.0,0.0,1.0
contig_18064_8,1.0,1.0,0.0,1.0
contig_18084_10,1.0,1.0,1.0,0.0
contig_18143_10,1.0,1.0,0.0,1.0
contig_18083_31,1.0,1.0,1.0,1.0
contig_18093_19,1.0,1.0,1.0,1.0
contig_18093_18,1.0,1.0,1.0,1.0
contig_18093_13,1.0,1.0,1.0,1.0
contig_18093_12,1.0,0.0,0.0,0.0
contig_18093_11,1.0,1.0,0.9,0.0
contig_18093_10,1.0,1.0,0.0,0.0
contig_18093_17,1.0,1.0,1.0,1.0
contig_18093_16,0.0,1.0,0.0,1.0
contig_18093_15,0.0,0.0,0.0,0.0
contig_18093_14,0.0,0.0,0.0,0.0
contig_18062_9,1.0,1.0,1.0,1.0
contig_18062_8,1.0,1.0,1.0,1.0
contig_18062_3,1.0,1.0,1.0,1.0
contig_18062_2,1.0,1.0,1.0,1.0
contig_18062_1,1.0,1.0,1.0,1.0
contig_18062_7,1.0,1.0,1.0,1.0
contig_18062_6,1.0,1.0,1.0,1.0
contig_18062_5,1.0,1.0,0.55,1.0
contig_18062_4,1.0,1.0,1.0,1.0
contig_18064_15,1.0,0.0,0.0,0.0
contig_18064_14,0.0,0.0,0.0,0.0
contig_18064_17,1.0,1.0,0.0,0.0
contig_18064_16,1.0,0.0,0.0,0.0
contig_18064_11,0.0,1.0,0.0,1.0
contig_18064_10,0.0,0.0,0.0,0.0
contig_18064_13,0.2,0.0,0.0,0.0
contig_18064_12,1.0,1.0,0.0,1.0
contig_18064_19,1.0,1.0,1.0,1.0
contig_18064_18,1.0,1.0,1.0,1.0
contig_18187_1,0.0,1.0,1.0,1.0
contig_18187_3,1.0,1.0,0.8,1.0
contig_18187_2,1.0,1.0,1.0,1.0
contig_18187_5,1.0,1.0,0.0,1.0
contig_18187_4,1.0,1.0,0.15,1.0
contig_18148_8,1.0,1.0,1.0,1.0
contig_18187_6,0.0,0.0,0.0,0.0
contig_18148_6,1.0,1.0,0.0,1.0
contig_18148_7,1.0,1.0,0.0,1.0
contig_18148_4,1.0,1.0,1.0,1.0
contig_18148_5,1.0,1.0,0.0,1.0
contig_18148_2,1.0,1.0,1.0,1.0
contig_18148_3,1.0,1.0,1.0,1.0
contig_18148_1,1.0,1.0,1.0,1.0
contig_18114_18,0.0,0.0,0.0,0.0
contig_18069_49,1.0,0.0,0.0,0.0
contig_18069_48,0.0,1.0,0.0,0.0
contig_18069_45,0.05,1.0,1.0,1.0
contig_18069_44,1.0,0.0,0.0,0.0
contig_18069_47,0.0,0.0,0.0,0.0
contig_18069_46,1.0,1.0,0.0,1.0
contig_18069_41,0.0,0.0,0.0,0.0
contig_18069_40,0.0,0.0,0.0,0.0
contig_18069_43,1.0,0.0,0.0,0.0
contig_18069_42,1.0,1.0,0.0,1.0
contig_18159_8,1.0,1.0,0.0,0.05
contig_18181_3,1.0,1.0,1.0,1.0
contig_18181_2,1.0,1.0,1.0,1.0
contig_18181_1,1.0,1.0,1.0,1.0
contig_18159_9,1.0,1.0,1.0,1.0
contig_18181_5,1.0,1.0,1.0,1.0
contig_18181_4,1.0,1.0,0.0,1.0
contig_18065_30,0.0,0.0,0.0,0.0
contig_18065_31,1.0,0.0,0.0,0.0
contig_18065_32,0.0,0.0,0.0,0.0
contig_18065_33,1.0,0.0,0.0,0.75
contig_18065_34,1.0,1.0,0.0,1.0
contig_18065_35,1.0,1.0,1.0,1.0
contig_18065_36,1.0,1.0,0.0,1.0
contig_18065_37,1.0,1.0,0.0,1.0
contig_18065_38,1.0,1.0,0.0,1.0
contig_18065_39,0.9,1.0,0.0,1.0
contig_18183_1,1.0,1.0,1.0,1.0
contig_18183_3,1.0,1.0,0.45,1.0
contig_18183_2,1.0,1.0,1.0,0.0
contig_18150_5,1.0,1.0,1.0,1.0
contig_18149_11,1.0,1.0,0.7,0.9
contig_18150_4,1.0,1.0,1.0,1.0
contig_18185_7,1.0,1.0,0.0,1.0
contig_18185_6,1.0,1.0,0.0,0.0
contig_18185_5,1.0,1.0,1.0,1.0
contig_18185_4,1.0,1.0,1.0,0.5
contig_18185_3,1.0,1.0,1.0,1.0
contig_18185_2,1.0,1.0,0.0,1.0
contig_18185_1,1.0,1.0,1.0,1.0
contig_18103_5,0.0,0.0,0.0,0.0
contig_18103_4,0.0,0.0,0.0,0.0
contig_18103_7,0.7,1.0,0.0,1.0
contig_18150_6,1.0,1.0,0.6,1.0
contig_18147_9,0.0,0.0,0.0,0.0
contig_18147_8,1.0,1.0,0.0,0.0
contig_18103_3,0.0,0.0,0.0,0.0
contig_18103_2,0.0,0.0,0.0,0.0
contig_18147_5,0.0,1.0,1.0,1.0
contig_18150_1,1.0,1.0,1.0,1.0
contig_18147_7,0.0,0.0,0.0,0.0
contig_18147_6,1.0,0.0,0.0,0.0
contig_18147_1,0.0,0.0,0.0,0.0
contig_18103_8,0.0,0.0,0.0,0.0
contig_18254_2,1.0,1.0,1.0,1.0
contig_18147_2,1.0,0.0,0.0,0.0
contig_18105_7,0.0,0.0,0.0,0.0
contig_18105_6,0.0,0.0,0.0,0.0
contig_18105_5,1.0,0.0,0.0,0.0
contig_18105_4,1.0,1.0,1.0,1.0
contig_18105_3,1.0,1.0,1.0,1.0
contig_18105_2,1.0,1.0,1.0,1.0
contig_18105_1,1.0,1.0,1.0,1.0
contig_18141_8,1.0,1.0,0.1,1.0
contig_18141_7,1.0,1.0,1.0,1.0
contig_18141_6,1.0,1.0,1.0,1.0
contig_18141_5,1.0,1.0,0.0,1.0
contig_18150_2,1.0,1.0,1.0,1.0
contig_18141_3,1.0,1.0,1.0,1.0
contig_18141_2,1.0,1.0,0.0,1.0
contig_18105_9,0.0,0.0,0.0,0.0
contig_18105_8,1.0,1.0,0.2,1.0
contig_18143_1,0.0,0.0,0.0,0.0
contig_18143_3,1.0,1.0,1.0,1.0
contig_18143_2,1.0,1.0,1.0,1.0
contig_18143_5,1.0,1.0,1.0,1.0
contig_18143_4,1.0,1.0,1.0,1.0
contig_18143_7,0.0,0.0,0.0,0.0
contig_18143_6,1.0,1.0,1.0,0.0
contig_18143_9,0.0,1.0,0.0,1.0
contig_18143_8,1.0,1.0,0.0,1.0
contig_18125_15,1.0,1.0,0.0,1.0
contig_18125_14,1.0,1.0,0.55,0.5
contig_18125_17,1.0,1.0,1.0,0.0
contig_18125_16,0.05,1.0,0.0,0.0
contig_18125_11,0.0,0.0,0.0,0.0
contig_18125_10,0.0,0.0,0.0,0.0
contig_18125_13,1.0,1.0,0.0,1.0
contig_18125_12,1.0,1.0,1.0,0.0
contig_18125_18,1.0,1.0,1.0,0.0
contig_18156_4,1.0,1.0,1.0,1.0
contig_18254_1,1.0,1.0,1.0,1.0
contig_18101_3,1.0,1.0,0.95,1.0
contig_18101_2,1.0,1.0,1.0,1.0
contig_18101_1,1.0,1.0,1.0,1.0
contig_18145_8,0.0,0.0,0.0,0.0
contig_18101_7,1.0,1.0,1.0,1.0
contig_18101_6,1.0,1.0,1.0,1.0
contig_18101_5,1.0,1.0,1.0,1.0
contig_18101_4,1.0,1.0,0.25,1.0
contig_18145_3,1.0,1.0,1.0,0.9
contig_18145_2,1.0,1.0,1.0,1.0
contig_18101_9,0.0,0.0,0.0,0.0
contig_18101_8,0.0,0.0,0.0,0.0
contig_18145_7,0.0,0.0,0.0,0.0
contig_18145_6,0.0,0.0,0.0,0.0
contig_18145_5,0.0,0.0,0.0,0.0
contig_18145_4,1.0,1.0,0.0,1.0
contig_18066_53,1.0,0.0,0.0,0.0
contig_18066_52,1.0,1.0,1.0,1.0
contig_18066_51,1.0,1.0,1.0,1.0
contig_18066_50,1.0,1.0,1.0,1.0
contig_18108_6,1.0,1.0,1.0,1.0
contig_18108_7,1.0,1.0,1.0,1.0
contig_18066_55,0.0,0.0,0.0,0.0
contig_18066_54,1.0,0.0,0.0,0.0
contig_18108_8,1.0,1.0,1.0,1.0
contig_18108_9,1.0,1.0,1.0,1.0
contig_18062_28,1.0,1.0,1.0,1.0
contig_18062_29,1.0,1.0,1.0,1.0
contig_18062_22,1.0,1.0,1.0,1.0
contig_18062_23,1.0,1.0,1.0,0.0
contig_18062_20,0.0,0.0,0.0,0.0
contig_18062_21,0.0,0.0,0.0,0.0
contig_18062_26,1.0,1.0,1.0,0.95
contig_18062_27,1.0,1.0,1.0,1.0
contig_18062_24,1.0,1.0,0.0,1.0
contig_18062_25,1.0,1.0,1.0,1.0
contig_18076_18,0.0,0.0,0.0,0.0
contig_18076_19,0.0,0.0,0.0,0.0
contig_18061_34,0.0,0.0,0.0,0.0
contig_18061_35,1.0,0.0,0.0,0.0
contig_18061_36,1.0,0.0,0.0,0.0
contig_18061_37,0.0,0.0,0.0,0.0
contig_18061_30,0.0,0.0,0.0,0.0
contig_18061_31,1.0,1.0,0.0,0.0
contig_18061_32,1.0,1.0,1.0,1.0
contig_18061_33,1.0,1.0,1.0,1.0
contig_18061_38,0.0,0.0,0.0,0.0
contig_18061_39,1.0,1.0,0.0,0.0
contig_18058_85,1.0,1.0,0.6,1.0
contig_18076_15,0.0,0.0,0.0,0.0
contig_18058_84,1.0,1.0,0.0,1.0
contig_18103_9,1.0,1.0,0.45,0.55
contig_18111_16,1.0,1.0,1.0,1.0
contig_18159_1,1.0,1.0,1.0,1.0
contig_18066_42,0.0,0.0,0.0,0.0
contig_18115_9,1.0,1.0,1.0,1.0
contig_18261_2,1.0,1.0,1.0,1.0
contig_18261_3,1.0,1.0,1.0,1.0
contig_18066_43,0.0,0.0,0.0,0.0
contig_18076_10,1.0,1.0,0.25,1.0
contig_18066_44,1.0,0.0,0.0,0.0
contig_18076_11,1.0,1.0,1.0,1.0
contig_18058_80,1.0,1.0,0.0,1.0
contig_18154_1,1.0,1.0,1.0,1.0
contig_18066_46,1.0,1.0,1.0,1.0
contig_18122_10,1.0,1.0,0.0,1.0
contig_18122_11,0.0,0.0,0.0,0.0
contig_18122_12,1.0,1.0,0.0,0.0
contig_18058_82,1.0,1.0,1.0,0.0
contig_18122_14,1.0,1.0,0.0,1.0
contig_18122_15,1.0,1.0,1.0,1.0
contig_18122_17,0.0,0.0,0.0,0.0
contig_18106_1,1.0,1.0,0.15,1.0
contig_18106_2,1.0,1.0,1.0,1.0
contig_18106_3,1.0,1.0,1.0,1.0
contig_18106_4,1.0,1.0,1.0,1.0
contig_18106_5,1.0,1.0,1.0,1.0
contig_18106_6,1.0,1.0,1.0,1.0
contig_18106_7,1.0,1.0,1.0,1.0
contig_18106_8,0.0,0.0,0.0,0.0
contig_18106_9,0.0,0.0,0.0,0.0
contig_18154_4,0.0,1.0,0.0,1.0
contig_18139_1,1.0,1.0,0.5,0.4
contig_18226_1,1.0,1.0,1.0,1.0
contig_18226_2,1.0,1.0,1.0,1.0
contig_18139_6,1.0,1.0,0.0,1.0
contig_18154_6,1.0,1.0,1.0,1.0
contig_18139_7,1.0,1.0,0.0,0.0
contig_18220_5,1.0,1.0,1.0,1.0
contig_18220_4,1.0,1.0,1.0,0.0
contig_18220_3,1.0,1.0,1.0,1.0
contig_18220_2,1.0,1.0,1.0,1.0
contig_18220_1,1.0,1.0,1.0,1.0
contig_18072_34,1.0,1.0,1.0,1.0
contig_18139_5,1.0,1.0,0.05,1.0
contig_18072_35,1.0,1.0,0.0,1.0
contig_18060_59,1.0,1.0,1.0,1.0
contig_18060_58,1.0,1.0,1.0,1.0
contig_18060_55,0.0,0.0,0.0,0.0
contig_18060_54,0.0,0.0,0.0,0.0
contig_18060_57,1.0,1.0,0.0,1.0
contig_18060_56,1.0,1.0,1.0,0.0
contig_18060_51,1.0,1.0,1.0,1.0
contig_18060_50,1.0,1.0,0.0,1.0
contig_18060_53,1.0,1.0,1.0,1.0
contig_18060_52,1.0,1.0,1.0,1.0
contig_18072_38,1.0,1.0,1.0,1.0
contig_18072_39,1.0,1.0,1.0,1.0
contig_18146_14,1.0,1.0,0.0,1.0
contig_18146_12,1.0,1.0,1.0,0.0
contig_18146_13,0.0,0.0,0.0,0.0
contig_18146_10,0.0,0.0,0.0,0.0
contig_18099_5,0.0,1.0,0.0,0.0
contig_18146_11,0.0,0.0,0.0,0.0
contig_18072_41,1.0,1.0,1.0,1.0
contig_18072_40,1.0,1.0,1.0,1.0
contig_18072_43,1.0,1.0,1.0,1.0
contig_18072_42,1.0,1.0,1.0,1.0
contig_18072_45,1.0,1.0,0.0,1.0
contig_18072_44,1.0,1.0,1.0,1.0
contig_18224_3,1.0,1.0,1.0,1.0
contig_18224_2,1.0,1.0,1.0,1.0
contig_18224_1,1.0,1.0,1.0,1.0
contig_18247_3,1.0,0.0,0.0,0.0
contig_18224_5,1.0,1.0,0.25,1.0
contig_18099_4,1.0,1.0,0.0,1.0
contig_18098_2,1.0,1.0,0.2,0.85
contig_18248_1,1.0,1.0,1.0,1.0
contig_18099_7,1.0,1.0,0.0,1.0
contig_18248_2,1.0,1.0,1.0,1.0
contig_18229_2,1.0,1.0,1.0,1.0
contig_18229_1,1.0,1.0,1.0,1.0
contig_18099_6,1.0,1.0,0.0,1.0
contig_18099_1,1.0,1.0,0.0,0.0
contig_18069_50,1.0,0.0,0.0,1.0
contig_18069_51,0.8,1.0,1.0,1.0
contig_18223_1,1.0,1.0,0.0,0.1
contig_18096_20,0.0,1.0,1.0,0.0
contig_18223_3,1.0,1.0,0.0,0.6
contig_18223_4,0.1,1.0,0.0,0.0
contig_18223_5,1.0,1.0,0.0,0.0
contig_18223_6,0.0,0.0,0.0,0.0
contig_18076_16,0.0,0.0,0.0,0.0
contig_18099_3,0.0,1.0,0.0,1.0
contig_18112_19,0.0,0.0,0.0,0.0
contig_18112_18,0.0,0.0,0.0,0.0
contig_18112_17,0.0,0.0,0.0,0.0
contig_18112_16,0.0,0.0,0.0,0.0
contig_18112_15,1.0,1.0,0.0,1.0
contig_18112_14,0.0,0.0,0.0,0.0
contig_18112_13,0.85,0.0,0.0,0.0
contig_18112_12,1.0,1.0,0.0,0.0
contig_18112_11,1.0,1.0,0.0,0.0
contig_18112_10,1.0,1.0,0.0,0.0
contig_18068_42,0.0,0.0,0.0,0.0
contig_18068_43,0.0,0.0,0.0,0.0
contig_18068_41,0.0,0.0,0.0,0.0
contig_18068_46,0.0,0.0,0.0,0.0
contig_18257_3,1.0,1.0,1.0,1.0
contig_18068_47,0.0,0.0,0.0,0.0
contig_18257_2,1.0,1.0,1.0,1.0
contig_18068_44,0.0,0.0,0.0,0.0
contig_18068_45,0.0,0.0,0.0,0.0
contig_18114_20,1.0,1.0,1.0,1.0
contig_18114_21,1.0,1.0,1.0,1.0
contig_18081_2,1.0,1.0,1.0,1.0
contig_18156_5,1.0,1.0,1.0,1.0
contig_18098_9,1.0,0.0,0.0,0.0
contig_18144_12,1.0,1.0,1.0,1.0
contig_18144_13,1.0,1.0,1.0,1.0
contig_18136_6,1.0,1.0,0.0,0.0
contig_18081_3,1.0,1.0,1.0,1.0
contig_18143_11,1.0,1.0,1.0,1.0
contig_18081_31,1.0,1.0,1.0,1.0
contig_18143_12,1.0,1.0,1.0,1.0
contig_18096_23,0.0,0.0,0.0,0.0
contig_18119_23,0.85,1.0,1.0,0.95
contig_18119_22,0.1,1.0,0.0,0.0
contig_18119_21,1.0,1.0,1.0,0.0
contig_18119_20,0.0,0.0,0.0,0.0
contig_18119_24,1.0,1.0,1.0,1.0
contig_18081_1,1.0,1.0,1.0,1.0
contig_18066_40,1.0,1.0,1.0,1.0
contig_18066_41,1.0,0.0,0.0,0.0
contig_18058_87,1.0,1.0,1.0,1.0
contig_18058_86,1.0,1.0,0.0,1.0
