,0,1
contig_19958_1,1.0,0.0
contig_19958_6,1.0,0.0
contig_19958_7,1.0,1.0
contig_19958_4,1.0,1.0
contig_19958_5,1.0,0.0
contig_20062_1,1.0,1.0
contig_20062_2,1.0,0.0
contig_20062_3,0.0,0.0
contig_20062_4,0.0,0.0
contig_20062_5,0.0,0.0
contig_20062_6,0.0,0.0
contig_20062_7,0.0,0.0
contig_20160_3,0.0,0.0
contig_20160_2,1.0,0.95
contig_20160_5,1.0,0.0
contig_20160_4,1.0,1.0
contig_20289_3,1.0,1.0
contig_20289_2,1.0,1.0
contig_20289_1,1.0,1.0
contig_20289_4,1.0,1.0
contig_20162_5,1.0,1.0
contig_20162_4,1.0,1.0
contig_20162_1,1.0,1.0
contig_20162_3,1.0,1.0
contig_20162_2,1.0,1.0
contig_20113_1,1.0,0.0
contig_20207_1,1.0,1.0
contig_20207_3,1.0,1.0
contig_20207_2,1.0,1.0
contig_20207_5,1.0,1.0
contig_20207_4,1.0,1.0
contig_20209_3,1.0,1.0
contig_20209_2,1.0,1.0
contig_20209_1,1.0,1.0
contig_20113_4,1.0,1.0
contig_20168_3,1.0,1.0
contig_20168_2,1.0,1.0
contig_20168_1,1.0,1.0
contig_20113_7,1.0,1.0
contig_20127_4,1.0,1.0
contig_20127_5,1.0,0.0
contig_20127_6,1.0,1.0
contig_20113_6,1.0,1.0
contig_20127_1,0.0,0.0
contig_20127_2,1.0,0.0
contig_20127_3,1.0,1.0
contig_20121_6,1.0,1.0
contig_20121_4,1.0,1.0
contig_20121_5,1.0,1.0
contig_20121_2,1.0,1.0
contig_20121_3,1.0,1.0
contig_20121_1,1.0,1.0
contig_20262_1,1.0,1.0
contig_20329_1,1.0,0.0
contig_20329_2,0.0,0.0
contig_20167_1,1.0,1.0
contig_20167_2,1.0,1.0
contig_20167_3,1.0,1.0
contig_20167_4,1.0,1.0
contig_20327_2,1.0,1.0
contig_20327_3,1.0,0.0
contig_20327_1,1.0,1.0
contig_20327_4,1.0,0.0
contig_20202_4,1.0,0.0
contig_20125_2,1.0,1.0
contig_20125_3,1.0,1.0
contig_20125_1,1.0,1.0
contig_20125_4,1.0,1.0
contig_20125_5,1.0,0.0
contig_20368_1,1.0,1.0
contig_20368_3,1.0,1.0
contig_20368_2,1.0,1.0
contig_20268_1,1.0,1.0
contig_20128_5,0.0,0.0
contig_20128_4,0.0,0.0
contig_20128_3,0.0,0.0
contig_20128_2,1.0,0.0
contig_20128_1,1.0,1.0
contig_20163_4,1.0,0.0
contig_20163_5,1.0,0.0
contig_20163_1,1.0,1.0
contig_20163_2,1.0,1.0
contig_20163_3,1.0,1.0
contig_20268_5,1.0,0.0
contig_20165_4,1.0,0.0
contig_20165_5,1.0,0.0
contig_20165_2,1.0,0.0
contig_20165_3,0.95,0.0
contig_20165_1,1.0,0.0
contig_20320_1,1.0,1.0
contig_20320_3,1.0,1.0
contig_20320_2,1.0,1.0
contig_20320_4,1.0,1.0
contig_20122_1,1.0,1.0
contig_20122_3,1.0,1.0
contig_20122_2,1.0,1.0
contig_20122_5,1.0,1.0
contig_20122_4,1.0,1.0
contig_20122_7,1.0,1.0
contig_20122_6,1.0,1.0
contig_20363_2,1.0,1.0
contig_20363_3,1.0,1.0
contig_20363_1,1.0,1.0
contig_20361_1,1.0,0.0
contig_20361_2,1.0,0.0
contig_20361_3,0.0,0.0
contig_20367_2,1.0,0.0
contig_20367_1,1.0,1.0
contig_20322_4,1.0,1.0
contig_20322_3,1.0,1.0
contig_20322_2,1.0,1.0
contig_20322_1,1.0,1.0
contig_20365_2,1.0,1.0
contig_20365_3,1.0,1.0
contig_20365_4,1.0,1.0
contig_20365_5,1.0,1.0
contig_19982_9,1.0,1.0
contig_19982_8,1.0,0.0
contig_19955_9,1.0,1.0
contig_19955_8,1.0,1.0
contig_19982_3,1.0,1.0
contig_19982_2,1.0,1.0
contig_19982_1,1.0,1.0
contig_19955_4,1.0,1.0
contig_19982_7,0.0,0.0
contig_19982_6,0.0,0.0
contig_19982_5,1.0,1.0
contig_19982_4,1.0,1.0
contig_19980_8,0.0,0.0
contig_19980_5,1.0,0.0
contig_19980_4,1.0,1.0
contig_19980_7,0.0,0.0
contig_19980_6,0.0,0.0
contig_19980_1,1.0,1.0
contig_19980_3,1.0,1.0
contig_19980_2,1.0,1.0
contig_19957_1,1.0,0.0
contig_19957_3,1.0,1.0
contig_19957_2,0.0,0.0
contig_19957_5,1.0,1.0
contig_19957_4,1.0,1.0
contig_19957_7,1.0,1.0
contig_19957_6,1.0,0.0
contig_19957_9,1.0,1.0
contig_19957_8,1.0,1.0
contig_19949_12,1.0,1.0
contig_19949_13,1.0,1.0
contig_19949_10,0.05,0.0
contig_19949_11,1.0,0.0
contig_19949_16,1.0,0.0
contig_19949_14,1.0,0.0
contig_19949_15,1.0,0.0
contig_19988_5,1.0,1.0
contig_19988_4,1.0,1.0
contig_19988_7,1.0,0.0
contig_19988_6,1.0,1.0
contig_19988_1,1.0,1.0
contig_20249_2,1.0,1.0
contig_20249_1,1.0,1.0
contig_19988_2,1.0,1.0
contig_19988_9,1.0,0.0
contig_19988_8,0.0,1.0
contig_19985_8,1.0,1.0
contig_19985_9,1.0,1.0
contig_19985_1,1.0,1.0
contig_19985_2,1.0,1.0
contig_19985_3,1.0,1.0
contig_19985_4,1.0,1.0
contig_19985_5,1.0,0.0
contig_19985_6,1.0,0.0
contig_19985_7,1.0,1.0
contig_20260_1,1.0,1.0
contig_20268_2,1.0,0.0
contig_20260_3,1.0,1.0
contig_20244_2,1.0,1.0
contig_20244_3,1.0,1.0
contig_20244_1,1.0,1.0
contig_20244_4,1.0,1.0
contig_20246_4,1.0,1.0
contig_20246_1,1.0,1.0
contig_20246_2,1.0,0.0
contig_20246_3,1.0,1.0
contig_19981_4,1.0,1.0
contig_19981_5,1.0,1.0
contig_19981_6,1.0,1.0
contig_19981_7,1.0,1.0
contig_20240_2,1.0,1.0
contig_19981_1,1.0,1.0
contig_19981_2,1.0,0.0
contig_19981_3,1.0,1.0
contig_19981_8,1.0,1.0
contig_19981_9,1.0,1.0
contig_19987_6,1.0,1.0
contig_19987_7,1.0,1.0
contig_19987_4,1.0,1.0
contig_19987_5,1.0,1.0
contig_19987_2,1.0,0.0
contig_19987_3,1.0,0.0
contig_19987_1,1.0,1.0
contig_20242_1,1.0,1.0
contig_20242_2,1.0,1.0
contig_19987_8,1.0,1.0
contig_19987_9,1.0,1.0
contig_20333_4,1.0,1.0
contig_20059_5,1.0,1.0
contig_20333_1,1.0,1.0
contig_20333_3,1.0,1.0
contig_20333_2,1.0,1.0
contig_20335_3,1.0,1.0
contig_20335_2,1.0,1.0
contig_20335_1,1.0,1.0
contig_20268_6,1.0,0.0
contig_19999_10,1.0,1.0
contig_20142_1,1.0,1.0
contig_20139_3,1.0,1.0
contig_19963_10,1.0,1.0
contig_19963_11,1.0,1.0
contig_20331_3,1.0,1.0
contig_20331_2,1.0,1.0
contig_20331_4,1.0,1.0
contig_20001_7,1.0,1.0
contig_20338_2,1.0,1.0
contig_20338_3,1.0,1.0
contig_20338_1,1.0,1.0
contig_20014_13,0.0,0.0
contig_20014_12,0.0,0.0
contig_20338_4,1.0,1.0
contig_20014_10,0.0,0.0
contig_20054_3,1.0,1.0
contig_20054_2,1.0,1.0
contig_20054_1,1.0,1.0
contig_20054_7,1.0,1.0
contig_20052_3,1.0,1.0
contig_20054_5,1.0,1.0
contig_20054_4,1.0,1.0
contig_19961_10,1.0,1.0
contig_19961_11,1.0,1.0
contig_19961_12,1.0,0.0
contig_20068_8,1.0,1.0
contig_20056_5,1.0,0.0
contig_20056_4,1.0,1.0
contig_20056_6,0.0,0.0
contig_20056_1,1.0,1.0
contig_20056_3,1.0,1.0
contig_20056_2,1.0,1.0
contig_20052_6,1.0,0.0
contig_19950_1,1.0,0.0
contig_20231_2,1.0,1.0
contig_20231_3,1.0,1.0
contig_20231_1,1.0,1.0
contig_20058_6,1.0,1.0
contig_20058_5,1.0,1.0
contig_20058_4,1.0,1.0
contig_20058_3,1.0,1.0
contig_20058_2,1.0,1.0
contig_20058_1,1.0,1.0
contig_20145_3,1.0,1.0
contig_20336_1,1.0,1.0
contig_20336_2,1.0,1.0
contig_20336_3,1.0,0.0
contig_20085_1,1.0,1.0
contig_20017_1,1.0,1.0
contig_20017_2,1.0,1.0
contig_20017_3,1.0,1.0
contig_20017_4,1.0,1.0
contig_20017_5,1.0,1.0
contig_20017_6,1.0,1.0
contig_20017_7,1.0,0.0
contig_20239_2,1.0,0.0
contig_20239_3,1.0,0.0
contig_20053_2,1.0,1.0
contig_20239_1,1.0,1.0
contig_20053_4,1.0,1.0
contig_20053_5,1.0,1.0
contig_20053_6,1.0,1.0
contig_20019_2,1.0,1.0
contig_20019_3,1.0,1.0
contig_20019_1,1.0,1.0
contig_20019_6,1.0,1.0
contig_20019_7,1.0,1.0
contig_20019_4,1.0,1.0
contig_20019_5,1.0,1.0
contig_19951_8,1.0,1.0
contig_20099_2,1.0,1.0
contig_20099_1,1.0,1.0
contig_20236_1,1.0,1.0
contig_20236_3,1.0,1.0
contig_20236_2,1.0,1.0
contig_20236_5,1.0,1.0
contig_20236_4,1.0,1.0
contig_20011_2,1.0,1.0
contig_20011_3,1.0,1.0
contig_20011_1,1.0,0.0
contig_20011_6,1.0,1.0
contig_20011_7,1.0,1.0
contig_20011_4,1.0,1.0
contig_20011_5,1.0,1.0
contig_20013_8,1.0,1.0
contig_20013_4,0.0,0.0
contig_20013_5,0.0,0.0
contig_20013_6,1.0,1.0
contig_20013_7,1.0,1.0
contig_20094_3,1.0,0.0
contig_20013_1,1.0,0.0
contig_20013_2,0.0,0.0
contig_20013_3,0.0,0.0
contig_20057_4,1.0,1.0
contig_20057_5,1.0,1.0
contig_20057_6,1.0,1.0
contig_20057_7,1.0,1.0
contig_20057_2,1.0,1.0
contig_20057_3,1.0,1.0
contig_20015_6,1.0,1.0
contig_20015_4,1.0,1.0
contig_20015_5,1.0,1.0
contig_20015_2,1.0,1.0
contig_20015_3,1.0,1.0
contig_20015_1,1.0,1.0
contig_20274_3,1.0,1.0
contig_20274_2,1.0,1.0
contig_20051_4,1.0,1.0
contig_20051_5,1.0,1.0
contig_20051_2,1.0,1.0
contig_20051_3,1.0,0.0
contig_20051_1,1.0,1.0
contig_20177_1,1.0,1.0
contig_20140_4,1.0,1.0
contig_20279_2,1.0,1.0
contig_20279_3,1.0,1.0
contig_20279_1,1.0,1.0
contig_20234_4,1.0,1.0
contig_20234_3,1.0,1.0
contig_20234_2,1.0,1.0
contig_20234_1,1.0,1.0
contig_20090_3,1.0,1.0
contig_20090_2,1.0,1.0
contig_20090_1,1.0,1.0
contig_20090_4,1.0,1.0
contig_19965_8,1.0,1.0
contig_19965_6,1.0,1.0
contig_19965_7,1.0,1.0
contig_19965_4,1.0,1.0
contig_19965_5,1.0,1.0
contig_19965_2,1.0,1.0
contig_19965_3,1.0,1.0
contig_19965_1,1.0,1.0
contig_20172_2,1.0,1.0
contig_20172_3,1.0,1.0
contig_20172_1,1.0,0.0
contig_20172_4,1.0,1.0
contig_19967_1,1.0,1.0
contig_19967_2,1.0,1.0
contig_19967_3,1.0,1.0
contig_19967_4,1.0,1.0
contig_19967_5,1.0,1.0
contig_19967_6,0.0,0.0
contig_19967_7,0.0,0.0
contig_19967_8,0.0,0.0
contig_19967_9,0.0,0.0
contig_19969_2,1.0,0.0
contig_19969_3,1.0,1.0
contig_20273_2,0.0,0.0
contig_19969_1,1.0,1.0
contig_19969_6,1.0,1.0
contig_19969_7,1.0,1.0
contig_19969_4,1.0,0.0
contig_19969_5,1.0,1.0
contig_19969_8,1.0,0.0
contig_19969_9,1.0,1.0
contig_20135_4,1.0,1.0
contig_20135_1,1.0,1.0
contig_20135_3,1.0,0.0
contig_20135_2,1.0,1.0
contig_20133_5,1.0,1.0
contig_20133_4,1.0,1.0
contig_20133_3,1.0,1.0
contig_20133_2,1.0,1.0
contig_20133_1,1.0,0.0
contig_20178_1,1.0,1.0
contig_20178_2,1.0,1.0
contig_20178_3,1.0,1.0
contig_19961_8,1.0,1.0
contig_19961_9,1.0,1.0
contig_19961_2,1.0,1.0
contig_19961_3,1.0,1.0
contig_19961_1,1.0,1.0
contig_19961_6,1.0,1.0
contig_19961_7,1.0,1.0
contig_19961_4,0.5,0.0
contig_19961_5,1.0,0.0
contig_19963_8,1.0,1.0
contig_19963_9,1.0,1.0
contig_19963_4,1.0,1.0
contig_19963_5,1.0,1.0
contig_19963_6,1.0,1.0
contig_19963_7,1.0,0.0
contig_19963_1,1.0,0.0
contig_19963_2,1.0,0.0
contig_19963_3,1.0,1.0
contig_20175_1,1.0,1.0
contig_20175_3,1.0,1.0
contig_20175_2,1.0,1.0
contig_20175_4,1.0,1.0
contig_20045_11,1.0,1.0
contig_20045_10,1.0,1.0
contig_19958_10,1.0,0.0
contig_19958_11,1.0,1.0
contig_19958_12,1.0,1.0
contig_20137_3,1.0,1.0
contig_20137_2,1.0,1.0
contig_20137_1,1.0,1.0
contig_19952_5,0.0,0.0
contig_20381_2,1.0,1.0
contig_20381_1,1.0,1.0
contig_20378_2,1.0,1.0
contig_20378_1,1.0,1.0
contig_20177_3,1.0,1.0
contig_20177_2,1.0,1.0
contig_20383_2,1.0,1.0
contig_20383_3,1.0,1.0
contig_20138_1,1.0,1.0
contig_20138_2,1.0,1.0
contig_20138_3,1.0,1.0
contig_20385_2,1.0,1.0
contig_20138_5,1.0,0.0
contig_20385_1,1.0,1.0
contig_20130_1,1.0,1.0
contig_20130_2,1.0,0.0
contig_20130_3,1.0,1.0
contig_20130_4,1.0,1.0
contig_20103_2,1.0,1.0
contig_20103_3,1.0,1.0
contig_20377_1,1.0,1.0
contig_20371_4,1.0,1.0
contig_20371_3,1.0,0.0
contig_20371_2,1.0,0.0
contig_20371_1,1.0,1.0
contig_20103_4,1.0,1.0
contig_19945_9,0.0,0.0
contig_20373_1,1.0,1.0
contig_20290_1,1.0,0.0
contig_20373_3,1.0,1.0
contig_20373_2,1.0,1.0
contig_20290_3,1.0,1.0
contig_19994_2,0.0,0.0
contig_19994_3,1.0,0.0
contig_19994_1,1.0,1.0
contig_19994_6,1.0,1.0
contig_19994_7,1.0,1.0
contig_19994_4,1.0,1.0
contig_19994_5,1.0,1.0
contig_19994_8,1.0,0.0
contig_19994_9,1.0,1.0
contig_20101_4,1.0,1.0
contig_20097_3,1.0,0.0
contig_20101_5,1.0,1.0
contig_20375_2,1.0,1.0
contig_20375_1,1.0,1.0
contig_20034_3,1.0,1.0
contig_20034_2,1.0,1.0
contig_20392_1,1.0,1.0
contig_19998_6,1.0,1.0
contig_19998_7,1.0,1.0
contig_19998_4,0.1,0.0
contig_19998_5,1.0,1.0
contig_19998_2,1.0,0.0
contig_19998_3,1.0,0.0
contig_19998_1,0.0,0.0
contig_19993_1,1.0,0.0
contig_19993_3,1.0,1.0
contig_19993_2,1.0,1.0
contig_19993_5,1.0,1.0
contig_19993_4,1.0,1.0
contig_19993_7,1.0,0.0
contig_19993_6,1.0,0.0
contig_19993_9,0.0,0.0
contig_19993_8,0.0,0.0
contig_19951_13,1.0,1.0
contig_19951_12,1.0,1.0
contig_19951_11,1.0,1.0
contig_19951_10,1.0,1.0
contig_19951_15,1.0,1.0
contig_19951_14,1.0,1.0
contig_20032_3,1.0,1.0
contig_20032_2,1.0,1.0
contig_20060_6,1.0,0.0
contig_20193_2,1.0,1.0
contig_20209_4,1.0,1.0
contig_20193_5,1.0,1.0
contig_20004_10,1.0,1.0
contig_20300_3,1.0,1.0
contig_20300_2,1.0,1.0
contig_20300_1,1.0,1.0
contig_20142_2,1.0,1.0
contig_20001_4,1.0,1.0
contig_20390_2,1.0,1.0
contig_20390_3,1.0,1.0
contig_20302_1,1.0,1.0
contig_20060_4,1.0,0.0
contig_20302_2,1.0,1.0
contig_20193_4,1.0,1.0
contig_19991_8,1.0,0.0
contig_19991_7,1.0,0.0
contig_19991_6,1.0,1.0
contig_19991_5,1.0,1.0
contig_19991_4,1.0,0.0
contig_19991_3,1.0,1.0
contig_19991_2,1.0,1.0
contig_19991_1,1.0,0.0
contig_19955_10,1.0,1.0
contig_20308_2,1.0,1.0
contig_20308_1,1.0,1.0
contig_20347_1,1.0,1.0
contig_20347_2,1.0,1.0
contig_20347_3,1.0,1.0
contig_20249_4,0.0,0.0
contig_20341_2,1.0,1.0
contig_20030_3,0.0,0.0
contig_20341_1,1.0,1.0
contig_20030_2,1.0,1.0
contig_20030_5,1.0,1.0
contig_20249_3,1.0,0.0
contig_20396_1,1.0,0.0
contig_20386_1,1.0,1.0
contig_20307_1,1.0,1.0
contig_20386_3,1.0,1.0
contig_20386_2,1.0,1.0
contig_20267_3,1.0,1.0
contig_20388_2,1.0,1.0
contig_20388_1,1.0,1.0
contig_20023_1,1.0,1.0
contig_20316_3,1.0,1.0
contig_20053_1,1.0,1.0
contig_20248_1,1.0,1.0
contig_20048_1,1.0,1.0
contig_20048_2,1.0,1.0
contig_20048_3,1.0,1.0
contig_20048_4,1.0,1.0
contig_20053_3,1.0,1.0
contig_20046_2,1.0,1.0
contig_20046_3,1.0,0.0
contig_20046_1,1.0,1.0
contig_20046_6,1.0,1.0
contig_20046_4,1.0,1.0
contig_20046_5,1.0,1.0
contig_20348_4,1.0,1.0
contig_20348_3,1.0,1.0
contig_20348_2,1.0,1.0
contig_20348_1,1.0,1.0
contig_20303_4,0.0,0.0
contig_20303_1,1.0,0.0
contig_20303_2,1.0,0.0
contig_20303_3,1.0,0.0
contig_20028_6,1.0,1.0
contig_20305_4,1.0,0.0
contig_20305_2,1.0,1.0
contig_20305_3,1.0,1.0
contig_20305_1,1.0,1.0
contig_20089_5,1.0,1.0
contig_20089_4,1.0,1.0
contig_19978_6,1.0,0.0
contig_19978_7,1.0,0.0
contig_20089_1,1.0,1.0
contig_19978_1,1.0,0.0
contig_20089_3,1.0,1.0
contig_20089_2,1.0,1.0
contig_20223_3,1.0,1.0
contig_20223_2,1.0,1.0
contig_20223_1,1.0,1.0
contig_19978_8,1.0,0.0
contig_19978_9,1.0,1.0
contig_20221_1,1.0,1.0
contig_20221_2,1.0,1.0
contig_20342_1,1.0,1.0
contig_20342_3,1.0,1.0
contig_20342_2,1.0,1.0
contig_20041_1,1.0,1.0
contig_20041_3,1.0,1.0
contig_20041_2,1.0,1.0
contig_20041_5,1.0,1.0
contig_20041_4,1.0,1.0
contig_20041_6,1.0,1.0
contig_20028_5,1.0,1.0
contig_20264_1,1.0,1.0
contig_20264_2,1.0,1.0
contig_20264_3,1.0,0.0
contig_20229_4,1.0,1.0
contig_20229_1,1.0,1.0
contig_20229_3,1.0,1.0
contig_20229_2,1.0,1.0
contig_20009_5,1.0,1.0
contig_20009_4,1.0,1.0
contig_20009_6,1.0,1.0
contig_20009_1,1.0,1.0
contig_20009_3,1.0,1.0
contig_20009_2,1.0,1.0
contig_20082_2,1.0,1.0
contig_20082_3,1.0,1.0
contig_20003_1,1.0,1.0
contig_20082_1,1.0,1.0
contig_20003_7,1.0,1.0
contig_20003_6,1.0,0.0
contig_20003_5,0.0,0.0
contig_20003_4,1.0,0.0
contig_20224_1,1.0,1.0
contig_20224_2,1.0,1.0
contig_20224_3,1.0,1.0
contig_20224_4,1.0,1.0
contig_20080_4,1.0,0.0
contig_20080_5,1.0,1.0
contig_20080_6,1.0,0.0
contig_20080_7,1.0,1.0
contig_20001_1,1.0,1.0
contig_20080_1,0.0,0.0
contig_20080_2,1.0,0.0
contig_20080_3,1.0,0.0
contig_20080_8,1.0,0.0
contig_20001_8,1.0,1.0
contig_20086_6,1.0,1.0
contig_20086_7,1.0,1.0
contig_20086_4,1.0,0.0
contig_20086_5,1.0,1.0
contig_20086_2,1.0,1.0
contig_20086_3,1.0,1.0
contig_20007_1,1.0,0.0
contig_20043_8,1.0,1.0
contig_20043_7,1.0,0.0
contig_20043_6,1.0,1.0
contig_20043_5,1.0,0.0
contig_20043_4,1.0,1.0
contig_20043_3,1.0,1.0
contig_20043_2,1.0,1.0
contig_20043_1,1.0,1.0
contig_20007_8,1.0,0.0
contig_20005_1,1.0,1.0
contig_20084_1,1.0,0.0
contig_20084_2,1.0,0.0
contig_20084_3,1.0,1.0
contig_20084_4,1.0,0.0
contig_20005_4,1.0,1.0
contig_20266_4,0.0,0.0
contig_20005_6,1.0,0.0
contig_20267_1,1.0,0.0
contig_20066_7,0.0,0.0
contig_20220_1,1.0,1.0
contig_20220_2,1.0,1.0
contig_20220_3,1.0,1.0
contig_20269_1,0.0,0.0
contig_20014_3,1.0,1.0
contig_20269_3,1.0,1.0
contig_20269_2,0.0,0.0
contig_20226_2,1.0,1.0
contig_20226_1,1.0,1.0
contig_19977_7,1.0,0.0
contig_19977_6,1.0,0.0
contig_19977_5,1.0,1.0
contig_19977_4,1.0,0.0
contig_19977_3,1.0,0.0
contig_19977_2,1.0,1.0
contig_19977_1,1.0,1.0
contig_20146_3,1.0,1.0
contig_20146_2,1.0,0.0
contig_20146_1,0.0,0.0
contig_19977_9,1.0,1.0
contig_19977_8,1.0,1.0
contig_19975_9,1.0,1.0
contig_19975_8,1.0,1.0
contig_20060_7,1.0,1.0
contig_19975_1,1.0,1.0
contig_20144_4,1.0,1.0
contig_19975_3,1.0,1.0
contig_19975_2,1.0,1.0
contig_19975_5,1.0,1.0
contig_19975_4,1.0,1.0
contig_19975_7,1.0,1.0
contig_19975_6,1.0,1.0
contig_20008_4,1.0,0.0
contig_20008_5,0.0,0.0
contig_20008_6,1.0,0.0
contig_20008_7,1.0,0.0
contig_20008_1,1.0,1.0
contig_20008_2,1.0,0.0
contig_20008_3,1.0,0.0
contig_20261_1,1.0,1.0
contig_20261_3,1.0,0.0
contig_20261_2,1.0,0.0
contig_20008_8,1.0,1.0
contig_20008_9,1.0,1.0
contig_19979_9,1.0,1.0
contig_19979_8,1.0,1.0
contig_19979_5,1.0,0.0
contig_19979_4,1.0,1.0
contig_19979_7,1.0,1.0
contig_19979_6,1.0,1.0
contig_19979_1,1.0,1.0
contig_19979_3,1.0,1.0
contig_19979_2,1.0,1.0
contig_20109_4,1.0,1.0
contig_20109_5,1.0,1.0
contig_20109_1,0.0,0.0
contig_20109_2,0.0,0.0
contig_20109_3,1.0,0.0
contig_19973_3,1.0,1.0
contig_19973_2,1.0,0.0
contig_19973_1,1.0,1.0
contig_19973_7,1.0,1.0
contig_19973_6,1.0,1.0
contig_19973_5,1.0,1.0
contig_19973_4,1.0,1.0
contig_19973_9,1.0,1.0
contig_19973_8,1.0,1.0
contig_19971_5,1.0,0.0
contig_19971_4,1.0,0.0
contig_19971_7,1.0,1.0
contig_19971_6,1.0,1.0
contig_19971_1,1.0,1.0
contig_19971_3,1.0,1.0
contig_19971_2,1.0,1.0
contig_20148_1,1.0,1.0
contig_20148_3,1.0,0.0
contig_20148_2,1.0,1.0
contig_19971_9,1.0,0.0
contig_19971_8,1.0,1.0
contig_20185_1,1.0,1.0
contig_20185_2,1.0,1.0
contig_20185_3,1.0,1.0
contig_20185_4,1.0,1.0
contig_20141_1,1.0,0.0
contig_20141_2,1.0,0.0
contig_19967_12,1.0,1.0
contig_19967_13,1.0,1.0
contig_19967_10,0.0,0.0
contig_19967_11,0.0,0.0
contig_19967_14,1.0,1.0
contig_20266_1,1.0,0.0
contig_20100_5,1.0,1.0
contig_20100_4,1.0,1.0
contig_20183_1,1.0,1.0
contig_20100_1,1.0,1.0
contig_20100_3,1.0,1.0
contig_20100_2,1.0,1.0
contig_20393_3,1.0,1.0
contig_20393_2,1.0,1.0
contig_20181_4,1.0,0.0
contig_20106_3,0.0,0.0
contig_20181_1,0.0,0.0
contig_20106_1,1.0,1.0
contig_20181_3,1.0,0.0
contig_20145_4,1.0,1.0
contig_20391_4,1.0,1.0
contig_20391_1,1.0,1.0
contig_20145_1,1.0,1.0
contig_20391_3,1.0,1.0
contig_20391_2,1.0,1.0
contig_20187_4,1.0,1.0
contig_20187_2,1.0,1.0
contig_20187_3,1.0,1.0
contig_20187_1,1.0,1.0
contig_20104_1,1.0,1.0
contig_20104_3,1.0,1.0
contig_20104_2,1.0,1.0
contig_20143_2,1.0,1.0
contig_20104_4,1.0,1.0
contig_20397_1,1.0,1.0
contig_20143_1,1.0,1.0
contig_19959_11,1.0,1.0
contig_19959_10,1.0,1.0
contig_19976_10,1.0,0.0
contig_19976_11,1.0,0.0
contig_20102_3,1.0,1.0
contig_20102_2,1.0,1.0
contig_20102_1,1.0,1.0
contig_20102_6,1.0,1.0
contig_20102_5,1.0,1.0
contig_20102_4,1.0,1.0
contig_19954_5,1.0,1.0
contig_20247_1,1.0,1.0
