,0,1,2,3
contig_18068_18,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18142_6,2.22044604925e-16,2.31808997309,2.22044604925e-16,2.22044604925e-16
contig_18081_34,2.22044604925e-16,1.58391433715,0.0492861765235,2.22044604925e-16
contig_18250_1,2.22044604925e-16,2.84839026124,2.22044604925e-16,1.32433593132
contig_18064_28,2.22044604925e-16,0.270720883586,2.22044604925e-16,0.190183536274
contig_18064_29,2.22044604925e-16,0.00216254724117,2.22044604925e-16,0.0013235627678
contig_18080_27,2.22044604925e-16,0.0360652317158,2.22044604925e-16,0.00988613600335
contig_18064_20,0.140221236058,3.15763882607,1.76815397195,3.29841586709
contig_18064_21,0.281188547844,0.433288626847,6.56760058679e-09,0.161818407935
contig_18064_22,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18064_23,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18064_24,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18064_25,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18064_26,2.22044604925e-16,0.381383756615,2.22044604925e-16,0.165807501728
contig_18064_27,0.0461551265803,2.16231421145,1.32822447854e-12,1.46969743487
contig_18109_8,2.22044604925e-16,2.68834061415,0.00265588287217,0.0850541480552
contig_18237_4,2.87916597557,1.38195250282,2.22044604925e-16,0.0903834006064
contig_18090_23,2.22044604925e-16,0.0235971445474,2.22044604925e-16,0.00157307356497
contig_18254_3,0.00619147435464,2.08695839685,19.9792068952,0.0736677833895
contig_18088_22,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,0.027276613964
contig_18088_23,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18088_20,0.745580038906,3.08225958981,2.22044604925e-16,1.95969042497
contig_18088_21,2.22044604925e-16,0.625485589008,2.22044604925e-16,2.22044604925e-16
contig_18088_26,2.22044604925e-16,0.165864376246,2.22044604925e-16,2.22044604925e-16
contig_18088_27,2.22044604925e-16,1.10046882224,3.47242703258,0.284285667606
contig_18088_24,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18088_25,2.22044604925e-16,0.352818658821,0.0231836607756,2.22044604925e-16
contig_18145_11,0.0274039401271,1.20236396358,2.22044604925e-16,0.0469647526483
contig_18145_10,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18145_17,2.22044604925e-16,1.92944248791,2.22044604925e-16,2.22044604925e-16
contig_18145_16,2.22044604925e-16,3.14413820931,0.291675758033,2.22044604925e-16
contig_18065_23,2.22044604925e-16,0.0643852172198,2.22044604925e-16,2.22044604925e-16
contig_18065_22,2.22044604925e-16,0.453003906904,2.22044604925e-16,0.0300855661795
contig_18065_21,2.22044604925e-16,0.77502311368,2.22044604925e-16,0.165331552942
contig_18065_20,2.22044604925e-16,0.0092942877321,2.22044604925e-16,0.00315908746957
contig_18065_27,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18065_26,2.22044604925e-16,0.0167688361272,2.22044604925e-16,2.22044604925e-16
contig_18065_25,2.22044604925e-16,0.247031126192,2.22044604925e-16,2.22044604925e-16
contig_18065_24,2.22044604925e-16,0.324379105913,2.22044604925e-16,2.22044604925e-16
contig_18257_1,1.97463545279,2.67352776216,1.60434281946,2.22044604925e-16
contig_18065_29,2.22044604925e-16,0.654465840814,2.22044604925e-16,2.22044604925e-16
contig_18065_28,2.22044604925e-16,0.332439424938,2.22044604925e-16,2.22044604925e-16
contig_18257_5,5.75118325089,3.0669185723,1.05392566358,2.22044604925e-16
contig_18257_4,2.22044604925e-16,1.95044679295,1.94306684922,2.22044604925e-16
contig_18079_28,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18259_1,0.932224875957,3.24550791908,2.23200059822e-14,1.13109298876
contig_18102_20,2.9133987487e-13,3.62288790068,0.698136495615,2.22044604925e-16
contig_18126_14,2.22044604925e-16,0.697104626351,2.22044604925e-16,0.0566302457178
contig_18126_15,0.00060160690666,0.00140162917387,2.22044604925e-16,0.00941275904838
contig_18126_16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18126_10,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18126_11,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18126_12,2.22044604925e-16,0.237047447181,2.22044604925e-16,0.285815017452
contig_18126_13,1.05231567107,3.02599875642,0.235138940417,1.85803235039
contig_18188_2,1.92494995796,2.68401359784,2.22044604925e-16,1.98790008519
contig_18188_3,2.22044604925e-16,0.636067003198,2.22044604925e-16,0.922850223742
contig_18188_1,2.22044604925e-16,2.22187043065,2.22044604925e-16,0.0374522373902
contig_18188_4,2.22044604925e-16,0.211868063297,2.22044604925e-16,2.22044604925e-16
contig_18057_80,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18057_81,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18057_82,1.4067543557e-15,0.777425049192,0.0504180894984,2.22044604925e-16
contig_18057_83,2.22044604925e-16,3.59605890547,0.265123265544,2.22044604925e-16
contig_18057_84,2.22044604925e-16,2.69803961584,2.22044604925e-16,1.12718339031e-12
contig_18057_85,4.51566502572e-08,3.72741310094,0.0280790095781,2.22044604925e-16
contig_18057_86,2.22044604925e-16,2.84547498753,2.22044604925e-16,2.22044604925e-16
contig_18057_87,2.22044604925e-16,2.48665237324,2.22044604925e-16,2.22044604925e-16
contig_18057_88,2.22044604925e-16,0.95616878259,0.0725028998681,2.22044604925e-16
contig_18057_89,2.22044604925e-16,0.241531335558,2.22044604925e-16,2.22044604925e-16
contig_18080_28,5.30768971216e-15,0.795561149434,0.106622663514,0.847027484541
contig_18080_29,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18095_22,1.01850335062,3.5331850765,2.22044604925e-16,3.10815160514
contig_18095_23,1.27167807766e-14,3.72616525071,4.98895187469,0.940934528341
contig_18095_24,0.000585364753472,3.222600832,2.22044604925e-16,0.995886327911
contig_18095_25,8.47871820675e-13,2.62143836547,0.11966200112,1.01593893937
contig_18095_26,1.58178141895,2.23519139061,2.22044604925e-16,1.94646908145
contig_18130_10,4.14562829803,2.92674435092,2.04947225108,1.51579648173
contig_18120_2,1.27803957764e-15,1.98087498407,0.0383248763769,0.0144238569531
contig_18120_3,2.22044604925e-16,2.59845706986,2.22044604925e-16,0.92976547242
contig_18083_15,2.22044604925e-16,0.492894441313,2.22044604925e-16,2.22044604925e-16
contig_18105_19,2.22044604925e-16,1.25124434322,2.22044604925e-16,1.05300939473
contig_18105_18,2.40004723459,2.94915796785,2.22044604925e-16,1.84043858962
contig_18066_26,2.22044604925e-16,2.21362510028,2.22044604925e-16,2.22044604925e-16
contig_18066_27,2.22044604925e-16,1.67409748225,0.0245657527725,2.22044604925e-16
contig_18066_24,3.00137142423e-12,2.68469091879,0.602713429409,1.58862571298
contig_18066_25,2.22044604925e-16,2.78078933771,6.67019159135e-07,0.696535724845
contig_18066_22,4.29185718159,3.80535250862,2.22044604925e-16,1.60566248134
contig_18066_23,1.28003235589e-09,3.39894142177,2.39020656811,3.50981259569
contig_18066_20,2.22044604925e-16,2.94123735215,3.32302481512,2.22044604925e-16
contig_18066_21,8.96579114102,3.26125761011,3.61117974395,2.22044604925e-16
contig_18066_28,0.0929973413808,1.09868223543,2.22044604925e-16,1.42292559168
contig_18066_29,2.22044604925e-16,0.254880542117,2.22044604925e-16,0.0931410830785
contig_18099_19,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18062_39,2.22044604925e-16,2.74375303858,2.22044604925e-16,1.68086442753
contig_18062_38,3.47963880946,2.46798725506,6.77406373174,3.63474700695
contig_18062_35,2.22044604925e-16,2.75124518727,2.22044604925e-16,2.15732502749
contig_18062_34,2.22044604925e-16,2.68370386876,2.22044604925e-16,0.926448838586
contig_18062_37,0.853025401509,2.72990730648,0.725074289491,2.71903825765
contig_18062_36,2.22044604925e-16,2.23161106353,2.22044604925e-16,0.476280819659
contig_18062_31,2.22044604925e-16,2.68551927247,2.22044604925e-16,0.605142391781
contig_18062_30,2.6705015171,2.26216217629,5.39569274667,1.87193044159
contig_18062_33,2.22044604925e-16,3.06873883621,2.22044604925e-16,2.22044604925e-16
contig_18062_32,2.22044604925e-16,1.89431143544,2.22044604925e-16,0.00857624282138
contig_18169_1,2.22044604925e-16,2.31020251112,2.22044604925e-16,2.22044604925e-16
contig_18169_3,0.597961860757,2.45865233268,3.79623393594e-07,0.0530774650364
contig_18061_27,2.22044604925e-16,1.82770553597,2.22044604925e-16,2.22044604925e-16
contig_18061_26,2.22044604925e-16,2.40179379824,2.22044604925e-16,0.00559686750967
contig_18061_25,8.4824788978e-09,3.10400569817,0.0416238248266,2.22044604925e-16
contig_18061_24,2.22044604925e-16,1.76338604314,2.22044604925e-16,2.22044604925e-16
contig_18061_23,0.334904527938,3.25808352021,0.714763543467,1.5110269435
contig_18061_22,2.22044604925e-16,2.06559644904,2.22044604925e-16,2.22044604925e-16
contig_18061_21,0.00153599786934,2.92401452966,1.3484958544,2.14711950838
contig_18061_20,2.22044604925e-16,3.13333727202,2.22044604925e-16,1.48157439543
contig_18120_16,2.22044604925e-16,2.04191395872,2.22044604925e-16,0.0154934469084
contig_18169_5,2.22044604925e-16,3.09164073664,0.629423786022,2.22044604925e-16
contig_18120_14,1.0122878019e-05,3.36543827746,0.182683236425,1.58464694588
contig_18120_15,2.22044604925e-16,2.51293189496,2.22044604925e-16,2.94445203346
contig_18120_12,2.22044604925e-16,2.70990508563,2.22044604925e-16,1.73790153987
contig_18120_13,2.62110632015,2.54191146581,2.22044604925e-16,2.48164985332
contig_18120_10,0.760536460957,2.44317797899,2.22044604925e-16,1.46851924282
contig_18120_11,2.22044604925e-16,2.43905836326,2.22044604925e-16,0.0350297515118
contig_18069_8,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18069_9,2.22044604925e-16,0.586512774833,2.22044604925e-16,2.22044604925e-16
contig_18069_4,2.22044604925e-16,0.0753472817427,2.22044604925e-16,0.117341853551
contig_18069_5,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18069_6,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18069_7,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18069_1,2.22044604925e-16,0.331251207445,2.22044604925e-16,0.490882062292
contig_18069_2,2.22044604925e-16,0.00779865949302,2.22044604925e-16,0.00647490257789
contig_18069_3,9.60170563595e-08,0.536457027706,0.05274353843,0.631428825206
contig_18097_17,2.22044604925e-16,2.64256143344,0.137549099583,2.22044604925e-16
contig_18097_16,2.22044604925e-16,2.53436949378,2.22044604925e-16,2.22044604925e-16
contig_18082_27,5.34002743706,3.65547130556,2.22044604925e-16,0.734323214419
contig_18097_14,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18097_13,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18097_12,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18097_11,2.22044604925e-16,0.209776836839,2.22044604925e-16,2.22044604925e-16
contig_18097_10,2.22044604925e-16,2.26704123518,2.22044604925e-16,0.580077857368
contig_18097_19,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18097_18,2.22044604925e-16,1.00619149244,2.22044604925e-16,0.000763475191304
contig_18063_60,2.22044604925e-16,2.02214249048,4.94633118081,2.22044604925e-16
contig_18058_54,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18172_5,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18091_11,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18091_10,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18091_13,2.22044604925e-16,2.22044604925e-16,0.00521219551389,2.22044604925e-16
contig_18091_12,2.22044604925e-16,0.34749658018,2.22044604925e-16,2.22044604925e-16
contig_18091_15,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18091_14,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18091_17,2.22044604925e-16,0.0336146511629,2.22044604925e-16,0.0180422598899
contig_18091_16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18091_19,2.22044604925e-16,2.53075581173,2.22044604925e-16,1.88306889551
contig_18091_18,2.22044604925e-16,0.472778043033,2.22044604925e-16,0.282759297793
contig_18058_100,2.22044604925e-16,2.87865008622,2.22044604925e-16,2.3494618586
contig_18060_60,3.91582578716e-07,3.30580494484,0.406160866674,1.62648682896
contig_18060_61,5.5946529327e-08,2.90369743962,2.22044604925e-16,2.69000575413
contig_18060_62,0.1998624426,3.34533111233,0.049286372924,1.60631131314
contig_18060_63,3.06787209694,3.16506095922,2.22044604925e-16,0.789599270663
contig_18060_64,2.5988723308e-08,2.41145502047,0.366442144723,0.943530102669
contig_18060_65,2.22044604925e-16,2.364558153,2.22044604925e-16,1.59481477025
contig_18246_2,2.22044604925e-16,1.65781594704,2.22044604925e-16,0.639067747233
contig_18060_9,2.22044604925e-16,0.0967271889771,0.0479124972788,2.22044604925e-16
contig_18060_8,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18060_5,2.22044604925e-16,5.53387612352,2.58369199851,2.22044604925e-16
contig_18060_4,4.40679461604,3.72515333591,7.25068111764,2.22044604925e-16
contig_18060_7,2.22044604925e-16,0.0132072538599,2.22044604925e-16,2.22044604925e-16
contig_18060_6,2.22044604925e-16,0.701989381401,0.0425136619306,2.22044604925e-16
contig_18060_1,2.22044604925e-16,1.45484245791,29.8373260164,2.22044604925e-16
contig_18060_3,2.22044604925e-16,1.8552875806,2.90931176823,2.22044604925e-16
contig_18060_2,2.22044604925e-16,2.75480474114,30.4634250044,2.22044604925e-16
contig_18066_9,0.259937986015,2.89545304888,1.76995085482e-08,0.21454053208
contig_18066_8,5.8020989572,3.21216090589,2.22044604925e-16,7.43253563506
contig_18066_7,0.197456379907,0.399007121702,2.22044604925e-16,2.33896073935
contig_18066_6,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18066_5,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18066_4,0.00255369223055,0.863225544912,0.0415453011998,2.22044604925e-16
contig_18066_3,2.22044604925e-16,2.96806430058,2.22044604925e-16,0.700447810602
contig_18066_2,2.22044604925e-16,3.88071292702,0.432060135637,2.22044604925e-16
contig_18066_1,2.20054671178,3.31263875201,2.22044604925e-16,0.575821181781
contig_18095_19,19.072310364,3.15462033733,5.4658003913,4.23255455917
contig_18095_18,9.84833844898,4.69069711236,19.1499064333,11.7350420307
contig_18095_15,2.22044604925e-16,2.27007221378,2.22044604925e-16,2.22044604925e-16
contig_18095_14,2.22044604925e-16,1.80451861798,2.22044604925e-16,2.22044604925e-16
contig_18095_17,5.06087991806,3.6873956972,1.91537360654,1.66702620343
contig_18095_16,6.74241882629,3.3789000571,0.651695561852,2.31735044033
contig_18095_11,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18095_10,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18095_13,2.22044604925e-16,1.55846535275,2.22044604925e-16,2.22044604925e-16
contig_18095_12,2.22044604925e-16,0.00931781076607,2.22044604925e-16,2.22044604925e-16
contig_18064_1,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18064_3,2.22044604925e-16,2.22044604925e-16,0.0599288587806,0.0335844613081
contig_18064_2,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,0.000863548099632
contig_18064_5,2.22044604925e-16,3.0281686253,2.22044604925e-16,1.88547613348
contig_18064_4,5.44239318188,2.42398921046,0.26433907492,2.22044604925e-16
contig_18064_7,2.22044604925e-16,2.15151895285,0.032438564623,2.22044604925e-16
contig_18064_6,2.98236885467e-12,3.31069664534,0.157987792647,0.423582295684
contig_18064_9,2.22044604925e-16,0.57702155576,2.22044604925e-16,2.22044604925e-16
contig_18064_8,2.22044604925e-16,2.57689941951,2.22044604925e-16,2.22044604925e-16
contig_18084_10,2.22044604925e-16,0.261105915012,0.0423657429887,2.22044604925e-16
contig_18143_10,2.22044604925e-16,0.116018782621,2.22044604925e-16,0.147224538299
contig_18083_31,2.22044604925e-16,3.34746239999,2.22044604925e-16,1.93814074833
contig_18093_19,1.31654029819,3.36248348281,2.22044604925e-16,2.4766895652
contig_18093_18,6.89831890031,3.39869028172,2.22044604925e-16,1.44414775138
contig_18093_13,1.60837303429e-10,0.202655666753,1.16150162467,0.641785505159
contig_18093_12,0.0063247249783,2.22044604925e-16,0.000644318320839,0.323111787563
contig_18093_11,2.22044604925e-16,0.15696464629,2.22044604925e-16,0.0494818724354
contig_18093_10,2.22044604925e-16,0.569953249835,2.22044604925e-16,2.22044604925e-16
contig_18093_17,2.88869677369,2.79190858197,2.07993730861e-09,2.0874728171
contig_18093_16,2.22044604925e-16,0.120885504332,2.22044604925e-16,2.22044604925e-16
contig_18093_15,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18093_14,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18062_9,13.0504109981,2.90136583422,0.705811160758,5.70216578947e-13
contig_18062_8,0.664071305796,3.88904152094,2.22044604925e-16,3.23820836559
contig_18062_3,6.48485837554,3.77640866537,2.22044604925e-16,2.22044604925e-16
contig_18062_2,0.00023904894208,2.85283812842,0.342352648657,2.79316791294
contig_18062_1,7.22127017945,3.37879993688,6.44125286735,10.0086633919
contig_18062_7,1.09430859691e-15,2.35668119868,0.251301410833,0.335057885896
contig_18062_6,8.1290968688e-14,2.68291502537,1.13662388553,1.5169700705
contig_18062_5,2.22044604925e-16,2.07649966416,2.22044604925e-16,0.361727695856
contig_18062_4,6.81965629956,3.69920378642,2.22044604925e-16,5.97553205716e-15
contig_18064_15,2.22044604925e-16,0.116310496629,2.22044604925e-16,2.22044604925e-16
contig_18064_14,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18064_17,2.22044604925e-16,0.16138398534,2.22044604925e-16,0.0371108945598
contig_18064_16,2.22044604925e-16,0.00252960348159,0.0249063024552,0.0632048954263
contig_18064_11,2.22044604925e-16,0.142089168,2.22044604925e-16,0.0174385072996
contig_18064_10,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18064_13,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,0.0268910766909
contig_18064_12,2.22044604925e-16,1.28283822987,2.22044604925e-16,0.0293120530994
contig_18064_19,2.40484823083,3.75979941624,0.762746676646,0.538603726595
contig_18064_18,1.17283145568,2.74017305336,7.83925841872,2.22044604925e-16
contig_18187_1,2.22044604925e-16,1.75930452316,2.22044604925e-16,2.22044604925e-16
contig_18187_3,2.22044604925e-16,3.60307417024,2.22044604925e-16,0.276979320143
contig_18187_2,2.22044604925e-16,3.56811886515,2.22044604925e-16,0.0898346501142
contig_18187_5,2.22044604925e-16,0.474664316902,2.22044604925e-16,2.22044604925e-16
contig_18187_4,2.22044604925e-16,3.28399247491,2.22044604925e-16,2.22044604925e-16
contig_18148_8,2.22044604925e-16,2.02250681701,2.22044604925e-16,1.98386015378
contig_18187_6,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18148_6,2.22044604925e-16,0.151922611696,2.22044604925e-16,0.101257374365
contig_18148_7,2.22044604925e-16,0.302965290439,2.22044604925e-16,0.468039175232
contig_18148_4,0.670647389823,3.13159846606,2.22044604925e-16,2.38088086725
contig_18148_5,2.22044604925e-16,1.18895478362,2.22044604925e-16,1.01175993445
contig_18148_2,0.0015796991936,2.99527813568,0.17425382294,3.13408538486
contig_18148_3,7.41262001532,3.10197286594,2.22044604925e-16,3.2741688908
contig_18148_1,7.89782208238,3.2767306485,2.22044604925e-16,4.09818638772
contig_18114_18,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18069_49,2.22044604925e-16,0.0938278843024,2.22044604925e-16,2.22044604925e-16
contig_18069_48,2.22044604925e-16,0.734055047269,2.22044604925e-16,2.22044604925e-16
contig_18069_45,2.22044604925e-16,2.65096916665,0.0678616489574,2.22044604925e-16
contig_18069_44,2.22044604925e-16,0.0551938121874,2.22044604925e-16,2.22044604925e-16
contig_18069_47,2.22044604925e-16,0.00458417607362,2.22044604925e-16,2.22044604925e-16
contig_18069_46,2.22044604925e-16,0.67097028457,2.22044604925e-16,2.22044604925e-16
contig_18069_41,2.22044604925e-16,0.0230922193118,2.22044604925e-16,2.22044604925e-16
contig_18069_40,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
contig_18069_43,2.22044604925e-16,0.107336731119,2.22044604925e-16,2.22044604925e-16
contig_18069_42,2.22044604925e-16,0.173952784328,2.22044604925e-16,0.0340187281546
contig_18159_8,2.22044604925e-16,1.98606692531,2.22044604925e-16,0.0113919321001
contig_18181_3,2.22044604925e-16,2.90680346129,2.22044604925e-16,0.143274557152
contig_18181_2,3.95941482361e-09,2.9913991081,0.00318826831074,2.22044604925e-16
contig_18181_1,2.22044604925e-16,2.52483081208,2.22044604925e-16,2.22044604925e-16
contig_18159_9,1.2298327924e-06,2.84916693738,1.68568991972e-08,4.7209612266
contig_18181_5,0.519668618918,2.27823457446,4.88209291279e-15,0.602598030702
contig_18181_4,2.22044604925e-16,2.80157336645,2.22044604925e-16,0.458849302396
contig_18065_30,2.22044604925e-16,0.00888623279399,2.22044604925e-16,2.22044604925e-16
contig_18065_31,2.22044604925e-16,0.0820433361889,2.22044604925e-16,2.22044604925e-16
contig_18065_32,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
