,0,1,2,3,4,5
contig_21559_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21559_3,1.0,1.0,1.0,1.0,0.0,1.0
contig_21559_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21559_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_22018_1,0.0,1.0,0.0,0.0,1.0,1.0
contig_21594_1,1.0,1.0,1.0,1.0,1.0,0.0
contig_22018_3,1.0,1.0,1.0,0.0,1.0,1.0
contig_22018_2,1.0,1.0,0.0,1.0,1.0,1.0
contig_22018_4,1.0,1.0,0.0,1.0,1.0,1.0
contig_21261_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21497_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21261_3,1.0,1.0,1.0,1.0,0.0,1.0
contig_21592_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21592_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21592_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21497_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_22119_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21261_1,1.0,1.0,1.0,1.0,0.0,1.0
contig_21513_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21513_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21513_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21590_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21513_4,1.0,1.0,1.0,1.0,0.0,0.0
contig_21590_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21261_4,1.0,1.0,1.0,0.0,0.0,0.0
contig_21518_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_22119_1,1.0,0.0,1.0,1.0,0.0,1.0
contig_21251_11,1.0,1.0,1.0,1.0,0.0,1.0
contig_21251_10,1.0,1.0,1.0,1.0,1.0,1.0
contig_21518_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21594_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21518_3,0.0,1.0,1.0,1.0,1.0,1.0
contig_21518_2,1.0,1.0,1.0,1.0,0.0,1.0
contig_22119_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_22119_2,0.0,1.0,1.0,1.0,1.0,1.0
contig_21396_1,0.0,0.0,0.0,0.0,1.0,1.0
contig_21261_9,1.0,1.0,1.0,1.0,0.0,1.0
contig_21264_13,1.0,1.0,1.0,1.0,1.0,1.0
contig_21594_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21396_3,1.0,1.0,1.0,1.0,0.0,1.0
contig_21264_12,1.0,1.0,1.0,1.0,1.0,1.0
contig_21218_23,1.0,1.0,1.0,1.0,1.0,1.0
contig_21396_2,0.0,1.0,1.0,1.0,0.0,1.0
contig_21598_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21598_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21396_5,1.0,1.0,1.0,1.0,0.0,1.0
contig_21396_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21370_9,1.0,1.0,1.0,1.0,1.0,1.0
contig_21396_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21218_22,1.0,1.0,1.0,1.0,1.0,1.0
contig_21337_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21243_14,0.0,1.0,1.0,1.0,0.0,1.0
contig_21266_14,1.0,0.0,1.0,1.0,1.0,1.0
contig_21243_10,1.0,1.0,1.0,1.0,1.0,1.0
contig_21243_11,1.0,1.0,1.0,1.0,0.0,1.0
contig_21243_12,1.0,1.0,1.0,1.0,1.0,1.0
contig_21243_13,1.0,1.0,1.0,1.0,1.0,1.0
contig_21251_8,1.0,1.0,1.0,1.0,0.0,1.0
contig_22095_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21222_15,1.0,1.0,1.0,1.0,1.0,1.0
contig_22095_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_22095_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_22095_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21514_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21514_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21514_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21376_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21420_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21325_8,0.0,1.0,0.0,1.0,1.0,1.0
contig_21376_3,0.0,1.0,1.0,1.0,1.0,1.0
contig_21220_4,1.0,1.0,1.0,1.0,0.0,1.0
contig_21222_14,1.0,1.0,1.0,1.0,0.0,0.0
contig_21782_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21335_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21213_33,0.0,1.0,0.0,0.0,0.0,0.0
contig_21213_32,0.0,1.0,0.0,1.0,1.0,1.0
contig_21213_31,1.0,1.0,0.0,1.0,1.0,0.0
contig_21696_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21696_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21696_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21696_4,1.0,1.0,1.0,0.0,1.0,1.0
contig_21213_35,0.0,0.0,0.0,1.0,0.0,1.0
contig_21213_34,0.0,0.0,1.0,1.0,0.0,1.0
contig_21261_10,1.0,1.0,1.0,1.0,0.0,1.0
contig_21498_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21498_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21498_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21498_4,1.0,1.0,1.0,1.0,0.0,1.0
contig_21498_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21245_16,0.0,0.0,1.0,1.0,0.0,1.0
contig_21245_14,1.0,1.0,1.0,1.0,0.0,1.0
contig_21245_15,1.0,0.0,1.0,1.0,0.0,1.0
contig_21245_12,1.0,1.0,1.0,1.0,1.0,1.0
contig_21245_13,1.0,1.0,1.0,1.0,0.0,1.0
contig_21245_10,1.0,1.0,1.0,1.0,1.0,1.0
contig_21245_11,1.0,1.0,1.0,1.0,1.0,1.0
contig_21333_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21226_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21347_3,1.0,1.0,0.0,1.0,1.0,1.0
contig_21347_2,0.0,0.0,0.0,0.0,1.0,1.0
contig_21347_1,0.0,1.0,0.0,0.0,0.0,0.0
contig_21347_7,0.0,0.0,1.0,1.0,0.0,1.0
contig_21347_6,1.0,1.0,1.0,1.0,1.0,0.0
contig_21347_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21347_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21447_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21345_8,0.0,0.0,1.0,1.0,0.0,1.0
contig_21345_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21345_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21345_7,0.0,1.0,0.0,0.0,1.0,1.0
contig_21345_6,0.0,1.0,1.0,1.0,0.0,1.0
contig_21287_10,0.0,1.0,1.0,1.0,0.0,1.0
contig_21345_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21345_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21226_3,0.0,1.0,1.0,1.0,1.0,1.0
contig_21269_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21989_2,1.0,1.0,1.0,1.0,1.0,0.0
contig_21989_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21269_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21388_8,0.0,1.0,0.0,1.0,1.0,1.0
contig_21388_4,1.0,1.0,1.0,0.0,1.0,1.0
contig_21388_5,0.0,1.0,1.0,0.0,1.0,1.0
contig_21388_6,1.0,1.0,0.0,0.0,1.0,1.0
contig_21388_7,1.0,1.0,1.0,0.0,1.0,1.0
contig_21388_1,0.0,1.0,0.0,0.0,0.0,1.0
contig_21388_2,0.0,0.0,0.0,0.0,1.0,1.0
contig_21388_3,1.0,1.0,1.0,0.0,1.0,1.0
contig_21219_16,1.0,1.0,1.0,1.0,1.0,1.0
contig_21220_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21449_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21220_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21449_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21349_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21220_3,1.0,1.0,1.0,1.0,0.0,1.0
contig_21349_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21349_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21349_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21349_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21349_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21349_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21340_8,1.0,1.0,1.0,1.0,1.0,1.0
contig_21304_1,1.0,1.0,1.0,1.0,0.0,1.0
contig_21304_2,0.0,0.0,1.0,1.0,0.0,1.0
contig_21304_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21304_4,0.0,1.0,1.0,1.0,0.0,1.0
contig_21304_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21340_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21340_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21340_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21340_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21340_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21340_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21340_7,1.0,1.0,1.0,1.0,0.0,1.0
contig_21338_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21338_4,0.0,1.0,1.0,1.0,0.0,1.0
contig_21320_10,1.0,1.0,1.0,1.0,1.0,1.0
contig_21338_8,1.0,1.0,0.0,1.0,1.0,1.0
contig_21230_12,1.0,1.0,1.0,1.0,1.0,1.0
contig_21230_13,1.0,1.0,1.0,1.0,1.0,1.0
contig_21230_10,1.0,1.0,1.0,0.0,1.0,1.0
contig_21230_11,1.0,1.0,1.0,1.0,1.0,1.0
contig_21230_16,0.0,1.0,1.0,1.0,1.0,1.0
contig_21230_17,1.0,1.0,1.0,1.0,1.0,1.0
contig_21230_14,1.0,1.0,1.0,1.0,1.0,1.0
contig_21230_15,0.0,1.0,1.0,1.0,1.0,1.0
contig_21302_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21302_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21230_18,1.0,1.0,1.0,1.0,1.0,1.0
contig_21302_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21302_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21302_7,1.0,1.0,1.0,1.0,1.0,0.0
contig_21302_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21302_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21597_4,0.0,1.0,0.0,0.0,1.0,0.0
contig_21300_8,0.0,0.0,0.0,0.0,0.0,1.0
contig_21300_9,1.0,1.0,1.0,1.0,1.0,1.0
contig_21597_1,0.0,0.0,0.0,0.0,0.0,0.0
contig_21300_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21300_5,1.0,1.0,1.0,1.0,0.0,1.0
contig_21300_6,1.0,1.0,1.0,1.0,0.0,1.0
contig_21300_7,0.0,0.0,0.0,0.0,1.0,1.0
contig_21387_3,1.0,1.0,1.0,1.0,0.0,1.0
contig_21300_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21300_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21300_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21344_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21344_5,1.0,1.0,1.0,1.0,1.0,0.0
contig_21344_6,1.0,1.0,1.0,1.0,1.0,0.0
contig_21344_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21344_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21344_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21344_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21306_6,0.0,1.0,0.0,1.0,1.0,1.0
contig_21306_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21306_4,0.0,1.0,1.0,1.0,0.0,1.0
contig_21306_5,0.0,1.0,1.0,1.0,1.0,1.0
contig_21306_2,0.0,1.0,1.0,1.0,1.0,1.0
contig_21306_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21306_1,1.0,0.0,1.0,1.0,1.0,1.0
contig_21283_10,1.0,1.0,1.0,1.0,1.0,1.0
contig_21283_11,1.0,1.0,1.0,1.0,1.0,1.0
contig_21342_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21342_5,1.0,1.0,1.0,1.0,0.0,1.0
contig_21342_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21342_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21385_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21342_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21385_9,0.0,1.0,1.0,1.0,0.0,1.0
contig_21385_8,1.0,1.0,1.0,1.0,1.0,1.0
contig_21342_8,1.0,1.0,1.0,1.0,1.0,1.0
contig_21342_9,1.0,1.0,1.0,1.0,1.0,1.0
contig_22211_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_22211_1,1.0,1.0,0.0,1.0,1.0,1.0
contig_21754_7,1.0,1.0,1.0,0.0,1.0,1.0
contig_21754_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21754_5,0.0,1.0,1.0,1.0,1.0,1.0
contig_21754_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21754_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21754_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21754_1,0.0,1.0,1.0,0.0,1.0,1.0
contig_21383_9,1.0,1.0,1.0,1.0,1.0,1.0
contig_21383_8,1.0,1.0,1.0,1.0,1.0,1.0
contig_21383_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21383_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21383_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21383_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21383_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21383_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21383_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21249_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21249_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21249_3,0.0,0.0,0.0,1.0,0.0,1.0
contig_21249_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21249_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21249_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21249_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21249_8,1.0,1.0,1.0,1.0,1.0,1.0
contig_21249_9,1.0,1.0,1.0,1.0,1.0,1.0
contig_21247_2,1.0,1.0,1.0,1.0,0.0,1.0
contig_21247_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21247_1,0.0,0.0,0.0,0.0,1.0,1.0
contig_21247_6,1.0,0.0,1.0,1.0,1.0,1.0
contig_21247_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21247_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21247_8,1.0,1.0,1.0,1.0,1.0,1.0
contig_21247_9,1.0,1.0,1.0,1.0,1.0,1.0
contig_22016_3,0.0,1.0,1.0,1.0,1.0,1.0
contig_22016_2,0.0,1.0,1.0,1.0,1.0,1.0
contig_21434_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21461_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21461_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21461_3,1.0,0.0,1.0,1.0,0.0,1.0
contig_21461_4,0.0,1.0,0.0,0.0,1.0,1.0
contig_21461_5,0.0,0.0,0.0,0.0,0.0,1.0
contig_22016_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21888_3,1.0,1.0,0.0,1.0,1.0,0.0
contig_21888_2,0.0,0.0,0.0,0.0,0.0,0.0
contig_21888_1,0.0,1.0,1.0,1.0,0.0,0.0
contig_21888_4,0.0,1.0,1.0,0.0,1.0,1.0
contig_21266_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21266_4,1.0,0.0,1.0,1.0,1.0,1.0
contig_21918_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21782_6,1.0,1.0,1.0,1.0,0.0,1.0
contig_21918_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21918_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21266_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21782_7,1.0,1.0,1.0,1.0,0.0,1.0
contig_22094_1,1.0,0.0,1.0,1.0,1.0,1.0
contig_21266_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21782_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21441_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21441_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21782_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_22094_2,1.0,1.0,1.0,1.0,0.0,1.0
contig_21782_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21240_1,1.0,1.0,0.0,1.0,1.0,1.0
contig_21420_4,0.0,1.0,0.0,1.0,1.0,1.0
contig_21240_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21240_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21240_5,1.0,0.0,1.0,1.0,0.0,1.0
contig_21240_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21240_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21240_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21240_9,1.0,1.0,1.0,1.0,1.0,1.0
contig_21288_10,0.0,0.0,0.0,1.0,1.0,0.0
contig_21467_1,1.0,1.0,1.0,0.0,1.0,1.0
contig_21467_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21467_7,0.0,1.0,1.0,0.0,0.0,1.0
contig_21467_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21467_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21426_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21426_4,1.0,1.0,1.0,1.0,0.0,1.0
contig_21288_9,0.0,1.0,1.0,1.0,1.0,1.0
contig_21288_8,0.0,1.0,1.0,1.0,1.0,1.0
contig_21426_1,0.0,0.0,1.0,0.0,1.0,0.0
contig_21288_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21288_4,0.0,1.0,1.0,1.0,1.0,1.0
contig_21288_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21288_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21288_1,0.0,1.0,1.0,1.0,1.0,1.0
contig_21465_1,0.0,0.0,1.0,1.0,1.0,0.0
contig_21288_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21288_2,1.0,1.0,1.0,1.0,1.0,0.0
contig_21263_8,0.0,1.0,1.0,1.0,0.0,0.0
contig_21218_11,0.0,1.0,1.0,0.0,0.0,1.0
contig_21468_1,0.0,0.0,1.0,1.0,1.0,1.0
contig_21468_3,0.0,1.0,1.0,1.0,0.0,1.0
contig_21468_2,0.0,0.0,1.0,1.0,0.0,1.0
contig_21468_5,1.0,1.0,1.0,1.0,0.0,1.0
contig_21468_4,1.0,1.0,1.0,1.0,0.0,1.0
contig_21280_5,0.0,1.0,0.0,1.0,0.0,1.0
contig_21280_4,0.0,1.0,0.0,1.0,1.0,1.0
contig_21280_7,0.0,1.0,0.0,1.0,1.0,1.0
contig_21280_6,0.0,1.0,0.0,0.0,0.0,0.0
contig_21280_1,0.0,0.0,0.0,0.0,1.0,1.0
contig_21280_3,0.0,0.0,0.0,0.0,0.0,0.0
contig_21280_2,1.0,0.0,0.0,0.0,0.0,0.0
contig_21447_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21216_4,0.0,1.0,0.0,0.0,1.0,1.0
contig_21280_9,0.0,1.0,0.0,0.0,1.0,0.0
contig_21280_8,0.0,1.0,0.0,0.0,1.0,1.0
contig_21286_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21286_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21286_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21286_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21286_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21286_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21286_1,0.0,0.0,0.0,1.0,1.0,1.0
contig_21242_8,1.0,1.0,1.0,1.0,1.0,1.0
contig_21242_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21242_6,0.0,1.0,0.0,1.0,1.0,1.0
contig_21242_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21242_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21242_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21242_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21242_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21286_8,0.0,1.0,0.0,1.0,1.0,1.0
contig_21422_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21284_8,1.0,0.0,1.0,1.0,1.0,1.0
contig_21422_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21422_6,1.0,1.0,1.0,1.0,1.0,1.0
contig_21422_5,0.0,1.0,1.0,1.0,0.0,1.0
contig_21422_4,1.0,1.0,1.0,1.0,1.0,1.0
contig_21284_1,0.0,0.0,1.0,1.0,1.0,1.0
contig_21284_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21284_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21284_5,1.0,1.0,1.0,1.0,0.0,1.0
contig_21284_4,0.0,1.0,1.0,1.0,0.0,1.0
contig_21284_7,1.0,1.0,1.0,1.0,1.0,1.0
contig_21284_6,1.0,1.0,1.0,1.0,0.0,1.0
contig_21331_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_22121_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21429_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21419_4,1.0,1.0,1.0,1.0,0.0,1.0
contig_21445_4,0.0,1.0,1.0,1.0,1.0,0.0
contig_21235_5,0.0,1.0,1.0,1.0,0.0,1.0
contig_21235_4,1.0,0.0,1.0,1.0,1.0,1.0
contig_21445_2,1.0,1.0,1.0,1.0,0.0,1.0
contig_21445_3,1.0,1.0,1.0,1.0,0.0,1.0
contig_21540_2,0.0,1.0,0.0,1.0,1.0,1.0
contig_21540_3,1.0,0.0,0.0,1.0,1.0,1.0
contig_21540_1,1.0,1.0,1.0,1.0,0.0,1.0
contig_22090_1,1.0,1.0,1.0,1.0,1.0,1.0
contig_21289_4,0.0,1.0,1.0,1.0,1.0,1.0
contig_21289_5,0.0,1.0,1.0,1.0,0.0,0.0
contig_21289_6,0.0,0.0,0.0,1.0,1.0,1.0
contig_21289_7,0.0,1.0,1.0,1.0,0.0,1.0
contig_21289_1,0.0,1.0,1.0,1.0,1.0,1.0
contig_21289_2,0.0,1.0,1.0,1.0,1.0,1.0
contig_21289_3,1.0,1.0,1.0,1.0,0.0,1.0
contig_21289_8,0.0,1.0,1.0,1.0,0.0,0.0
contig_21289_9,1.0,1.0,1.0,1.0,0.0,1.0
contig_21225_14,1.0,1.0,1.0,1.0,0.0,1.0
contig_21425_1,1.0,1.0,1.0,1.0,0.0,1.0
contig_21425_2,1.0,1.0,1.0,1.0,1.0,1.0
contig_21425_3,1.0,1.0,1.0,1.0,1.0,1.0
contig_21425_4,1.0,1.0,1.0,1.0,1.0,0.0
contig_21425_5,1.0,1.0,1.0,1.0,1.0,1.0
contig_21425_6,0.0,1.0,1.0,1.0,0.0,1.0
