,0,1,2,3,4,5
contig_19343_2,1.0,0.0,2.0,0.0,1.0,0.0
contig_19343_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19343_4,0.0,2.0,0.0,0.0,1.0,0.0
contig_19343_5,0.0,0.0,1.0,0.0,1.0,0.0
contig_19265_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19265_4,2.0,1.0,4.0,0.0,1.0,1.0
contig_19265_7,0.0,0.0,0.0,0.0,1.0,0.0
contig_19265_6,0.0,0.0,0.0,0.0,1.0,1.0
contig_19265_1,1.0,1.0,1.0,0.0,1.0,1.0
contig_19265_3,1.0,0.0,2.0,0.0,1.0,0.0
contig_19265_2,0.0,0.0,0.0,0.0,1.0,1.0
contig_19265_9,0.0,0.0,2.0,0.0,1.0,2.0
contig_19265_8,0.0,0.0,0.0,0.0,1.0,1.0
contig_19263_7,0.0,0.0,0.0,0.0,0.0,0.0
contig_19263_6,0.0,0.0,0.0,0.0,0.0,0.0
contig_19263_5,0.0,0.0,0.0,0.0,0.0,0.0
contig_19263_4,0.0,0.0,0.0,0.0,0.0,0.0
contig_19263_3,0.0,0.0,0.0,0.0,0.0,0.0
contig_19263_2,1.0,0.0,1.0,0.0,0.0,0.0
contig_19263_1,1.0,1.0,2.0,0.0,0.0,0.0
contig_19263_9,1.0,0.0,0.0,0.0,1.0,0.0
contig_19263_8,0.0,0.0,0.0,0.0,0.0,0.0
contig_19498_4,2.0,0.0,5.0,0.0,1.0,0.0
contig_19498_3,0.0,0.0,1.0,0.0,1.0,0.0
contig_19498_2,1.0,0.0,0.0,0.0,1.0,0.0
contig_19498_1,0.0,0.0,1.0,0.0,1.0,0.0
contig_19510_2,1.0,0.0,1.0,1.0,0.0,1.0
contig_19510_3,1.0,0.0,0.0,0.0,1.0,0.0
contig_19510_1,0.0,0.0,0.0,0.0,0.0,0.0
contig_19512_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19512_2,1.0,0.0,1.0,0.0,1.0,0.0
contig_19493_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19493_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19493_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19444_1,0.0,1.0,0.0,1.0,0.0,0.0
contig_19267_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19267_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19267_1,1.0,0.0,0.0,1.0,0.0,0.0
contig_19267_7,0.0,0.0,0.0,0.0,1.0,0.0
contig_19267_6,0.0,0.0,1.0,0.0,1.0,0.0
contig_19267_5,0.0,1.0,0.0,1.0,0.0,0.0
contig_19267_4,1.0,1.0,2.0,0.0,1.0,0.0
contig_19459_2,1.0,1.0,1.0,0.0,1.0,0.0
contig_19459_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19267_9,0.0,0.0,0.0,0.0,1.0,0.0
contig_19267_8,2.0,0.0,3.0,1.0,1.0,0.0
contig_19452_1,1.0,0.0,4.0,1.0,0.0,1.0
contig_19452_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19452_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19454_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19454_3,0.0,0.0,0.0,0.0,1.0,1.0
contig_19454_2,2.0,0.0,3.0,0.0,1.0,3.0
contig_19454_1,0.0,0.0,2.0,0.0,1.0,0.0
contig_19497_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19497_2,1.0,0.0,0.0,0.0,1.0,3.0
contig_19268_8,0.0,0.0,0.0,0.0,1.0,0.0
contig_19268_9,0.0,0.0,0.0,0.0,1.0,0.0
contig_19456_2,0.0,0.0,2.0,0.0,1.0,2.0
contig_19491_2,0.0,0.0,0.0,0.0,1.0,3.0
contig_19491_1,1.0,1.0,2.0,0.0,1.0,0.0
contig_19268_1,1.0,0.0,0.0,0.0,1.0,0.0
contig_19268_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19268_3,1.0,0.0,0.0,0.0,1.0,0.0
contig_19268_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19268_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19268_6,0.0,0.0,0.0,0.0,1.0,1.0
contig_19268_7,0.0,0.0,0.0,0.0,1.0,0.0
contig_19411_6,0.0,0.0,0.0,0.0,1.0,1.0
contig_19411_7,0.0,0.0,0.0,0.0,1.0,0.0
contig_19411_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19411_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19411_2,0.0,0.0,0.0,1.0,2.0,0.0
contig_19411_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19411_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19413_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19413_2,1.0,0.0,1.0,0.0,1.0,0.0
contig_19413_3,2.0,1.0,3.0,0.0,1.0,0.0
contig_19413_4,0.0,0.0,0.0,0.0,1.0,1.0
contig_19260_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19260_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19260_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19260_4,1.0,0.0,0.0,0.0,1.0,0.0
contig_19260_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19260_6,0.0,0.0,0.0,0.0,0.0,0.0
contig_19260_7,0.0,0.0,0.0,0.0,0.0,0.0
contig_19260_8,0.0,0.0,0.0,0.0,0.0,0.0
contig_19260_9,0.0,0.0,0.0,0.0,0.0,0.0
contig_19450_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19415_2,0.0,0.0,0.0,0.0,1.0,1.0
contig_19415_3,1.0,0.0,0.0,0.0,1.0,0.0
contig_19415_1,1.0,0.0,3.0,0.0,1.0,1.0
contig_19417_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19417_5,1.0,0.0,2.0,0.0,1.0,0.0
contig_19417_6,0.0,1.0,0.0,0.0,1.0,0.0
contig_19417_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19417_2,0.0,0.0,0.0,1.0,1.0,1.0
contig_19417_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19260_12,2.0,0.0,0.0,0.0,1.0,0.0
contig_19260_10,0.0,0.0,0.0,0.0,0.0,0.0
contig_19260_11,0.0,0.0,0.0,0.0,1.0,1.0
contig_19392_2,0.0,1.0,0.0,0.0,1.0,0.0
contig_19392_3,1.0,0.0,2.0,0.0,1.0,0.0
contig_19392_1,1.0,1.0,1.0,2.0,0.0,0.0
contig_19392_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19392_5,0.0,1.0,1.0,0.0,1.0,0.0
contig_19390_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19390_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19390_1,5.0,0.0,0.0,0.0,1.0,0.0
contig_19390_2,4.0,0.0,1.0,0.0,1.0,0.0
contig_19390_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19396_6,0.0,0.0,0.0,0.0,1.0,0.0
contig_19396_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19396_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19396_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19396_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19396_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19518_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19297_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19297_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19297_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19297_6,0.0,0.0,0.0,1.0,1.0,1.0
contig_19297_7,4.0,0.0,11.0,1.0,0.0,0.0
contig_19297_4,0.0,0.0,1.0,0.0,1.0,0.0
contig_19297_5,1.0,0.0,1.0,1.0,1.0,2.0
contig_19295_8,1.0,0.0,0.0,0.0,1.0,0.0
contig_19295_4,0.0,0.0,0.0,1.0,1.0,0.0
contig_19295_5,3.0,0.0,0.0,1.0,1.0,4.0
contig_19295_6,0.0,0.0,0.0,0.0,1.0,0.0
contig_19295_7,1.0,0.0,0.0,0.0,1.0,1.0
contig_19295_1,1.0,0.0,5.0,4.0,0.0,0.0
contig_19295_2,2.0,0.0,2.0,3.0,0.0,0.0
contig_19295_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19293_6,0.0,0.0,0.0,0.0,1.0,0.0
contig_19293_4,0.0,1.0,1.0,0.0,1.0,0.0
contig_19293_5,5.0,0.0,2.0,1.0,1.0,4.0
contig_19293_2,3.0,0.0,12.0,0.0,0.0,0.0
contig_19293_3,1.0,0.0,1.0,0.0,1.0,0.0
contig_19293_1,1.0,0.0,2.0,0.0,1.0,3.0
contig_19313_8,0.0,0.0,0.0,0.0,1.0,0.0
contig_19313_3,10.0,5.0,10.0,15.0,0.0,11.0
contig_19313_2,0.0,1.0,3.0,0.0,1.0,0.0
contig_19313_1,1.0,0.0,3.0,1.0,1.0,1.0
contig_19313_7,1.0,0.0,0.0,0.0,1.0,0.0
contig_19313_6,0.0,0.0,3.0,1.0,0.0,0.0
contig_19313_5,0.0,0.0,1.0,0.0,2.0,0.0
contig_19313_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19311_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19311_4,3.0,1.0,0.0,3.0,0.0,3.0
contig_19311_1,1.0,0.0,1.0,1.0,1.0,1.0
contig_19311_3,0.0,0.0,2.0,0.0,1.0,0.0
contig_19311_2,1.0,0.0,3.0,0.0,1.0,0.0
contig_19354_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19354_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19354_6,1.0,0.0,0.0,0.0,1.0,0.0
contig_19354_1,0.0,0.0,0.0,0.0,1.0,1.0
contig_19354_2,0.0,0.0,0.0,0.0,0.0,0.0
contig_19354_3,0.0,4.0,25.0,5.0,0.0,0.0
contig_19319_5,0.0,0.0,0.0,0.0,0.0,0.0
contig_19319_4,0.0,0.0,0.0,0.0,0.0,0.0
contig_19319_7,0.0,1.0,3.0,0.0,1.0,0.0
contig_19319_6,0.0,0.0,0.0,0.0,0.0,0.0
contig_19319_1,0.0,0.0,0.0,0.0,0.0,0.0
contig_19319_3,0.0,0.0,0.0,0.0,0.0,0.0
contig_19319_2,0.0,0.0,0.0,0.0,0.0,0.0
contig_19352_4,4.0,0.0,6.0,1.0,1.0,4.0
contig_19352_5,0.0,0.0,0.0,0.0,1.0,2.0
contig_19319_9,1.0,1.0,0.0,0.0,0.0,0.0
contig_19352_3,0.0,0.0,0.0,0.0,1.0,1.0
contig_19352_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19285_11,0.0,0.0,0.0,1.0,1.0,1.0
contig_19285_10,0.0,0.0,0.0,0.0,1.0,0.0
contig_19395_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19314_1,0.0,0.0,0.0,0.0,1.0,5.0
contig_19314_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19314_3,0.0,0.0,0.0,0.0,1.0,1.0
contig_19314_4,1.0,0.0,2.0,0.0,1.0,0.0
contig_19314_5,0.0,0.0,3.0,0.0,1.0,1.0
contig_19395_6,0.0,0.0,6.0,2.0,3.0,9.0
contig_19283_11,0.0,0.0,0.0,0.0,1.0,0.0
contig_19283_10,2.0,1.0,1.0,2.0,0.0,0.0
contig_19332_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19399_5,1.0,0.0,1.0,0.0,1.0,1.0
contig_19399_4,1.0,0.0,0.0,0.0,1.0,1.0
contig_19399_1,3.0,0.0,3.0,2.0,0.0,1.0
contig_19399_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19399_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19528_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19528_2,1.0,0.0,0.0,0.0,1.0,0.0
contig_19528_1,0.0,0.0,0.0,2.0,0.0,0.0
contig_19356_2,0.0,0.0,0.0,0.0,0.0,0.0
contig_19356_3,0.0,0.0,0.0,0.0,0.0,0.0
contig_19356_1,0.0,0.0,0.0,0.0,0.0,0.0
contig_19356_6,0.0,0.0,0.0,0.0,1.0,0.0
contig_19356_4,0.0,0.0,0.0,0.0,0.0,0.0
contig_19356_5,1.0,0.0,0.0,0.0,0.0,0.0
contig_19521_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19521_3,1.0,0.0,0.0,0.0,1.0,0.0
contig_19521_1,0.0,0.0,0.0,0.0,1.0,1.0
contig_19523_1,0.0,0.0,1.0,0.0,1.0,0.0
contig_19523_2,2.0,0.0,0.0,1.0,1.0,3.0
contig_19523_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19310_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19310_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19310_6,0.0,0.0,0.0,0.0,1.0,0.0
contig_19525_2,2.0,0.0,1.0,1.0,1.0,2.0
contig_19310_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19310_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19525_1,1.0,0.0,2.0,0.0,1.0,1.0
contig_19316_6,0.0,0.0,1.0,1.0,1.0,0.0
contig_19316_7,1.0,0.0,1.0,1.0,1.0,3.0
contig_19316_4,0.0,0.0,1.0,0.0,1.0,1.0
contig_19359_2,0.0,0.0,0.0,0.0,1.0,2.0
contig_19316_2,1.0,0.0,3.0,0.0,1.0,1.0
contig_19316_3,0.0,0.0,1.0,0.0,1.0,0.0
contig_19316_1,1.0,0.0,3.0,1.0,1.0,0.0
contig_19250_11,1.0,0.0,5.0,0.0,1.0,2.0
contig_19527_1,0.0,0.0,0.0,0.0,1.0,1.0
contig_19527_2,0.0,0.0,0.0,0.0,0.0,0.0
contig_19250_12,1.0,0.0,7.0,3.0,1.0,4.0
contig_19250_14,0.0,0.0,0.0,0.0,1.0,3.0
contig_19316_8,0.0,0.0,0.0,0.0,1.0,0.0
contig_19316_9,0.0,0.0,0.0,1.0,0.0,0.0
contig_19488_1,1.0,0.0,0.0,0.0,1.0,0.0
contig_19488_2,1.0,0.0,0.0,0.0,1.0,1.0
contig_19488_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19486_2,0.0,0.0,1.0,0.0,1.0,0.0
contig_19486_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19486_1,0.0,0.0,0.0,0.0,0.0,0.0
contig_19486_4,1.0,0.0,0.0,0.0,1.0,0.0
contig_19351_1,0.0,0.0,23.0,0.0,1.0,4.0
contig_19408_1,1.0,0.0,0.0,0.0,1.0,0.0
contig_19408_2,0.0,0.0,0.0,0.0,1.0,3.0
contig_19408_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19408_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19408_5,5.0,0.0,1.0,0.0,1.0,5.0
contig_19408_6,0.0,0.0,0.0,0.0,1.0,0.0
contig_19449_4,3.0,0.0,15.0,5.0,0.0,3.0
contig_19259_8,2.0,0.0,3.0,0.0,1.0,0.0
contig_19259_9,0.0,0.0,0.0,0.0,1.0,0.0
contig_19449_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19449_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19259_4,0.0,0.0,0.0,1.0,0.0,0.0
contig_19259_5,0.0,0.0,0.0,1.0,1.0,1.0
contig_19259_6,0.0,0.0,0.0,0.0,1.0,0.0
contig_19259_7,0.0,0.0,0.0,0.0,1.0,0.0
contig_19259_1,0.0,1.0,0.0,0.0,1.0,0.0
contig_19259_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19259_3,1.0,0.0,2.0,0.0,1.0,0.0
contig_19298_1,0.0,0.0,2.0,2.0,0.0,0.0
contig_19298_3,1.0,0.0,0.0,0.0,1.0,2.0
contig_19298_2,2.0,0.0,2.0,0.0,2.0,4.0
contig_19298_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19298_4,2.0,1.0,2.0,2.0,1.0,2.0
contig_19298_6,0.0,0.0,0.0,0.0,1.0,0.0
contig_19290_9,1.0,0.0,3.0,0.0,1.0,0.0
contig_19290_8,0.0,0.0,0.0,0.0,1.0,0.0
contig_19481_3,1.0,1.0,0.0,2.0,0.0,0.0
contig_19481_2,0.0,0.0,1.0,0.0,0.0,0.0
contig_19290_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19290_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19290_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19290_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19290_7,1.0,0.0,2.0,0.0,1.0,3.0
contig_19290_6,0.0,0.0,2.0,0.0,1.0,0.0
contig_19259_10,0.0,0.0,0.0,0.0,1.0,0.0
contig_19259_11,0.0,0.0,0.0,0.0,1.0,0.0
contig_19442_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19442_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19442_1,1.0,0.0,4.0,0.0,1.0,1.0
contig_19250_9,0.0,0.0,0.0,0.0,1.0,0.0
contig_19250_8,1.0,0.0,0.0,0.0,1.0,1.0
contig_19250_5,0.0,0.0,0.0,0.0,1.0,1.0
contig_19250_4,0.0,0.0,0.0,0.0,1.0,1.0
contig_19250_7,0.0,1.0,4.0,3.0,1.0,0.0
contig_19250_6,0.0,0.0,1.0,0.0,1.0,0.0
contig_19250_1,0.0,0.0,0.0,0.0,1.0,1.0
contig_19250_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19250_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19440_1,0.0,0.0,1.0,1.0,1.0,0.0
contig_19440_2,1.0,0.0,4.0,0.0,1.0,3.0
contig_19256_8,0.0,0.0,0.0,1.0,0.0,0.0
contig_19256_7,0.0,0.0,1.0,0.0,1.0,0.0
contig_19256_6,0.0,0.0,0.0,0.0,1.0,1.0
contig_19256_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19256_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19256_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19256_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19256_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19446_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19446_3,0.0,0.0,1.0,0.0,1.0,0.0
contig_19446_1,2.0,2.0,6.0,0.0,0.0,1.0
contig_19483_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19483_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19483_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19254_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19254_3,0.0,0.0,1.0,0.0,1.0,0.0
contig_19254_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19254_5,2.0,0.0,1.0,1.0,1.0,0.0
contig_19254_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19254_7,0.0,0.0,0.0,0.0,1.0,0.0
contig_19254_6,0.0,0.0,0.0,0.0,1.0,0.0
contig_19254_9,0.0,0.0,0.0,0.0,1.0,0.0
contig_19254_8,0.0,0.0,0.0,0.0,1.0,0.0
contig_19444_2,0.0,0.0,0.0,0.0,0.0,0.0
contig_19403_3,2.0,0.0,0.0,0.0,1.0,4.0
contig_19403_2,1.0,0.0,0.0,0.0,1.0,3.0
contig_19403_1,0.0,0.0,1.0,0.0,1.0,0.0
contig_19401_1,0.0,0.0,0.0,0.0,0.0,0.0
contig_19401_2,0.0,0.0,0.0,0.0,0.0,0.0
contig_19252_9,1.0,0.0,0.0,0.0,1.0,0.0
contig_19252_8,0.0,0.0,1.0,0.0,1.0,0.0
contig_19252_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19252_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19252_1,1.0,0.0,3.0,1.0,1.0,2.0
contig_19252_7,1.0,0.0,1.0,0.0,1.0,0.0
contig_19252_6,0.0,0.0,0.0,0.0,1.0,0.0
contig_19252_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19252_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19407_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19407_1,2.0,0.0,9.0,0.0,1.0,0.0
contig_19459_1,1.0,1.0,0.0,0.0,1.0,0.0
contig_19405_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19405_4,1.0,0.0,4.0,0.0,1.0,1.0
contig_19405_6,0.0,0.0,0.0,2.0,0.0,2.0
contig_19405_1,0.0,0.0,1.0,0.0,1.0,0.0
contig_19405_3,1.0,0.0,2.0,0.0,1.0,0.0
contig_19405_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19252_13,0.0,0.0,0.0,0.0,1.0,0.0
contig_19252_12,0.0,0.0,0.0,0.0,1.0,0.0
contig_19252_11,0.0,0.0,0.0,0.0,1.0,0.0
contig_19252_10,0.0,0.0,0.0,1.0,0.0,0.0
contig_19252_16,0.0,0.0,0.0,0.0,1.0,0.0
contig_19252_15,0.0,0.0,0.0,0.0,1.0,0.0
contig_19252_14,0.0,0.0,0.0,0.0,1.0,0.0
contig_19277_10,0.0,0.0,0.0,0.0,1.0,0.0
contig_19277_11,0.0,0.0,0.0,0.0,1.0,0.0
contig_19506_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19506_2,0.0,0.0,1.0,0.0,1.0,0.0
contig_19456_1,1.0,0.0,2.0,0.0,1.0,0.0
contig_19289_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19289_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19289_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19289_7,0.0,0.0,0.0,0.0,1.0,1.0
contig_19289_6,0.0,0.0,0.0,0.0,1.0,0.0
contig_19289_5,0.0,0.0,0.0,0.0,0.0,0.0
contig_19289_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19289_8,0.0,0.0,2.0,0.0,1.0,3.0
contig_19329_1,0.0,0.0,2.0,0.0,1.0,1.0
contig_19329_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19329_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19329_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19329_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19327_2,2.0,0.0,4.0,0.0,1.0,0.0
contig_19327_3,0.0,1.0,1.0,0.0,1.0,0.0
contig_19327_1,1.0,0.0,0.0,1.0,1.0,0.0
contig_19327_6,0.0,0.0,6.0,1.0,0.0,0.0
contig_19327_4,0.0,0.0,1.0,0.0,1.0,0.0
contig_19327_5,0.0,0.0,2.0,0.0,1.0,0.0
contig_19368_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19368_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19368_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19538_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19538_1,1.0,0.0,3.0,0.0,0.0,0.0
contig_19538_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19538_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19320_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19320_3,3.0,1.0,2.0,2.0,0.0,0.0
contig_19320_2,0.0,0.0,0.0,0.0,1.0,1.0
contig_19320_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19320_4,0.0,0.0,1.0,0.0,1.0,0.0
contig_19320_6,0.0,0.0,0.0,0.0,1.0,0.0
contig_19363_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19363_3,0.0,0.0,1.0,0.0,1.0,2.0
contig_19363_1,2.0,1.0,2.0,1.0,1.0,0.0
contig_19363_4,0.0,0.0,1.0,0.0,1.0,0.0
contig_19531_1,0.0,0.0,0.0,0.0,1.0,0.0
contig_19531_3,2.0,0.0,4.0,0.0,1.0,2.0
contig_19531_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19361_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19361_5,0.0,0.0,0.0,0.0,1.0,0.0
contig_19361_1,0.0,0.0,2.0,1.0,1.0,0.0
contig_19361_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19361_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19537_4,0.0,0.0,0.0,0.0,1.0,0.0
contig_19537_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19537_2,0.0,0.0,0.0,0.0,1.0,0.0
contig_19367_4,0.0,0.0,0.0,0.0,0.0,0.0
contig_19367_2,0.0,0.0,3.0,1.0,0.0,0.0
contig_19367_3,0.0,0.0,2.0,0.0,0.0,0.0
contig_19367_1,0.0,0.0,0.0,0.0,0.0,0.0
contig_19322_6,1.0,0.0,9.0,1.0,1.0,2.0
contig_19322_5,1.0,0.0,12.0,0.0,2.0,5.0
contig_19322_4,1.0,0.0,10.0,2.0,0.0,2.0
contig_19322_3,1.0,0.0,2.0,0.0,1.0,1.0
contig_19322_2,1.0,0.0,0.0,0.0,1.0,0.0
contig_19322_1,4.0,29.0,0.0,48.0,3.0,55.0
contig_19535_1,1.0,0.0,13.0,3.0,0.0,1.0
contig_19535_2,0.0,0.0,13.0,4.0,0.0,0.0
contig_19365_1,6.0,0.0,0.0,0.0,0.0,0.0
contig_19365_2,3.0,0.0,0.0,1.0,0.0,0.0
contig_19365_3,0.0,0.0,0.0,0.0,1.0,0.0
contig_19365_4,0.0,0.0,1.0,1.0,0.0,0.0
contig_19365_5,0.0,0.0,1.0,0.0,1.0,0.0
contig_19365_6,0.0,0.0,0.0,0.0,0.0,0.0
