,0,1
contig_20554_1,1.0,1.0
contig_20554_4,1.0,1.0
contig_20595_4,1.0,1.0
contig_20595_3,1.0,1.0
contig_20595_2,1.0,0.0
contig_20595_1,1.0,0.0
contig_20426_4,1.0,1.0
contig_20515_4,0.0,0.0
contig_20515_3,0.0,0.0
contig_20515_2,0.0,0.0
contig_20515_1,0.0,0.0
contig_20426_5,1.0,1.0
contig_20495_2,1.0,1.0
contig_20495_3,0.0,1.0
contig_20419_4,1.0,1.0
contig_20495_1,1.0,1.0
contig_20495_6,1.0,0.0
contig_20419_3,1.0,1.0
contig_20495_4,1.0,1.0
contig_20495_5,1.0,1.0
contig_20517_1,1.0,1.0
contig_20517_3,1.0,1.0
contig_20517_2,1.0,1.0
contig_20517_5,1.0,1.0
contig_20517_4,1.0,1.0
contig_20419_8,1.0,1.0
contig_20517_6,1.0,1.0
contig_20610_3,1.0,1.0
contig_20519_3,1.0,1.0
contig_20519_2,1.0,1.0
contig_20519_1,1.0,1.0
contig_20610_2,1.0,1.0
contig_20511_3,1.0,1.0
contig_20511_2,1.0,0.0
contig_20511_1,1.0,0.0
contig_20511_6,1.0,1.0
contig_20511_5,1.0,0.0
contig_20511_4,1.0,1.0
contig_20499_6,1.0,1.0
contig_20499_4,1.0,1.0
contig_20499_5,1.0,1.0
contig_20499_2,1.0,1.0
contig_20499_3,1.0,0.0
contig_20499_1,1.0,1.0
contig_20513_5,1.0,1.0
contig_20513_4,1.0,1.0
contig_20513_7,1.0,1.0
contig_20513_6,1.0,1.0
contig_20513_1,1.0,1.0
contig_20513_3,1.0,1.0
contig_20513_2,1.0,1.0
contig_20616_3,1.0,1.0
contig_20616_2,1.0,1.0
contig_20492_3,1.0,1.0
contig_20492_2,1.0,1.0
contig_20492_5,1.0,1.0
contig_20492_4,1.0,1.0
contig_20492_6,1.0,0.0
contig_20696_3,1.0,1.0
contig_20696_2,1.0,1.0
contig_20696_1,1.0,0.0
contig_20694_1,1.0,0.0
contig_20694_3,1.0,1.0
contig_20694_2,1.0,1.0
contig_20694_4,1.0,1.0
contig_20458_3,1.0,1.0
contig_20458_2,1.0,1.0
contig_20458_1,1.0,0.0
contig_20458_6,1.0,1.0
contig_20458_5,1.0,1.0
contig_20458_4,1.0,1.0
contig_20451_2,1.0,1.0
contig_20451_3,1.0,1.0
contig_20451_4,0.0,1.0
contig_20451_5,1.0,1.0
contig_20453_4,1.0,1.0
contig_20453_5,1.0,1.0
contig_20453_6,1.0,1.0
contig_20453_7,1.0,0.0
contig_20453_1,1.0,0.0
contig_20453_2,1.0,1.0
contig_20453_3,1.0,1.0
contig_20455_4,1.0,1.0
contig_20455_5,1.0,1.0
contig_20455_2,1.0,1.0
contig_20455_3,1.0,1.0
contig_20455_1,1.0,1.0
contig_20592_3,1.0,1.0
contig_20490_3,1.0,1.0
contig_20490_2,1.0,1.0
contig_20490_1,1.0,1.0
contig_20457_8,1.0,1.0
contig_20457_1,1.0,1.0
contig_20457_2,1.0,1.0
contig_20457_3,1.0,0.0
contig_20457_4,1.0,1.0
contig_20457_5,1.0,1.0
contig_20457_6,1.0,1.0
contig_20457_7,1.0,1.0
contig_20410_7,1.0,1.0
contig_20410_6,0.0,1.0
contig_20410_5,1.0,1.0
contig_20410_4,1.0,1.0
contig_20410_3,1.0,1.0
contig_20410_2,1.0,1.0
contig_20410_1,1.0,1.0
contig_20653_2,1.0,1.0
contig_20410_8,1.0,1.0
contig_20412_9,1.0,0.0
contig_20412_8,1.0,1.0
contig_20412_1,1.0,0.0
contig_20412_3,1.0,0.0
contig_20412_2,1.0,0.0
contig_20412_5,1.0,1.0
contig_20412_4,1.0,0.0
contig_20412_7,1.0,1.0
contig_20412_6,1.0,1.0
contig_20579_2,1.0,0.0
contig_20579_4,1.0,1.0
contig_20414_3,1.0,1.0
contig_20414_2,1.0,1.0
contig_20414_1,1.0,1.0
contig_20414_7,1.0,0.0
contig_20414_6,1.0,1.0
contig_20414_5,1.0,1.0
contig_20414_4,1.0,1.0
contig_20416_5,1.0,0.0
contig_20416_4,1.0,0.0
contig_20416_7,1.0,0.0
contig_20416_6,1.0,1.0
contig_20416_1,1.0,0.0
contig_20416_3,1.0,0.0
contig_20416_2,1.0,0.0
contig_20416_8,1.0,0.0
contig_20766_2,1.0,0.0
contig_20766_1,1.0,0.0
contig_20551_5,1.0,1.0
contig_20551_4,1.0,1.0
contig_20551_3,1.0,1.0
contig_20721_1,1.0,1.0
contig_20721_2,1.0,1.0
contig_20721_3,1.0,0.0
contig_20764_1,1.0,1.0
contig_20764_3,1.0,1.0
contig_20764_2,1.0,1.0
contig_20727_4,1.0,1.0
contig_20727_2,1.0,1.0
contig_20727_3,1.0,1.0
contig_20727_1,1.0,0.0
contig_20553_1,1.0,0.0
contig_20553_3,1.0,1.0
contig_20762_4,1.0,1.0
contig_20762_3,1.0,1.0
contig_20553_4,1.0,1.0
contig_20762_1,1.0,1.0
contig_20760_1,1.0,1.0
contig_20760_2,1.0,1.0
contig_20769_1,1.0,1.0
contig_20769_2,1.0,1.0
contig_20494_4,1.0,1.0
contig_20723_2,1.0,1.0
contig_20723_3,1.0,1.0
contig_20723_1,1.0,0.0
contig_20411_10,1.0,0.0
contig_20432_1,1.0,1.0
contig_20477_3,0.0,0.0
contig_20728_1,1.0,1.0
contig_20780_3,1.0,1.0
contig_20432_7,1.0,1.0
contig_20641_3,1.0,1.0
contig_20641_2,0.0,1.0
contig_20641_1,1.0,1.0
contig_20641_4,1.0,1.0
contig_20643_4,1.0,1.0
contig_20643_1,1.0,1.0
contig_20432_6,1.0,1.0
contig_20643_3,1.0,0.0
contig_20643_2,1.0,0.0
contig_20724_1,1.0,1.0
contig_20398_8,1.0,1.0
contig_20724_2,1.0,1.0
contig_20649_3,1.0,1.0
contig_20649_2,1.0,1.0
contig_20649_1,1.0,0.0
contig_20649_4,1.0,1.0
contig_20606_4,1.0,1.0
contig_20606_5,1.0,1.0
contig_20606_1,1.0,1.0
contig_20606_2,1.0,1.0
contig_20606_3,1.0,1.0
contig_20432_4,1.0,1.0
contig_20600_4,1.0,1.0
contig_20600_2,1.0,1.0
contig_20600_3,1.0,1.0
contig_20600_1,1.0,1.0
contig_20612_3,1.0,0.0
contig_20612_2,1.0,1.0
contig_20678_3,1.0,1.0
contig_20678_2,1.0,1.0
contig_20689_4,1.0,0.0
contig_20689_3,1.0,1.0
contig_20689_2,1.0,1.0
contig_20689_1,1.0,1.0
contig_20646_1,1.0,0.0
contig_20646_2,1.0,1.0
contig_20646_3,1.0,1.0
contig_20646_4,0.0,1.0
contig_20685_3,1.0,1.0
contig_20685_2,1.0,0.0
contig_20685_1,1.0,1.0
contig_20604_2,1.0,1.0
contig_20604_3,1.0,1.0
contig_20604_1,1.0,0.0
contig_20687_1,1.0,1.0
contig_20604_4,1.0,1.0
contig_20687_2,1.0,1.0
contig_20609_3,1.0,0.0
contig_20609_2,1.0,1.0
contig_20609_1,1.0,0.0
contig_20642_4,1.0,1.0
contig_20642_1,1.0,1.0
contig_20642_2,1.0,1.0
contig_20642_3,1.0,1.0
contig_20644_2,1.0,1.0
contig_20644_1,1.0,1.0
contig_20568_2,1.0,1.0
contig_20568_1,1.0,1.0
contig_20603_1,1.0,1.0
contig_20603_3,1.0,1.0
contig_20603_2,1.0,1.0
contig_20603_4,1.0,1.0
contig_20398_4,1.0,1.0
contig_20398_5,1.0,1.0
contig_20398_6,1.0,1.0
contig_20398_7,1.0,1.0
contig_20398_1,1.0,1.0
contig_20398_2,1.0,1.0
contig_20398_3,1.0,1.0
contig_20529_2,1.0,0.0
contig_20529_3,1.0,0.0
contig_20529_6,1.0,0.0
contig_20398_9,1.0,1.0
contig_20529_4,1.0,0.0
contig_20529_5,1.0,0.0
contig_20522_5,1.0,1.0
contig_20522_4,1.0,1.0
contig_20678_1,1.0,1.0
contig_20522_1,1.0,1.0
contig_20522_3,0.0,1.0
contig_20522_2,1.0,0.0
contig_20713_1,1.0,1.0
contig_20524_4,0.0,0.0
contig_20524_3,0.0,0.0
contig_20524_2,0.0,0.0
contig_20524_1,0.0,0.0
contig_20526_1,1.0,0.0
contig_20526_3,1.0,0.0
contig_20526_2,1.0,0.0
contig_20526_5,1.0,1.0
contig_20526_4,1.0,1.0
contig_20670_3,0.0,1.0
contig_20670_2,1.0,0.0
contig_20670_1,1.0,1.0
contig_20487_3,1.0,1.0
contig_20487_2,1.0,1.0
contig_20487_1,1.0,1.0
contig_20561_2,1.0,1.0
contig_20561_1,1.0,1.0
contig_20672_1,1.0,1.0
contig_20672_3,1.0,1.0
contig_20672_2,1.0,1.0
contig_20485_5,1.0,1.0
contig_20485_4,0.0,1.0
contig_20688_1,1.0,1.0
contig_20485_1,0.0,1.0
contig_20485_3,1.0,0.0
contig_20485_2,1.0,1.0
contig_20409_1,1.0,1.0
contig_20563_1,0.0,0.0
contig_20409_3,1.0,1.0
contig_20563_3,0.0,0.0
contig_20674_3,1.0,1.0
contig_20563_5,0.0,0.0
contig_20674_1,1.0,1.0
contig_20409_6,1.0,1.0
contig_20409_9,0.0,1.0
contig_20409_8,1.0,1.0
contig_20520_3,1.0,1.0
contig_20520_2,1.0,1.0
contig_20676_3,1.0,1.0
contig_20676_2,1.0,1.0
contig_20676_4,1.0,1.0
contig_20520_5,1.0,0.0
contig_20520_4,1.0,1.0
contig_20448_4,1.0,0.0
contig_20448_5,1.0,1.0
contig_20448_6,1.0,1.0
contig_20448_7,1.0,1.0
contig_20448_1,1.0,1.0
contig_20448_2,1.0,1.0
contig_20448_3,1.0,1.0
contig_20399_11,1.0,1.0
contig_20399_10,1.0,1.0
contig_20399_13,1.0,1.0
contig_20399_12,1.0,1.0
contig_20565_2,1.0,1.0
contig_20565_3,0.0,1.0
contig_20565_1,1.0,1.0
contig_20565_4,1.0,1.0
contig_20565_5,1.0,1.0
contig_20489_1,1.0,1.0
contig_20489_3,1.0,1.0
contig_20489_2,1.0,0.0
contig_20567_1,1.0,1.0
contig_20567_2,1.0,1.0
contig_20567_3,1.0,0.0
contig_20480_8,0.0,0.0
contig_20686_1,1.0,1.0
contig_20686_2,1.0,1.0
contig_20686_3,1.0,1.0
contig_20480_1,0.0,0.0
contig_20480_2,0.0,0.0
contig_20480_3,0.0,0.0
contig_20480_4,0.0,0.0
contig_20480_5,0.0,0.0
contig_20480_6,0.0,0.0
contig_20480_7,0.0,0.0
contig_20409_2,1.0,1.0
contig_20680_2,1.0,1.0
contig_20680_1,1.0,1.0
contig_20409_5,1.0,1.0
contig_20409_4,1.0,1.0
contig_20409_7,1.0,1.0
contig_20682_1,1.0,1.0
contig_20682_2,1.0,1.0
contig_20682_3,1.0,1.0
contig_20441_5,1.0,0.0
contig_20441_4,1.0,1.0
contig_20441_6,0.0,1.0
contig_20441_1,1.0,1.0
contig_20441_3,1.0,1.0
contig_20441_2,1.0,1.0
contig_20447_4,1.0,1.0
contig_20447_3,0.0,1.0
contig_20447_2,1.0,1.0
contig_20447_1,1.0,1.0
contig_20484_4,1.0,1.0
contig_20484_5,1.0,1.0
contig_20484_6,0.0,1.0
contig_20484_1,1.0,1.0
contig_20484_2,1.0,0.0
contig_20484_3,1.0,1.0
contig_20445_1,1.0,0.0
contig_20445_3,0.0,1.0
contig_20445_2,1.0,1.0
contig_20445_5,1.0,0.0
contig_20445_4,1.0,0.0
contig_20445_7,1.0,0.0
contig_20445_6,1.0,1.0
contig_20445_8,1.0,1.0
contig_20402_8,1.0,1.0
contig_20402_9,1.0,1.0
contig_20402_6,1.0,0.0
contig_20402_7,1.0,1.0
contig_20402_4,1.0,1.0
contig_20402_5,1.0,1.0
contig_20402_2,1.0,1.0
contig_20402_3,1.0,1.0
contig_20402_1,1.0,1.0
contig_20676_1,1.0,1.0
contig_20520_1,1.0,1.0
contig_20400_1,1.0,1.0
contig_20400_2,1.0,1.0
contig_20400_3,1.0,1.0
contig_20400_4,1.0,0.0
contig_20400_5,1.0,1.0
contig_20400_6,1.0,1.0
contig_20400_7,1.0,1.0
contig_20400_8,1.0,1.0
contig_20400_9,1.0,1.0
contig_20443_3,1.0,1.0
contig_20443_2,1.0,0.0
contig_20443_1,1.0,0.0
contig_20443_6,1.0,0.0
contig_20443_5,1.0,1.0
contig_20443_4,1.0,1.0
contig_20770_2,1.0,1.0
contig_20770_1,1.0,0.0
contig_20406_8,1.0,1.0
contig_20406_9,1.0,1.0
contig_20406_2,1.0,0.0
contig_20406_3,1.0,1.0
contig_20406_1,1.0,1.0
contig_20406_6,1.0,1.0
contig_20406_7,1.0,0.0
contig_20406_4,1.0,1.0
contig_20406_5,1.0,1.0
contig_20404_8,0.0,0.0
contig_20404_9,0.0,0.0
contig_20404_4,0.0,0.0
contig_20404_5,0.0,0.0
contig_20404_6,0.0,0.0
contig_20404_7,0.0,0.0
contig_20404_1,0.0,0.0
contig_20404_2,0.0,0.0
contig_20404_3,0.0,0.0
contig_20737_1,1.0,1.0
contig_20737_3,0.0,1.0
contig_20737_2,1.0,1.0
contig_20778_2,1.0,1.0
contig_20778_3,1.0,0.0
contig_20778_1,0.0,1.0
contig_20731_4,1.0,1.0
contig_20731_3,1.0,0.0
contig_20731_2,1.0,0.0
contig_20731_1,1.0,1.0
contig_20777_1,1.0,1.0
contig_20777_3,1.0,1.0
contig_20777_2,1.0,1.0
contig_20653_4,1.0,1.0
contig_20735_3,1.0,1.0
contig_20735_2,1.0,1.0
contig_20738_4,1.0,1.0
contig_20738_2,1.0,1.0
contig_20738_3,1.0,1.0
contig_20738_1,1.0,1.0
contig_20775_3,1.0,1.0
contig_20775_2,1.0,0.0
contig_20775_1,1.0,0.0
contig_20653_3,1.0,1.0
contig_20635_2,1.0,1.0
contig_20635_3,1.0,0.0
contig_20635_1,1.0,0.0
contig_20726_3,1.0,1.0
contig_20436_8,1.0,1.0
contig_20732_1,1.0,0.0
contig_20732_2,1.0,1.0
contig_20732_3,1.0,1.0
contig_20653_1,1.0,0.0
contig_20652_3,1.0,1.0
contig_20489_4,1.0,0.0
contig_20632_1,1.0,1.0
contig_20632_3,1.0,1.0
contig_20632_2,1.0,1.0
contig_20632_5,1.0,1.0
contig_20632_4,1.0,1.0
contig_20632_6,1.0,1.0
contig_20491_4,1.0,1.0
contig_20491_5,1.0,1.0
contig_20491_2,1.0,1.0
contig_20491_3,1.0,1.0
contig_20747_1,1.0,1.0
contig_20747_2,1.0,1.0
contig_20747_3,1.0,1.0
contig_20491_1,1.0,1.0
contig_20749_2,1.0,1.0
contig_20749_3,1.0,0.0
contig_20749_1,1.0,1.0
contig_20434_5,1.0,0.0
contig_20434_4,1.0,1.0
contig_20434_7,1.0,1.0
contig_20630_4,1.0,1.0
contig_20630_3,0.0,1.0
contig_20630_2,1.0,1.0
contig_20630_1,0.0,1.0
contig_20741_2,1.0,0.0
contig_20741_3,0.0,1.0
contig_20741_1,1.0,0.0
contig_20743_1,1.0,1.0
contig_20745_4,1.0,1.0
contig_20578_3,1.0,1.0
contig_20745_2,1.0,1.0
contig_20745_3,1.0,0.0
contig_20578_6,1.0,1.0
contig_20745_1,1.0,1.0
contig_20539_5,1.0,1.0
contig_20539_4,1.0,1.0
contig_20539_1,1.0,1.0
contig_20539_3,1.0,1.0
contig_20539_2,1.0,1.0
contig_20772_2,0.0,1.0
contig_20772_3,1.0,0.0
contig_20532_2,1.0,1.0
contig_20532_3,1.0,1.0
contig_20664_2,1.0,1.0
contig_20532_1,1.0,1.0
contig_20532_6,1.0,1.0
contig_20532_4,0.0,1.0
contig_20532_5,1.0,1.0
contig_20530_4,1.0,1.0
contig_20530_5,1.0,1.0
contig_20530_6,1.0,1.0
contig_20530_7,1.0,1.0
contig_20530_1,1.0,1.0
contig_20530_2,1.0,1.0
contig_20530_3,1.0,1.0
contig_20536_2,1.0,1.0
contig_20536_1,1.0,1.0
contig_20534_1,1.0,0.0
contig_20534_2,1.0,1.0
