,0,1,2,3,4,5,6
contig_21812_2,1.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21812_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21812_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21789_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22098_1,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21810_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22098_3,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_22098_2,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_22098_5,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_22098_4,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21810_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21810_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22055_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22055_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22055_3,1.0,1.0,0.0,1.0,1.0,0.0,0.0
contig_22055_4,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22010_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22010_3,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22010_2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21920_4,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21614_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22074_3,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21920_5,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21616_12,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21616_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21616_10,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21616_11,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21616_14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21930_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21795_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21930_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21691_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21691_2,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21691_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22053_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21734_3,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21691_5,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21691_4,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21670_3,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21693_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21693_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21693_6,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21693_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22051_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21693_3,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21693_2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22047_5,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21839_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22047_4,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21839_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22093_4,1.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_22093_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22093_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_22093_1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22047_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21661_10,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21661_11,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21699_3,1.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21699_2,1.0,0.0,1.0,1.0,1.0,1.0,0.0
contig_21699_1,1.0,0.0,1.0,0.0,1.0,1.0,0.0
contig_21699_7,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21699_6,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21699_5,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21699_4,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21699_9,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21699_8,1.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21913_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21913_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21913_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21911_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21911_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21911_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21911_4,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21911_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21964_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22233_2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22233_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21659_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21659_2,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21659_1,1.0,0.0,1.0,0.0,1.0,1.0,0.0
contig_21920_3,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21655_8,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21917_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21917_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21655_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21917_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21655_7,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21655_6,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21917_4,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21917_5,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21657_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21657_8,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21915_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21657_4,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21657_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21657_6,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21657_1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21915_1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21915_2,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21915_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21854_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21854_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21854_1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21854_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21854_3,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21645_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21884_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21852_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21852_7,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21852_4,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21852_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21852_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21852_3,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21852_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21692_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21692_5,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21692_6,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21692_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21692_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21692_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21850_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21850_2,1.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_21850_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21850_4,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21850_5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21694_6,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21694_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21694_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21694_5,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21694_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21694_3,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21694_1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21694_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21718_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21718_8,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21718_7,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21718_6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21718_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21718_4,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21718_3,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21718_2,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21718_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21614_1,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_22126_3,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22126_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22126_1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22126_4,0.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21796_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21796_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21887_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21887_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21796_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21796_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21796_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22142_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21616_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21616_3,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21616_4,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21616_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21616_6,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21616_7,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21616_8,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21616_9,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22142_3,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21618_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21618_3,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21618_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21618_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21618_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21618_4,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21618_5,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21618_8,1.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21618_9,1.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_21798_7,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21798_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21798_5,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21798_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21798_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21798_2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21798_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21881_5,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21610_2,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21610_3,1.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21610_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21610_6,1.0,0.0,1.0,0.0,1.0,1.0,0.0
contig_21610_7,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21610_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21610_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21883_4,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21883_5,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21883_6,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21883_7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
contig_21647_10,1.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21647_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21883_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21883_3,1.0,1.0,0.0,1.0,1.0,0.0,1.0
contig_21612_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21612_5,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21612_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21612_7,1.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_21883_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21612_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21612_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21612_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21837_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21641_12,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21641_13,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21641_10,0.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_21641_11,1.0,1.0,0.0,1.0,1.0,0.0,0.0
contig_21612_12,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21626_3,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21759_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21759_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21759_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21759_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21759_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21752_5,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21752_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21752_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21752_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21752_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21859_1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21859_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21859_2,1.0,1.0,0.0,1.0,1.0,0.0,0.0
contig_21859_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21859_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21797_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21797_1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_21797_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21797_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21756_1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21618_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21791_4,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21791_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21791_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21791_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21756_7,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21791_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21855_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21855_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21618_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21855_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21855_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21816_5,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21711_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21711_6,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21711_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21711_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21711_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21711_2,1.0,1.0,1.0,0.0,0.0,1.0,0.0
contig_21711_3,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22219_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21711_1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_22009_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22009_2,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_22009_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22009_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21713_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21713_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21713_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21713_4,1.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21713_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21713_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21623_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21750_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21750_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21750_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21750_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22216_1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22216_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22216_2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21981_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21715_8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21715_2,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21715_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21715_1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21715_6,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21715_7,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21715_4,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21715_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21717_4,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21717_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21717_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21717_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21717_3,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21656_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21656_5,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21656_6,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21656_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21656_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21656_2,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21656_3,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21814_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21650_6,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21650_7,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21650_4,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21650_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21650_2,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21650_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21650_1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
contig_21814_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21650_8,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21350_10,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21652_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21983_5,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21983_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21652_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21652_2,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21652_3,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21652_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21652_5,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21652_6,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21652_7,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21983_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21282_3,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21282_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21282_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21282_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21282_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21282_5,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21282_4,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21282_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21282_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22129_1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22129_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22129_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21631_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22168_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22168_4,1.0,1.0,1.0,0.0,0.0,1.0,0.0
contig_22168_1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_22168_3,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_22168_2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22146_4,1.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_22162_3,0.0,1.0,1.0,0.0,0.0,1.0,0.0
contig_22162_2,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_22162_1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_22146_6,1.0,0.0,1.0,0.0,0.0,0.0,0.0
contig_21615_6,1.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_22146_1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_22160_1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22103_2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
