,Position,value
contig_19439_3,75,1.39356830266e-06
contig_19439_3,76,0.521143979999
contig_19439_3,77,1.0
contig_19439_3,78,1.0
contig_19439_3,79,1.0
contig_19439_3,80,1.0
contig_19439_3,81,1.0
contig_19439_3,82,1.0
contig_19439_3,83,1.0
contig_19439_3,84,1.0
contig_19439_3,85,1.0
contig_19439_3,86,1.0
contig_19439_3,87,2.47643696226e-09
contig_19439_3,88,1.0
contig_19439_3,89,1.0
contig_19439_3,90,0.964188695283
contig_19439_3,91,1.0
contig_19439_3,92,1.0
contig_19439_3,93,1.0
contig_19439_3,94,4.48964923543e-08
contig_19439_3,95,1.0
contig_19439_3,96,1.37710882697e-09
contig_19439_3,97,2.56869945862e-06
contig_19439_3,98,2.79043612028e-05
contig_19439_3,99,0.000824998801601
contig_19439_3,100,1.0
contig_19439_3,101,1.0
contig_19439_3,102,0.160084785554
contig_19439_3,103,1.0
contig_19439_3,104,1.0
contig_19439_3,105,0.000194380220291
contig_19439_3,106,1.0
contig_19439_3,107,1.0
contig_19439_3,108,0.0
contig_19439_3,109,0.970220410114
contig_19439_3,110,1.0
contig_19439_3,111,0.0
contig_19439_3,112,2.88746614823e-05
contig_19439_3,113,1.0
contig_19439_3,114,0.0541469897058
contig_19439_3,115,1.0
contig_19439_3,116,1.0
contig_19439_3,117,1.0
contig_19439_3,118,1.0
contig_19439_3,119,1.0
contig_19439_3,120,1.0
contig_19439_3,121,2.98179674179e-05
contig_19439_3,122,1.0
contig_19439_3,123,1.0
contig_19439_3,124,1.0
contig_19439_3,125,1.0
contig_19439_3,126,0.0618352244376
contig_19439_3,127,0.944578368856
contig_19439_3,128,1.0
contig_19439_3,129,0.0
contig_19439_3,130,1.0
contig_19439_3,131,1.0
contig_19439_3,132,0.0
contig_19439_3,133,1.0
contig_19439_3,134,1.0
contig_19439_3,135,1.50079518742e-08
contig_19439_3,136,1.0
contig_19439_3,137,1.0
contig_19439_3,138,9.12586083779e-15
contig_19439_3,139,0.0
contig_19439_3,140,1.0
contig_19439_3,141,0.0
contig_19439_3,142,1.0
contig_19439_3,143,1.0
contig_19439_3,144,0.0
contig_19439_3,145,1.0
contig_19439_3,146,1.0
contig_19439_3,147,1.10534257723e-08
contig_19439_3,148,1.0
contig_19439_3,149,1.0
contig_19439_3,150,0.127892123247
contig_19439_3,151,1.0
contig_19439_3,152,1.0
contig_19439_3,153,0.217561881613
contig_19439_3,154,0.0
contig_19439_3,155,1.0
contig_19439_3,156,0.204826018182
contig_19439_3,157,0.842440907669
contig_19439_3,158,1.0
contig_19439_3,159,0.0
contig_19439_3,160,0.0
contig_19439_3,161,0.0254523004842
contig_19439_3,162,0.0
contig_19439_3,163,1.0
contig_19439_3,164,0.576162513597
contig_19439_3,165,2.48546451916e-13
contig_19439_3,166,1.0
contig_19439_3,167,1.0
contig_19439_3,168,1.00029770794e-06
contig_19439_3,169,0.843371677523
contig_19439_3,170,0.0288284158326
contig_19439_3,171,8.2761768948e-11
contig_19439_3,172,1.0
contig_19439_3,173,1.0
contig_19439_3,174,0.0
contig_19439_3,175,0.0
contig_19439_3,176,1.0
contig_19439_3,177,2.03901975971e-13
contig_19439_3,178,1.0
contig_19439_3,179,1.0
contig_19439_3,180,1.99530091613e-12
contig_19439_3,181,2.38822979644e-14
contig_19439_3,182,6.54398457345e-13
contig_19439_3,183,0.0
contig_19439_3,184,1.0
contig_19439_3,185,1.0
contig_19439_3,186,0.56507927161
contig_19439_3,187,1.0
contig_19439_3,188,0.00219825124108
contig_19439_3,189,1.0
contig_19439_3,190,0.00753404630896
contig_19439_3,191,1.30049483355e-10
contig_19439_3,192,0.000373568542441
contig_19439_3,193,1.0
contig_19439_3,194,1.0
contig_19439_3,195,0.0
contig_19439_3,196,1.0
contig_19439_3,197,1.0
contig_19439_3,198,1.0
contig_19439_3,199,1.0
contig_19439_3,200,1.0
contig_19439_3,201,1.0
contig_19439_3,202,1.0
contig_19439_3,203,1.0
contig_19439_3,204,1.0
contig_19439_3,205,0.144756439208
contig_19439_3,206,1.0
contig_19439_3,207,0.00498138505031
contig_19439_3,208,1.0
contig_19439_3,209,1.0
contig_19439_3,210,0.142867125304
contig_19439_3,211,1.0
contig_19439_3,212,1.0
contig_19439_3,213,0.0
contig_19439_3,214,1.0
contig_19439_3,215,1.0
contig_19439_3,216,1.0
contig_19439_3,217,1.0
contig_19439_3,218,1.0
contig_19439_3,219,1.3549457852e-12
contig_19439_3,220,1.0
contig_19439_3,221,1.0
contig_19439_3,222,2.26898989753e-09
contig_19439_3,223,1.0
contig_19439_3,224,1.0
contig_19439_3,225,0.0
contig_19439_3,226,1.0
contig_19439_3,227,1.0
contig_19439_3,228,0.0
contig_19439_3,229,1.0
contig_19439_3,230,1.0
contig_19439_3,231,1.0
contig_19439_3,232,1.0
contig_19439_3,233,1.0
contig_19439_3,234,0.0383978498269
contig_19439_3,235,1.0
contig_19439_3,236,1.0
contig_19439_3,237,0.0
contig_19439_3,238,1.0
contig_19439_3,239,1.0
contig_19439_3,240,0.0
contig_19439_3,241,1.0
contig_19439_3,242,1.0
contig_19439_3,243,0.0
contig_19439_3,244,1.0
contig_19439_3,245,1.0
contig_19439_3,246,1.91378272471e-10
contig_19439_3,247,1.0
contig_19439_3,248,1.0
contig_19439_3,249,0.0
contig_19439_3,250,1.0
contig_19439_3,251,0.0
contig_19439_3,252,5.4270889096e-06
contig_19439_3,253,1.0
contig_19439_3,254,1.0
contig_19439_3,255,2.96910773133e-08
contig_19439_3,256,1.0
contig_19439_3,257,1.0
contig_19439_3,258,2.7649030074e-12
contig_19439_3,259,1.0
contig_19439_3,260,1.0
contig_19439_3,261,0.0
contig_19439_3,262,1.0
contig_19439_3,263,1.0
contig_19439_3,264,0.0
contig_19439_3,265,1.0
contig_19439_3,266,1.0
contig_19439_3,267,0.0
contig_19439_3,268,1.0
contig_19439_3,269,1.0
contig_19439_3,270,1.0
contig_19439_3,271,0.0128416295703
contig_19439_3,272,1.0
contig_19439_3,273,0.0496930492921
contig_19439_3,274,1.0
contig_19439_3,275,0.0590223706976
contig_19439_3,276,0.0
contig_19439_3,277,1.0
contig_19439_3,278,1.0
contig_19439_3,279,0.0
contig_19439_3,280,0.0103429058611
contig_19439_3,281,2.4029980783e-11
contig_19439_3,282,0.0
contig_19439_3,283,1.0
contig_19439_3,284,1.0
contig_19439_3,285,0.267231309021
contig_19439_3,286,1.0
contig_19439_3,287,1.0
contig_19439_3,288,1.0
contig_19439_3,289,0.0
contig_19439_3,290,1.0
contig_19439_3,291,1.0
contig_19439_3,292,1.0
contig_19439_3,293,1.0
contig_19439_3,294,0.0
contig_19439_3,295,0.0
contig_19439_3,296,1.0
contig_19439_3,297,1.0
contig_19439_3,298,0.550071808249
contig_19439_3,299,1.0
contig_19439_3,300,2.59156530031e-07
contig_19439_3,301,1.0
contig_19439_3,302,1.0
contig_19439_3,303,1.0
contig_19439_3,304,1.0
contig_19439_3,305,1.0
contig_19439_3,306,0.0
contig_19439_3,307,1.0
contig_19439_3,308,1.0
contig_19439_3,309,0.668265261623
contig_19439_3,310,0.0
contig_19439_3,311,1.0
contig_19439_3,312,0.0
contig_19439_3,313,1.0
contig_19439_3,314,1.0
contig_19439_3,315,0.0
contig_19439_3,316,1.0
contig_19439_3,317,1.0
contig_19439_3,318,1.34345243146e-06
contig_19439_3,319,1.0
contig_19439_3,320,1.0
contig_19439_3,321,1.99954546989e-08
contig_19439_3,322,1.0
contig_19439_3,323,1.0
contig_19439_3,324,0.863752017785
contig_19439_3,325,0.0
contig_19439_3,326,0.0
contig_19439_3,327,0.0
contig_19439_3,328,1.0
contig_19439_3,329,1.0
contig_19439_3,330,1.0
contig_19439_3,331,1.0
contig_19439_3,332,1.0
contig_19439_3,333,6.09442391875e-15
contig_19439_3,334,0.0
contig_19439_3,335,1.0
contig_19439_3,336,0.1075671591
contig_19439_3,337,1.0
contig_19439_3,338,1.0
contig_19439_3,339,1.30860985442e-10
contig_19439_3,340,1.0
contig_19439_3,341,1.0
contig_19439_3,342,0.0
contig_19439_3,343,1.0
contig_19439_3,344,1.0
contig_19439_3,345,0.037895403112
contig_19439_3,346,1.0
contig_19439_3,347,1.0
contig_19439_3,348,1.0
contig_19439_3,349,1.0
contig_19439_3,350,0.972325071565
contig_19439_3,351,5.32933265271e-10
contig_19439_3,352,2.22937440631e-06
contig_19439_3,353,0.00722744507115
contig_19439_3,354,0.00032418369337
contig_19439_3,355,1.0
contig_19439_3,356,1.0
contig_19439_3,357,5.3138180453e-08
contig_19439_3,358,1.0
contig_19439_3,359,1.0
contig_19439_3,360,0.0795616991729
contig_19439_3,361,0.932339135624
contig_19439_3,362,1.0
contig_19439_3,363,1.0
contig_19439_3,364,1.0
contig_19439_3,365,0.303629067017
contig_19439_3,366,0.00364527603402
contig_19439_3,367,1.0
contig_19439_3,368,1.0
contig_19439_3,369,0.0
contig_19439_3,370,0.0599963204581
contig_19439_3,371,1.0
contig_19439_3,372,0.0
contig_19439_3,373,0.0
contig_19439_3,374,1.0
contig_19439_3,375,0.0
contig_19439_3,376,1.0
contig_19439_3,377,1.0
contig_19439_3,378,0.0
contig_19439_3,379,1.0
contig_19439_3,380,1.0
contig_19439_3,381,0.108020585412
contig_19439_3,382,0.0
contig_19439_3,383,0.0
contig_19439_3,384,0.0
contig_19439_3,385,1.0
contig_19439_3,386,1.0
contig_19439_3,387,0.175034322234
contig_19439_3,388,1.0
contig_19439_3,389,1.0
contig_19439_3,390,0.00151059503355
contig_19439_3,391,1.0
contig_19439_3,392,1.0
contig_19439_3,393,2.77347649993e-06
contig_19439_3,394,1.0
contig_19439_3,395,1.0
contig_19439_3,396,0.0
contig_19439_3,397,1.0
contig_19439_3,398,1.0
contig_19439_3,399,0.0
contig_19439_3,400,1.0
contig_19439_3,401,1.0
contig_19439_3,402,0.0
contig_19439_3,403,1.0
contig_19439_3,404,1.0
contig_19439_3,405,0.985618872176
contig_19439_3,406,1.0
contig_19439_3,407,1.0
contig_19439_3,408,0.0230103873496
contig_19439_3,409,0.0690740647449
contig_19439_3,410,0.215160596528
contig_19439_3,411,0.0379504344973
contig_19439_3,412,1.0
contig_19439_3,413,1.0
contig_19439_3,414,0.0
contig_19439_3,415,1.0
contig_19439_3,416,1.0
contig_19439_3,417,0.11600937432
contig_19439_3,418,0.0329618322513
contig_19439_3,419,1.0
contig_19439_3,420,0.0601225107795
contig_19439_3,421,0.204826018182
contig_19439_3,422,0.420651428869
contig_19439_3,423,6.16166821392e-05
contig_19439_3,424,1.0
contig_19439_3,425,1.0
contig_19439_3,426,2.83441321514e-05
contig_19439_3,427,1.0
contig_19439_3,428,1.0
contig_19439_3,429,0.000127929401339
contig_19439_3,430,1.0
contig_19439_3,431,1.0
contig_19439_3,432,1.0
contig_19439_3,433,1.0
contig_19439_3,434,1.0
contig_19439_3,435,0.0
contig_19439_3,436,1.0
contig_19439_3,437,1.0
contig_19439_3,438,0.0
contig_19439_3,439,1.0
contig_19439_3,440,1.0
contig_19439_3,441,5.85708732274e-10
contig_19439_3,442,1.0
contig_19439_3,443,1.0
contig_19439_3,444,0.486707838317
contig_19439_3,445,1.0
contig_19439_3,446,1.0
contig_19439_3,447,0.0
contig_19439_3,448,1.0
contig_19439_3,449,0.47088625048
contig_19439_3,450,1.27105310317e-06
contig_19439_3,451,1.0
contig_19439_3,452,1.0
contig_19439_3,453,1.0
contig_19439_3,454,1.0
contig_19439_3,455,1.0
contig_19439_3,456,1.0
contig_19439_3,457,1.0
contig_19439_3,458,0.5301031269
contig_19439_3,459,1.0
contig_19439_3,460,0.326946918307
contig_19439_3,461,1.0
contig_19439_3,462,1.0
contig_19439_3,463,1.0
contig_19439_3,464,0.351919824618
contig_19439_3,465,0.322059207504
contig_19439_3,466,1.0
contig_19439_3,467,1.0
contig_19439_3,468,1.0
contig_19439_3,469,1.0
contig_19439_3,470,1.0
contig_19439_3,471,1.0
contig_19265_1,0,1.0
contig_19265_1,1,1.0
contig_19265_1,2,1.0
contig_19265_1,3,1.0
contig_19265_1,4,1.0
contig_19265_1,5,1.0
contig_19265_1,6,1.0
contig_19265_1,7,1.0
contig_19265_1,8,1.0
contig_19265_1,9,1.0
contig_19265_1,10,1.0
contig_19265_1,11,1.0
contig_19265_1,12,1.0
contig_19265_1,13,1.0
contig_19265_1,14,1.0
contig_19265_1,15,1.0
contig_19265_1,16,1.0
contig_19265_1,17,1.0
contig_19265_1,18,1.0
contig_19265_1,19,1.0
contig_19265_1,20,1.0
contig_19265_1,21,1.0
contig_19265_1,22,1.0
contig_19265_1,23,1.0
contig_19265_1,24,1.0
contig_19265_1,25,1.0
contig_19265_1,26,1.0
contig_19265_1,27,1.0
contig_19265_1,28,1.0
contig_19265_1,29,1.0
contig_19265_1,30,1.0
contig_19265_1,31,1.0
contig_19265_1,32,1.0
contig_19265_1,33,1.0
contig_19265_1,34,1.0
contig_19265_1,35,1.0
contig_19265_1,36,1.0
contig_19265_1,37,0.0
contig_19265_1,38,1.0
contig_19265_1,39,1.0
contig_19265_1,40,1.0
contig_19265_1,41,1.0
contig_19265_1,42,1.0
contig_19265_1,43,1.0
contig_19265_1,44,1.0
contig_19265_1,45,0.208558791163
contig_19265_1,46,1.0
contig_19265_1,47,1.0
contig_19265_1,48,0.36503572069
contig_19265_1,49,1.0
contig_19265_1,50,0.00521093374711
contig_19265_1,51,1.0
contig_19265_1,52,1.0
contig_19265_1,53,1.0
contig_19265_1,54,0.0
contig_19265_1,55,1.0
contig_19265_1,56,1.0
contig_19265_1,57,0.161113780698
contig_19265_1,58,1.0
contig_19265_1,59,0.0112756478103
contig_19265_1,60,1.0
contig_19265_1,61,1.0
contig_19265_1,62,1.0
contig_19265_1,63,1.0
contig_19265_1,64,1.0
contig_19265_1,65,1.0
contig_19265_1,66,1.0
contig_19265_1,67,0.0059699629489
contig_19265_1,68,1.0
contig_19265_1,69,1.0
contig_19265_1,70,1.0
contig_19265_1,71,0.0538459342876
contig_19265_1,72,1.0
contig_19265_1,73,1.0
contig_19265_1,74,1.0
contig_19265_1,75,1.0
contig_19265_1,76,1.0
contig_19265_1,77,0.182328028557
contig_19265_1,78,1.0
contig_19265_1,79,1.0
contig_19265_1,80,1.0
contig_19265_1,81,1.0
contig_19265_1,82,1.0
contig_19265_1,83,0.609256170116
contig_19265_1,84,1.0
contig_19265_1,85,1.0
contig_19265_1,86,1.0
contig_19265_1,87,1.0
contig_19265_1,88,1.0
contig_19265_1,89,1.0
contig_19265_1,90,1.0
contig_19265_1,91,1.0
contig_19265_1,92,1.0
contig_19265_1,93,1.0
contig_19265_1,94,1.0
contig_19265_1,95,1.0
contig_19265_1,96,1.0
contig_19265_1,97,1.0
contig_19265_1,98,1.0
contig_19265_1,99,0.0683591509889
contig_19265_1,100,0.0337155161951
contig_19265_1,101,1.0
contig_19265_1,102,1.0
contig_19265_1,103,0.296982700833
contig_19265_1,104,1.0
contig_19265_1,105,1.0
contig_19265_1,106,1.0
contig_19265_1,107,1.0
contig_19265_1,108,1.17147160861e-09
contig_19265_1,109,1.0
contig_19265_1,110,1.0
contig_19265_1,111,1.0
contig_19265_1,112,1.0
contig_19265_1,113,1.0
contig_19265_1,114,1.0
contig_19265_1,115,1.0
contig_19265_1,116,1.0
contig_19265_1,117,1.0
contig_19265_1,118,1.0
contig_19265_1,119,1.0
contig_19265_1,120,1.0
contig_19265_1,121,1.0
contig_19265_1,122,1.0
contig_19265_1,123,1.0
contig_19265_1,124,1.0
contig_19265_1,125,0.00923868120407
contig_19265_1,126,1.0
contig_19265_1,127,1.0
contig_19265_1,128,1.0
contig_19265_1,129,1.0
contig_19265_1,130,1.0
contig_19265_1,131,0.851872590792
contig_19265_1,132,1.0
contig_19265_1,133,1.0
contig_19265_1,134,1.0
contig_19265_1,135,1.0
contig_19265_1,136,1.0
contig_19265_1,137,1.0
contig_19265_1,138,0.0
contig_19265_1,139,1.0
contig_19265_1,140,1.0
contig_19265_1,141,1.0
contig_19265_1,142,1.0
contig_19265_1,143,1.0
contig_19265_1,144,1.0
contig_19265_1,145,0.790484989648
contig_19265_1,146,1.0
contig_19265_1,147,1.0
contig_19265_1,148,1.0
contig_19265_1,149,1.0
contig_19265_1,150,1.0
contig_19265_1,151,1.0
contig_19265_1,152,1.0
contig_19265_1,153,1.0
contig_19265_1,154,0.289578488441
contig_19265_1,155,1.0
contig_19265_1,156,1.0
contig_19265_1,157,1.0
contig_19265_1,158,1.0
contig_19265_1,159,1.0
contig_19265_1,160,1.0
contig_19265_1,161,1.0
contig_19265_1,162,1.0
contig_19265_1,163,1.0
contig_19265_1,164,1.0
contig_19265_1,165,1.0
contig_19265_1,166,1.0
contig_19265_1,167,0.204609863728
contig_19265_1,168,1.0
contig_19265_1,169,1.0
contig_19265_1,170,1.0
contig_19265_1,171,1.0
contig_19265_1,172,1.0
contig_19265_1,173,1.0
contig_19265_1,174,0.132928410686
contig_19265_1,175,1.0
contig_19265_1,176,0.159042968204
contig_19265_1,177,1.0
contig_19265_1,178,1.0
contig_19265_1,179,0.327142564453
contig_19265_1,180,1.0
contig_19265_1,181,1.0
contig_19265_1,182,1.0
contig_19265_1,183,0.354545742829
contig_19265_1,184,1.0
contig_19265_1,185,1.0
contig_19265_1,186,0.636369477091
contig_19265_1,187,1.0
contig_19265_1,188,1.0
contig_19265_1,189,0.219420385001
contig_19265_1,190,1.0
contig_19265_1,191,1.0
contig_19265_1,192,0.274299942193
contig_19265_1,193,0.398820991082
contig_19265_1,194,0.0
contig_19265_1,195,1.0
contig_19265_1,196,1.0
contig_19265_1,197,1.0
contig_19265_1,198,1.0
contig_19265_1,199,1.0
contig_19265_1,200,1.0
contig_19265_1,201,0.120273942415
contig_19265_1,202,1.0
contig_19265_1,203,1.0
