contig contig_geneID GC Genome
Ga0194090_1007 Ga0194090_10077 0.54 133660.assembled.gff
Ga0194090_1007 Ga0194090_10078 0.628 133660.assembled.gff
Ga0194090_1007 Ga0194090_10079 0.588 133660.assembled.gff
Ga0194090_1007 Ga0194090_100710 0.59 133660.assembled.gff
Ga0194090_1008 Ga0194090_10081 0.547 133660.assembled.gff
Ga0194090_1008 Ga0194090_10082 0.556 133660.assembled.gff
Ga0194090_1008 Ga0194090_10083 0.547 133660.assembled.gff
Ga0194090_1008 Ga0194090_10084 0.541 133660.assembled.gff
Ga0194090_1009 Ga0194090_10091 0.562 133660.assembled.gff
Ga0194090_1009 Ga0194090_10092 0.602 133660.assembled.gff
Ga0194090_1009 Ga0194090_10093 0.565 133660.assembled.gff
Ga0194090_1009 Ga0194090_10094 0.581 133660.assembled.gff
Ga0194090_1009 Ga0194090_10095 0.545 133660.assembled.gff
Ga0194090_1009 Ga0194090_10096 0.514 133660.assembled.gff
Ga0194090_1010 Ga0194090_10101 0.587 133660.assembled.gff
Ga0194090_1010 Ga0194090_10102 0.6 133660.assembled.gff
Ga0194090_1010 Ga0194090_10103 0.603 133660.assembled.gff
Ga0194090_1010 Ga0194090_10104 0.485 133660.assembled.gff
Ga0194090_1011 Ga0194090_10111 0.643 133660.assembled.gff
Ga0194090_1011 Ga0194090_10112 0.658 133660.assembled.gff
Ga0194090_1011 Ga0194090_10113 0.61 133660.assembled.gff
Ga0194090_1011 Ga0194090_10114 0.596 133660.assembled.gff
Ga0194090_1011 Ga0194090_10115 0.6 133660.assembled.gff
Ga0194090_1012 Ga0194090_10121 0.645 133660.assembled.gff
Ga0194090_1012 Ga0194090_10122 0.631 133660.assembled.gff
Ga0194090_1012 Ga0194090_10123 0.58 133660.assembled.gff
Ga0194090_1012 Ga0194090_10124 0.551 133660.assembled.gff
Ga0194090_1012 Ga0194090_10125 0.596 133660.assembled.gff
Ga0194090_1012 Ga0194090_10126 0.596 133660.assembled.gff
Ga0194090_1012 Ga0194090_10127 0.581 133660.assembled.gff
Ga0194090_1012 Ga0194090_10128 0.632 133660.assembled.gff
Ga0194090_1012 Ga0194090_10129 0.652 133660.assembled.gff
Ga0194090_1013 Ga0194090_10131 0.51 133660.assembled.gff
Ga0194090_1013 Ga0194090_10132 0.508 133660.assembled.gff
Ga0194090_1013 Ga0194090_10133 0.531 133660.assembled.gff
Ga0194090_1013 Ga0194090_10134 0.499 133660.assembled.gff
Ga0194090_1014 Ga0194090_10141 0.698 133660.assembled.gff
Ga0194090_1014 Ga0194090_10142 0.634 133660.assembled.gff
Ga0194090_1014 Ga0194090_10143 0.655 133660.assembled.gff
Ga0194090_1014 Ga0194090_10144 0.655 133660.assembled.gff
Ga0194090_1015 Ga0194090_10151 0.499 133660.assembled.gff
Ga0194090_1015 Ga0194090_10152 0.507 133660.assembled.gff
Ga0194090_1015 Ga0194090_10153 0.453 133660.assembled.gff
Ga0194090_1015 Ga0194090_10154 0.457 133660.assembled.gff
Ga0194090_1016 Ga0194090_10161 0.596 133660.assembled.gff
Ga0194090_1016 Ga0194090_10162 0.633 133660.assembled.gff
Ga0194090_1016 Ga0194090_10163 0.623 133660.assembled.gff
Ga0194090_1016 Ga0194090_10164 0.523 133660.assembled.gff
Ga0194090_1016 Ga0194090_10165 0.594 133660.assembled.gff
Ga0194090_1017 Ga0194090_10171 0.665 133660.assembled.gff
Ga0194090_1017 Ga0194090_10172 0.649 133660.assembled.gff
Ga0194090_1017 Ga0194090_10173 0.615 133660.assembled.gff
Ga0194090_1017 Ga0194090_10174 0.627 133660.assembled.gff
Ga0194090_1017 Ga0194090_10175 0.662 133660.assembled.gff
Ga0194090_1017 Ga0194090_10176 0.625 133660.assembled.gff
Ga0194090_1017 Ga0194090_10177 0.593 133660.assembled.gff
Ga0194090_1017 Ga0194090_10178 0.61 133660.assembled.gff
Ga0194090_1017 Ga0194090_10179 0.613 133660.assembled.gff
Ga0194090_1017 Ga0194090_101710 0.638 133660.assembled.gff
Ga0194090_1017 Ga0194090_101711 0.571 133660.assembled.gff
Ga0194090_1017 Ga0194090_101712 0.583 133660.assembled.gff
Ga0194090_1018 Ga0194090_10181 0.53 133660.assembled.gff
Ga0194090_1018 Ga0194090_10182 0.57 133660.assembled.gff
Ga0194090_1018 Ga0194090_10183 0.6 133660.assembled.gff
Ga0194090_1018 Ga0194090_10184 0.601 133660.assembled.gff
Ga0194090_1018 Ga0194090_10185 0.634 133660.assembled.gff
Ga0194090_1018 Ga0194090_10186 0.607 133660.assembled.gff
Ga0194090_1019 Ga0194090_10191 0.616 133660.assembled.gff
Ga0194090_1019 Ga0194090_10192 0.562 133660.assembled.gff
Ga0194090_1019 Ga0194090_10193 0.595 133660.assembled.gff
Ga0194090_1019 Ga0194090_10194 0.574 133660.assembled.gff
Ga0194090_1019 Ga0194090_10195 0.573 133660.assembled.gff
Ga0194090_1019 Ga0194090_10196 0.63 133660.assembled.gff
Ga0194090_1019 Ga0194090_10197 0.583 133660.assembled.gff
Ga0194090_1019 Ga0194090_10198 0.628 133660.assembled.gff
Ga0194090_1019 Ga0194090_10199 0.604 133660.assembled.gff
Ga0194090_1019 Ga0194090_101910 0.629 133660.assembled.gff
Ga0194090_1020 Ga0194090_10201 0.571 133660.assembled.gff
Ga0194090_1020 Ga0194090_10202 0.551 133660.assembled.gff
Ga0194090_1020 Ga0194090_10203 0.548 133660.assembled.gff
Ga0194090_1020 Ga0194090_10204 0.528 133660.assembled.gff
Ga0194090_1020 Ga0194090_10205 0.553 133660.assembled.gff
Ga0194090_1021 Ga0194090_10211 0.482 133660.assembled.gff
Ga0194090_1021 Ga0194090_10212 0.578 133660.assembled.gff
Ga0194090_1021 Ga0194090_10213 0.643 133660.assembled.gff
Ga0194090_1021 Ga0194090_10214 0.614 133660.assembled.gff
Ga0194090_1021 Ga0194090_10215 0.617 133660.assembled.gff
Ga0194090_1021 Ga0194090_10216 0.599 133660.assembled.gff
Ga0194090_1022 Ga0194090_10221 0.565 133660.assembled.gff
Ga0194090_1022 Ga0194090_10222 0.525 133660.assembled.gff
Ga0194090_1022 Ga0194090_10223 0.567 133660.assembled.gff
Ga0194090_1022 Ga0194090_10224 0.555 133660.assembled.gff
Ga0194090_1022 Ga0194090_10226 0.538 133660.assembled.gff
Ga0194090_1022 Ga0194090_10227 0.563 133660.assembled.gff
Ga0194090_1022 Ga0194090_10228 0.572 133660.assembled.gff
Ga0194090_1022 Ga0194090_10229 0.584 133660.assembled.gff
Ga0194090_1022 Ga0194090_102210 0.561 133660.assembled.gff
Ga0194090_1022 Ga0194090_102211 0.567 133660.assembled.gff
Ga0194090_1022 Ga0194090_102212 0.544 133660.assembled.gff
Ga0194090_1022 Ga0194090_102213 0.588 133660.assembled.gff
Ga0194090_1022 Ga0194090_102214 0.629 133660.assembled.gff
Ga0194090_1022 Ga0194090_102215 0.605 133660.assembled.gff
Ga0194090_1022 Ga0194090_102216 0.647 133660.assembled.gff
Ga0194090_1022 Ga0194090_102217 0.598 133660.assembled.gff
Ga0194090_1022 Ga0194090_102218 0.597 133660.assembled.gff
Ga0194090_1022 Ga0194090_102219 0.584 133660.assembled.gff
Ga0194090_1022 Ga0194090_102220 0.627 133660.assembled.gff
Ga0194090_1022 Ga0194090_102221 0.538 133660.assembled.gff
Ga0194090_1022 Ga0194090_102222 0.536 133660.assembled.gff
Ga0194090_1022 Ga0194090_102223 0.539 133660.assembled.gff
Ga0194090_1022 Ga0194090_102224 0.567 133660.assembled.gff
Ga0194090_1022 Ga0194090_102225 0.612 133660.assembled.gff
Ga0194090_1022 Ga0194090_102226 0.593 133660.assembled.gff
Ga0194090_1022 Ga0194090_102227 0.612 133660.assembled.gff
Ga0194090_1022 Ga0194090_102228 0.598 133660.assembled.gff
Ga0194090_1022 Ga0194090_102229 0.589 133660.assembled.gff
Ga0194090_1022 Ga0194090_102230 0.572 133660.assembled.gff
Ga0194090_1022 Ga0194090_102231 0.6 133660.assembled.gff
Ga0194090_1023 Ga0194090_10231 0.611 133660.assembled.gff
Ga0194090_1023 Ga0194090_10232 0.601 133660.assembled.gff
Ga0194090_1023 Ga0194090_10233 0.604 133660.assembled.gff
Ga0194090_1023 Ga0194090_10234 0.595 133660.assembled.gff
Ga0194090_1023 Ga0194090_10235 0.542 133660.assembled.gff
Ga0194090_1023 Ga0194090_10236 0.608 133660.assembled.gff
Ga0194090_1023 Ga0194090_10237 0.577 133660.assembled.gff
Ga0194090_1024 Ga0194090_10241 0.648 133660.assembled.gff
Ga0194090_1024 Ga0194090_10242 0.634 133660.assembled.gff
Ga0194090_1024 Ga0194090_10243 0.614 133660.assembled.gff
Ga0194090_1024 Ga0194090_10244 0.629 133660.assembled.gff
Ga0194090_1025 Ga0194090_10251 0.616 133660.assembled.gff
Ga0194090_1025 Ga0194090_10252 0.603 133660.assembled.gff
Ga0194090_1025 Ga0194090_10253 0.62 133660.assembled.gff
Ga0194090_1025 Ga0194090_10254 0.678 133660.assembled.gff
Ga0194090_1025 Ga0194090_10255 0.614 133660.assembled.gff
Ga0194090_1025 Ga0194090_10256 0.638 133660.assembled.gff
Ga0194090_1025 Ga0194090_10257 0.612 133660.assembled.gff
Ga0194090_1025 Ga0194090_10258 0.606 133660.assembled.gff
Ga0194090_1025 Ga0194090_10259 0.654 133660.assembled.gff
Ga0194090_1025 Ga0194090_102510 0.637 133660.assembled.gff
Ga0194090_1025 Ga0194090_102511 0.621 133660.assembled.gff
Ga0194090_1025 Ga0194090_102512 0.576 133660.assembled.gff
Ga0194090_1025 Ga0194090_102513 0.566 133660.assembled.gff
Ga0194090_1025 Ga0194090_102514 0.471 133660.assembled.gff
Ga0194090_1025 Ga0194090_102515 0.643 133660.assembled.gff
Ga0194090_1025 Ga0194090_102516 0.609 133660.assembled.gff
Ga0194090_1026 Ga0194090_10261 0.593 133660.assembled.gff
Ga0194090_1026 Ga0194090_10262 0.62 133660.assembled.gff
Ga0194090_1026 Ga0194090_10263 0.633 133660.assembled.gff
Ga0194090_1026 Ga0194090_10264 0.601 133660.assembled.gff
Ga0194090_1026 Ga0194090_10265 0.589 133660.assembled.gff
Ga0194090_1026 Ga0194090_10266 0.53 133660.assembled.gff
Ga0194090_1026 Ga0194090_10267 0.61 133660.assembled.gff
Ga0194090_1026 Ga0194090_10268 0.527 133660.assembled.gff
Ga0194090_1026 Ga0194090_10269 0.529 133660.assembled.gff
Ga0194090_1026 Ga0194090_102610 0.577 133660.assembled.gff
Ga0194090_1026 Ga0194090_102611 0.593 133660.assembled.gff
Ga0194090_1026 Ga0194090_102612 0.592 133660.assembled.gff
Ga0194090_1026 Ga0194090_102613 0.551 133660.assembled.gff
Ga0194090_1026 Ga0194090_102614 0.582 133660.assembled.gff
Ga0194090_1026 Ga0194090_102615 0.564 133660.assembled.gff
Ga0194090_1026 Ga0194090_102616 0.535 133660.assembled.gff
Ga0194090_1026 Ga0194090_102617 0.598 133660.assembled.gff
Ga0194090_1026 Ga0194090_102618 0.625 133660.assembled.gff
Ga0194090_1026 Ga0194090_102619 0.575 133660.assembled.gff
Ga0194090_1026 Ga0194090_102620 0.585 133660.assembled.gff
Ga0194090_1026 Ga0194090_102622 0.597 133660.assembled.gff
Ga0194090_1026 Ga0194090_102623 0.515 133660.assembled.gff
Ga0194090_1026 Ga0194090_102624 0.561 133660.assembled.gff
Ga0194090_1026 Ga0194090_102625 0.566 133660.assembled.gff
Ga0194090_1026 Ga0194090_102627 0.604 133660.assembled.gff
Ga0194090_1026 Ga0194090_102628 0.624 133660.assembled.gff
Ga0194090_1026 Ga0194090_102629 0.618 133660.assembled.gff
Ga0194090_1026 Ga0194090_102630 0.615 133660.assembled.gff
Ga0194090_1026 Ga0194090_102631 0.582 133660.assembled.gff
Ga0194090_1026 Ga0194090_102632 0.648 133660.assembled.gff
Ga0194090_1026 Ga0194090_102633 0.587 133660.assembled.gff
Ga0194090_1026 Ga0194090_102634 0.63 133660.assembled.gff
Ga0194090_1026 Ga0194090_102635 0.607 133660.assembled.gff
Ga0194090_1026 Ga0194090_102636 0.611 133660.assembled.gff
Ga0194090_1026 Ga0194090_102637 0.612 133660.assembled.gff
Ga0194090_1026 Ga0194090_102638 0.562 133660.assembled.gff
Ga0194090_1026 Ga0194090_102639 0.589 133660.assembled.gff
Ga0194090_1026 Ga0194090_102640 0.576 133660.assembled.gff
Ga0194090_1026 Ga0194090_102641 0.693 133660.assembled.gff
Ga0194090_1027 Ga0194090_10271 0.515 133660.assembled.gff
Ga0194090_1027 Ga0194090_10272 0.565 133660.assembled.gff
Ga0194090_1027 Ga0194090_10273 0.537 133660.assembled.gff
Ga0194090_1027 Ga0194090_10274 0.541 133660.assembled.gff
Ga0194090_1027 Ga0194090_10275 0.548 133660.assembled.gff
Ga0194090_1027 Ga0194090_10276 0.51 133660.assembled.gff
Ga0194090_1028 Ga0194090_10281 0.659 133660.assembled.gff
Ga0194090_1028 Ga0194090_10282 0.651 133660.assembled.gff
Ga0194090_1029 Ga0194090_10291 0.661 133660.assembled.gff
Ga0194090_1029 Ga0194090_10292 0.58 133660.assembled.gff
Ga0194090_1029 Ga0194090_10293 0.619 133660.assembled.gff
Ga0194090_1029 Ga0194090_10294 0.665 133660.assembled.gff
Ga0194090_1030 Ga0194090_10301 0.542 133660.assembled.gff
Ga0194090_1030 Ga0194090_10302 0.505 133660.assembled.gff
Ga0194090_1030 Ga0194090_10303 0.53 133660.assembled.gff
Ga0194090_1030 Ga0194090_10304 0.549 133660.assembled.gff
Ga0194090_1030 Ga0194090_10305 0.544 133660.assembled.gff
Ga0194090_1031 Ga0194090_10312 0.505 133660.assembled.gff
Ga0194090_1031 Ga0194090_10313 0.566 133660.assembled.gff
Ga0194090_1031 Ga0194090_10314 0.586 133660.assembled.gff
Ga0194090_1031 Ga0194090_10315 0.561 133660.assembled.gff
Ga0194090_1031 Ga0194090_10316 0.609 133660.assembled.gff
Ga0194090_1031 Ga0194090_10317 0.577 133660.assembled.gff
Ga0194090_1031 Ga0194090_10318 0.566 133660.assembled.gff
Ga0194090_1031 Ga0194090_10319 0.562 133660.assembled.gff
Ga0194090_1032 Ga0194090_10321 0.532 133660.assembled.gff
Ga0194090_1032 Ga0194090_10322 0.618 133660.assembled.gff
Ga0194090_1032 Ga0194090_10323 0.637 133660.assembled.gff
Ga0194090_1032 Ga0194090_10324 0.591 133660.assembled.gff
Ga0194090_1032 Ga0194090_10325 0.633 133660.assembled.gff
Ga0194090_1032 Ga0194090_10326 0.634 133660.assembled.gff
Ga0194090_1032 Ga0194090_10327 0.624 133660.assembled.gff
Ga0194090_1032 Ga0194090_10328 0.583 133660.assembled.gff
Ga0194090_1033 Ga0194090_10331 0.626 133660.assembled.gff
Ga0194090_1033 Ga0194090_10332 0.621 133660.assembled.gff
Ga0194090_1033 Ga0194090_10333 0.621 133660.assembled.gff
Ga0194090_1033 Ga0194090_10334 0.631 133660.assembled.gff
Ga0194090_1033 Ga0194090_10335 0.604 133660.assembled.gff
Ga0194090_1033 Ga0194090_10336 0.616 133660.assembled.gff
Ga0194090_1033 Ga0194090_10337 0.568 133660.assembled.gff
Ga0194090_1033 Ga0194090_10338 0.592 133660.assembled.gff
Ga0194090_1033 Ga0194090_10339 0.581 133660.assembled.gff
Ga0194090_1034 Ga0194090_10341 0.617 133660.assembled.gff
Ga0194090_1034 Ga0194090_10342 0.619 133660.assembled.gff
Ga0194090_1034 Ga0194090_10343 0.592 133660.assembled.gff
Ga0194090_1035 Ga0194090_10351 0.573 133660.assembled.gff
Ga0194090_1035 Ga0194090_10352 0.557 133660.assembled.gff
Ga0194090_1035 Ga0194090_10353 0.589 133660.assembled.gff
Ga0194090_1035 Ga0194090_10354 0.548 133660.assembled.gff
Ga0194090_1035 Ga0194090_10355 0.592 133660.assembled.gff
Ga0194090_1035 Ga0194090_10356 0.557 133660.assembled.gff
Ga0194090_1035 Ga0194090_10357 0.61 133660.assembled.gff
Ga0194090_1035 Ga0194090_10358 0.579 133660.assembled.gff
Ga0194090_1035 Ga0194090_10359 0.604 133660.assembled.gff
Ga0194090_1035 Ga0194090_103510 0.529 133660.assembled.gff
Ga0194090_1035 Ga0194090_103511 0.558 133660.assembled.gff
Ga0194090_1035 Ga0194090_103512 0.599 133660.assembled.gff
Ga0194090_1035 Ga0194090_103513 0.548 133660.assembled.gff
Ga0194090_1035 Ga0194090_103514 0.553 133660.assembled.gff
Ga0194090_1035 Ga0194090_103515 0.53 133660.assembled.gff
Ga0194090_1035 Ga0194090_103516 0.528 133660.assembled.gff
Ga0194090_1035 Ga0194090_103517 0.52 133660.assembled.gff
Ga0194090_1035 Ga0194090_103518 0.552 133660.assembled.gff
Ga0194090_1036 Ga0194090_10361 0.57 133660.assembled.gff
Ga0194090_1036 Ga0194090_10362 0.558 133660.assembled.gff
Ga0194090_1036 Ga0194090_10363 0.561 133660.assembled.gff
Ga0194090_1036 Ga0194090_10364 0.546 133660.assembled.gff
Ga0194090_1036 Ga0194090_10365 0.576 133660.assembled.gff
Ga0194090_1036 Ga0194090_10366 0.579 133660.assembled.gff
Ga0194090_1036 Ga0194090_10367 0.515 133660.assembled.gff
Ga0194090_1036 Ga0194090_10368 0.56 133660.assembled.gff
Ga0194090_1036 Ga0194090_10369 0.542 133660.assembled.gff
Ga0194090_1036 Ga0194090_103610 0.589 133660.assembled.gff
Ga0194090_1036 Ga0194090_103611 0.596 133660.assembled.gff
Ga0194090_1036 Ga0194090_103612 0.59 133660.assembled.gff
Ga0194090_1036 Ga0194090_103613 0.561 133660.assembled.gff
Ga0194090_1037 Ga0194090_10371 0.582 133660.assembled.gff
Ga0194090_1037 Ga0194090_10372 0.624 133660.assembled.gff
Ga0194090_1037 Ga0194090_10373 0.608 133660.assembled.gff
Ga0194090_1037 Ga0194090_10374 0.612 133660.assembled.gff
Ga0194090_1037 Ga0194090_10375 0.636 133660.assembled.gff
Ga0194090_1037 Ga0194090_10376 0.612 133660.assembled.gff
Ga0194090_1037 Ga0194090_10377 0.616 133660.assembled.gff
Ga0194090_1037 Ga0194090_10378 0.561 133660.assembled.gff
Ga0194090_1038 Ga0194090_10381 0.627 133660.assembled.gff
Ga0194090_1038 Ga0194090_10382 0.601 133660.assembled.gff
Ga0194090_1038 Ga0194090_10383 0.588 133660.assembled.gff
Ga0194090_1038 Ga0194090_10384 0.58 133660.assembled.gff
Ga0194090_1038 Ga0194090_10385 0.622 133660.assembled.gff
Ga0194090_1038 Ga0194090_10386 0.599 133660.assembled.gff
Ga0194090_1039 Ga0194090_10391 0.48 133660.assembled.gff
Ga0194090_1039 Ga0194090_10392 0.5 133660.assembled.gff
Ga0194090_1039 Ga0194090_10393 0.501 133660.assembled.gff
Ga0194090_1039 Ga0194090_10394 0.546 133660.assembled.gff
Ga0194090_1039 Ga0194090_10395 0.522 133660.assembled.gff
Ga0194090_1039 Ga0194090_10396 0.565 133660.assembled.gff
Ga0194090_1040 Ga0194090_10401 0.497 133660.assembled.gff
Ga0194090_1040 Ga0194090_10402 0.53 133660.assembled.gff
Ga0194090_1040 Ga0194090_10403 0.521 133660.assembled.gff
Ga0194090_1040 Ga0194090_10404 0.563 133660.assembled.gff
Ga0194090_1040 Ga0194090_10405 0.572 133660.assembled.gff
Ga0194090_1040 Ga0194090_10406 0.548 133660.assembled.gff
Ga0194090_1041 Ga0194090_10411 0.579 133660.assembled.gff
Ga0194090_1041 Ga0194090_10412 0.571 133660.assembled.gff
Ga0194090_1041 Ga0194090_10413 0.617 133660.assembled.gff
Ga0194090_1041 Ga0194090_10414 0.58 133660.assembled.gff
Ga0194090_1041 Ga0194090_10415 0.626 133660.assembled.gff
Ga0194090_1042 Ga0194090_10421 0.624 133660.assembled.gff
Ga0194090_1042 Ga0194090_10422 0.577 133660.assembled.gff
Ga0194090_1042 Ga0194090_10423 0.597 133660.assembled.gff
Ga0194090_1042 Ga0194090_10424 0.631 133660.assembled.gff
Ga0194090_1042 Ga0194090_10425 0.653 133660.assembled.gff
Ga0194090_1042 Ga0194090_10426 0.644 133660.assembled.gff
Ga0194090_1042 Ga0194090_10427 0.622 133660.assembled.gff
Ga0194090_1043 Ga0194090_10431 0.572 133660.assembled.gff
Ga0194090_1043 Ga0194090_10432 0.581 133660.assembled.gff
Ga0194090_1043 Ga0194090_10433 0.598 133660.assembled.gff
Ga0194090_1043 Ga0194090_10434 0.601 133660.assembled.gff
Ga0194090_1043 Ga0194090_10435 0.567 133660.assembled.gff
Ga0194090_1043 Ga0194090_10436 0.577 133660.assembled.gff
Ga0194090_1043 Ga0194090_10437 0.619 133660.assembled.gff
Ga0194090_1044 Ga0194090_10441 0.59 133660.assembled.gff
Ga0194090_1044 Ga0194090_10442 0.573 133660.assembled.gff
Ga0194090_1044 Ga0194090_10443 0.576 133660.assembled.gff
Ga0194090_1044 Ga0194090_10444 0.582 133660.assembled.gff
Ga0194090_1044 Ga0194090_10445 0.583 133660.assembled.gff
Ga0194090_1044 Ga0194090_10446 0.593 133660.assembled.gff
Ga0194090_1044 Ga0194090_10447 0.617 133660.assembled.gff
Ga0194090_1044 Ga0194090_10448 0.553 133660.assembled.gff
Ga0194090_1044 Ga0194090_10449 0.525 133660.assembled.gff
Ga0194090_1044 Ga0194090_104410 0.549 133660.assembled.gff
Ga0194090_1044 Ga0194090_104411 0.588 133660.assembled.gff
Ga0194090_1044 Ga0194090_104412 0.595 133660.assembled.gff
Ga0194090_1044 Ga0194090_104413 0.531 133660.assembled.gff
Ga0194090_1045 Ga0194090_10451 0.525 133660.assembled.gff
Ga0194090_1045 Ga0194090_10452 0.455 133660.assembled.gff
Ga0194090_1045 Ga0194090_10453 0.476 133660.assembled.gff
Ga0194090_1045 Ga0194090_10454 0.525 133660.assembled.gff
Ga0194090_1045 Ga0194090_10455 0.512 133660.assembled.gff
Ga0194090_1045 Ga0194090_10456 0.507 133660.assembled.gff
Ga0194090_1045 Ga0194090_10457 0.485 133660.assembled.gff
Ga0194090_1045 Ga0194090_10458 0.552 133660.assembled.gff
Ga0194090_1045 Ga0194090_10459 0.554 133660.assembled.gff
Ga0194090_1045 Ga0194090_104510 0.524 133660.assembled.gff
Ga0194090_1045 Ga0194090_104511 0.431 133660.assembled.gff
Ga0194090_1045 Ga0194090_104512 0.493 133660.assembled.gff
Ga0194090_1045 Ga0194090_104513 0.503 133660.assembled.gff
Ga0194090_1046 Ga0194090_10461 0.481 133660.assembled.gff
Ga0194090_1046 Ga0194090_10462 0.538 133660.assembled.gff
Ga0194090_1046 Ga0194090_10463 0.544 133660.assembled.gff
Ga0194090_1046 Ga0194090_10464 0.549 133660.assembled.gff
Ga0194090_1047 Ga0194090_10471 0.531 133660.assembled.gff
Ga0194090_1047 Ga0194090_10472 0.55 133660.assembled.gff
Ga0194090_1047 Ga0194090_10473 0.523 133660.assembled.gff
Ga0194090_1047 Ga0194090_10474 0.523 133660.assembled.gff
Ga0194090_1047 Ga0194090_10475 0.591 133660.assembled.gff
Ga0194090_1047 Ga0194090_10476 0.579 133660.assembled.gff
Ga0194090_1047 Ga0194090_10477 0.577 133660.assembled.gff
Ga0194090_1047 Ga0194090_10478 0.567 133660.assembled.gff
Ga0194090_1047 Ga0194090_10479 0.565 133660.assembled.gff
Ga0194090_1047 Ga0194090_104710 0.591 133660.assembled.gff
Ga0194090_1047 Ga0194090_104711 0.589 133660.assembled.gff
Ga0194090_1048 Ga0194090_10481 0.61 133660.assembled.gff
Ga0194090_1048 Ga0194090_10482 0.622 133660.assembled.gff
Ga0194090_1048 Ga0194090_10483 0.605 133660.assembled.gff
Ga0194090_1048 Ga0194090_10484 0.659 133660.assembled.gff
Ga0194090_1049 Ga0194090_10491 0.547 133660.assembled.gff
Ga0194090_1049 Ga0194090_10492 0.543 133660.assembled.gff
Ga0194090_1049 Ga0194090_10493 0.531 133660.assembled.gff
Ga0194090_1049 Ga0194090_10494 0.548 133660.assembled.gff
Ga0194090_1049 Ga0194090_10495 0.575 133660.assembled.gff
Ga0194090_1050 Ga0194090_10501 0.661 133660.assembled.gff
Ga0194090_1050 Ga0194090_10502 0.526 133660.assembled.gff
Ga0194090_1050 Ga0194090_10503 0.615 133660.assembled.gff
Ga0194090_1050 Ga0194090_10504 0.58 133660.assembled.gff
