contig contig_geneID GC Genome
Ga0194088_1013 Ga0194088_10133 0.584 133658.assembled.gff
Ga0194088_1014 Ga0194088_10141 0.557 133658.assembled.gff
Ga0194088_1014 Ga0194088_10142 0.544 133658.assembled.gff
Ga0194088_1014 Ga0194088_10143 0.612 133658.assembled.gff
Ga0194088_1014 Ga0194088_10144 0.586 133658.assembled.gff
Ga0194088_1014 Ga0194088_10145 0.559 133658.assembled.gff
Ga0194088_1015 Ga0194088_10151 0.622 133658.assembled.gff
Ga0194088_1015 Ga0194088_10152 0.53 133658.assembled.gff
Ga0194088_1015 Ga0194088_10153 0.555 133658.assembled.gff
Ga0194088_1015 Ga0194088_10154 0.566 133658.assembled.gff
Ga0194088_1015 Ga0194088_10155 0.582 133658.assembled.gff
Ga0194088_1016 Ga0194088_10161 0.56 133658.assembled.gff
Ga0194088_1016 Ga0194088_10162 0.567 133658.assembled.gff
Ga0194088_1016 Ga0194088_10163 0.575 133658.assembled.gff
Ga0194088_1016 Ga0194088_10164 0.584 133658.assembled.gff
Ga0194088_1017 Ga0194088_10171 0.6 133658.assembled.gff
Ga0194088_1017 Ga0194088_10172 0.619 133658.assembled.gff
Ga0194088_1017 Ga0194088_10173 0.619 133658.assembled.gff
Ga0194088_1018 Ga0194088_10181 0.633 133658.assembled.gff
Ga0194088_1018 Ga0194088_10182 0.585 133658.assembled.gff
Ga0194088_1018 Ga0194088_10183 0.54 133658.assembled.gff
Ga0194088_1018 Ga0194088_10184 0.577 133658.assembled.gff
Ga0194088_1018 Ga0194088_10185 0.573 133658.assembled.gff
Ga0194088_1018 Ga0194088_10186 0.528 133658.assembled.gff
Ga0194088_1019 Ga0194088_10191 0.575 133658.assembled.gff
Ga0194088_1019 Ga0194088_10192 0.596 133658.assembled.gff
Ga0194088_1019 Ga0194088_10193 0.576 133658.assembled.gff
Ga0194088_1019 Ga0194088_10194 0.591 133658.assembled.gff
Ga0194088_1019 Ga0194088_10195 0.633 133658.assembled.gff
Ga0194088_1020 Ga0194088_10201 0.54 133658.assembled.gff
Ga0194088_1020 Ga0194088_10202 0.611 133658.assembled.gff
Ga0194088_1020 Ga0194088_10203 0.541 133658.assembled.gff
Ga0194088_1020 Ga0194088_10204 0.56 133658.assembled.gff
Ga0194088_1020 Ga0194088_10205 0.502 133658.assembled.gff
Ga0194088_1020 Ga0194088_10206 0.612 133658.assembled.gff
Ga0194088_1021 Ga0194088_10211 0.589 133658.assembled.gff
Ga0194088_1021 Ga0194088_10212 0.606 133658.assembled.gff
Ga0194088_1021 Ga0194088_10213 0.631 133658.assembled.gff
Ga0194088_1022 Ga0194088_10221 0.582 133658.assembled.gff
Ga0194088_1022 Ga0194088_10222 0.593 133658.assembled.gff
Ga0194088_1022 Ga0194088_10223 0.639 133658.assembled.gff
Ga0194088_1022 Ga0194088_10224 0.614 133658.assembled.gff
Ga0194088_1022 Ga0194088_10225 0.561 133658.assembled.gff
Ga0194088_1022 Ga0194088_10226 0.643 133658.assembled.gff
Ga0194088_1022 Ga0194088_10227 0.593 133658.assembled.gff
Ga0194088_1022 Ga0194088_10228 0.589 133658.assembled.gff
Ga0194088_1022 Ga0194088_10229 0.622 133658.assembled.gff
Ga0194088_1022 Ga0194088_102210 0.61 133658.assembled.gff
Ga0194088_1022 Ga0194088_102211 0.62 133658.assembled.gff
Ga0194088_1022 Ga0194088_102212 0.618 133658.assembled.gff
Ga0194088_1023 Ga0194088_10231 0.577 133658.assembled.gff
Ga0194088_1023 Ga0194088_10232 0.599 133658.assembled.gff
Ga0194088_1023 Ga0194088_10233 0.64 133658.assembled.gff
Ga0194088_1024 Ga0194088_10241 0.569 133658.assembled.gff
Ga0194088_1024 Ga0194088_10242 0.593 133658.assembled.gff
Ga0194088_1024 Ga0194088_10243 0.586 133658.assembled.gff
Ga0194088_1024 Ga0194088_10244 0.631 133658.assembled.gff
Ga0194088_1024 Ga0194088_10245 0.591 133658.assembled.gff
Ga0194088_1025 Ga0194088_10251 0.579 133658.assembled.gff
Ga0194088_1025 Ga0194088_10252 0.62 133658.assembled.gff
Ga0194088_1025 Ga0194088_10253 0.576 133658.assembled.gff
Ga0194088_1025 Ga0194088_10254 0.567 133658.assembled.gff
Ga0194088_1025 Ga0194088_10255 0.599 133658.assembled.gff
Ga0194088_1025 Ga0194088_10256 0.529 133658.assembled.gff
Ga0194088_1025 Ga0194088_10257 0.573 133658.assembled.gff
Ga0194088_1026 Ga0194088_10261 0.587 133658.assembled.gff
Ga0194088_1026 Ga0194088_10262 0.61 133658.assembled.gff
Ga0194088_1026 Ga0194088_10263 0.584 133658.assembled.gff
Ga0194088_1026 Ga0194088_10264 0.594 133658.assembled.gff
Ga0194088_1026 Ga0194088_10265 0.569 133658.assembled.gff
Ga0194088_1026 Ga0194088_10266 0.556 133658.assembled.gff
Ga0194088_1026 Ga0194088_10267 0.595 133658.assembled.gff
Ga0194088_1027 Ga0194088_10271 0.586 133658.assembled.gff
Ga0194088_1027 Ga0194088_10272 0.558 133658.assembled.gff
Ga0194088_1027 Ga0194088_10273 0.551 133658.assembled.gff
Ga0194088_1027 Ga0194088_10274 0.537 133658.assembled.gff
Ga0194088_1028 Ga0194088_10281 0.627 133658.assembled.gff
Ga0194088_1028 Ga0194088_10282 0.613 133658.assembled.gff
Ga0194088_1028 Ga0194088_10283 0.62 133658.assembled.gff
Ga0194088_1028 Ga0194088_10284 0.633 133658.assembled.gff
Ga0194088_1029 Ga0194088_10291 0.538 133658.assembled.gff
Ga0194088_1029 Ga0194088_10292 0.586 133658.assembled.gff
Ga0194088_1029 Ga0194088_10293 0.561 133658.assembled.gff
Ga0194088_1029 Ga0194088_10294 0.6 133658.assembled.gff
Ga0194088_1030 Ga0194088_10301 0.588 133658.assembled.gff
Ga0194088_1030 Ga0194088_10302 0.596 133658.assembled.gff
Ga0194088_1030 Ga0194088_10303 0.581 133658.assembled.gff
Ga0194088_1030 Ga0194088_10304 0.546 133658.assembled.gff
Ga0194088_1030 Ga0194088_10305 0.603 133658.assembled.gff
Ga0194088_1031 Ga0194088_10311 0.575 133658.assembled.gff
Ga0194088_1031 Ga0194088_10312 0.573 133658.assembled.gff
Ga0194088_1031 Ga0194088_10313 0.563 133658.assembled.gff
Ga0194088_1032 Ga0194088_10321 0.579 133658.assembled.gff
Ga0194088_1032 Ga0194088_10322 0.545 133658.assembled.gff
Ga0194088_1032 Ga0194088_10323 0.549 133658.assembled.gff
Ga0194088_1032 Ga0194088_10324 0.519 133658.assembled.gff
Ga0194088_1032 Ga0194088_10325 0.514 133658.assembled.gff
Ga0194088_1032 Ga0194088_10326 0.603 133658.assembled.gff
Ga0194088_1032 Ga0194088_10327 0.547 133658.assembled.gff
Ga0194088_1032 Ga0194088_10328 0.573 133658.assembled.gff
Ga0194088_1032 Ga0194088_10329 0.589 133658.assembled.gff
Ga0194088_1032 Ga0194088_103210 0.575 133658.assembled.gff
Ga0194088_1032 Ga0194088_103211 0.586 133658.assembled.gff
Ga0194088_1032 Ga0194088_103212 0.521 133658.assembled.gff
Ga0194088_1032 Ga0194088_103213 0.595 133658.assembled.gff
Ga0194088_1032 Ga0194088_103214 0.611 133658.assembled.gff
Ga0194088_1033 Ga0194088_10331 0.576 133658.assembled.gff
Ga0194088_1033 Ga0194088_10332 0.591 133658.assembled.gff
Ga0194088_1033 Ga0194088_10333 0.61 133658.assembled.gff
Ga0194088_1033 Ga0194088_10334 0.529 133658.assembled.gff
Ga0194088_1034 Ga0194088_10341 0.584 133658.assembled.gff
Ga0194088_1034 Ga0194088_10342 0.565 133658.assembled.gff
Ga0194088_1034 Ga0194088_10343 0.59 133658.assembled.gff
Ga0194088_1034 Ga0194088_10344 0.599 133658.assembled.gff
Ga0194088_1035 Ga0194088_10351 0.582 133658.assembled.gff
Ga0194088_1035 Ga0194088_10352 0.614 133658.assembled.gff
Ga0194088_1035 Ga0194088_10353 0.602 133658.assembled.gff
Ga0194088_1035 Ga0194088_10354 0.63 133658.assembled.gff
Ga0194088_1036 Ga0194088_10361 0.609 133658.assembled.gff
Ga0194088_1036 Ga0194088_10362 0.529 133658.assembled.gff
Ga0194088_1036 Ga0194088_10363 0.593 133658.assembled.gff
Ga0194088_1036 Ga0194088_10364 0.583 133658.assembled.gff
Ga0194088_1036 Ga0194088_10365 0.629 133658.assembled.gff
Ga0194088_1037 Ga0194088_10371 0.551 133658.assembled.gff
Ga0194088_1037 Ga0194088_10372 0.57 133658.assembled.gff
Ga0194088_1037 Ga0194088_10373 0.507 133658.assembled.gff
Ga0194088_1037 Ga0194088_10374 0.553 133658.assembled.gff
Ga0194088_1037 Ga0194088_10375 0.583 133658.assembled.gff
Ga0194088_1037 Ga0194088_10376 0.619 133658.assembled.gff
Ga0194088_1037 Ga0194088_10377 0.62 133658.assembled.gff
Ga0194088_1038 Ga0194088_10381 0.545 133658.assembled.gff
Ga0194088_1038 Ga0194088_10382 0.545 133658.assembled.gff
Ga0194088_1038 Ga0194088_10383 0.513 133658.assembled.gff
Ga0194088_1038 Ga0194088_10384 0.553 133658.assembled.gff
Ga0194088_1038 Ga0194088_10385 0.526 133658.assembled.gff
Ga0194088_1038 Ga0194088_10386 0.537 133658.assembled.gff
Ga0194088_1038 Ga0194088_10387 0.533 133658.assembled.gff
Ga0194088_1038 Ga0194088_10388 0.558 133658.assembled.gff
Ga0194088_1038 Ga0194088_10389 0.564 133658.assembled.gff
Ga0194088_1039 Ga0194088_10391 0.544 133658.assembled.gff
Ga0194088_1039 Ga0194088_10392 0.592 133658.assembled.gff
Ga0194088_1039 Ga0194088_10393 0.588 133658.assembled.gff
Ga0194088_1040 Ga0194088_10401 0.58 133658.assembled.gff
Ga0194088_1040 Ga0194088_10402 0.587 133658.assembled.gff
Ga0194088_1040 Ga0194088_10403 0.572 133658.assembled.gff
Ga0194088_1040 Ga0194088_10404 0.497 133658.assembled.gff
Ga0194088_1040 Ga0194088_10405 0.663 133658.assembled.gff
Ga0194088_1040 Ga0194088_10406 0.591 133658.assembled.gff
Ga0194088_1040 Ga0194088_10407 0.603 133658.assembled.gff
Ga0194088_1040 Ga0194088_10408 0.581 133658.assembled.gff
Ga0194088_1041 Ga0194088_10411 0.609 133658.assembled.gff
Ga0194088_1041 Ga0194088_10412 0.587 133658.assembled.gff
Ga0194088_1041 Ga0194088_10413 0.586 133658.assembled.gff
Ga0194088_1041 Ga0194088_10414 0.589 133658.assembled.gff
Ga0194088_1041 Ga0194088_10415 0.602 133658.assembled.gff
Ga0194088_1041 Ga0194088_10416 0.528 133658.assembled.gff
Ga0194088_1041 Ga0194088_10417 0.553 133658.assembled.gff
Ga0194088_1042 Ga0194088_10421 0.582 133658.assembled.gff
Ga0194088_1042 Ga0194088_10422 0.618 133658.assembled.gff
Ga0194088_1042 Ga0194088_10423 0.584 133658.assembled.gff
Ga0194088_1042 Ga0194088_10424 0.582 133658.assembled.gff
Ga0194088_1042 Ga0194088_10425 0.49 133658.assembled.gff
Ga0194088_1043 Ga0194088_10431 0.566 133658.assembled.gff
Ga0194088_1043 Ga0194088_10432 0.528 133658.assembled.gff
Ga0194088_1043 Ga0194088_10433 0.572 133658.assembled.gff
Ga0194088_1043 Ga0194088_10434 0.54 133658.assembled.gff
Ga0194088_1043 Ga0194088_10435 0.532 133658.assembled.gff
Ga0194088_1043 Ga0194088_10436 0.587 133658.assembled.gff
Ga0194088_1043 Ga0194088_10437 0.551 133658.assembled.gff
Ga0194088_1043 Ga0194088_10438 0.519 133658.assembled.gff
Ga0194088_1043 Ga0194088_10439 0.544 133658.assembled.gff
Ga0194088_1043 Ga0194088_104310 0.545 133658.assembled.gff
Ga0194088_1044 Ga0194088_10441 0.582 133658.assembled.gff
Ga0194088_1044 Ga0194088_10442 0.606 133658.assembled.gff
Ga0194088_1044 Ga0194088_10443 0.591 133658.assembled.gff
Ga0194088_1044 Ga0194088_10444 0.59 133658.assembled.gff
Ga0194088_1044 Ga0194088_10445 0.614 133658.assembled.gff
Ga0194088_1045 Ga0194088_10451 0.572 133658.assembled.gff
Ga0194088_1045 Ga0194088_10452 0.64 133658.assembled.gff
Ga0194088_1045 Ga0194088_10453 0.632 133658.assembled.gff
Ga0194088_1045 Ga0194088_10454 0.626 133658.assembled.gff
Ga0194088_1045 Ga0194088_10455 0.584 133658.assembled.gff
Ga0194088_1045 Ga0194088_10456 0.615 133658.assembled.gff
Ga0194088_1045 Ga0194088_10457 0.601 133658.assembled.gff
Ga0194088_1045 Ga0194088_10458 0.574 133658.assembled.gff
Ga0194088_1045 Ga0194088_10459 0.628 133658.assembled.gff
Ga0194088_1046 Ga0194088_10461 0.594 133658.assembled.gff
Ga0194088_1046 Ga0194088_10462 0.572 133658.assembled.gff
Ga0194088_1046 Ga0194088_10463 0.585 133658.assembled.gff
Ga0194088_1046 Ga0194088_10464 0.543 133658.assembled.gff
Ga0194088_1046 Ga0194088_10465 0.592 133658.assembled.gff
Ga0194088_1046 Ga0194088_10466 0.587 133658.assembled.gff
Ga0194088_1046 Ga0194088_10467 0.612 133658.assembled.gff
Ga0194088_1047 Ga0194088_10471 0.582 133658.assembled.gff
Ga0194088_1047 Ga0194088_10472 0.575 133658.assembled.gff
Ga0194088_1047 Ga0194088_10473 0.629 133658.assembled.gff
Ga0194088_1047 Ga0194088_10474 0.56 133658.assembled.gff
Ga0194088_1047 Ga0194088_10475 0.571 133658.assembled.gff
Ga0194088_1048 Ga0194088_10481 0.631 133658.assembled.gff
Ga0194088_1048 Ga0194088_10482 0.58 133658.assembled.gff
Ga0194088_1048 Ga0194088_10483 0.523 133658.assembled.gff
Ga0194088_1048 Ga0194088_10484 0.553 133658.assembled.gff
Ga0194088_1048 Ga0194088_10485 0.611 133658.assembled.gff
Ga0194088_1048 Ga0194088_10486 0.562 133658.assembled.gff
Ga0194088_1048 Ga0194088_10487 0.554 133658.assembled.gff
Ga0194088_1048 Ga0194088_10488 0.538 133658.assembled.gff
Ga0194088_1049 Ga0194088_10491 0.599 133658.assembled.gff
Ga0194088_1049 Ga0194088_10492 0.562 133658.assembled.gff
Ga0194088_1049 Ga0194088_10493 0.574 133658.assembled.gff
Ga0194088_1049 Ga0194088_10494 0.587 133658.assembled.gff
Ga0194088_1049 Ga0194088_10495 0.586 133658.assembled.gff
Ga0194088_1049 Ga0194088_10496 0.587 133658.assembled.gff
Ga0194088_1049 Ga0194088_10497 0.615 133658.assembled.gff
Ga0194088_1050 Ga0194088_10501 0.592 133658.assembled.gff
Ga0194088_1050 Ga0194088_10502 0.591 133658.assembled.gff
Ga0194088_1050 Ga0194088_10503 0.606 133658.assembled.gff
Ga0194088_1050 Ga0194088_10504 0.532 133658.assembled.gff
Ga0194088_1050 Ga0194088_10505 0.588 133658.assembled.gff
Ga0194088_1050 Ga0194088_10506 0.605 133658.assembled.gff
Ga0194088_1050 Ga0194088_10507 0.574 133658.assembled.gff
Ga0194088_1050 Ga0194088_10508 0.579 133658.assembled.gff
Ga0194088_1050 Ga0194088_10509 0.58 133658.assembled.gff
Ga0194088_1050 Ga0194088_105010 0.615 133658.assembled.gff
Ga0194088_1050 Ga0194088_105011 0.586 133658.assembled.gff
Ga0194088_1050 Ga0194088_105012 0.597 133658.assembled.gff
Ga0194088_1050 Ga0194088_105013 0.572 133658.assembled.gff
Ga0194088_1051 Ga0194088_10511 0.607 133658.assembled.gff
Ga0194088_1051 Ga0194088_10512 0.588 133658.assembled.gff
Ga0194088_1051 Ga0194088_10513 0.536 133658.assembled.gff
Ga0194088_1052 Ga0194088_10521 0.568 133658.assembled.gff
Ga0194088_1052 Ga0194088_10522 0.58 133658.assembled.gff
Ga0194088_1052 Ga0194088_10523 0.55 133658.assembled.gff
Ga0194088_1052 Ga0194088_10524 0.519 133658.assembled.gff
Ga0194088_1052 Ga0194088_10525 0.597 133658.assembled.gff
Ga0194088_1053 Ga0194088_10531 0.547 133658.assembled.gff
Ga0194088_1053 Ga0194088_10532 0.556 133658.assembled.gff
Ga0194088_1053 Ga0194088_10533 0.596 133658.assembled.gff
Ga0194088_1053 Ga0194088_10534 0.498 133658.assembled.gff
Ga0194088_1054 Ga0194088_10541 0.607 133658.assembled.gff
Ga0194088_1054 Ga0194088_10542 0.559 133658.assembled.gff
Ga0194088_1054 Ga0194088_10543 0.572 133658.assembled.gff
Ga0194088_1055 Ga0194088_10551 0.566 133658.assembled.gff
Ga0194088_1055 Ga0194088_10552 0.594 133658.assembled.gff
Ga0194088_1055 Ga0194088_10553 0.545 133658.assembled.gff
Ga0194088_1056 Ga0194088_10561 0.588 133658.assembled.gff
Ga0194088_1056 Ga0194088_10562 0.61 133658.assembled.gff
Ga0194088_1056 Ga0194088_10563 0.601 133658.assembled.gff
Ga0194088_1056 Ga0194088_10564 0.578 133658.assembled.gff
Ga0194088_1056 Ga0194088_10565 0.584 133658.assembled.gff
Ga0194088_1056 Ga0194088_10566 0.607 133658.assembled.gff
Ga0194088_1057 Ga0194088_10571 0.588 133658.assembled.gff
Ga0194088_1057 Ga0194088_10572 0.56 133658.assembled.gff
Ga0194088_1057 Ga0194088_10573 0.601 133658.assembled.gff
Ga0194088_1057 Ga0194088_10574 0.514 133658.assembled.gff
Ga0194088_1057 Ga0194088_10575 0.588 133658.assembled.gff
Ga0194088_1057 Ga0194088_10576 0.576 133658.assembled.gff
Ga0194088_1058 Ga0194088_10581 0.619 133658.assembled.gff
Ga0194088_1058 Ga0194088_10582 0.537 133658.assembled.gff
Ga0194088_1058 Ga0194088_10583 0.544 133658.assembled.gff
Ga0194088_1058 Ga0194088_10584 0.559 133658.assembled.gff
Ga0194088_1059 Ga0194088_10591 0.613 133658.assembled.gff
Ga0194088_1059 Ga0194088_10592 0.61 133658.assembled.gff
Ga0194088_1059 Ga0194088_10593 0.559 133658.assembled.gff
Ga0194088_1059 Ga0194088_10594 0.546 133658.assembled.gff
Ga0194088_1060 Ga0194088_10601 0.563 133658.assembled.gff
Ga0194088_1060 Ga0194088_10602 0.62 133658.assembled.gff
Ga0194088_1060 Ga0194088_10603 0.602 133658.assembled.gff
Ga0194088_1061 Ga0194088_10611 0.624 133658.assembled.gff
Ga0194088_1061 Ga0194088_10612 0.589 133658.assembled.gff
Ga0194088_1061 Ga0194088_10613 0.56 133658.assembled.gff
Ga0194088_1061 Ga0194088_10614 0.631 133658.assembled.gff
Ga0194088_1062 Ga0194088_10621 0.593 133658.assembled.gff
Ga0194088_1062 Ga0194088_10622 0.618 133658.assembled.gff
Ga0194088_1062 Ga0194088_10623 0.582 133658.assembled.gff
Ga0194088_1062 Ga0194088_10624 0.596 133658.assembled.gff
Ga0194088_1062 Ga0194088_10625 0.565 133658.assembled.gff
Ga0194088_1062 Ga0194088_10626 0.614 133658.assembled.gff
Ga0194088_1062 Ga0194088_10627 0.586 133658.assembled.gff
Ga0194088_1062 Ga0194088_10628 0.565 133658.assembled.gff
Ga0194088_1062 Ga0194088_10629 0.564 133658.assembled.gff
Ga0194088_1062 Ga0194088_106210 0.527 133658.assembled.gff
Ga0194088_1063 Ga0194088_10631 0.585 133658.assembled.gff
Ga0194088_1063 Ga0194088_10632 0.552 133658.assembled.gff
Ga0194088_1063 Ga0194088_10633 0.586 133658.assembled.gff
Ga0194088_1063 Ga0194088_10634 0.535 133658.assembled.gff
Ga0194088_1063 Ga0194088_10635 0.536 133658.assembled.gff
Ga0194088_1063 Ga0194088_10636 0.579 133658.assembled.gff
Ga0194088_1064 Ga0194088_10641 0.602 133658.assembled.gff
Ga0194088_1064 Ga0194088_10642 0.564 133658.assembled.gff
Ga0194088_1064 Ga0194088_10643 0.589 133658.assembled.gff
Ga0194088_1064 Ga0194088_10644 0.584 133658.assembled.gff
Ga0194088_1064 Ga0194088_10645 0.598 133658.assembled.gff
Ga0194088_1064 Ga0194088_10646 0.612 133658.assembled.gff
Ga0194088_1064 Ga0194088_10647 0.563 133658.assembled.gff
Ga0194088_1064 Ga0194088_10648 0.644 133658.assembled.gff
Ga0194088_1065 Ga0194088_10651 0.563 133658.assembled.gff
Ga0194088_1065 Ga0194088_10652 0.562 133658.assembled.gff
Ga0194088_1065 Ga0194088_10653 0.564 133658.assembled.gff
Ga0194088_1065 Ga0194088_10654 0.575 133658.assembled.gff
Ga0194088_1065 Ga0194088_10655 0.576 133658.assembled.gff
Ga0194088_1066 Ga0194088_10661 0.577 133658.assembled.gff
Ga0194088_1066 Ga0194088_10662 0.56 133658.assembled.gff
Ga0194088_1066 Ga0194088_10663 0.577 133658.assembled.gff
Ga0194088_1066 Ga0194088_10664 0.587 133658.assembled.gff
Ga0194088_1066 Ga0194088_10665 0.635 133658.assembled.gff
Ga0194088_1067 Ga0194088_10671 0.608 133658.assembled.gff
Ga0194088_1067 Ga0194088_10672 0.606 133658.assembled.gff
Ga0194088_1067 Ga0194088_10673 0.584 133658.assembled.gff
Ga0194088_1067 Ga0194088_10674 0.577 133658.assembled.gff
Ga0194088_1067 Ga0194088_10675 0.59 133658.assembled.gff
Ga0194088_1067 Ga0194088_10676 0.537 133658.assembled.gff
Ga0194088_1068 Ga0194088_10681 0.599 133658.assembled.gff
Ga0194088_1068 Ga0194088_10682 0.574 133658.assembled.gff
Ga0194088_1068 Ga0194088_10683 0.529 133658.assembled.gff
Ga0194088_1069 Ga0194088_10691 0.613 133658.assembled.gff
Ga0194088_1069 Ga0194088_10692 0.593 133658.assembled.gff
Ga0194088_1069 Ga0194088_10693 0.61 133658.assembled.gff
Ga0194088_1069 Ga0194088_10694 0.548 133658.assembled.gff
Ga0194088_1070 Ga0194088_10701 0.555 133658.assembled.gff
Ga0194088_1070 Ga0194088_10702 0.573 133658.assembled.gff
Ga0194088_1070 Ga0194088_10703 0.555 133658.assembled.gff
Ga0194088_1070 Ga0194088_10704 0.56 133658.assembled.gff
Ga0194088_1070 Ga0194088_10705 0.625 133658.assembled.gff
Ga0194088_1071 Ga0194088_10711 0.602 133658.assembled.gff
Ga0194088_1071 Ga0194088_10712 0.549 133658.assembled.gff
Ga0194088_1071 Ga0194088_10713 0.54 133658.assembled.gff
Ga0194088_1071 Ga0194088_10714 0.557 133658.assembled.gff
Ga0194088_1071 Ga0194088_10715 0.563 133658.assembled.gff
Ga0194088_1072 Ga0194088_10721 0.572 133658.assembled.gff
Ga0194088_1072 Ga0194088_10722 0.513 133658.assembled.gff
Ga0194088_1072 Ga0194088_10723 0.621 133658.assembled.gff
Ga0194088_1072 Ga0194088_10724 0.617 133658.assembled.gff
Ga0194088_1072 Ga0194088_10725 0.632 133658.assembled.gff
Ga0194088_1072 Ga0194088_10726 0.558 133658.assembled.gff
Ga0194088_1072 Ga0194088_10727 0.522 133658.assembled.gff
Ga0194088_1072 Ga0194088_10728 0.535 133658.assembled.gff
Ga0194088_1072 Ga0194088_10729 0.651 133658.assembled.gff
Ga0194088_1072 Ga0194088_107210 0.586 133658.assembled.gff
Ga0194088_1072 Ga0194088_107211 0.567 133658.assembled.gff
Ga0194088_1072 Ga0194088_107212 0.568 133658.assembled.gff
Ga0194088_1072 Ga0194088_107213 0.627 133658.assembled.gff
Ga0194088_1073 Ga0194088_10731 0.602 133658.assembled.gff
Ga0194088_1073 Ga0194088_10732 0.615 133658.assembled.gff
Ga0194088_1073 Ga0194088_10733 0.576 133658.assembled.gff
Ga0194088_1073 Ga0194088_10734 0.614 133658.assembled.gff
Ga0194088_1073 Ga0194088_10735 0.601 133658.assembled.gff
Ga0194088_1074 Ga0194088_10741 0.589 133658.assembled.gff
Ga0194088_1074 Ga0194088_10742 0.576 133658.assembled.gff
Ga0194088_1074 Ga0194088_10743 0.612 133658.assembled.gff
Ga0194088_1074 Ga0194088_10744 0.558 133658.assembled.gff
Ga0194088_1075 Ga0194088_10751 0.641 133658.assembled.gff
Ga0194088_1075 Ga0194088_10752 0.567 133658.assembled.gff
Ga0194088_1075 Ga0194088_10753 0.562 133658.assembled.gff
Ga0194088_1076 Ga0194088_10761 0.589 133658.assembled.gff
Ga0194088_1076 Ga0194088_10762 0.572 133658.assembled.gff
Ga0194088_1076 Ga0194088_10763 0.586 133658.assembled.gff
Ga0194088_1076 Ga0194088_10764 0.587 133658.assembled.gff
