contig contig_geneID GC Genome
Ga0194079_1005 Ga0194079_10052 0.629 133649.assembled.gff
Ga0194079_1005 Ga0194079_10053 0.571 133649.assembled.gff
Ga0194079_1005 Ga0194079_10054 0.652 133649.assembled.gff
Ga0194079_1006 Ga0194079_10061 0.572 133649.assembled.gff
Ga0194079_1006 Ga0194079_10062 0.6 133649.assembled.gff
Ga0194079_1006 Ga0194079_10063 0.605 133649.assembled.gff
Ga0194079_1006 Ga0194079_10064 0.625 133649.assembled.gff
Ga0194079_1007 Ga0194079_10071 0.602 133649.assembled.gff
Ga0194079_1007 Ga0194079_10072 0.6 133649.assembled.gff
Ga0194079_1007 Ga0194079_10073 0.631 133649.assembled.gff
Ga0194079_1007 Ga0194079_10074 0.597 133649.assembled.gff
Ga0194079_1008 Ga0194079_10081 0.591 133649.assembled.gff
Ga0194079_1008 Ga0194079_10082 0.601 133649.assembled.gff
Ga0194079_1008 Ga0194079_10083 0.652 133649.assembled.gff
Ga0194079_1008 Ga0194079_10084 0.604 133649.assembled.gff
Ga0194079_1008 Ga0194079_10085 0.646 133649.assembled.gff
Ga0194079_1008 Ga0194079_10086 0.652 133649.assembled.gff
Ga0194079_1009 Ga0194079_10091 0.597 133649.assembled.gff
Ga0194079_1009 Ga0194079_10092 0.618 133649.assembled.gff
Ga0194079_1009 Ga0194079_10093 0.581 133649.assembled.gff
Ga0194079_1010 Ga0194079_10101 0.657 133649.assembled.gff
Ga0194079_1010 Ga0194079_10102 0.574 133649.assembled.gff
Ga0194079_1010 Ga0194079_10103 0.604 133649.assembled.gff
Ga0194079_1010 Ga0194079_10104 0.567 133649.assembled.gff
Ga0194079_1010 Ga0194079_10105 0.622 133649.assembled.gff
Ga0194079_1010 Ga0194079_10106 0.646 133649.assembled.gff
Ga0194079_1010 Ga0194079_10107 0.605 133649.assembled.gff
Ga0194079_1010 Ga0194079_10108 0.504 133649.assembled.gff
Ga0194079_1010 Ga0194079_10109 0.545 133649.assembled.gff
Ga0194079_1010 Ga0194079_101010 0.551 133649.assembled.gff
Ga0194079_1010 Ga0194079_101011 0.575 133649.assembled.gff
Ga0194079_1010 Ga0194079_101012 0.623 133649.assembled.gff
Ga0194079_1010 Ga0194079_101013 0.596 133649.assembled.gff
Ga0194079_1010 Ga0194079_101014 0.653 133649.assembled.gff
Ga0194079_1011 Ga0194079_10111 0.629 133649.assembled.gff
Ga0194079_1011 Ga0194079_10112 0.581 133649.assembled.gff
Ga0194079_1011 Ga0194079_10113 0.581 133649.assembled.gff
Ga0194079_1011 Ga0194079_10114 0.571 133649.assembled.gff
Ga0194079_1012 Ga0194079_10121 0.609 133649.assembled.gff
Ga0194079_1012 Ga0194079_10122 0.592 133649.assembled.gff
Ga0194079_1012 Ga0194079_10123 0.626 133649.assembled.gff
Ga0194079_1012 Ga0194079_10124 0.629 133649.assembled.gff
Ga0194079_1012 Ga0194079_10125 0.613 133649.assembled.gff
Ga0194079_1012 Ga0194079_10126 0.628 133649.assembled.gff
Ga0194079_1012 Ga0194079_10127 0.543 133649.assembled.gff
Ga0194079_1012 Ga0194079_10128 0.594 133649.assembled.gff
Ga0194079_1012 Ga0194079_10129 0.574 133649.assembled.gff
Ga0194079_1012 Ga0194079_101210 0.563 133649.assembled.gff
Ga0194079_1013 Ga0194079_10131 0.613 133649.assembled.gff
Ga0194079_1013 Ga0194079_10132 0.592 133649.assembled.gff
Ga0194079_1013 Ga0194079_10133 0.593 133649.assembled.gff
Ga0194079_1013 Ga0194079_10134 0.622 133649.assembled.gff
Ga0194079_1013 Ga0194079_10135 0.562 133649.assembled.gff
Ga0194079_1013 Ga0194079_10136 0.584 133649.assembled.gff
Ga0194079_1014 Ga0194079_10141 0.609 133649.assembled.gff
Ga0194079_1014 Ga0194079_10142 0.53 133649.assembled.gff
Ga0194079_1014 Ga0194079_10144 0.564 133649.assembled.gff
Ga0194079_1015 Ga0194079_10151 0.616 133649.assembled.gff
Ga0194079_1015 Ga0194079_10152 0.508 133649.assembled.gff
Ga0194079_1015 Ga0194079_10153 0.6 133649.assembled.gff
Ga0194079_1015 Ga0194079_10154 0.608 133649.assembled.gff
Ga0194079_1015 Ga0194079_10155 0.578 133649.assembled.gff
Ga0194079_1016 Ga0194079_10161 0.58 133649.assembled.gff
Ga0194079_1016 Ga0194079_10162 0.588 133649.assembled.gff
Ga0194079_1016 Ga0194079_10163 0.577 133649.assembled.gff
Ga0194079_1016 Ga0194079_10164 0.598 133649.assembled.gff
Ga0194079_1016 Ga0194079_10165 0.597 133649.assembled.gff
Ga0194079_1016 Ga0194079_10166 0.513 133649.assembled.gff
Ga0194079_1017 Ga0194079_10171 0.689 133649.assembled.gff
Ga0194079_1017 Ga0194079_10172 0.493 133649.assembled.gff
Ga0194079_1017 Ga0194079_10174 0.637 133649.assembled.gff
Ga0194079_1017 Ga0194079_10175 0.645 133649.assembled.gff
Ga0194079_1017 Ga0194079_10176 0.593 133649.assembled.gff
Ga0194079_1018 Ga0194079_10181 0.653 133649.assembled.gff
Ga0194079_1018 Ga0194079_10182 0.583 133649.assembled.gff
Ga0194079_1018 Ga0194079_10183 0.571 133649.assembled.gff
Ga0194079_1018 Ga0194079_10184 0.625 133649.assembled.gff
Ga0194079_1018 Ga0194079_10185 0.584 133649.assembled.gff
Ga0194079_1018 Ga0194079_10186 0.616 133649.assembled.gff
Ga0194079_1018 Ga0194079_10187 0.624 133649.assembled.gff
Ga0194079_1018 Ga0194079_10188 0.519 133649.assembled.gff
Ga0194079_1018 Ga0194079_10189 0.635 133649.assembled.gff
Ga0194079_1018 Ga0194079_101810 0.65 133649.assembled.gff
Ga0194079_1018 Ga0194079_101811 0.607 133649.assembled.gff
Ga0194079_1018 Ga0194079_101812 0.635 133649.assembled.gff
Ga0194079_1019 Ga0194079_10191 0.602 133649.assembled.gff
Ga0194079_1019 Ga0194079_10192 0.589 133649.assembled.gff
Ga0194079_1019 Ga0194079_10193 0.594 133649.assembled.gff
Ga0194079_1019 Ga0194079_10194 0.602 133649.assembled.gff
Ga0194079_1020 Ga0194079_10201 0.553 133649.assembled.gff
Ga0194079_1020 Ga0194079_10202 0.522 133649.assembled.gff
Ga0194079_1020 Ga0194079_10203 0.551 133649.assembled.gff
Ga0194079_1020 Ga0194079_10204 0.598 133649.assembled.gff
Ga0194079_1020 Ga0194079_10205 0.641 133649.assembled.gff
Ga0194079_1020 Ga0194079_10206 0.611 133649.assembled.gff
Ga0194079_1020 Ga0194079_10207 0.64 133649.assembled.gff
Ga0194079_1020 Ga0194079_10208 0.566 133649.assembled.gff
Ga0194079_1020 Ga0194079_10209 0.644 133649.assembled.gff
Ga0194079_1021 Ga0194079_10211 0.632 133649.assembled.gff
Ga0194079_1021 Ga0194079_10212 0.629 133649.assembled.gff
Ga0194079_1021 Ga0194079_10213 0.64 133649.assembled.gff
Ga0194079_1021 Ga0194079_10214 0.644 133649.assembled.gff
Ga0194079_1021 Ga0194079_10215 0.549 133649.assembled.gff
Ga0194079_1021 Ga0194079_10216 0.588 133649.assembled.gff
Ga0194079_1021 Ga0194079_10217 0.481 133649.assembled.gff
Ga0194079_1021 Ga0194079_10218 0.548 133649.assembled.gff
Ga0194079_1021 Ga0194079_10219 0.516 133649.assembled.gff
Ga0194079_1021 Ga0194079_102110 0.562 133649.assembled.gff
Ga0194079_1021 Ga0194079_102111 0.578 133649.assembled.gff
Ga0194079_1022 Ga0194079_10221 0.602 133649.assembled.gff
Ga0194079_1022 Ga0194079_10222 0.589 133649.assembled.gff
Ga0194079_1022 Ga0194079_10224 0.592 133649.assembled.gff
Ga0194079_1022 Ga0194079_10225 0.606 133649.assembled.gff
Ga0194079_1022 Ga0194079_10226 0.641 133649.assembled.gff
Ga0194079_1023 Ga0194079_10231 0.586 133649.assembled.gff
Ga0194079_1023 Ga0194079_10232 0.563 133649.assembled.gff
Ga0194079_1023 Ga0194079_10233 0.581 133649.assembled.gff
Ga0194079_1024 Ga0194079_10241 0.613 133649.assembled.gff
Ga0194079_1024 Ga0194079_10242 0.596 133649.assembled.gff
Ga0194079_1024 Ga0194079_10243 0.584 133649.assembled.gff
Ga0194079_1025 Ga0194079_10251 0.537 133649.assembled.gff
Ga0194079_1025 Ga0194079_10252 0.551 133649.assembled.gff
Ga0194079_1025 Ga0194079_10253 0.474 133649.assembled.gff
Ga0194079_1026 Ga0194079_10261 0.623 133649.assembled.gff
Ga0194079_1026 Ga0194079_10262 0.58 133649.assembled.gff
Ga0194079_1026 Ga0194079_10263 0.612 133649.assembled.gff
Ga0194079_1026 Ga0194079_10264 0.566 133649.assembled.gff
Ga0194079_1026 Ga0194079_10265 0.634 133649.assembled.gff
Ga0194079_1026 Ga0194079_10266 0.614 133649.assembled.gff
Ga0194079_1026 Ga0194079_10267 0.622 133649.assembled.gff
Ga0194079_1026 Ga0194079_10268 0.609 133649.assembled.gff
Ga0194079_1026 Ga0194079_10269 0.619 133649.assembled.gff
Ga0194079_1027 Ga0194079_10271 0.555 133649.assembled.gff
Ga0194079_1027 Ga0194079_10272 0.608 133649.assembled.gff
Ga0194079_1027 Ga0194079_10273 0.59 133649.assembled.gff
Ga0194079_1027 Ga0194079_10274 0.641 133649.assembled.gff
Ga0194079_1027 Ga0194079_10275 0.588 133649.assembled.gff
Ga0194079_1027 Ga0194079_10276 0.564 133649.assembled.gff
Ga0194079_1027 Ga0194079_10277 0.624 133649.assembled.gff
Ga0194079_1027 Ga0194079_10278 0.658 133649.assembled.gff
Ga0194079_1028 Ga0194079_10281 0.596 133649.assembled.gff
Ga0194079_1028 Ga0194079_10282 0.553 133649.assembled.gff
Ga0194079_1028 Ga0194079_10283 0.524 133649.assembled.gff
Ga0194079_1028 Ga0194079_10284 0.525 133649.assembled.gff
Ga0194079_1029 Ga0194079_10291 0.605 133649.assembled.gff
Ga0194079_1029 Ga0194079_10292 0.583 133649.assembled.gff
Ga0194079_1029 Ga0194079_10293 0.617 133649.assembled.gff
Ga0194079_1029 Ga0194079_10294 0.61 133649.assembled.gff
Ga0194079_1029 Ga0194079_10295 0.594 133649.assembled.gff
Ga0194079_1029 Ga0194079_10296 0.568 133649.assembled.gff
Ga0194079_1029 Ga0194079_10297 0.604 133649.assembled.gff
Ga0194079_1029 Ga0194079_10298 0.55 133649.assembled.gff
Ga0194079_1029 Ga0194079_10299 0.585 133649.assembled.gff
Ga0194079_1029 Ga0194079_102910 0.581 133649.assembled.gff
Ga0194079_1029 Ga0194079_102911 0.579 133649.assembled.gff
Ga0194079_1029 Ga0194079_102912 0.575 133649.assembled.gff
Ga0194079_1030 Ga0194079_10301 0.579 133649.assembled.gff
Ga0194079_1030 Ga0194079_10302 0.59 133649.assembled.gff
Ga0194079_1030 Ga0194079_10303 0.59 133649.assembled.gff
Ga0194079_1030 Ga0194079_10304 0.609 133649.assembled.gff
Ga0194079_1030 Ga0194079_10305 0.549 133649.assembled.gff
Ga0194079_1030 Ga0194079_10306 0.591 133649.assembled.gff
Ga0194079_1031 Ga0194079_10311 0.644 133649.assembled.gff
Ga0194079_1031 Ga0194079_10312 0.626 133649.assembled.gff
Ga0194079_1031 Ga0194079_10313 0.614 133649.assembled.gff
Ga0194079_1031 Ga0194079_10314 0.607 133649.assembled.gff
Ga0194079_1031 Ga0194079_10315 0.658 133649.assembled.gff
Ga0194079_1031 Ga0194079_10316 0.629 133649.assembled.gff
Ga0194079_1032 Ga0194079_10321 0.597 133649.assembled.gff
Ga0194079_1032 Ga0194079_10322 0.592 133649.assembled.gff
Ga0194079_1032 Ga0194079_10323 0.572 133649.assembled.gff
Ga0194079_1032 Ga0194079_10324 0.599 133649.assembled.gff
Ga0194079_1032 Ga0194079_10325 0.589 133649.assembled.gff
Ga0194079_1032 Ga0194079_10326 0.578 133649.assembled.gff
Ga0194079_1032 Ga0194079_10327 0.692 133649.assembled.gff
Ga0194079_1033 Ga0194079_10331 0.615 133649.assembled.gff
Ga0194079_1033 Ga0194079_10332 0.611 133649.assembled.gff
Ga0194079_1033 Ga0194079_10333 0.66 133649.assembled.gff
Ga0194079_1033 Ga0194079_10334 0.629 133649.assembled.gff
Ga0194079_1034 Ga0194079_10341 0.62 133649.assembled.gff
Ga0194079_1034 Ga0194079_10342 0.548 133649.assembled.gff
Ga0194079_1034 Ga0194079_10343 0.593 133649.assembled.gff
Ga0194079_1034 Ga0194079_10344 0.578 133649.assembled.gff
Ga0194079_1034 Ga0194079_10345 0.628 133649.assembled.gff
Ga0194079_1034 Ga0194079_10346 0.552 133649.assembled.gff
Ga0194079_1035 Ga0194079_10351 0.586 133649.assembled.gff
Ga0194079_1035 Ga0194079_10352 0.627 133649.assembled.gff
Ga0194079_1035 Ga0194079_10353 0.657 133649.assembled.gff
Ga0194079_1035 Ga0194079_10354 0.611 133649.assembled.gff
Ga0194079_1035 Ga0194079_10355 0.633 133649.assembled.gff
Ga0194079_1036 Ga0194079_10363 0.593 133649.assembled.gff
Ga0194079_1036 Ga0194079_10364 0.644 133649.assembled.gff
Ga0194079_1036 Ga0194079_10365 0.613 133649.assembled.gff
Ga0194079_1037 Ga0194079_10371 0.607 133649.assembled.gff
Ga0194079_1037 Ga0194079_10372 0.63 133649.assembled.gff
Ga0194079_1037 Ga0194079_10373 0.608 133649.assembled.gff
Ga0194079_1037 Ga0194079_10374 0.596 133649.assembled.gff
Ga0194079_1037 Ga0194079_10375 0.53 133649.assembled.gff
Ga0194079_1037 Ga0194079_10376 0.59 133649.assembled.gff
Ga0194079_1038 Ga0194079_10381 0.642 133649.assembled.gff
Ga0194079_1038 Ga0194079_10382 0.648 133649.assembled.gff
Ga0194079_1038 Ga0194079_10383 0.606 133649.assembled.gff
Ga0194079_1038 Ga0194079_10384 0.586 133649.assembled.gff
Ga0194079_1038 Ga0194079_10385 0.588 133649.assembled.gff
Ga0194079_1038 Ga0194079_10386 0.528 133649.assembled.gff
Ga0194079_1038 Ga0194079_10387 0.616 133649.assembled.gff
Ga0194079_1038 Ga0194079_10388 0.607 133649.assembled.gff
Ga0194079_1038 Ga0194079_10389 0.588 133649.assembled.gff
Ga0194079_1038 Ga0194079_103810 0.54 133649.assembled.gff
Ga0194079_1038 Ga0194079_103811 0.563 133649.assembled.gff
Ga0194079_1038 Ga0194079_103812 0.648 133649.assembled.gff
Ga0194079_1038 Ga0194079_103813 0.609 133649.assembled.gff
Ga0194079_1038 Ga0194079_103814 0.583 133649.assembled.gff
Ga0194079_1038 Ga0194079_103815 0.631 133649.assembled.gff
Ga0194079_1038 Ga0194079_103816 0.618 133649.assembled.gff
Ga0194079_1039 Ga0194079_10391 0.599 133649.assembled.gff
Ga0194079_1039 Ga0194079_10392 0.627 133649.assembled.gff
Ga0194079_1039 Ga0194079_10393 0.633 133649.assembled.gff
Ga0194079_1039 Ga0194079_10394 0.606 133649.assembled.gff
Ga0194079_1039 Ga0194079_10395 0.603 133649.assembled.gff
Ga0194079_1039 Ga0194079_10396 0.574 133649.assembled.gff
Ga0194079_1039 Ga0194079_10397 0.599 133649.assembled.gff
Ga0194079_1039 Ga0194079_10398 0.607 133649.assembled.gff
Ga0194079_1040 Ga0194079_10401 0.629 133649.assembled.gff
Ga0194079_1040 Ga0194079_10402 0.613 133649.assembled.gff
Ga0194079_1040 Ga0194079_10403 0.588 133649.assembled.gff
Ga0194079_1041 Ga0194079_10411 0.655 133649.assembled.gff
Ga0194079_1041 Ga0194079_10412 0.648 133649.assembled.gff
Ga0194079_1041 Ga0194079_10413 0.63 133649.assembled.gff
Ga0194079_1041 Ga0194079_10414 0.566 133649.assembled.gff
Ga0194079_1042 Ga0194079_10421 0.563 133649.assembled.gff
Ga0194079_1042 Ga0194079_10422 0.523 133649.assembled.gff
Ga0194079_1042 Ga0194079_10423 0.59 133649.assembled.gff
Ga0194079_1042 Ga0194079_10424 0.569 133649.assembled.gff
Ga0194079_1042 Ga0194079_10425 0.562 133649.assembled.gff
Ga0194079_1043 Ga0194079_10431 0.516 133649.assembled.gff
Ga0194079_1043 Ga0194079_10432 0.562 133649.assembled.gff
Ga0194079_1043 Ga0194079_10433 0.58 133649.assembled.gff
Ga0194079_1043 Ga0194079_10434 0.579 133649.assembled.gff
Ga0194079_1043 Ga0194079_10435 0.568 133649.assembled.gff
Ga0194079_1043 Ga0194079_10437 0.54 133649.assembled.gff
Ga0194079_1043 Ga0194079_10438 0.539 133649.assembled.gff
Ga0194079_1043 Ga0194079_10439 0.55 133649.assembled.gff
Ga0194079_1043 Ga0194079_104310 0.573 133649.assembled.gff
Ga0194079_1043 Ga0194079_104311 0.549 133649.assembled.gff
Ga0194079_1043 Ga0194079_104313 0.516 133649.assembled.gff
Ga0194079_1043 Ga0194079_104314 0.525 133649.assembled.gff
Ga0194079_1043 Ga0194079_104315 0.536 133649.assembled.gff
Ga0194079_1043 Ga0194079_104316 0.568 133649.assembled.gff
Ga0194079_1043 Ga0194079_104317 0.59 133649.assembled.gff
Ga0194079_1043 Ga0194079_104318 0.532 133649.assembled.gff
Ga0194079_1043 Ga0194079_104319 0.571 133649.assembled.gff
Ga0194079_1043 Ga0194079_104320 0.569 133649.assembled.gff
Ga0194079_1043 Ga0194079_104321 0.522 133649.assembled.gff
Ga0194079_1043 Ga0194079_104322 0.523 133649.assembled.gff
Ga0194079_1043 Ga0194079_104323 0.566 133649.assembled.gff
Ga0194079_1043 Ga0194079_104324 0.62 133649.assembled.gff
Ga0194079_1043 Ga0194079_104325 0.624 133649.assembled.gff
Ga0194079_1043 Ga0194079_104326 0.61 133649.assembled.gff
Ga0194079_1043 Ga0194079_104327 0.609 133649.assembled.gff
Ga0194079_1043 Ga0194079_104328 0.566 133649.assembled.gff
Ga0194079_1044 Ga0194079_10441 0.615 133649.assembled.gff
Ga0194079_1044 Ga0194079_10442 0.639 133649.assembled.gff
Ga0194079_1044 Ga0194079_10443 0.643 133649.assembled.gff
Ga0194079_1044 Ga0194079_10444 0.609 133649.assembled.gff
Ga0194079_1044 Ga0194079_10445 0.643 133649.assembled.gff
Ga0194079_1045 Ga0194079_10451 0.619 133649.assembled.gff
Ga0194079_1045 Ga0194079_10452 0.61 133649.assembled.gff
Ga0194079_1045 Ga0194079_10453 0.611 133649.assembled.gff
Ga0194079_1045 Ga0194079_10454 0.515 133649.assembled.gff
Ga0194079_1045 Ga0194079_10455 0.48 133649.assembled.gff
Ga0194079_1045 Ga0194079_10456 0.618 133649.assembled.gff
Ga0194079_1045 Ga0194079_10457 0.607 133649.assembled.gff
Ga0194079_1046 Ga0194079_10461 0.612 133649.assembled.gff
Ga0194079_1046 Ga0194079_10462 0.603 133649.assembled.gff
Ga0194079_1046 Ga0194079_10463 0.638 133649.assembled.gff
Ga0194079_1047 Ga0194079_10471 0.621 133649.assembled.gff
Ga0194079_1047 Ga0194079_10472 0.627 133649.assembled.gff
Ga0194079_1047 Ga0194079_10473 0.632 133649.assembled.gff
Ga0194079_1047 Ga0194079_10474 0.586 133649.assembled.gff
Ga0194079_1047 Ga0194079_10475 0.597 133649.assembled.gff
Ga0194079_1047 Ga0194079_10476 0.605 133649.assembled.gff
Ga0194079_1047 Ga0194079_10477 0.59 133649.assembled.gff
Ga0194079_1047 Ga0194079_10478 0.583 133649.assembled.gff
Ga0194079_1048 Ga0194079_10481 0.543 133649.assembled.gff
Ga0194079_1048 Ga0194079_10482 0.557 133649.assembled.gff
Ga0194079_1048 Ga0194079_10483 0.59 133649.assembled.gff
Ga0194079_1048 Ga0194079_10484 0.599 133649.assembled.gff
Ga0194079_1048 Ga0194079_10485 0.625 133649.assembled.gff
Ga0194079_1048 Ga0194079_10486 0.6 133649.assembled.gff
Ga0194079_1049 Ga0194079_10491 0.65 133649.assembled.gff
Ga0194079_1049 Ga0194079_10492 0.66 133649.assembled.gff
Ga0194079_1049 Ga0194079_10493 0.601 133649.assembled.gff
Ga0194079_1049 Ga0194079_10494 0.589 133649.assembled.gff
Ga0194079_1050 Ga0194079_10501 0.56 133649.assembled.gff
Ga0194079_1050 Ga0194079_10502 0.495 133649.assembled.gff
Ga0194079_1050 Ga0194079_10503 0.63 133649.assembled.gff
Ga0194079_1050 Ga0194079_10504 0.614 133649.assembled.gff
Ga0194079_1050 Ga0194079_10505 0.579 133649.assembled.gff
Ga0194079_1050 Ga0194079_10506 0.582 133649.assembled.gff
Ga0194079_1051 Ga0194079_10511 0.647 133649.assembled.gff
Ga0194079_1051 Ga0194079_10512 0.646 133649.assembled.gff
Ga0194079_1051 Ga0194079_10513 0.579 133649.assembled.gff
Ga0194079_1051 Ga0194079_10514 0.624 133649.assembled.gff
Ga0194079_1052 Ga0194079_10521 0.683 133649.assembled.gff
Ga0194079_1052 Ga0194079_10522 0.654 133649.assembled.gff
Ga0194079_1052 Ga0194079_10523 0.682 133649.assembled.gff
Ga0194079_1052 Ga0194079_10524 0.662 133649.assembled.gff
Ga0194079_1052 Ga0194079_10525 0.669 133649.assembled.gff
Ga0194079_1052 Ga0194079_10526 0.634 133649.assembled.gff
Ga0194079_1052 Ga0194079_10527 0.618 133649.assembled.gff
Ga0194079_1052 Ga0194079_10528 0.531 133649.assembled.gff
Ga0194079_1053 Ga0194079_10531 0.66 133649.assembled.gff
Ga0194079_1053 Ga0194079_10532 0.632 133649.assembled.gff
Ga0194079_1053 Ga0194079_10533 0.625 133649.assembled.gff
Ga0194079_1053 Ga0194079_10534 0.628 133649.assembled.gff
Ga0194079_1054 Ga0194079_10541 0.496 133649.assembled.gff
Ga0194079_1054 Ga0194079_10542 0.528 133649.assembled.gff
Ga0194079_1054 Ga0194079_10543 0.523 133649.assembled.gff
Ga0194079_1054 Ga0194079_10544 0.559 133649.assembled.gff
Ga0194079_1054 Ga0194079_10545 0.57 133649.assembled.gff
Ga0194079_1054 Ga0194079_10546 0.615 133649.assembled.gff
Ga0194079_1054 Ga0194079_10547 0.548 133649.assembled.gff
Ga0194079_1054 Ga0194079_10548 0.566 133649.assembled.gff
Ga0194079_1054 Ga0194079_10549 0.549 133649.assembled.gff
Ga0194079_1054 Ga0194079_105410 0.572 133649.assembled.gff
Ga0194079_1054 Ga0194079_105411 0.655 133649.assembled.gff
Ga0194079_1055 Ga0194079_10551 0.636 133649.assembled.gff
Ga0194079_1055 Ga0194079_10552 0.633 133649.assembled.gff
Ga0194079_1055 Ga0194079_10553 0.574 133649.assembled.gff
Ga0194079_1055 Ga0194079_10554 0.567 133649.assembled.gff
Ga0194079_1055 Ga0194079_10555 0.609 133649.assembled.gff
Ga0194079_1056 Ga0194079_10561 0.608 133649.assembled.gff
Ga0194079_1056 Ga0194079_10562 0.628 133649.assembled.gff
Ga0194079_1056 Ga0194079_10563 0.585 133649.assembled.gff
Ga0194079_1056 Ga0194079_10564 0.57 133649.assembled.gff
Ga0194079_1056 Ga0194079_10565 0.602 133649.assembled.gff
Ga0194079_1056 Ga0194079_10566 0.641 133649.assembled.gff
Ga0194079_1056 Ga0194079_10567 0.593 133649.assembled.gff
Ga0194079_1057 Ga0194079_10571 0.544 133649.assembled.gff
Ga0194079_1057 Ga0194079_10572 0.554 133649.assembled.gff
Ga0194079_1057 Ga0194079_10573 0.534 133649.assembled.gff
Ga0194079_1057 Ga0194079_10574 0.575 133649.assembled.gff
Ga0194079_1057 Ga0194079_10575 0.577 133649.assembled.gff
Ga0194079_1057 Ga0194079_10576 0.577 133649.assembled.gff
Ga0194079_1058 Ga0194079_10581 0.618 133649.assembled.gff
Ga0194079_1058 Ga0194079_10582 0.604 133649.assembled.gff
Ga0194079_1058 Ga0194079_10583 0.587 133649.assembled.gff
Ga0194079_1058 Ga0194079_10584 0.586 133649.assembled.gff
Ga0194079_1058 Ga0194079_10585 0.596 133649.assembled.gff
Ga0194079_1058 Ga0194079_10586 0.59 133649.assembled.gff
Ga0194079_1059 Ga0194079_10591 0.646 133649.assembled.gff
Ga0194079_1059 Ga0194079_10592 0.592 133649.assembled.gff
Ga0194079_1059 Ga0194079_10593 0.62 133649.assembled.gff
Ga0194079_1059 Ga0194079_10594 0.527 133649.assembled.gff
Ga0194079_1059 Ga0194079_10595 0.609 133649.assembled.gff
Ga0194079_1059 Ga0194079_10596 0.627 133649.assembled.gff
Ga0194079_1059 Ga0194079_10597 0.59 133649.assembled.gff
Ga0194079_1059 Ga0194079_10598 0.596 133649.assembled.gff
Ga0194079_1059 Ga0194079_10599 0.636 133649.assembled.gff
Ga0194079_1059 Ga0194079_105910 0.558 133649.assembled.gff
Ga0194079_1060 Ga0194079_10601 0.598 133649.assembled.gff
Ga0194079_1060 Ga0194079_10602 0.603 133649.assembled.gff
Ga0194079_1060 Ga0194079_10603 0.653 133649.assembled.gff
Ga0194079_1060 Ga0194079_10604 0.663 133649.assembled.gff
Ga0194079_1060 Ga0194079_10605 0.642 133649.assembled.gff
Ga0194079_1060 Ga0194079_10606 0.693 133649.assembled.gff
Ga0194079_1060 Ga0194079_10607 0.598 133649.assembled.gff
Ga0194079_1060 Ga0194079_10608 0.566 133649.assembled.gff
Ga0194079_1061 Ga0194079_10611 0.62 133649.assembled.gff
Ga0194079_1061 Ga0194079_10612 0.581 133649.assembled.gff
Ga0194079_1061 Ga0194079_10613 0.576 133649.assembled.gff
Ga0194079_1061 Ga0194079_10614 0.576 133649.assembled.gff
Ga0194079_1061 Ga0194079_10615 0.615 133649.assembled.gff
Ga0194079_1061 Ga0194079_10616 0.619 133649.assembled.gff
