contig contig_geneID GC Genome
Ga0192656_1008 Ga0192656_10083 0.567 133053.assembled.gff
Ga0192656_1008 Ga0192656_10084 0.598 133053.assembled.gff
Ga0192656_1008 Ga0192656_10085 0.614 133053.assembled.gff
Ga0192656_1008 Ga0192656_10086 0.636 133053.assembled.gff
Ga0192656_1008 Ga0192656_10087 0.621 133053.assembled.gff
Ga0192656_1008 Ga0192656_10088 0.559 133053.assembled.gff
Ga0192656_1009 Ga0192656_10091 0.689 133053.assembled.gff
Ga0192656_1009 Ga0192656_10092 0.641 133053.assembled.gff
Ga0192656_1009 Ga0192656_10093 0.629 133053.assembled.gff
Ga0192656_1009 Ga0192656_10094 0.611 133053.assembled.gff
Ga0192656_1009 Ga0192656_10095 0.622 133053.assembled.gff
Ga0192656_1009 Ga0192656_10096 0.618 133053.assembled.gff
Ga0192656_1010 Ga0192656_10101 0.608 133053.assembled.gff
Ga0192656_1010 Ga0192656_10102 0.616 133053.assembled.gff
Ga0192656_1010 Ga0192656_10103 0.608 133053.assembled.gff
Ga0192656_1010 Ga0192656_10104 0.615 133053.assembled.gff
Ga0192656_1010 Ga0192656_10105 0.617 133053.assembled.gff
Ga0192656_1010 Ga0192656_10106 0.61 133053.assembled.gff
Ga0192656_1010 Ga0192656_10107 0.615 133053.assembled.gff
Ga0192656_1010 Ga0192656_10108 0.624 133053.assembled.gff
Ga0192656_1010 Ga0192656_10109 0.607 133053.assembled.gff
Ga0192656_1010 Ga0192656_101010 0.601 133053.assembled.gff
Ga0192656_1010 Ga0192656_101012 0.611 133053.assembled.gff
Ga0192656_1010 Ga0192656_101013 0.616 133053.assembled.gff
Ga0192656_1010 Ga0192656_101014 0.58 133053.assembled.gff
Ga0192656_1010 Ga0192656_101015 0.614 133053.assembled.gff
Ga0192656_1010 Ga0192656_101016 0.616 133053.assembled.gff
Ga0192656_1010 Ga0192656_101017 0.599 133053.assembled.gff
Ga0192656_1010 Ga0192656_101018 0.64 133053.assembled.gff
Ga0192656_1010 Ga0192656_101019 0.618 133053.assembled.gff
Ga0192656_1010 Ga0192656_101020 0.636 133053.assembled.gff
Ga0192656_1010 Ga0192656_101021 0.64 133053.assembled.gff
Ga0192656_1010 Ga0192656_101022 0.597 133053.assembled.gff
Ga0192656_1010 Ga0192656_101023 0.618 133053.assembled.gff
Ga0192656_1010 Ga0192656_101024 0.632 133053.assembled.gff
Ga0192656_1010 Ga0192656_101025 0.599 133053.assembled.gff
Ga0192656_1010 Ga0192656_101026 0.6 133053.assembled.gff
Ga0192656_1010 Ga0192656_101027 0.56 133053.assembled.gff
Ga0192656_1010 Ga0192656_101028 0.607 133053.assembled.gff
Ga0192656_1010 Ga0192656_101029 0.592 133053.assembled.gff
Ga0192656_1010 Ga0192656_101030 0.587 133053.assembled.gff
Ga0192656_1010 Ga0192656_101031 0.586 133053.assembled.gff
Ga0192656_1010 Ga0192656_101032 0.614 133053.assembled.gff
Ga0192656_1010 Ga0192656_101033 0.615 133053.assembled.gff
Ga0192656_1010 Ga0192656_101034 0.612 133053.assembled.gff
Ga0192656_1010 Ga0192656_101035 0.638 133053.assembled.gff
Ga0192656_1010 Ga0192656_101036 0.634 133053.assembled.gff
Ga0192656_1010 Ga0192656_101037 0.638 133053.assembled.gff
Ga0192656_1010 Ga0192656_101038 0.603 133053.assembled.gff
Ga0192656_1010 Ga0192656_101039 0.633 133053.assembled.gff
Ga0192656_1010 Ga0192656_101040 0.601 133053.assembled.gff
Ga0192656_1010 Ga0192656_101041 0.643 133053.assembled.gff
Ga0192656_1010 Ga0192656_101042 0.583 133053.assembled.gff
Ga0192656_1010 Ga0192656_101043 0.622 133053.assembled.gff
Ga0192656_1011 Ga0192656_10111 0.635 133053.assembled.gff
Ga0192656_1011 Ga0192656_10112 0.568 133053.assembled.gff
Ga0192656_1011 Ga0192656_10113 0.594 133053.assembled.gff
Ga0192656_1012 Ga0192656_10121 0.604 133053.assembled.gff
Ga0192656_1012 Ga0192656_10122 0.554 133053.assembled.gff
Ga0192656_1012 Ga0192656_10123 0.574 133053.assembled.gff
Ga0192656_1012 Ga0192656_10124 0.623 133053.assembled.gff
Ga0192656_1012 Ga0192656_10125 0.632 133053.assembled.gff
Ga0192656_1012 Ga0192656_10126 0.635 133053.assembled.gff
Ga0192656_1012 Ga0192656_10127 0.625 133053.assembled.gff
Ga0192656_1012 Ga0192656_10128 0.635 133053.assembled.gff
Ga0192656_1012 Ga0192656_10129 0.64 133053.assembled.gff
Ga0192656_1012 Ga0192656_101210 0.661 133053.assembled.gff
Ga0192656_1012 Ga0192656_101211 0.638 133053.assembled.gff
Ga0192656_1012 Ga0192656_101212 0.652 133053.assembled.gff
Ga0192656_1012 Ga0192656_101213 0.6 133053.assembled.gff
Ga0192656_1012 Ga0192656_101214 0.635 133053.assembled.gff
Ga0192656_1013 Ga0192656_10131 0.625 133053.assembled.gff
Ga0192656_1013 Ga0192656_10132 0.63 133053.assembled.gff
Ga0192656_1013 Ga0192656_10133 0.612 133053.assembled.gff
Ga0192656_1013 Ga0192656_10134 0.573 133053.assembled.gff
Ga0192656_1013 Ga0192656_10135 0.575 133053.assembled.gff
Ga0192656_1013 Ga0192656_10136 0.57 133053.assembled.gff
Ga0192656_1013 Ga0192656_10137 0.601 133053.assembled.gff
Ga0192656_1013 Ga0192656_10138 0.621 133053.assembled.gff
Ga0192656_1013 Ga0192656_10139 0.601 133053.assembled.gff
Ga0192656_1013 Ga0192656_101310 0.611 133053.assembled.gff
Ga0192656_1013 Ga0192656_101311 0.61 133053.assembled.gff
Ga0192656_1013 Ga0192656_101312 0.611 133053.assembled.gff
Ga0192656_1013 Ga0192656_101313 0.622 133053.assembled.gff
Ga0192656_1013 Ga0192656_101314 0.636 133053.assembled.gff
Ga0192656_1013 Ga0192656_101315 0.585 133053.assembled.gff
Ga0192656_1013 Ga0192656_101316 0.577 133053.assembled.gff
Ga0192656_1013 Ga0192656_101317 0.625 133053.assembled.gff
Ga0192656_1013 Ga0192656_101318 0.59 133053.assembled.gff
Ga0192656_1013 Ga0192656_101319 0.632 133053.assembled.gff
Ga0192656_1013 Ga0192656_101320 0.616 133053.assembled.gff
Ga0192656_1013 Ga0192656_101321 0.609 133053.assembled.gff
Ga0192656_1013 Ga0192656_101322 0.625 133053.assembled.gff
Ga0192656_1013 Ga0192656_101323 0.598 133053.assembled.gff
Ga0192656_1013 Ga0192656_101324 0.64 133053.assembled.gff
Ga0192656_1013 Ga0192656_101325 0.604 133053.assembled.gff
Ga0192656_1013 Ga0192656_101326 0.617 133053.assembled.gff
Ga0192656_1013 Ga0192656_101327 0.594 133053.assembled.gff
Ga0192656_1013 Ga0192656_101328 0.653 133053.assembled.gff
Ga0192656_1013 Ga0192656_101329 0.637 133053.assembled.gff
Ga0192656_1014 Ga0192656_10141 0.563 133053.assembled.gff
Ga0192656_1014 Ga0192656_10142 0.549 133053.assembled.gff
Ga0192656_1014 Ga0192656_10143 0.557 133053.assembled.gff
Ga0192656_1014 Ga0192656_10144 0.545 133053.assembled.gff
Ga0192656_1015 Ga0192656_10151 0.639 133053.assembled.gff
Ga0192656_1015 Ga0192656_10152 0.638 133053.assembled.gff
Ga0192656_1015 Ga0192656_10153 0.621 133053.assembled.gff
Ga0192656_1015 Ga0192656_10154 0.595 133053.assembled.gff
Ga0192656_1015 Ga0192656_10155 0.606 133053.assembled.gff
Ga0192656_1015 Ga0192656_10156 0.614 133053.assembled.gff
Ga0192656_1015 Ga0192656_10157 0.625 133053.assembled.gff
Ga0192656_1015 Ga0192656_10158 0.565 133053.assembled.gff
Ga0192656_1015 Ga0192656_10159 0.581 133053.assembled.gff
Ga0192656_1015 Ga0192656_101510 0.592 133053.assembled.gff
Ga0192656_1015 Ga0192656_101511 0.599 133053.assembled.gff
Ga0192656_1015 Ga0192656_101512 0.567 133053.assembled.gff
Ga0192656_1015 Ga0192656_101513 0.612 133053.assembled.gff
Ga0192656_1015 Ga0192656_101514 0.601 133053.assembled.gff
Ga0192656_1015 Ga0192656_101515 0.631 133053.assembled.gff
Ga0192656_1015 Ga0192656_101516 0.638 133053.assembled.gff
Ga0192656_1015 Ga0192656_101517 0.614 133053.assembled.gff
Ga0192656_1015 Ga0192656_101518 0.623 133053.assembled.gff
Ga0192656_1016 Ga0192656_10161 0.641 133053.assembled.gff
Ga0192656_1016 Ga0192656_10162 0.603 133053.assembled.gff
Ga0192656_1016 Ga0192656_10163 0.643 133053.assembled.gff
Ga0192656_1016 Ga0192656_10164 0.628 133053.assembled.gff
Ga0192656_1016 Ga0192656_10165 0.628 133053.assembled.gff
Ga0192656_1016 Ga0192656_10166 0.632 133053.assembled.gff
Ga0192656_1016 Ga0192656_10167 0.641 133053.assembled.gff
Ga0192656_1017 Ga0192656_10171 0.646 133053.assembled.gff
Ga0192656_1017 Ga0192656_10172 0.631 133053.assembled.gff
Ga0192656_1017 Ga0192656_10173 0.616 133053.assembled.gff
Ga0192656_1017 Ga0192656_10174 0.617 133053.assembled.gff
Ga0192656_1017 Ga0192656_10175 0.658 133053.assembled.gff
Ga0192656_1017 Ga0192656_10176 0.586 133053.assembled.gff
Ga0192656_1017 Ga0192656_10177 0.621 133053.assembled.gff
Ga0192656_1017 Ga0192656_10178 0.602 133053.assembled.gff
Ga0192656_1017 Ga0192656_10179 0.654 133053.assembled.gff
Ga0192656_1017 Ga0192656_101710 0.602 133053.assembled.gff
Ga0192656_1017 Ga0192656_101711 0.617 133053.assembled.gff
Ga0192656_1017 Ga0192656_101712 0.628 133053.assembled.gff
Ga0192656_1017 Ga0192656_101713 0.599 133053.assembled.gff
Ga0192656_1017 Ga0192656_101714 0.652 133053.assembled.gff
Ga0192656_1017 Ga0192656_101715 0.629 133053.assembled.gff
Ga0192656_1017 Ga0192656_101716 0.641 133053.assembled.gff
Ga0192656_1017 Ga0192656_101717 0.636 133053.assembled.gff
Ga0192656_1017 Ga0192656_101718 0.608 133053.assembled.gff
Ga0192656_1017 Ga0192656_101719 0.62 133053.assembled.gff
Ga0192656_1017 Ga0192656_101720 0.644 133053.assembled.gff
Ga0192656_1017 Ga0192656_101721 0.645 133053.assembled.gff
Ga0192656_1017 Ga0192656_101722 0.627 133053.assembled.gff
Ga0192656_1017 Ga0192656_101724 0.598 133053.assembled.gff
Ga0192656_1017 Ga0192656_101725 0.581 133053.assembled.gff
Ga0192656_1017 Ga0192656_101726 0.625 133053.assembled.gff
Ga0192656_1017 Ga0192656_101727 0.624 133053.assembled.gff
Ga0192656_1017 Ga0192656_101728 0.612 133053.assembled.gff
Ga0192656_1017 Ga0192656_101729 0.61 133053.assembled.gff
Ga0192656_1017 Ga0192656_101730 0.595 133053.assembled.gff
Ga0192656_1017 Ga0192656_101731 0.608 133053.assembled.gff
Ga0192656_1017 Ga0192656_101732 0.629 133053.assembled.gff
Ga0192656_1017 Ga0192656_101733 0.628 133053.assembled.gff
Ga0192656_1017 Ga0192656_101734 0.562 133053.assembled.gff
Ga0192656_1017 Ga0192656_101735 0.593 133053.assembled.gff
Ga0192656_1018 Ga0192656_10181 0.605 133053.assembled.gff
Ga0192656_1018 Ga0192656_10182 0.643 133053.assembled.gff
Ga0192656_1018 Ga0192656_10183 0.65 133053.assembled.gff
Ga0192656_1018 Ga0192656_10184 0.604 133053.assembled.gff
Ga0192656_1018 Ga0192656_10185 0.609 133053.assembled.gff
Ga0192656_1018 Ga0192656_10186 0.64 133053.assembled.gff
Ga0192656_1018 Ga0192656_10187 0.648 133053.assembled.gff
Ga0192656_1018 Ga0192656_10188 0.629 133053.assembled.gff
Ga0192656_1018 Ga0192656_10189 0.635 133053.assembled.gff
Ga0192656_1018 Ga0192656_101810 0.576 133053.assembled.gff
Ga0192656_1018 Ga0192656_101811 0.611 133053.assembled.gff
Ga0192656_1018 Ga0192656_101812 0.603 133053.assembled.gff
Ga0192656_1018 Ga0192656_101813 0.564 133053.assembled.gff
Ga0192656_1018 Ga0192656_101814 0.598 133053.assembled.gff
Ga0192656_1018 Ga0192656_101815 0.644 133053.assembled.gff
Ga0192656_1018 Ga0192656_101816 0.623 133053.assembled.gff
Ga0192656_1018 Ga0192656_101817 0.616 133053.assembled.gff
Ga0192656_1018 Ga0192656_101818 0.599 133053.assembled.gff
Ga0192656_1018 Ga0192656_101819 0.641 133053.assembled.gff
Ga0192656_1019 Ga0192656_10191 0.569 133053.assembled.gff
Ga0192656_1019 Ga0192656_10192 0.609 133053.assembled.gff
Ga0192656_1019 Ga0192656_10193 0.644 133053.assembled.gff
Ga0192656_1019 Ga0192656_10194 0.618 133053.assembled.gff
Ga0192656_1019 Ga0192656_10195 0.627 133053.assembled.gff
Ga0192656_1019 Ga0192656_10196 0.607 133053.assembled.gff
Ga0192656_1019 Ga0192656_10197 0.581 133053.assembled.gff
Ga0192656_1020 Ga0192656_10201 0.596 133053.assembled.gff
Ga0192656_1020 Ga0192656_10202 0.62 133053.assembled.gff
Ga0192656_1020 Ga0192656_10203 0.6 133053.assembled.gff
Ga0192656_1020 Ga0192656_10204 0.581 133053.assembled.gff
Ga0192656_1020 Ga0192656_10205 0.612 133053.assembled.gff
Ga0192656_1020 Ga0192656_10206 0.639 133053.assembled.gff
Ga0192656_1020 Ga0192656_10207 0.621 133053.assembled.gff
Ga0192656_1020 Ga0192656_10208 0.63 133053.assembled.gff
Ga0192656_1020 Ga0192656_10209 0.556 133053.assembled.gff
Ga0192656_1020 Ga0192656_102010 0.642 133053.assembled.gff
Ga0192656_1020 Ga0192656_102011 0.649 133053.assembled.gff
Ga0192656_1020 Ga0192656_102012 0.659 133053.assembled.gff
Ga0192656_1020 Ga0192656_102013 0.675 133053.assembled.gff
Ga0192656_1021 Ga0192656_10211 0.621 133053.assembled.gff
Ga0192656_1021 Ga0192656_10212 0.604 133053.assembled.gff
Ga0192656_1021 Ga0192656_10213 0.614 133053.assembled.gff
Ga0192656_1021 Ga0192656_10214 0.607 133053.assembled.gff
Ga0192656_1021 Ga0192656_10215 0.588 133053.assembled.gff
Ga0192656_1021 Ga0192656_10216 0.589 133053.assembled.gff
Ga0192656_1021 Ga0192656_10217 0.585 133053.assembled.gff
Ga0192656_1021 Ga0192656_10218 0.534 133053.assembled.gff
Ga0192656_1021 Ga0192656_10219 0.544 133053.assembled.gff
Ga0192656_1021 Ga0192656_102110 0.517 133053.assembled.gff
Ga0192656_1021 Ga0192656_102111 0.549 133053.assembled.gff
Ga0192656_1021 Ga0192656_102112 0.551 133053.assembled.gff
Ga0192656_1021 Ga0192656_102113 0.526 133053.assembled.gff
Ga0192656_1021 Ga0192656_102115 0.621 133053.assembled.gff
Ga0192656_1021 Ga0192656_102116 0.619 133053.assembled.gff
Ga0192656_1021 Ga0192656_102117 0.592 133053.assembled.gff
Ga0192656_1021 Ga0192656_102118 0.646 133053.assembled.gff
Ga0192656_1021 Ga0192656_102119 0.624 133053.assembled.gff
Ga0192656_1021 Ga0192656_102120 0.587 133053.assembled.gff
Ga0192656_1022 Ga0192656_10221 0.609 133053.assembled.gff
Ga0192656_1022 Ga0192656_10222 0.63 133053.assembled.gff
Ga0192656_1022 Ga0192656_10223 0.639 133053.assembled.gff
Ga0192656_1022 Ga0192656_10224 0.61 133053.assembled.gff
Ga0192656_1022 Ga0192656_10225 0.609 133053.assembled.gff
Ga0192656_1022 Ga0192656_10226 0.605 133053.assembled.gff
Ga0192656_1022 Ga0192656_10227 0.59 133053.assembled.gff
Ga0192656_1022 Ga0192656_10228 0.622 133053.assembled.gff
Ga0192656_1023 Ga0192656_10231 0.625 133053.assembled.gff
Ga0192656_1023 Ga0192656_10232 0.623 133053.assembled.gff
Ga0192656_1023 Ga0192656_10233 0.619 133053.assembled.gff
Ga0192656_1023 Ga0192656_10234 0.639 133053.assembled.gff
Ga0192656_1023 Ga0192656_10235 0.639 133053.assembled.gff
Ga0192656_1023 Ga0192656_10236 0.594 133053.assembled.gff
Ga0192656_1023 Ga0192656_10237 0.641 133053.assembled.gff
Ga0192656_1023 Ga0192656_10238 0.643 133053.assembled.gff
Ga0192656_1023 Ga0192656_10239 0.606 133053.assembled.gff
Ga0192656_1023 Ga0192656_102310 0.651 133053.assembled.gff
Ga0192656_1023 Ga0192656_102311 0.611 133053.assembled.gff
Ga0192656_1023 Ga0192656_102312 0.596 133053.assembled.gff
Ga0192656_1024 Ga0192656_10241 0.62 133053.assembled.gff
Ga0192656_1024 Ga0192656_10242 0.605 133053.assembled.gff
Ga0192656_1024 Ga0192656_10243 0.566 133053.assembled.gff
Ga0192656_1024 Ga0192656_10244 0.639 133053.assembled.gff
Ga0192656_1024 Ga0192656_10245 0.643 133053.assembled.gff
Ga0192656_1024 Ga0192656_10246 0.606 133053.assembled.gff
Ga0192656_1024 Ga0192656_10247 0.616 133053.assembled.gff
Ga0192656_1024 Ga0192656_10248 0.606 133053.assembled.gff
Ga0192656_1024 Ga0192656_10249 0.647 133053.assembled.gff
Ga0192656_1024 Ga0192656_102410 0.614 133053.assembled.gff
Ga0192656_1024 Ga0192656_102411 0.654 133053.assembled.gff
Ga0192656_1024 Ga0192656_102412 0.623 133053.assembled.gff
Ga0192656_1024 Ga0192656_102413 0.597 133053.assembled.gff
Ga0192656_1025 Ga0192656_10251 0.646 133053.assembled.gff
Ga0192656_1025 Ga0192656_10252 0.629 133053.assembled.gff
Ga0192656_1025 Ga0192656_10253 0.677 133053.assembled.gff
Ga0192656_1025 Ga0192656_10254 0.616 133053.assembled.gff
Ga0192656_1025 Ga0192656_10255 0.595 133053.assembled.gff
Ga0192656_1025 Ga0192656_10256 0.582 133053.assembled.gff
Ga0192656_1025 Ga0192656_10257 0.606 133053.assembled.gff
Ga0192656_1025 Ga0192656_10258 0.614 133053.assembled.gff
Ga0192656_1025 Ga0192656_10259 0.627 133053.assembled.gff
Ga0192656_1025 Ga0192656_102510 0.642 133053.assembled.gff
Ga0192656_1026 Ga0192656_10261 0.648 133053.assembled.gff
Ga0192656_1026 Ga0192656_10262 0.621 133053.assembled.gff
Ga0192656_1026 Ga0192656_10263 0.597 133053.assembled.gff
Ga0192656_1026 Ga0192656_10264 0.558 133053.assembled.gff
Ga0192656_1026 Ga0192656_10265 0.598 133053.assembled.gff
Ga0192656_1026 Ga0192656_10266 0.589 133053.assembled.gff
Ga0192656_1026 Ga0192656_10267 0.564 133053.assembled.gff
Ga0192656_1026 Ga0192656_10268 0.582 133053.assembled.gff
Ga0192656_1026 Ga0192656_10269 0.627 133053.assembled.gff
Ga0192656_1026 Ga0192656_102610 0.583 133053.assembled.gff
Ga0192656_1026 Ga0192656_102611 0.524 133053.assembled.gff
Ga0192656_1026 Ga0192656_102612 0.549 133053.assembled.gff
Ga0192656_1026 Ga0192656_102613 0.582 133053.assembled.gff
Ga0192656_1026 Ga0192656_102614 0.612 133053.assembled.gff
Ga0192656_1027 Ga0192656_10271 0.631 133053.assembled.gff
Ga0192656_1027 Ga0192656_10272 0.541 133053.assembled.gff
Ga0192656_1027 Ga0192656_10273 0.594 133053.assembled.gff
Ga0192656_1027 Ga0192656_10274 0.591 133053.assembled.gff
Ga0192656_1027 Ga0192656_10275 0.601 133053.assembled.gff
Ga0192656_1027 Ga0192656_10276 0.609 133053.assembled.gff
Ga0192656_1027 Ga0192656_10277 0.598 133053.assembled.gff
Ga0192656_1027 Ga0192656_10278 0.589 133053.assembled.gff
Ga0192656_1027 Ga0192656_10279 0.606 133053.assembled.gff
Ga0192656_1027 Ga0192656_102710 0.622 133053.assembled.gff
Ga0192656_1027 Ga0192656_102711 0.591 133053.assembled.gff
Ga0192656_1027 Ga0192656_102712 0.631 133053.assembled.gff
Ga0192656_1027 Ga0192656_102713 0.606 133053.assembled.gff
Ga0192656_1027 Ga0192656_102714 0.605 133053.assembled.gff
Ga0192656_1027 Ga0192656_102715 0.608 133053.assembled.gff
Ga0192656_1027 Ga0192656_102716 0.616 133053.assembled.gff
Ga0192656_1028 Ga0192656_10281 0.603 133053.assembled.gff
Ga0192656_1028 Ga0192656_10282 0.572 133053.assembled.gff
Ga0192656_1028 Ga0192656_10283 0.608 133053.assembled.gff
Ga0192656_1028 Ga0192656_10284 0.621 133053.assembled.gff
Ga0192656_1028 Ga0192656_10286 0.606 133053.assembled.gff
Ga0192656_1028 Ga0192656_10287 0.538 133053.assembled.gff
Ga0192656_1028 Ga0192656_10288 0.63 133053.assembled.gff
Ga0192656_1028 Ga0192656_10289 0.598 133053.assembled.gff
Ga0192656_1028 Ga0192656_102810 0.614 133053.assembled.gff
Ga0192656_1028 Ga0192656_102811 0.564 133053.assembled.gff
Ga0192656_1028 Ga0192656_102813 0.573 133053.assembled.gff
Ga0192656_1028 Ga0192656_102814 0.597 133053.assembled.gff
Ga0192656_1029 Ga0192656_10291 0.633 133053.assembled.gff
Ga0192656_1029 Ga0192656_10292 0.569 133053.assembled.gff
Ga0192656_1029 Ga0192656_10293 0.618 133053.assembled.gff
Ga0192656_1029 Ga0192656_10294 0.579 133053.assembled.gff
Ga0192656_1030 Ga0192656_10301 0.545 133053.assembled.gff
Ga0192656_1030 Ga0192656_10302 0.573 133053.assembled.gff
Ga0192656_1030 Ga0192656_10303 0.606 133053.assembled.gff
Ga0192656_1030 Ga0192656_10304 0.572 133053.assembled.gff
Ga0192656_1031 Ga0192656_10311 0.638 133053.assembled.gff
Ga0192656_1031 Ga0192656_10312 0.656 133053.assembled.gff
Ga0192656_1031 Ga0192656_10313 0.606 133053.assembled.gff
Ga0192656_1031 Ga0192656_10314 0.629 133053.assembled.gff
Ga0192656_1031 Ga0192656_10315 0.627 133053.assembled.gff
Ga0192656_1031 Ga0192656_10316 0.639 133053.assembled.gff
Ga0192656_1031 Ga0192656_10317 0.601 133053.assembled.gff
Ga0192656_1031 Ga0192656_10318 0.636 133053.assembled.gff
Ga0192656_1031 Ga0192656_10319 0.651 133053.assembled.gff
Ga0192656_1031 Ga0192656_103110 0.552 133053.assembled.gff
Ga0192656_1031 Ga0192656_103111 0.598 133053.assembled.gff
Ga0192656_1031 Ga0192656_103112 0.585 133053.assembled.gff
Ga0192656_1031 Ga0192656_103113 0.603 133053.assembled.gff
Ga0192656_1032 Ga0192656_10321 0.582 133053.assembled.gff
Ga0192656_1032 Ga0192656_10322 0.636 133053.assembled.gff
Ga0192656_1032 Ga0192656_10323 0.647 133053.assembled.gff
Ga0192656_1032 Ga0192656_10324 0.63 133053.assembled.gff
Ga0192656_1032 Ga0192656_10325 0.637 133053.assembled.gff
Ga0192656_1032 Ga0192656_10326 0.632 133053.assembled.gff
Ga0192656_1032 Ga0192656_10327 0.623 133053.assembled.gff
Ga0192656_1033 Ga0192656_10331 0.596 133053.assembled.gff
