contig contig_geneID GC Genome
Ga0194083_1013 Ga0194083_10133 0.632 133653.assembled.gff
Ga0194083_1013 Ga0194083_10134 0.619 133653.assembled.gff
Ga0194083_1013 Ga0194083_10135 0.625 133653.assembled.gff
Ga0194083_1014 Ga0194083_10141 0.627 133653.assembled.gff
Ga0194083_1014 Ga0194083_10142 0.634 133653.assembled.gff
Ga0194083_1014 Ga0194083_10143 0.62 133653.assembled.gff
Ga0194083_1015 Ga0194083_10151 0.639 133653.assembled.gff
Ga0194083_1015 Ga0194083_10152 0.646 133653.assembled.gff
Ga0194083_1015 Ga0194083_10153 0.575 133653.assembled.gff
Ga0194083_1015 Ga0194083_10154 0.61 133653.assembled.gff
Ga0194083_1015 Ga0194083_10155 0.548 133653.assembled.gff
Ga0194083_1015 Ga0194083_10156 0.604 133653.assembled.gff
Ga0194083_1016 Ga0194083_10161 0.605 133653.assembled.gff
Ga0194083_1016 Ga0194083_10162 0.622 133653.assembled.gff
Ga0194083_1016 Ga0194083_10163 0.572 133653.assembled.gff
Ga0194083_1016 Ga0194083_10164 0.583 133653.assembled.gff
Ga0194083_1016 Ga0194083_10165 0.582 133653.assembled.gff
Ga0194083_1016 Ga0194083_10166 0.584 133653.assembled.gff
Ga0194083_1016 Ga0194083_10167 0.557 133653.assembled.gff
Ga0194083_1016 Ga0194083_10168 0.615 133653.assembled.gff
Ga0194083_1016 Ga0194083_10169 0.618 133653.assembled.gff
Ga0194083_1016 Ga0194083_101610 0.626 133653.assembled.gff
Ga0194083_1017 Ga0194083_10171 0.607 133653.assembled.gff
Ga0194083_1017 Ga0194083_10172 0.556 133653.assembled.gff
Ga0194083_1017 Ga0194083_10173 0.569 133653.assembled.gff
Ga0194083_1017 Ga0194083_10174 0.629 133653.assembled.gff
Ga0194083_1018 Ga0194083_10181 0.591 133653.assembled.gff
Ga0194083_1018 Ga0194083_10183 0.579 133653.assembled.gff
Ga0194083_1018 Ga0194083_10184 0.571 133653.assembled.gff
Ga0194083_1018 Ga0194083_10185 0.611 133653.assembled.gff
Ga0194083_1018 Ga0194083_10186 0.56 133653.assembled.gff
Ga0194083_1018 Ga0194083_10187 0.568 133653.assembled.gff
Ga0194083_1018 Ga0194083_10188 0.567 133653.assembled.gff
Ga0194083_1018 Ga0194083_101810 0.596 133653.assembled.gff
Ga0194083_1019 Ga0194083_10191 0.637 133653.assembled.gff
Ga0194083_1019 Ga0194083_10192 0.616 133653.assembled.gff
Ga0194083_1019 Ga0194083_10193 0.634 133653.assembled.gff
Ga0194083_1020 Ga0194083_10201 0.619 133653.assembled.gff
Ga0194083_1020 Ga0194083_10203 0.598 133653.assembled.gff
Ga0194083_1020 Ga0194083_10204 0.584 133653.assembled.gff
Ga0194083_1020 Ga0194083_10205 0.632 133653.assembled.gff
Ga0194083_1020 Ga0194083_10206 0.583 133653.assembled.gff
Ga0194083_1020 Ga0194083_10207 0.653 133653.assembled.gff
Ga0194083_1020 Ga0194083_10208 0.637 133653.assembled.gff
Ga0194083_1020 Ga0194083_10209 0.637 133653.assembled.gff
Ga0194083_1021 Ga0194083_10211 0.591 133653.assembled.gff
Ga0194083_1021 Ga0194083_10212 0.616 133653.assembled.gff
Ga0194083_1021 Ga0194083_10213 0.568 133653.assembled.gff
Ga0194083_1021 Ga0194083_10214 0.625 133653.assembled.gff
Ga0194083_1021 Ga0194083_10215 0.646 133653.assembled.gff
Ga0194083_1022 Ga0194083_10221 0.646 133653.assembled.gff
Ga0194083_1022 Ga0194083_10222 0.588 133653.assembled.gff
Ga0194083_1022 Ga0194083_10223 0.656 133653.assembled.gff
Ga0194083_1023 Ga0194083_10231 0.655 133653.assembled.gff
Ga0194083_1023 Ga0194083_10232 0.584 133653.assembled.gff
Ga0194083_1023 Ga0194083_10233 0.635 133653.assembled.gff
Ga0194083_1023 Ga0194083_10234 0.62 133653.assembled.gff
Ga0194083_1023 Ga0194083_10235 0.565 133653.assembled.gff
Ga0194083_1023 Ga0194083_10236 0.665 133653.assembled.gff
Ga0194083_1023 Ga0194083_10237 0.638 133653.assembled.gff
Ga0194083_1023 Ga0194083_10238 0.638 133653.assembled.gff
Ga0194083_1024 Ga0194083_10241 0.563 133653.assembled.gff
Ga0194083_1024 Ga0194083_10242 0.593 133653.assembled.gff
Ga0194083_1024 Ga0194083_10243 0.576 133653.assembled.gff
Ga0194083_1025 Ga0194083_10251 0.604 133653.assembled.gff
Ga0194083_1025 Ga0194083_10252 0.65 133653.assembled.gff
Ga0194083_1025 Ga0194083_10253 0.566 133653.assembled.gff
Ga0194083_1025 Ga0194083_10254 0.63 133653.assembled.gff
Ga0194083_1025 Ga0194083_10255 0.644 133653.assembled.gff
Ga0194083_1026 Ga0194083_10261 0.602 133653.assembled.gff
Ga0194083_1026 Ga0194083_10262 0.613 133653.assembled.gff
Ga0194083_1026 Ga0194083_10263 0.594 133653.assembled.gff
Ga0194083_1026 Ga0194083_10264 0.539 133653.assembled.gff
Ga0194083_1026 Ga0194083_10265 0.591 133653.assembled.gff
Ga0194083_1026 Ga0194083_10266 0.553 133653.assembled.gff
Ga0194083_1026 Ga0194083_10267 0.601 133653.assembled.gff
Ga0194083_1026 Ga0194083_10268 0.627 133653.assembled.gff
Ga0194083_1027 Ga0194083_10271 0.646 133653.assembled.gff
Ga0194083_1027 Ga0194083_10272 0.596 133653.assembled.gff
Ga0194083_1027 Ga0194083_10273 0.662 133653.assembled.gff
Ga0194083_1027 Ga0194083_10274 0.649 133653.assembled.gff
Ga0194083_1027 Ga0194083_10275 0.684 133653.assembled.gff
Ga0194083_1028 Ga0194083_10281 0.647 133653.assembled.gff
Ga0194083_1028 Ga0194083_10282 0.552 133653.assembled.gff
Ga0194083_1028 Ga0194083_10283 0.55 133653.assembled.gff
Ga0194083_1028 Ga0194083_10284 0.632 133653.assembled.gff
Ga0194083_1029 Ga0194083_10291 0.681 133653.assembled.gff
Ga0194083_1029 Ga0194083_10292 0.637 133653.assembled.gff
Ga0194083_1029 Ga0194083_10293 0.597 133653.assembled.gff
Ga0194083_1029 Ga0194083_10294 0.559 133653.assembled.gff
Ga0194083_1029 Ga0194083_10295 0.623 133653.assembled.gff
Ga0194083_1029 Ga0194083_10296 0.62 133653.assembled.gff
Ga0194083_1029 Ga0194083_10298 0.586 133653.assembled.gff
Ga0194083_1029 Ga0194083_10299 0.622 133653.assembled.gff
Ga0194083_1030 Ga0194083_10301 0.577 133653.assembled.gff
Ga0194083_1030 Ga0194083_10302 0.651 133653.assembled.gff
Ga0194083_1030 Ga0194083_10303 0.528 133653.assembled.gff
Ga0194083_1030 Ga0194083_10304 0.615 133653.assembled.gff
Ga0194083_1030 Ga0194083_10305 0.597 133653.assembled.gff
Ga0194083_1030 Ga0194083_10306 0.585 133653.assembled.gff
Ga0194083_1030 Ga0194083_10307 0.592 133653.assembled.gff
Ga0194083_1030 Ga0194083_10308 0.566 133653.assembled.gff
Ga0194083_1030 Ga0194083_10309 0.535 133653.assembled.gff
Ga0194083_1030 Ga0194083_103010 0.594 133653.assembled.gff
Ga0194083_1030 Ga0194083_103011 0.559 133653.assembled.gff
Ga0194083_1030 Ga0194083_103012 0.624 133653.assembled.gff
Ga0194083_1030 Ga0194083_103013 0.602 133653.assembled.gff
Ga0194083_1031 Ga0194083_10311 0.659 133653.assembled.gff
Ga0194083_1031 Ga0194083_10312 0.649 133653.assembled.gff
Ga0194083_1031 Ga0194083_10313 0.665 133653.assembled.gff
Ga0194083_1031 Ga0194083_10314 0.597 133653.assembled.gff
Ga0194083_1031 Ga0194083_10315 0.626 133653.assembled.gff
Ga0194083_1032 Ga0194083_10321 0.611 133653.assembled.gff
Ga0194083_1032 Ga0194083_10322 0.612 133653.assembled.gff
Ga0194083_1032 Ga0194083_10323 0.608 133653.assembled.gff
Ga0194083_1033 Ga0194083_10331 0.62 133653.assembled.gff
Ga0194083_1033 Ga0194083_10332 0.515 133653.assembled.gff
Ga0194083_1033 Ga0194083_10333 0.632 133653.assembled.gff
Ga0194083_1033 Ga0194083_10334 0.652 133653.assembled.gff
Ga0194083_1033 Ga0194083_10335 0.651 133653.assembled.gff
Ga0194083_1034 Ga0194083_10341 0.596 133653.assembled.gff
Ga0194083_1034 Ga0194083_10342 0.624 133653.assembled.gff
Ga0194083_1034 Ga0194083_10343 0.597 133653.assembled.gff
Ga0194083_1034 Ga0194083_10344 0.626 133653.assembled.gff
Ga0194083_1034 Ga0194083_10345 0.648 133653.assembled.gff
Ga0194083_1034 Ga0194083_10346 0.586 133653.assembled.gff
Ga0194083_1034 Ga0194083_10347 0.658 133653.assembled.gff
Ga0194083_1035 Ga0194083_10351 0.582 133653.assembled.gff
Ga0194083_1035 Ga0194083_10352 0.599 133653.assembled.gff
Ga0194083_1035 Ga0194083_10353 0.548 133653.assembled.gff
Ga0194083_1035 Ga0194083_10354 0.647 133653.assembled.gff
Ga0194083_1035 Ga0194083_10355 0.585 133653.assembled.gff
Ga0194083_1035 Ga0194083_10356 0.633 133653.assembled.gff
Ga0194083_1036 Ga0194083_10361 0.586 133653.assembled.gff
Ga0194083_1036 Ga0194083_10362 0.648 133653.assembled.gff
Ga0194083_1036 Ga0194083_10363 0.526 133653.assembled.gff
Ga0194083_1036 Ga0194083_10364 0.536 133653.assembled.gff
Ga0194083_1036 Ga0194083_10365 0.567 133653.assembled.gff
Ga0194083_1036 Ga0194083_10366 0.624 133653.assembled.gff
Ga0194083_1036 Ga0194083_10367 0.639 133653.assembled.gff
Ga0194083_1036 Ga0194083_10368 0.662 133653.assembled.gff
Ga0194083_1037 Ga0194083_10371 0.657 133653.assembled.gff
Ga0194083_1037 Ga0194083_10372 0.622 133653.assembled.gff
Ga0194083_1037 Ga0194083_10373 0.637 133653.assembled.gff
Ga0194083_1037 Ga0194083_10374 0.578 133653.assembled.gff
Ga0194083_1037 Ga0194083_10375 0.541 133653.assembled.gff
Ga0194083_1038 Ga0194083_10381 0.609 133653.assembled.gff
Ga0194083_1038 Ga0194083_10382 0.573 133653.assembled.gff
Ga0194083_1038 Ga0194083_10383 0.497 133653.assembled.gff
Ga0194083_1038 Ga0194083_10384 0.594 133653.assembled.gff
Ga0194083_1038 Ga0194083_10385 0.647 133653.assembled.gff
Ga0194083_1038 Ga0194083_10386 0.637 133653.assembled.gff
Ga0194083_1039 Ga0194083_10391 0.628 133653.assembled.gff
Ga0194083_1039 Ga0194083_10392 0.595 133653.assembled.gff
Ga0194083_1039 Ga0194083_10393 0.595 133653.assembled.gff
Ga0194083_1039 Ga0194083_10394 0.558 133653.assembled.gff
Ga0194083_1039 Ga0194083_10395 0.561 133653.assembled.gff
Ga0194083_1039 Ga0194083_10396 0.57 133653.assembled.gff
Ga0194083_1039 Ga0194083_10397 0.593 133653.assembled.gff
Ga0194083_1040 Ga0194083_10401 0.582 133653.assembled.gff
Ga0194083_1040 Ga0194083_10402 0.619 133653.assembled.gff
Ga0194083_1040 Ga0194083_10403 0.674 133653.assembled.gff
Ga0194083_1040 Ga0194083_10404 0.622 133653.assembled.gff
Ga0194083_1040 Ga0194083_10405 0.66 133653.assembled.gff
Ga0194083_1040 Ga0194083_10406 0.633 133653.assembled.gff
Ga0194083_1040 Ga0194083_10407 0.608 133653.assembled.gff
Ga0194083_1040 Ga0194083_10408 0.62 133653.assembled.gff
Ga0194083_1040 Ga0194083_10409 0.617 133653.assembled.gff
Ga0194083_1041 Ga0194083_10411 0.651 133653.assembled.gff
Ga0194083_1041 Ga0194083_10412 0.594 133653.assembled.gff
Ga0194083_1041 Ga0194083_10413 0.598 133653.assembled.gff
Ga0194083_1042 Ga0194083_10421 0.679 133653.assembled.gff
Ga0194083_1042 Ga0194083_10422 0.623 133653.assembled.gff
Ga0194083_1042 Ga0194083_10423 0.603 133653.assembled.gff
Ga0194083_1042 Ga0194083_10424 0.597 133653.assembled.gff
Ga0194083_1042 Ga0194083_10425 0.59 133653.assembled.gff
Ga0194083_1042 Ga0194083_10426 0.572 133653.assembled.gff
Ga0194083_1043 Ga0194083_10431 0.697 133653.assembled.gff
Ga0194083_1043 Ga0194083_10432 0.611 133653.assembled.gff
Ga0194083_1043 Ga0194083_10433 0.593 133653.assembled.gff
Ga0194083_1043 Ga0194083_10434 0.575 133653.assembled.gff
Ga0194083_1043 Ga0194083_10435 0.581 133653.assembled.gff
Ga0194083_1044 Ga0194083_10441 0.605 133653.assembled.gff
Ga0194083_1044 Ga0194083_10442 0.634 133653.assembled.gff
Ga0194083_1044 Ga0194083_10443 0.62 133653.assembled.gff
Ga0194083_1044 Ga0194083_10444 0.603 133653.assembled.gff
Ga0194083_1044 Ga0194083_10445 0.588 133653.assembled.gff
Ga0194083_1045 Ga0194083_10451 0.613 133653.assembled.gff
Ga0194083_1045 Ga0194083_10452 0.557 133653.assembled.gff
Ga0194083_1045 Ga0194083_10453 0.583 133653.assembled.gff
Ga0194083_1045 Ga0194083_10454 0.611 133653.assembled.gff
Ga0194083_1045 Ga0194083_10455 0.595 133653.assembled.gff
Ga0194083_1045 Ga0194083_10456 0.614 133653.assembled.gff
Ga0194083_1046 Ga0194083_10461 0.693 133653.assembled.gff
Ga0194083_1046 Ga0194083_10462 0.67 133653.assembled.gff
Ga0194083_1046 Ga0194083_10463 0.616 133653.assembled.gff
Ga0194083_1046 Ga0194083_10465 0.599 133653.assembled.gff
Ga0194083_1046 Ga0194083_10466 0.565 133653.assembled.gff
Ga0194083_1046 Ga0194083_10467 0.633 133653.assembled.gff
Ga0194083_1047 Ga0194083_10471 0.607 133653.assembled.gff
Ga0194083_1047 Ga0194083_10472 0.61 133653.assembled.gff
Ga0194083_1047 Ga0194083_10473 0.557 133653.assembled.gff
Ga0194083_1047 Ga0194083_10474 0.598 133653.assembled.gff
Ga0194083_1047 Ga0194083_10475 0.635 133653.assembled.gff
Ga0194083_1047 Ga0194083_10476 0.629 133653.assembled.gff
Ga0194083_1047 Ga0194083_10477 0.605 133653.assembled.gff
Ga0194083_1048 Ga0194083_10481 0.574 133653.assembled.gff
Ga0194083_1048 Ga0194083_10482 0.581 133653.assembled.gff
Ga0194083_1048 Ga0194083_10483 0.574 133653.assembled.gff
Ga0194083_1048 Ga0194083_10484 0.578 133653.assembled.gff
Ga0194083_1048 Ga0194083_10485 0.612 133653.assembled.gff
Ga0194083_1048 Ga0194083_10486 0.549 133653.assembled.gff
Ga0194083_1048 Ga0194083_10487 0.591 133653.assembled.gff
Ga0194083_1048 Ga0194083_10488 0.592 133653.assembled.gff
Ga0194083_1048 Ga0194083_10489 0.565 133653.assembled.gff
Ga0194083_1048 Ga0194083_104810 0.579 133653.assembled.gff
Ga0194083_1048 Ga0194083_104811 0.583 133653.assembled.gff
Ga0194083_1048 Ga0194083_104812 0.673 133653.assembled.gff
Ga0194083_1048 Ga0194083_104813 0.631 133653.assembled.gff
Ga0194083_1049 Ga0194083_10491 0.671 133653.assembled.gff
Ga0194083_1049 Ga0194083_10492 0.639 133653.assembled.gff
Ga0194083_1050 Ga0194083_10501 0.658 133653.assembled.gff
Ga0194083_1050 Ga0194083_10502 0.576 133653.assembled.gff
Ga0194083_1050 Ga0194083_10503 0.594 133653.assembled.gff
Ga0194083_1050 Ga0194083_10504 0.647 133653.assembled.gff
Ga0194083_1050 Ga0194083_10505 0.613 133653.assembled.gff
Ga0194083_1050 Ga0194083_10506 0.593 133653.assembled.gff
Ga0194083_1050 Ga0194083_10507 0.561 133653.assembled.gff
Ga0194083_1050 Ga0194083_10508 0.578 133653.assembled.gff
Ga0194083_1050 Ga0194083_10509 0.616 133653.assembled.gff
Ga0194083_1050 Ga0194083_105010 0.611 133653.assembled.gff
Ga0194083_1051 Ga0194083_10511 0.629 133653.assembled.gff
Ga0194083_1051 Ga0194083_10512 0.625 133653.assembled.gff
Ga0194083_1051 Ga0194083_10513 0.622 133653.assembled.gff
Ga0194083_1052 Ga0194083_10521 0.607 133653.assembled.gff
Ga0194083_1052 Ga0194083_10522 0.617 133653.assembled.gff
Ga0194083_1052 Ga0194083_10523 0.631 133653.assembled.gff
Ga0194083_1052 Ga0194083_10524 0.663 133653.assembled.gff
Ga0194083_1053 Ga0194083_10531 0.592 133653.assembled.gff
Ga0194083_1053 Ga0194083_10532 0.605 133653.assembled.gff
Ga0194083_1053 Ga0194083_10533 0.623 133653.assembled.gff
Ga0194083_1053 Ga0194083_10534 0.602 133653.assembled.gff
Ga0194083_1053 Ga0194083_10535 0.628 133653.assembled.gff
Ga0194083_1054 Ga0194083_10541 0.641 133653.assembled.gff
Ga0194083_1054 Ga0194083_10542 0.623 133653.assembled.gff
Ga0194083_1054 Ga0194083_10543 0.612 133653.assembled.gff
Ga0194083_1054 Ga0194083_10544 0.632 133653.assembled.gff
Ga0194083_1055 Ga0194083_10551 0.642 133653.assembled.gff
Ga0194083_1055 Ga0194083_10552 0.594 133653.assembled.gff
Ga0194083_1055 Ga0194083_10553 0.641 133653.assembled.gff
Ga0194083_1055 Ga0194083_10554 0.645 133653.assembled.gff
Ga0194083_1055 Ga0194083_10555 0.611 133653.assembled.gff
Ga0194083_1055 Ga0194083_10556 0.632 133653.assembled.gff
Ga0194083_1055 Ga0194083_10557 0.582 133653.assembled.gff
Ga0194083_1055 Ga0194083_10558 0.634 133653.assembled.gff
Ga0194083_1055 Ga0194083_10559 0.627 133653.assembled.gff
Ga0194083_1056 Ga0194083_10561 0.631 133653.assembled.gff
Ga0194083_1056 Ga0194083_10562 0.599 133653.assembled.gff
Ga0194083_1056 Ga0194083_10563 0.639 133653.assembled.gff
Ga0194083_1056 Ga0194083_10564 0.635 133653.assembled.gff
Ga0194083_1056 Ga0194083_10565 0.635 133653.assembled.gff
Ga0194083_1056 Ga0194083_10566 0.56 133653.assembled.gff
Ga0194083_1057 Ga0194083_10571 0.607 133653.assembled.gff
Ga0194083_1057 Ga0194083_10572 0.605 133653.assembled.gff
Ga0194083_1058 Ga0194083_10581 0.596 133653.assembled.gff
Ga0194083_1058 Ga0194083_10582 0.623 133653.assembled.gff
Ga0194083_1058 Ga0194083_10583 0.647 133653.assembled.gff
Ga0194083_1058 Ga0194083_10584 0.634 133653.assembled.gff
Ga0194083_1058 Ga0194083_10585 0.573 133653.assembled.gff
Ga0194083_1058 Ga0194083_10586 0.538 133653.assembled.gff
Ga0194083_1059 Ga0194083_10591 0.595 133653.assembled.gff
Ga0194083_1059 Ga0194083_10592 0.567 133653.assembled.gff
Ga0194083_1059 Ga0194083_10593 0.622 133653.assembled.gff
Ga0194083_1059 Ga0194083_10594 0.643 133653.assembled.gff
Ga0194083_1059 Ga0194083_10595 0.634 133653.assembled.gff
Ga0194083_1059 Ga0194083_10596 0.629 133653.assembled.gff
Ga0194083_1060 Ga0194083_10601 0.665 133653.assembled.gff
Ga0194083_1060 Ga0194083_10602 0.604 133653.assembled.gff
Ga0194083_1060 Ga0194083_10603 0.585 133653.assembled.gff
Ga0194083_1061 Ga0194083_10611 0.603 133653.assembled.gff
Ga0194083_1061 Ga0194083_10612 0.571 133653.assembled.gff
Ga0194083_1061 Ga0194083_10613 0.608 133653.assembled.gff
Ga0194083_1061 Ga0194083_10614 0.559 133653.assembled.gff
Ga0194083_1061 Ga0194083_10615 0.537 133653.assembled.gff
Ga0194083_1062 Ga0194083_10621 0.587 133653.assembled.gff
Ga0194083_1062 Ga0194083_10622 0.634 133653.assembled.gff
Ga0194083_1063 Ga0194083_10631 0.655 133653.assembled.gff
Ga0194083_1063 Ga0194083_10632 0.627 133653.assembled.gff
Ga0194083_1063 Ga0194083_10633 0.561 133653.assembled.gff
Ga0194083_1063 Ga0194083_10634 0.638 133653.assembled.gff
Ga0194083_1063 Ga0194083_10635 0.612 133653.assembled.gff
Ga0194083_1064 Ga0194083_10641 0.657 133653.assembled.gff
Ga0194083_1064 Ga0194083_10642 0.642 133653.assembled.gff
Ga0194083_1064 Ga0194083_10643 0.637 133653.assembled.gff
Ga0194083_1064 Ga0194083_10644 0.591 133653.assembled.gff
Ga0194083_1064 Ga0194083_10645 0.593 133653.assembled.gff
Ga0194083_1064 Ga0194083_10646 0.614 133653.assembled.gff
Ga0194083_1064 Ga0194083_10647 0.68 133653.assembled.gff
Ga0194083_1064 Ga0194083_10648 0.676 133653.assembled.gff
Ga0194083_1065 Ga0194083_10651 0.659 133653.assembled.gff
Ga0194083_1065 Ga0194083_10652 0.582 133653.assembled.gff
Ga0194083_1065 Ga0194083_10653 0.617 133653.assembled.gff
Ga0194083_1065 Ga0194083_10654 0.635 133653.assembled.gff
Ga0194083_1065 Ga0194083_10655 0.634 133653.assembled.gff
Ga0194083_1065 Ga0194083_10656 0.592 133653.assembled.gff
Ga0194083_1066 Ga0194083_10661 0.603 133653.assembled.gff
Ga0194083_1066 Ga0194083_10662 0.633 133653.assembled.gff
Ga0194083_1066 Ga0194083_10663 0.63 133653.assembled.gff
Ga0194083_1067 Ga0194083_10671 0.638 133653.assembled.gff
Ga0194083_1067 Ga0194083_10672 0.619 133653.assembled.gff
Ga0194083_1067 Ga0194083_10673 0.612 133653.assembled.gff
Ga0194083_1067 Ga0194083_10674 0.614 133653.assembled.gff
Ga0194083_1067 Ga0194083_10675 0.617 133653.assembled.gff
Ga0194083_1067 Ga0194083_10676 0.609 133653.assembled.gff
Ga0194083_1067 Ga0194083_10677 0.631 133653.assembled.gff
Ga0194083_1068 Ga0194083_10681 0.636 133653.assembled.gff
Ga0194083_1068 Ga0194083_10682 0.667 133653.assembled.gff
Ga0194083_1068 Ga0194083_10683 0.591 133653.assembled.gff
Ga0194083_1068 Ga0194083_10684 0.593 133653.assembled.gff
Ga0194083_1068 Ga0194083_10685 0.599 133653.assembled.gff
Ga0194083_1068 Ga0194083_10686 0.613 133653.assembled.gff
Ga0194083_1068 Ga0194083_10687 0.622 133653.assembled.gff
Ga0194083_1069 Ga0194083_10691 0.619 133653.assembled.gff
Ga0194083_1069 Ga0194083_10692 0.618 133653.assembled.gff
Ga0194083_1069 Ga0194083_10693 0.576 133653.assembled.gff
Ga0194083_1069 Ga0194083_10694 0.542 133653.assembled.gff
Ga0194083_1069 Ga0194083_10695 0.567 133653.assembled.gff
Ga0194083_1069 Ga0194083_10696 0.588 133653.assembled.gff
Ga0194083_1069 Ga0194083_10697 0.611 133653.assembled.gff
Ga0194083_1069 Ga0194083_10698 0.586 133653.assembled.gff
Ga0194083_1069 Ga0194083_10699 0.642 133653.assembled.gff
Ga0194083_1070 Ga0194083_10701 0.5 133653.assembled.gff
Ga0194083_1070 Ga0194083_10702 0.658 133653.assembled.gff
Ga0194083_1070 Ga0194083_10703 0.611 133653.assembled.gff
Ga0194083_1070 Ga0194083_10704 0.63 133653.assembled.gff
Ga0194083_1070 Ga0194083_10705 0.6 133653.assembled.gff
Ga0194083_1071 Ga0194083_10711 0.597 133653.assembled.gff
Ga0194083_1071 Ga0194083_10712 0.63 133653.assembled.gff
Ga0194083_1071 Ga0194083_10713 0.612 133653.assembled.gff
Ga0194083_1071 Ga0194083_10714 0.658 133653.assembled.gff
Ga0194083_1072 Ga0194083_10721 0.635 133653.assembled.gff
Ga0194083_1072 Ga0194083_10722 0.657 133653.assembled.gff
Ga0194083_1072 Ga0194083_10723 0.672 133653.assembled.gff
Ga0194083_1072 Ga0194083_10724 0.631 133653.assembled.gff
Ga0194083_1073 Ga0194083_10731 0.605 133653.assembled.gff
