contig contig_geneID GC Genome
Ga0194089_1018 Ga0194089_10186 0.514 133659.assembled.gff
Ga0194089_1018 Ga0194089_10187 0.508 133659.assembled.gff
Ga0194089_1018 Ga0194089_10188 0.511 133659.assembled.gff
Ga0194089_1019 Ga0194089_10191 0.547 133659.assembled.gff
Ga0194089_1019 Ga0194089_10192 0.541 133659.assembled.gff
Ga0194089_1019 Ga0194089_10193 0.482 133659.assembled.gff
Ga0194089_1019 Ga0194089_10194 0.451 133659.assembled.gff
Ga0194089_1019 Ga0194089_10195 0.479 133659.assembled.gff
Ga0194089_1019 Ga0194089_10196 0.489 133659.assembled.gff
Ga0194089_1019 Ga0194089_10197 0.438 133659.assembled.gff
Ga0194089_1019 Ga0194089_10198 0.512 133659.assembled.gff
Ga0194089_1020 Ga0194089_10201 0.544 133659.assembled.gff
Ga0194089_1020 Ga0194089_10202 0.541 133659.assembled.gff
Ga0194089_1020 Ga0194089_10203 0.522 133659.assembled.gff
Ga0194089_1020 Ga0194089_10204 0.545 133659.assembled.gff
Ga0194089_1020 Ga0194089_10205 0.531 133659.assembled.gff
Ga0194089_1021 Ga0194089_10211 0.498 133659.assembled.gff
Ga0194089_1021 Ga0194089_10212 0.535 133659.assembled.gff
Ga0194089_1021 Ga0194089_10213 0.515 133659.assembled.gff
Ga0194089_1021 Ga0194089_10214 0.54 133659.assembled.gff
Ga0194089_1021 Ga0194089_10215 0.524 133659.assembled.gff
Ga0194089_1021 Ga0194089_10216 0.571 133659.assembled.gff
Ga0194089_1021 Ga0194089_10217 0.54 133659.assembled.gff
Ga0194089_1021 Ga0194089_10218 0.548 133659.assembled.gff
Ga0194089_1022 Ga0194089_10221 0.553 133659.assembled.gff
Ga0194089_1022 Ga0194089_10222 0.521 133659.assembled.gff
Ga0194089_1022 Ga0194089_10223 0.535 133659.assembled.gff
Ga0194089_1022 Ga0194089_10224 0.511 133659.assembled.gff
Ga0194089_1022 Ga0194089_10225 0.542 133659.assembled.gff
Ga0194089_1023 Ga0194089_10231 0.559 133659.assembled.gff
Ga0194089_1023 Ga0194089_10232 0.515 133659.assembled.gff
Ga0194089_1023 Ga0194089_10233 0.526 133659.assembled.gff
Ga0194089_1023 Ga0194089_10234 0.523 133659.assembled.gff
Ga0194089_1023 Ga0194089_10235 0.563 133659.assembled.gff
Ga0194089_1023 Ga0194089_10236 0.551 133659.assembled.gff
Ga0194089_1023 Ga0194089_10237 0.544 133659.assembled.gff
Ga0194089_1023 Ga0194089_10238 0.566 133659.assembled.gff
Ga0194089_1024 Ga0194089_10241 0.537 133659.assembled.gff
Ga0194089_1024 Ga0194089_10242 0.559 133659.assembled.gff
Ga0194089_1024 Ga0194089_10243 0.499 133659.assembled.gff
Ga0194089_1024 Ga0194089_10244 0.531 133659.assembled.gff
Ga0194089_1025 Ga0194089_10251 0.549 133659.assembled.gff
Ga0194089_1025 Ga0194089_10252 0.543 133659.assembled.gff
Ga0194089_1025 Ga0194089_10253 0.542 133659.assembled.gff
Ga0194089_1026 Ga0194089_10261 0.566 133659.assembled.gff
Ga0194089_1026 Ga0194089_10262 0.529 133659.assembled.gff
Ga0194089_1026 Ga0194089_10263 0.54 133659.assembled.gff
Ga0194089_1026 Ga0194089_10264 0.541 133659.assembled.gff
Ga0194089_1026 Ga0194089_10265 0.506 133659.assembled.gff
Ga0194089_1026 Ga0194089_10266 0.526 133659.assembled.gff
Ga0194089_1026 Ga0194089_10267 0.541 133659.assembled.gff
Ga0194089_1026 Ga0194089_10268 0.541 133659.assembled.gff
Ga0194089_1026 Ga0194089_10269 0.527 133659.assembled.gff
Ga0194089_1026 Ga0194089_102610 0.511 133659.assembled.gff
Ga0194089_1027 Ga0194089_10271 0.527 133659.assembled.gff
Ga0194089_1027 Ga0194089_10272 0.535 133659.assembled.gff
Ga0194089_1027 Ga0194089_10273 0.532 133659.assembled.gff
Ga0194089_1027 Ga0194089_10274 0.542 133659.assembled.gff
Ga0194089_1027 Ga0194089_10275 0.543 133659.assembled.gff
Ga0194089_1027 Ga0194089_10276 0.519 133659.assembled.gff
Ga0194089_1027 Ga0194089_10277 0.494 133659.assembled.gff
Ga0194089_1028 Ga0194089_10281 0.525 133659.assembled.gff
Ga0194089_1028 Ga0194089_10282 0.513 133659.assembled.gff
Ga0194089_1028 Ga0194089_10283 0.514 133659.assembled.gff
Ga0194089_1028 Ga0194089_10284 0.487 133659.assembled.gff
Ga0194089_1028 Ga0194089_10285 0.505 133659.assembled.gff
Ga0194089_1028 Ga0194089_10286 0.443 133659.assembled.gff
Ga0194089_1028 Ga0194089_10287 0.526 133659.assembled.gff
Ga0194089_1029 Ga0194089_10291 0.471 133659.assembled.gff
Ga0194089_1029 Ga0194089_10292 0.52 133659.assembled.gff
Ga0194089_1029 Ga0194089_10293 0.537 133659.assembled.gff
Ga0194089_1029 Ga0194089_10294 0.52 133659.assembled.gff
Ga0194089_1029 Ga0194089_10295 0.552 133659.assembled.gff
Ga0194089_1030 Ga0194089_10301 0.534 133659.assembled.gff
Ga0194089_1030 Ga0194089_10302 0.54 133659.assembled.gff
Ga0194089_1030 Ga0194089_10303 0.522 133659.assembled.gff
Ga0194089_1030 Ga0194089_10304 0.525 133659.assembled.gff
Ga0194089_1030 Ga0194089_10305 0.525 133659.assembled.gff
Ga0194089_1030 Ga0194089_10306 0.55 133659.assembled.gff
Ga0194089_1030 Ga0194089_10307 0.508 133659.assembled.gff
Ga0194089_1030 Ga0194089_10308 0.511 133659.assembled.gff
Ga0194089_1031 Ga0194089_10311 0.59 133659.assembled.gff
Ga0194089_1031 Ga0194089_10312 0.494 133659.assembled.gff
Ga0194089_1031 Ga0194089_10313 0.502 133659.assembled.gff
Ga0194089_1031 Ga0194089_10314 0.515 133659.assembled.gff
Ga0194089_1031 Ga0194089_10315 0.517 133659.assembled.gff
Ga0194089_1031 Ga0194089_10316 0.527 133659.assembled.gff
Ga0194089_1031 Ga0194089_10317 0.551 133659.assembled.gff
Ga0194089_1031 Ga0194089_10318 0.503 133659.assembled.gff
Ga0194089_1031 Ga0194089_10319 0.536 133659.assembled.gff
Ga0194089_1031 Ga0194089_103110 0.525 133659.assembled.gff
Ga0194089_1032 Ga0194089_10321 0.553 133659.assembled.gff
Ga0194089_1032 Ga0194089_10322 0.547 133659.assembled.gff
Ga0194089_1032 Ga0194089_10323 0.522 133659.assembled.gff
Ga0194089_1032 Ga0194089_10324 0.529 133659.assembled.gff
Ga0194089_1032 Ga0194089_10325 0.477 133659.assembled.gff
Ga0194089_1033 Ga0194089_10331 0.538 133659.assembled.gff
Ga0194089_1033 Ga0194089_10332 0.54 133659.assembled.gff
Ga0194089_1033 Ga0194089_10333 0.553 133659.assembled.gff
Ga0194089_1033 Ga0194089_10334 0.563 133659.assembled.gff
Ga0194089_1034 Ga0194089_10341 0.552 133659.assembled.gff
Ga0194089_1034 Ga0194089_10342 0.542 133659.assembled.gff
Ga0194089_1034 Ga0194089_10343 0.545 133659.assembled.gff
Ga0194089_1034 Ga0194089_10344 0.528 133659.assembled.gff
Ga0194089_1034 Ga0194089_10345 0.525 133659.assembled.gff
Ga0194089_1034 Ga0194089_10346 0.536 133659.assembled.gff
Ga0194089_1034 Ga0194089_10347 0.537 133659.assembled.gff
Ga0194089_1034 Ga0194089_10348 0.57 133659.assembled.gff
Ga0194089_1035 Ga0194089_10351 0.553 133659.assembled.gff
Ga0194089_1035 Ga0194089_10352 0.504 133659.assembled.gff
Ga0194089_1035 Ga0194089_10353 0.483 133659.assembled.gff
Ga0194089_1035 Ga0194089_10354 0.496 133659.assembled.gff
Ga0194089_1035 Ga0194089_10355 0.52 133659.assembled.gff
Ga0194089_1036 Ga0194089_10361 0.539 133659.assembled.gff
Ga0194089_1036 Ga0194089_10362 0.486 133659.assembled.gff
Ga0194089_1036 Ga0194089_10363 0.571 133659.assembled.gff
Ga0194089_1036 Ga0194089_10364 0.567 133659.assembled.gff
Ga0194089_1036 Ga0194089_10365 0.544 133659.assembled.gff
Ga0194089_1036 Ga0194089_10366 0.543 133659.assembled.gff
Ga0194089_1037 Ga0194089_10371 0.515 133659.assembled.gff
Ga0194089_1037 Ga0194089_10372 0.507 133659.assembled.gff
Ga0194089_1037 Ga0194089_10373 0.516 133659.assembled.gff
Ga0194089_1037 Ga0194089_10374 0.522 133659.assembled.gff
Ga0194089_1037 Ga0194089_10375 0.509 133659.assembled.gff
Ga0194089_1037 Ga0194089_10376 0.505 133659.assembled.gff
Ga0194089_1037 Ga0194089_10377 0.526 133659.assembled.gff
Ga0194089_1037 Ga0194089_10378 0.501 133659.assembled.gff
Ga0194089_1037 Ga0194089_10379 0.504 133659.assembled.gff
Ga0194089_1037 Ga0194089_103710 0.523 133659.assembled.gff
Ga0194089_1037 Ga0194089_103711 0.544 133659.assembled.gff
Ga0194089_1038 Ga0194089_10381 0.561 133659.assembled.gff
Ga0194089_1038 Ga0194089_10382 0.526 133659.assembled.gff
Ga0194089_1038 Ga0194089_10383 0.505 133659.assembled.gff
Ga0194089_1038 Ga0194089_10384 0.5 133659.assembled.gff
Ga0194089_1038 Ga0194089_10385 0.557 133659.assembled.gff
Ga0194089_1038 Ga0194089_10386 0.456 133659.assembled.gff
Ga0194089_1038 Ga0194089_10387 0.548 133659.assembled.gff
Ga0194089_1039 Ga0194089_10391 0.495 133659.assembled.gff
Ga0194089_1039 Ga0194089_10392 0.367 133659.assembled.gff
Ga0194089_1039 Ga0194089_10393 0.485 133659.assembled.gff
Ga0194089_1039 Ga0194089_10394 0.47 133659.assembled.gff
Ga0194089_1039 Ga0194089_10395 0.404 133659.assembled.gff
Ga0194089_1039 Ga0194089_10396 0.494 133659.assembled.gff
Ga0194089_1039 Ga0194089_10397 0.478 133659.assembled.gff
Ga0194089_1039 Ga0194089_10398 0.487 133659.assembled.gff
Ga0194089_1039 Ga0194089_10399 0.425 133659.assembled.gff
Ga0194089_1039 Ga0194089_103910 0.525 133659.assembled.gff
Ga0194089_1039 Ga0194089_103911 0.516 133659.assembled.gff
Ga0194089_1040 Ga0194089_10401 0.504 133659.assembled.gff
Ga0194089_1040 Ga0194089_10402 0.506 133659.assembled.gff
Ga0194089_1040 Ga0194089_10403 0.492 133659.assembled.gff
Ga0194089_1040 Ga0194089_10404 0.519 133659.assembled.gff
Ga0194089_1040 Ga0194089_10405 0.513 133659.assembled.gff
Ga0194089_1040 Ga0194089_10406 0.515 133659.assembled.gff
Ga0194089_1041 Ga0194089_10411 0.511 133659.assembled.gff
Ga0194089_1041 Ga0194089_10412 0.51 133659.assembled.gff
Ga0194089_1041 Ga0194089_10414 0.516 133659.assembled.gff
Ga0194089_1041 Ga0194089_10415 0.508 133659.assembled.gff
Ga0194089_1041 Ga0194089_10416 0.527 133659.assembled.gff
Ga0194089_1042 Ga0194089_10421 0.527 133659.assembled.gff
Ga0194089_1042 Ga0194089_10423 0.549 133659.assembled.gff
Ga0194089_1042 Ga0194089_10424 0.52 133659.assembled.gff
Ga0194089_1042 Ga0194089_10425 0.492 133659.assembled.gff
Ga0194089_1042 Ga0194089_10426 0.552 133659.assembled.gff
Ga0194089_1042 Ga0194089_10427 0.549 133659.assembled.gff
Ga0194089_1043 Ga0194089_10431 0.505 133659.assembled.gff
Ga0194089_1043 Ga0194089_10432 0.543 133659.assembled.gff
Ga0194089_1043 Ga0194089_10433 0.515 133659.assembled.gff
Ga0194089_1044 Ga0194089_10441 0.515 133659.assembled.gff
Ga0194089_1044 Ga0194089_10442 0.572 133659.assembled.gff
Ga0194089_1044 Ga0194089_10443 0.499 133659.assembled.gff
Ga0194089_1044 Ga0194089_10444 0.533 133659.assembled.gff
Ga0194089_1044 Ga0194089_10445 0.552 133659.assembled.gff
Ga0194089_1044 Ga0194089_10446 0.556 133659.assembled.gff
Ga0194089_1044 Ga0194089_10447 0.494 133659.assembled.gff
Ga0194089_1044 Ga0194089_10448 0.552 133659.assembled.gff
Ga0194089_1044 Ga0194089_10449 0.526 133659.assembled.gff
Ga0194089_1044 Ga0194089_104410 0.522 133659.assembled.gff
Ga0194089_1045 Ga0194089_10451 0.543 133659.assembled.gff
Ga0194089_1045 Ga0194089_10452 0.536 133659.assembled.gff
Ga0194089_1045 Ga0194089_10453 0.52 133659.assembled.gff
Ga0194089_1045 Ga0194089_10454 0.548 133659.assembled.gff
Ga0194089_1045 Ga0194089_10455 0.498 133659.assembled.gff
Ga0194089_1045 Ga0194089_10456 0.495 133659.assembled.gff
Ga0194089_1045 Ga0194089_10457 0.517 133659.assembled.gff
Ga0194089_1045 Ga0194089_10458 0.566 133659.assembled.gff
Ga0194089_1046 Ga0194089_10461 0.49 133659.assembled.gff
Ga0194089_1046 Ga0194089_10462 0.525 133659.assembled.gff
Ga0194089_1046 Ga0194089_10463 0.493 133659.assembled.gff
Ga0194089_1046 Ga0194089_10464 0.545 133659.assembled.gff
Ga0194089_1046 Ga0194089_10465 0.516 133659.assembled.gff
Ga0194089_1047 Ga0194089_10471 0.524 133659.assembled.gff
Ga0194089_1047 Ga0194089_10472 0.543 133659.assembled.gff
Ga0194089_1047 Ga0194089_10473 0.401 133659.assembled.gff
Ga0194089_1047 Ga0194089_10474 0.439 133659.assembled.gff
Ga0194089_1047 Ga0194089_10475 0.455 133659.assembled.gff
Ga0194089_1047 Ga0194089_10476 0.537 133659.assembled.gff
Ga0194089_1047 Ga0194089_10477 0.541 133659.assembled.gff
Ga0194089_1047 Ga0194089_10478 0.473 133659.assembled.gff
Ga0194089_1047 Ga0194089_10479 0.502 133659.assembled.gff
Ga0194089_1048 Ga0194089_10481 0.502 133659.assembled.gff
Ga0194089_1048 Ga0194089_10482 0.472 133659.assembled.gff
Ga0194089_1048 Ga0194089_10483 0.477 133659.assembled.gff
Ga0194089_1048 Ga0194089_10484 0.463 133659.assembled.gff
Ga0194089_1049 Ga0194089_10491 0.56 133659.assembled.gff
Ga0194089_1049 Ga0194089_10492 0.524 133659.assembled.gff
Ga0194089_1049 Ga0194089_10493 0.562 133659.assembled.gff
Ga0194089_1049 Ga0194089_10494 0.488 133659.assembled.gff
Ga0194089_1049 Ga0194089_10495 0.547 133659.assembled.gff
Ga0194089_1049 Ga0194089_10496 0.519 133659.assembled.gff
Ga0194089_1049 Ga0194089_10497 0.575 133659.assembled.gff
Ga0194089_1049 Ga0194089_10498 0.535 133659.assembled.gff
Ga0194089_1049 Ga0194089_10499 0.517 133659.assembled.gff
Ga0194089_1049 Ga0194089_104910 0.531 133659.assembled.gff
Ga0194089_1050 Ga0194089_10501 0.577 133659.assembled.gff
Ga0194089_1050 Ga0194089_10502 0.483 133659.assembled.gff
Ga0194089_1050 Ga0194089_10503 0.475 133659.assembled.gff
Ga0194089_1050 Ga0194089_10504 0.496 133659.assembled.gff
Ga0194089_1050 Ga0194089_10505 0.525 133659.assembled.gff
Ga0194089_1051 Ga0194089_10511 0.515 133659.assembled.gff
Ga0194089_1051 Ga0194089_10512 0.515 133659.assembled.gff
Ga0194089_1051 Ga0194089_10513 0.55 133659.assembled.gff
Ga0194089_1051 Ga0194089_10514 0.505 133659.assembled.gff
Ga0194089_1051 Ga0194089_10515 0.478 133659.assembled.gff
Ga0194089_1051 Ga0194089_10516 0.523 133659.assembled.gff
Ga0194089_1052 Ga0194089_10521 0.494 133659.assembled.gff
Ga0194089_1052 Ga0194089_10522 0.585 133659.assembled.gff
Ga0194089_1052 Ga0194089_10523 0.515 133659.assembled.gff
Ga0194089_1052 Ga0194089_10524 0.554 133659.assembled.gff
Ga0194089_1052 Ga0194089_10525 0.539 133659.assembled.gff
Ga0194089_1052 Ga0194089_10526 0.504 133659.assembled.gff
Ga0194089_1052 Ga0194089_10527 0.517 133659.assembled.gff
Ga0194089_1052 Ga0194089_10528 0.532 133659.assembled.gff
Ga0194089_1053 Ga0194089_10531 0.52 133659.assembled.gff
Ga0194089_1053 Ga0194089_10532 0.456 133659.assembled.gff
Ga0194089_1053 Ga0194089_10533 0.501 133659.assembled.gff
Ga0194089_1053 Ga0194089_10534 0.506 133659.assembled.gff
Ga0194089_1053 Ga0194089_10535 0.558 133659.assembled.gff
Ga0194089_1053 Ga0194089_10536 0.537 133659.assembled.gff
Ga0194089_1053 Ga0194089_10537 0.53 133659.assembled.gff
Ga0194089_1054 Ga0194089_10541 0.563 133659.assembled.gff
Ga0194089_1054 Ga0194089_10542 0.509 133659.assembled.gff
Ga0194089_1054 Ga0194089_10543 0.556 133659.assembled.gff
Ga0194089_1054 Ga0194089_10544 0.536 133659.assembled.gff
Ga0194089_1054 Ga0194089_10545 0.53 133659.assembled.gff
Ga0194089_1055 Ga0194089_10551 0.521 133659.assembled.gff
Ga0194089_1055 Ga0194089_10552 0.541 133659.assembled.gff
Ga0194089_1055 Ga0194089_10553 0.503 133659.assembled.gff
Ga0194089_1055 Ga0194089_10554 0.514 133659.assembled.gff
Ga0194089_1055 Ga0194089_10555 0.467 133659.assembled.gff
Ga0194089_1055 Ga0194089_10556 0.538 133659.assembled.gff
Ga0194089_1055 Ga0194089_10557 0.54 133659.assembled.gff
Ga0194089_1055 Ga0194089_10558 0.498 133659.assembled.gff
Ga0194089_1055 Ga0194089_10559 0.549 133659.assembled.gff
Ga0194089_1055 Ga0194089_105510 0.492 133659.assembled.gff
Ga0194089_1055 Ga0194089_105511 0.505 133659.assembled.gff
Ga0194089_1055 Ga0194089_105512 0.533 133659.assembled.gff
Ga0194089_1056 Ga0194089_10561 0.467 133659.assembled.gff
Ga0194089_1056 Ga0194089_10562 0.458 133659.assembled.gff
Ga0194089_1056 Ga0194089_10563 0.485 133659.assembled.gff
Ga0194089_1056 Ga0194089_10564 0.541 133659.assembled.gff
Ga0194089_1056 Ga0194089_10565 0.529 133659.assembled.gff
Ga0194089_1057 Ga0194089_10571 0.559 133659.assembled.gff
Ga0194089_1057 Ga0194089_10572 0.474 133659.assembled.gff
Ga0194089_1057 Ga0194089_10573 0.456 133659.assembled.gff
Ga0194089_1057 Ga0194089_10574 0.477 133659.assembled.gff
Ga0194089_1058 Ga0194089_10581 0.534 133659.assembled.gff
Ga0194089_1058 Ga0194089_10582 0.527 133659.assembled.gff
Ga0194089_1058 Ga0194089_10583 0.517 133659.assembled.gff
Ga0194089_1058 Ga0194089_10584 0.481 133659.assembled.gff
Ga0194089_1058 Ga0194089_10585 0.514 133659.assembled.gff
Ga0194089_1059 Ga0194089_10591 0.527 133659.assembled.gff
Ga0194089_1059 Ga0194089_10592 0.538 133659.assembled.gff
Ga0194089_1059 Ga0194089_10593 0.579 133659.assembled.gff
Ga0194089_1059 Ga0194089_10594 0.516 133659.assembled.gff
Ga0194089_1059 Ga0194089_10595 0.528 133659.assembled.gff
Ga0194089_1059 Ga0194089_10596 0.537 133659.assembled.gff
Ga0194089_1059 Ga0194089_10597 0.573 133659.assembled.gff
Ga0194089_1059 Ga0194089_10598 0.537 133659.assembled.gff
Ga0194089_1059 Ga0194089_10599 0.508 133659.assembled.gff
Ga0194089_1059 Ga0194089_105910 0.562 133659.assembled.gff
Ga0194089_1059 Ga0194089_105911 0.54 133659.assembled.gff
Ga0194089_1059 Ga0194089_105912 0.568 133659.assembled.gff
Ga0194089_1059 Ga0194089_105913 0.5 133659.assembled.gff
Ga0194089_1059 Ga0194089_105914 0.549 133659.assembled.gff
Ga0194089_1059 Ga0194089_105915 0.537 133659.assembled.gff
Ga0194089_1059 Ga0194089_105916 0.544 133659.assembled.gff
Ga0194089_1059 Ga0194089_105917 0.521 133659.assembled.gff
Ga0194089_1059 Ga0194089_105918 0.562 133659.assembled.gff
Ga0194089_1059 Ga0194089_105919 0.565 133659.assembled.gff
Ga0194089_1059 Ga0194089_105920 0.517 133659.assembled.gff
Ga0194089_1059 Ga0194089_105921 0.592 133659.assembled.gff
Ga0194089_1059 Ga0194089_105922 0.539 133659.assembled.gff
Ga0194089_1059 Ga0194089_105923 0.582 133659.assembled.gff
Ga0194089_1060 Ga0194089_10601 0.521 133659.assembled.gff
Ga0194089_1060 Ga0194089_10602 0.518 133659.assembled.gff
Ga0194089_1060 Ga0194089_10603 0.454 133659.assembled.gff
Ga0194089_1061 Ga0194089_10611 0.528 133659.assembled.gff
Ga0194089_1061 Ga0194089_10612 0.529 133659.assembled.gff
Ga0194089_1061 Ga0194089_10613 0.529 133659.assembled.gff
Ga0194089_1061 Ga0194089_10614 0.511 133659.assembled.gff
Ga0194089_1061 Ga0194089_10615 0.534 133659.assembled.gff
