contig contig_geneID GC Genome
Ga0192657_1011 Ga0192657_101122 0.589 133054.assembled.gff
Ga0192657_1011 Ga0192657_101123 0.6 133054.assembled.gff
Ga0192657_1011 Ga0192657_101124 0.565 133054.assembled.gff
Ga0192657_1011 Ga0192657_101125 0.584 133054.assembled.gff
Ga0192657_1011 Ga0192657_101126 0.568 133054.assembled.gff
Ga0192657_1011 Ga0192657_101127 0.566 133054.assembled.gff
Ga0192657_1011 Ga0192657_101128 0.598 133054.assembled.gff
Ga0192657_1011 Ga0192657_101129 0.617 133054.assembled.gff
Ga0192657_1011 Ga0192657_101130 0.461 133054.assembled.gff
Ga0192657_1011 Ga0192657_101131 0.566 133054.assembled.gff
Ga0192657_1011 Ga0192657_101132 0.593 133054.assembled.gff
Ga0192657_1011 Ga0192657_101133 0.598 133054.assembled.gff
Ga0192657_1011 Ga0192657_101134 0.547 133054.assembled.gff
Ga0192657_1011 Ga0192657_101135 0.607 133054.assembled.gff
Ga0192657_1011 Ga0192657_101136 0.556 133054.assembled.gff
Ga0192657_1011 Ga0192657_101137 0.537 133054.assembled.gff
Ga0192657_1011 Ga0192657_101138 0.58 133054.assembled.gff
Ga0192657_1011 Ga0192657_101139 0.574 133054.assembled.gff
Ga0192657_1011 Ga0192657_101140 0.561 133054.assembled.gff
Ga0192657_1011 Ga0192657_101141 0.53 133054.assembled.gff
Ga0192657_1011 Ga0192657_101142 0.322 133054.assembled.gff
Ga0192657_1011 Ga0192657_101143 0.444 133054.assembled.gff
Ga0192657_1011 Ga0192657_101144 0.567 133054.assembled.gff
Ga0192657_1011 Ga0192657_101145 0.568 133054.assembled.gff
Ga0192657_1011 Ga0192657_101146 0.619 133054.assembled.gff
Ga0192657_1011 Ga0192657_101147 0.583 133054.assembled.gff
Ga0192657_1011 Ga0192657_101148 0.566 133054.assembled.gff
Ga0192657_1011 Ga0192657_101149 0.567 133054.assembled.gff
Ga0192657_1011 Ga0192657_101150 0.521 133054.assembled.gff
Ga0192657_1011 Ga0192657_101151 0.593 133054.assembled.gff
Ga0192657_1011 Ga0192657_101152 0.58 133054.assembled.gff
Ga0192657_1011 Ga0192657_101153 0.618 133054.assembled.gff
Ga0192657_1011 Ga0192657_101154 0.564 133054.assembled.gff
Ga0192657_1011 Ga0192657_101155 0.604 133054.assembled.gff
Ga0192657_1011 Ga0192657_101156 0.561 133054.assembled.gff
Ga0192657_1011 Ga0192657_101157 0.551 133054.assembled.gff
Ga0192657_1011 Ga0192657_101158 0.558 133054.assembled.gff
Ga0192657_1011 Ga0192657_101159 0.577 133054.assembled.gff
Ga0192657_1011 Ga0192657_101160 0.572 133054.assembled.gff
Ga0192657_1011 Ga0192657_101161 0.572 133054.assembled.gff
Ga0192657_1011 Ga0192657_101162 0.608 133054.assembled.gff
Ga0192657_1011 Ga0192657_101163 0.571 133054.assembled.gff
Ga0192657_1011 Ga0192657_101164 0.561 133054.assembled.gff
Ga0192657_1011 Ga0192657_101165 0.526 133054.assembled.gff
Ga0192657_1011 Ga0192657_101166 0.577 133054.assembled.gff
Ga0192657_1011 Ga0192657_101167 0.574 133054.assembled.gff
Ga0192657_1011 Ga0192657_101168 0.608 133054.assembled.gff
Ga0192657_1011 Ga0192657_101169 0.582 133054.assembled.gff
Ga0192657_1011 Ga0192657_101170 0.62 133054.assembled.gff
Ga0192657_1011 Ga0192657_101171 0.588 133054.assembled.gff
Ga0192657_1012 Ga0192657_10121 0.607 133054.assembled.gff
Ga0192657_1012 Ga0192657_10122 0.628 133054.assembled.gff
Ga0192657_1012 Ga0192657_10123 0.562 133054.assembled.gff
Ga0192657_1012 Ga0192657_10124 0.606 133054.assembled.gff
Ga0192657_1013 Ga0192657_10131 0.574 133054.assembled.gff
Ga0192657_1013 Ga0192657_10132 0.558 133054.assembled.gff
Ga0192657_1013 Ga0192657_10133 0.54 133054.assembled.gff
Ga0192657_1013 Ga0192657_10134 0.518 133054.assembled.gff
Ga0192657_1013 Ga0192657_10135 0.561 133054.assembled.gff
Ga0192657_1013 Ga0192657_10136 0.509 133054.assembled.gff
Ga0192657_1013 Ga0192657_10137 0.519 133054.assembled.gff
Ga0192657_1013 Ga0192657_10138 0.572 133054.assembled.gff
Ga0192657_1014 Ga0192657_10142 0.562 133054.assembled.gff
Ga0192657_1014 Ga0192657_10143 0.576 133054.assembled.gff
Ga0192657_1014 Ga0192657_10144 0.59 133054.assembled.gff
Ga0192657_1014 Ga0192657_10145 0.585 133054.assembled.gff
Ga0192657_1014 Ga0192657_10146 0.601 133054.assembled.gff
Ga0192657_1014 Ga0192657_10147 0.624 133054.assembled.gff
Ga0192657_1014 Ga0192657_10148 0.585 133054.assembled.gff
Ga0192657_1014 Ga0192657_10149 0.576 133054.assembled.gff
Ga0192657_1015 Ga0192657_10151 0.595 133054.assembled.gff
Ga0192657_1015 Ga0192657_10152 0.526 133054.assembled.gff
Ga0192657_1015 Ga0192657_10153 0.524 133054.assembled.gff
Ga0192657_1015 Ga0192657_10154 0.587 133054.assembled.gff
Ga0192657_1015 Ga0192657_10155 0.54 133054.assembled.gff
Ga0192657_1016 Ga0192657_10161 0.487 133054.assembled.gff
Ga0192657_1016 Ga0192657_10162 0.519 133054.assembled.gff
Ga0192657_1016 Ga0192657_10163 0.464 133054.assembled.gff
Ga0192657_1016 Ga0192657_10164 0.543 133054.assembled.gff
Ga0192657_1016 Ga0192657_10165 0.572 133054.assembled.gff
Ga0192657_1016 Ga0192657_10166 0.585 133054.assembled.gff
Ga0192657_1016 Ga0192657_10167 0.538 133054.assembled.gff
Ga0192657_1016 Ga0192657_10168 0.533 133054.assembled.gff
Ga0192657_1016 Ga0192657_10169 0.583 133054.assembled.gff
Ga0192657_1016 Ga0192657_101610 0.488 133054.assembled.gff
Ga0192657_1016 Ga0192657_101611 0.596 133054.assembled.gff
Ga0192657_1017 Ga0192657_10171 0.505 133054.assembled.gff
Ga0192657_1017 Ga0192657_10172 0.558 133054.assembled.gff
Ga0192657_1017 Ga0192657_10173 0.422 133054.assembled.gff
Ga0192657_1017 Ga0192657_10174 0.61 133054.assembled.gff
Ga0192657_1017 Ga0192657_10175 0.586 133054.assembled.gff
Ga0192657_1017 Ga0192657_10176 0.56 133054.assembled.gff
Ga0192657_1017 Ga0192657_10177 0.594 133054.assembled.gff
Ga0192657_1017 Ga0192657_10178 0.569 133054.assembled.gff
Ga0192657_1017 Ga0192657_10179 0.523 133054.assembled.gff
Ga0192657_1017 Ga0192657_101710 0.534 133054.assembled.gff
Ga0192657_1017 Ga0192657_101711 0.5 133054.assembled.gff
Ga0192657_1017 Ga0192657_101712 0.587 133054.assembled.gff
Ga0192657_1017 Ga0192657_101713 0.614 133054.assembled.gff
Ga0192657_1017 Ga0192657_101714 0.596 133054.assembled.gff
Ga0192657_1017 Ga0192657_101715 0.508 133054.assembled.gff
Ga0192657_1018 Ga0192657_10181 0.6 133054.assembled.gff
Ga0192657_1018 Ga0192657_10182 0.567 133054.assembled.gff
Ga0192657_1018 Ga0192657_10183 0.538 133054.assembled.gff
Ga0192657_1018 Ga0192657_10184 0.551 133054.assembled.gff
Ga0192657_1018 Ga0192657_10185 0.544 133054.assembled.gff
Ga0192657_1018 Ga0192657_10186 0.586 133054.assembled.gff
Ga0192657_1018 Ga0192657_10187 0.568 133054.assembled.gff
Ga0192657_1018 Ga0192657_10188 0.565 133054.assembled.gff
Ga0192657_1018 Ga0192657_10189 0.586 133054.assembled.gff
Ga0192657_1018 Ga0192657_101810 0.56 133054.assembled.gff
Ga0192657_1018 Ga0192657_101811 0.548 133054.assembled.gff
Ga0192657_1019 Ga0192657_10191 0.409 133054.assembled.gff
Ga0192657_1019 Ga0192657_10192 0.413 133054.assembled.gff
Ga0192657_1019 Ga0192657_10193 0.546 133054.assembled.gff
Ga0192657_1019 Ga0192657_10194 0.441 133054.assembled.gff
Ga0192657_1019 Ga0192657_10195 0.554 133054.assembled.gff
Ga0192657_1019 Ga0192657_10196 0.581 133054.assembled.gff
Ga0192657_1019 Ga0192657_10197 0.476 133054.assembled.gff
Ga0192657_1019 Ga0192657_10198 0.508 133054.assembled.gff
Ga0192657_1019 Ga0192657_10199 0.495 133054.assembled.gff
Ga0192657_1019 Ga0192657_101910 0.467 133054.assembled.gff
Ga0192657_1019 Ga0192657_101911 0.513 133054.assembled.gff
Ga0192657_1019 Ga0192657_101912 0.531 133054.assembled.gff
Ga0192657_1019 Ga0192657_101913 0.572 133054.assembled.gff
Ga0192657_1019 Ga0192657_101914 0.461 133054.assembled.gff
Ga0192657_1019 Ga0192657_101915 0.505 133054.assembled.gff
Ga0192657_1019 Ga0192657_101916 0.574 133054.assembled.gff
Ga0192657_1019 Ga0192657_101917 0.587 133054.assembled.gff
Ga0192657_1019 Ga0192657_101918 0.53 133054.assembled.gff
Ga0192657_1019 Ga0192657_101919 0.485 133054.assembled.gff
Ga0192657_1019 Ga0192657_101920 0.536 133054.assembled.gff
Ga0192657_1019 Ga0192657_101921 0.468 133054.assembled.gff
Ga0192657_1019 Ga0192657_101922 0.556 133054.assembled.gff
Ga0192657_1019 Ga0192657_101923 0.545 133054.assembled.gff
Ga0192657_1019 Ga0192657_101924 0.549 133054.assembled.gff
Ga0192657_1019 Ga0192657_101925 0.506 133054.assembled.gff
Ga0192657_1019 Ga0192657_101926 0.54 133054.assembled.gff
Ga0192657_1019 Ga0192657_101927 0.512 133054.assembled.gff
Ga0192657_1019 Ga0192657_101928 0.54 133054.assembled.gff
Ga0192657_1019 Ga0192657_101929 0.564 133054.assembled.gff
Ga0192657_1019 Ga0192657_101930 0.541 133054.assembled.gff
Ga0192657_1019 Ga0192657_101931 0.561 133054.assembled.gff
Ga0192657_1019 Ga0192657_101932 0.538 133054.assembled.gff
Ga0192657_1019 Ga0192657_101933 0.518 133054.assembled.gff
Ga0192657_1019 Ga0192657_101934 0.514 133054.assembled.gff
Ga0192657_1019 Ga0192657_101935 0.545 133054.assembled.gff
Ga0192657_1019 Ga0192657_101936 0.547 133054.assembled.gff
Ga0192657_1019 Ga0192657_101937 0.559 133054.assembled.gff
Ga0192657_1019 Ga0192657_101938 0.492 133054.assembled.gff
Ga0192657_1019 Ga0192657_101939 0.565 133054.assembled.gff
Ga0192657_1019 Ga0192657_101940 0.526 133054.assembled.gff
Ga0192657_1019 Ga0192657_101941 0.569 133054.assembled.gff
Ga0192657_1020 Ga0192657_10201 0.56 133054.assembled.gff
Ga0192657_1020 Ga0192657_10202 0.561 133054.assembled.gff
Ga0192657_1020 Ga0192657_10203 0.545 133054.assembled.gff
Ga0192657_1020 Ga0192657_10204 0.567 133054.assembled.gff
