contig contig_geneID GC Genome
Ga0194078_1011 Ga0194078_10112 0.579 133648.assembled.gff
Ga0194078_1011 Ga0194078_10113 0.624 133648.assembled.gff
Ga0194078_1011 Ga0194078_10114 0.594 133648.assembled.gff
Ga0194078_1012 Ga0194078_10121 0.651 133648.assembled.gff
Ga0194078_1012 Ga0194078_10122 0.616 133648.assembled.gff
Ga0194078_1012 Ga0194078_10123 0.571 133648.assembled.gff
Ga0194078_1013 Ga0194078_10131 0.545 133648.assembled.gff
Ga0194078_1013 Ga0194078_10132 0.624 133648.assembled.gff
Ga0194078_1013 Ga0194078_10133 0.633 133648.assembled.gff
Ga0194078_1013 Ga0194078_10134 0.592 133648.assembled.gff
Ga0194078_1013 Ga0194078_10135 0.633 133648.assembled.gff
Ga0194078_1013 Ga0194078_10136 0.625 133648.assembled.gff
Ga0194078_1013 Ga0194078_10137 0.599 133648.assembled.gff
Ga0194078_1014 Ga0194078_10141 0.596 133648.assembled.gff
Ga0194078_1014 Ga0194078_10142 0.583 133648.assembled.gff
Ga0194078_1014 Ga0194078_10143 0.618 133648.assembled.gff
Ga0194078_1015 Ga0194078_10151 0.582 133648.assembled.gff
Ga0194078_1015 Ga0194078_10152 0.583 133648.assembled.gff
Ga0194078_1015 Ga0194078_10153 0.631 133648.assembled.gff
Ga0194078_1015 Ga0194078_10154 0.616 133648.assembled.gff
Ga0194078_1015 Ga0194078_10155 0.574 133648.assembled.gff
Ga0194078_1015 Ga0194078_10156 0.589 133648.assembled.gff
Ga0194078_1015 Ga0194078_10157 0.593 133648.assembled.gff
Ga0194078_1015 Ga0194078_10158 0.588 133648.assembled.gff
Ga0194078_1016 Ga0194078_10161 0.588 133648.assembled.gff
Ga0194078_1016 Ga0194078_10162 0.603 133648.assembled.gff
Ga0194078_1016 Ga0194078_10163 0.563 133648.assembled.gff
Ga0194078_1016 Ga0194078_10164 0.578 133648.assembled.gff
Ga0194078_1016 Ga0194078_10165 0.61 133648.assembled.gff
Ga0194078_1016 Ga0194078_10166 0.585 133648.assembled.gff
Ga0194078_1017 Ga0194078_10171 0.669 133648.assembled.gff
Ga0194078_1017 Ga0194078_10172 0.656 133648.assembled.gff
Ga0194078_1017 Ga0194078_10173 0.601 133648.assembled.gff
Ga0194078_1017 Ga0194078_10174 0.632 133648.assembled.gff
Ga0194078_1017 Ga0194078_10175 0.623 133648.assembled.gff
Ga0194078_1017 Ga0194078_10176 0.604 133648.assembled.gff
Ga0194078_1017 Ga0194078_10177 0.637 133648.assembled.gff
Ga0194078_1018 Ga0194078_10181 0.622 133648.assembled.gff
Ga0194078_1018 Ga0194078_10182 0.604 133648.assembled.gff
Ga0194078_1018 Ga0194078_10183 0.57 133648.assembled.gff
Ga0194078_1018 Ga0194078_10184 0.631 133648.assembled.gff
Ga0194078_1018 Ga0194078_10185 0.601 133648.assembled.gff
Ga0194078_1019 Ga0194078_10191 0.577 133648.assembled.gff
Ga0194078_1019 Ga0194078_10192 0.593 133648.assembled.gff
Ga0194078_1019 Ga0194078_10193 0.622 133648.assembled.gff
Ga0194078_1019 Ga0194078_10194 0.558 133648.assembled.gff
Ga0194078_1019 Ga0194078_10195 0.641 133648.assembled.gff
Ga0194078_1019 Ga0194078_10196 0.636 133648.assembled.gff
Ga0194078_1020 Ga0194078_10201 0.574 133648.assembled.gff
Ga0194078_1020 Ga0194078_10202 0.557 133648.assembled.gff
Ga0194078_1020 Ga0194078_10203 0.592 133648.assembled.gff
Ga0194078_1020 Ga0194078_10204 0.571 133648.assembled.gff
Ga0194078_1020 Ga0194078_10205 0.57 133648.assembled.gff
Ga0194078_1020 Ga0194078_10206 0.532 133648.assembled.gff
Ga0194078_1020 Ga0194078_10207 0.565 133648.assembled.gff
Ga0194078_1020 Ga0194078_10208 0.58 133648.assembled.gff
Ga0194078_1020 Ga0194078_10209 0.575 133648.assembled.gff
Ga0194078_1020 Ga0194078_102010 0.599 133648.assembled.gff
Ga0194078_1021 Ga0194078_10211 0.589 133648.assembled.gff
Ga0194078_1021 Ga0194078_10212 0.597 133648.assembled.gff
Ga0194078_1021 Ga0194078_10213 0.583 133648.assembled.gff
Ga0194078_1022 Ga0194078_10221 0.54 133648.assembled.gff
Ga0194078_1022 Ga0194078_10222 0.526 133648.assembled.gff
Ga0194078_1022 Ga0194078_10223 0.596 133648.assembled.gff
Ga0194078_1022 Ga0194078_10224 0.554 133648.assembled.gff
Ga0194078_1022 Ga0194078_10225 0.549 133648.assembled.gff
Ga0194078_1022 Ga0194078_10226 0.536 133648.assembled.gff
Ga0194078_1023 Ga0194078_10231 0.599 133648.assembled.gff
Ga0194078_1023 Ga0194078_10232 0.615 133648.assembled.gff
Ga0194078_1023 Ga0194078_10233 0.582 133648.assembled.gff
Ga0194078_1023 Ga0194078_10234 0.587 133648.assembled.gff
Ga0194078_1023 Ga0194078_10235 0.537 133648.assembled.gff
Ga0194078_1024 Ga0194078_10241 0.492 133648.assembled.gff
Ga0194078_1024 Ga0194078_10242 0.527 133648.assembled.gff
Ga0194078_1024 Ga0194078_10243 0.464 133648.assembled.gff
Ga0194078_1024 Ga0194078_10244 0.476 133648.assembled.gff
Ga0194078_1024 Ga0194078_10245 0.49 133648.assembled.gff
Ga0194078_1024 Ga0194078_10246 0.526 133648.assembled.gff
Ga0194078_1024 Ga0194078_10247 0.528 133648.assembled.gff
Ga0194078_1024 Ga0194078_10248 0.504 133648.assembled.gff
Ga0194078_1024 Ga0194078_10249 0.494 133648.assembled.gff
Ga0194078_1024 Ga0194078_102410 0.519 133648.assembled.gff
Ga0194078_1024 Ga0194078_102411 0.45 133648.assembled.gff
Ga0194078_1024 Ga0194078_102412 0.476 133648.assembled.gff
Ga0194078_1024 Ga0194078_102413 0.471 133648.assembled.gff
Ga0194078_1024 Ga0194078_102414 0.485 133648.assembled.gff
Ga0194078_1025 Ga0194078_10251 0.556 133648.assembled.gff
Ga0194078_1025 Ga0194078_10252 0.542 133648.assembled.gff
Ga0194078_1025 Ga0194078_10253 0.526 133648.assembled.gff
Ga0194078_1025 Ga0194078_10255 0.534 133648.assembled.gff
Ga0194078_1026 Ga0194078_10261 0.582 133648.assembled.gff
Ga0194078_1026 Ga0194078_10262 0.604 133648.assembled.gff
Ga0194078_1026 Ga0194078_10263 0.592 133648.assembled.gff
Ga0194078_1026 Ga0194078_10264 0.613 133648.assembled.gff
Ga0194078_1026 Ga0194078_10265 0.597 133648.assembled.gff
Ga0194078_1026 Ga0194078_10266 0.596 133648.assembled.gff
Ga0194078_1026 Ga0194078_10267 0.586 133648.assembled.gff
Ga0194078_1027 Ga0194078_10271 0.603 133648.assembled.gff
Ga0194078_1027 Ga0194078_10272 0.592 133648.assembled.gff
Ga0194078_1027 Ga0194078_10273 0.634 133648.assembled.gff
Ga0194078_1027 Ga0194078_10274 0.566 133648.assembled.gff
Ga0194078_1027 Ga0194078_10275 0.533 133648.assembled.gff
Ga0194078_1027 Ga0194078_10276 0.571 133648.assembled.gff
Ga0194078_1027 Ga0194078_10277 0.547 133648.assembled.gff
Ga0194078_1027 Ga0194078_10278 0.559 133648.assembled.gff
Ga0194078_1028 Ga0194078_10281 0.554 133648.assembled.gff
Ga0194078_1028 Ga0194078_10282 0.628 133648.assembled.gff
Ga0194078_1028 Ga0194078_10283 0.612 133648.assembled.gff
Ga0194078_1028 Ga0194078_10284 0.596 133648.assembled.gff
Ga0194078_1028 Ga0194078_10285 0.597 133648.assembled.gff
Ga0194078_1028 Ga0194078_10286 0.602 133648.assembled.gff
Ga0194078_1028 Ga0194078_10287 0.599 133648.assembled.gff
Ga0194078_1029 Ga0194078_10291 0.599 133648.assembled.gff
Ga0194078_1029 Ga0194078_10292 0.599 133648.assembled.gff
Ga0194078_1029 Ga0194078_10293 0.603 133648.assembled.gff
Ga0194078_1029 Ga0194078_10294 0.618 133648.assembled.gff
Ga0194078_1029 Ga0194078_10295 0.587 133648.assembled.gff
Ga0194078_1029 Ga0194078_10296 0.59 133648.assembled.gff
Ga0194078_1029 Ga0194078_10297 0.592 133648.assembled.gff
Ga0194078_1030 Ga0194078_10301 0.636 133648.assembled.gff
Ga0194078_1030 Ga0194078_10302 0.631 133648.assembled.gff
Ga0194078_1030 Ga0194078_10303 0.612 133648.assembled.gff
Ga0194078_1030 Ga0194078_10304 0.614 133648.assembled.gff
Ga0194078_1030 Ga0194078_10305 0.61 133648.assembled.gff
Ga0194078_1031 Ga0194078_10311 0.57 133648.assembled.gff
Ga0194078_1031 Ga0194078_10312 0.608 133648.assembled.gff
Ga0194078_1031 Ga0194078_10313 0.596 133648.assembled.gff
Ga0194078_1031 Ga0194078_10314 0.622 133648.assembled.gff
Ga0194078_1031 Ga0194078_10315 0.598 133648.assembled.gff
Ga0194078_1032 Ga0194078_10321 0.589 133648.assembled.gff
Ga0194078_1032 Ga0194078_10322 0.591 133648.assembled.gff
Ga0194078_1033 Ga0194078_10331 0.578 133648.assembled.gff
Ga0194078_1033 Ga0194078_10332 0.622 133648.assembled.gff
Ga0194078_1033 Ga0194078_10333 0.587 133648.assembled.gff
Ga0194078_1033 Ga0194078_10334 0.601 133648.assembled.gff
Ga0194078_1033 Ga0194078_10335 0.587 133648.assembled.gff
Ga0194078_1033 Ga0194078_10336 0.549 133648.assembled.gff
Ga0194078_1033 Ga0194078_10337 0.594 133648.assembled.gff
Ga0194078_1034 Ga0194078_10341 0.561 133648.assembled.gff
Ga0194078_1034 Ga0194078_10342 0.606 133648.assembled.gff
Ga0194078_1034 Ga0194078_10343 0.563 133648.assembled.gff
Ga0194078_1034 Ga0194078_10344 0.615 133648.assembled.gff
Ga0194078_1034 Ga0194078_10345 0.519 133648.assembled.gff
Ga0194078_1034 Ga0194078_10346 0.61 133648.assembled.gff
Ga0194078_1034 Ga0194078_10347 0.546 133648.assembled.gff
Ga0194078_1034 Ga0194078_10348 0.534 133648.assembled.gff
Ga0194078_1034 Ga0194078_10349 0.558 133648.assembled.gff
Ga0194078_1034 Ga0194078_103410 0.547 133648.assembled.gff
Ga0194078_1034 Ga0194078_103411 0.623 133648.assembled.gff
Ga0194078_1035 Ga0194078_10351 0.584 133648.assembled.gff
Ga0194078_1035 Ga0194078_10352 0.583 133648.assembled.gff
Ga0194078_1035 Ga0194078_10353 0.624 133648.assembled.gff
Ga0194078_1035 Ga0194078_10354 0.537 133648.assembled.gff
Ga0194078_1035 Ga0194078_10355 0.594 133648.assembled.gff
Ga0194078_1035 Ga0194078_10356 0.551 133648.assembled.gff
Ga0194078_1035 Ga0194078_10357 0.569 133648.assembled.gff
Ga0194078_1035 Ga0194078_10358 0.609 133648.assembled.gff
Ga0194078_1036 Ga0194078_10361 0.599 133648.assembled.gff
Ga0194078_1036 Ga0194078_10362 0.584 133648.assembled.gff
Ga0194078_1036 Ga0194078_10363 0.578 133648.assembled.gff
Ga0194078_1036 Ga0194078_10364 0.542 133648.assembled.gff
Ga0194078_1037 Ga0194078_10371 0.578 133648.assembled.gff
Ga0194078_1037 Ga0194078_10375 0.586 133648.assembled.gff
Ga0194078_1038 Ga0194078_10381 0.646 133648.assembled.gff
Ga0194078_1038 Ga0194078_10382 0.629 133648.assembled.gff
Ga0194078_1038 Ga0194078_10383 0.591 133648.assembled.gff
Ga0194078_1038 Ga0194078_10384 0.641 133648.assembled.gff
Ga0194078_1038 Ga0194078_10385 0.613 133648.assembled.gff
Ga0194078_1038 Ga0194078_10386 0.58 133648.assembled.gff
Ga0194078_1039 Ga0194078_10391 0.658 133648.assembled.gff
Ga0194078_1039 Ga0194078_10392 0.618 133648.assembled.gff
Ga0194078_1039 Ga0194078_10393 0.594 133648.assembled.gff
Ga0194078_1039 Ga0194078_10394 0.599 133648.assembled.gff
Ga0194078_1039 Ga0194078_10395 0.577 133648.assembled.gff
Ga0194078_1039 Ga0194078_10396 0.595 133648.assembled.gff
Ga0194078_1039 Ga0194078_10397 0.588 133648.assembled.gff
Ga0194078_1039 Ga0194078_10398 0.585 133648.assembled.gff
Ga0194078_1039 Ga0194078_10399 0.615 133648.assembled.gff
Ga0194078_1040 Ga0194078_10401 0.472 133648.assembled.gff
Ga0194078_1040 Ga0194078_10402 0.464 133648.assembled.gff
Ga0194078_1040 Ga0194078_10403 0.517 133648.assembled.gff
Ga0194078_1040 Ga0194078_10404 0.505 133648.assembled.gff
Ga0194078_1040 Ga0194078_10405 0.51 133648.assembled.gff
Ga0194078_1040 Ga0194078_10406 0.508 133648.assembled.gff
Ga0194078_1040 Ga0194078_10407 0.544 133648.assembled.gff
Ga0194078_1040 Ga0194078_10408 0.521 133648.assembled.gff
Ga0194078_1040 Ga0194078_10409 0.546 133648.assembled.gff
Ga0194078_1040 Ga0194078_104010 0.543 133648.assembled.gff
Ga0194078_1040 Ga0194078_104011 0.533 133648.assembled.gff
Ga0194078_1040 Ga0194078_104012 0.56 133648.assembled.gff
Ga0194078_1040 Ga0194078_104013 0.557 133648.assembled.gff
Ga0194078_1040 Ga0194078_104014 0.558 133648.assembled.gff
Ga0194078_1041 Ga0194078_10411 0.527 133648.assembled.gff
Ga0194078_1041 Ga0194078_10412 0.563 133648.assembled.gff
Ga0194078_1041 Ga0194078_10413 0.557 133648.assembled.gff
Ga0194078_1041 Ga0194078_10414 0.545 133648.assembled.gff
Ga0194078_1041 Ga0194078_10415 0.663 133648.assembled.gff
Ga0194078_1041 Ga0194078_10416 0.654 133648.assembled.gff
Ga0194078_1041 Ga0194078_10417 0.629 133648.assembled.gff
Ga0194078_1042 Ga0194078_10421 0.624 133648.assembled.gff
Ga0194078_1042 Ga0194078_10422 0.521 133648.assembled.gff
Ga0194078_1042 Ga0194078_10423 0.546 133648.assembled.gff
Ga0194078_1042 Ga0194078_10424 0.529 133648.assembled.gff
Ga0194078_1042 Ga0194078_10425 0.525 133648.assembled.gff
Ga0194078_1042 Ga0194078_10426 0.52 133648.assembled.gff
Ga0194078_1042 Ga0194078_10427 0.558 133648.assembled.gff
Ga0194078_1043 Ga0194078_10431 0.604 133648.assembled.gff
Ga0194078_1043 Ga0194078_10432 0.505 133648.assembled.gff
Ga0194078_1043 Ga0194078_10433 0.466 133648.assembled.gff
Ga0194078_1043 Ga0194078_10434 0.587 133648.assembled.gff
Ga0194078_1043 Ga0194078_10435 0.578 133648.assembled.gff
Ga0194078_1043 Ga0194078_10436 0.591 133648.assembled.gff
Ga0194078_1043 Ga0194078_10437 0.583 133648.assembled.gff
Ga0194078_1043 Ga0194078_10438 0.542 133648.assembled.gff
Ga0194078_1043 Ga0194078_10439 0.579 133648.assembled.gff
Ga0194078_1043 Ga0194078_104310 0.628 133648.assembled.gff
Ga0194078_1044 Ga0194078_10441 0.533 133648.assembled.gff
Ga0194078_1044 Ga0194078_10442 0.583 133648.assembled.gff
Ga0194078_1044 Ga0194078_10443 0.557 133648.assembled.gff
Ga0194078_1044 Ga0194078_10444 0.596 133648.assembled.gff
Ga0194078_1044 Ga0194078_10445 0.563 133648.assembled.gff
Ga0194078_1044 Ga0194078_10446 0.656 133648.assembled.gff
Ga0194078_1045 Ga0194078_10451 0.615 133648.assembled.gff
Ga0194078_1045 Ga0194078_10452 0.605 133648.assembled.gff
Ga0194078_1045 Ga0194078_10453 0.594 133648.assembled.gff
Ga0194078_1045 Ga0194078_10454 0.624 133648.assembled.gff
Ga0194078_1045 Ga0194078_10455 0.596 133648.assembled.gff
Ga0194078_1045 Ga0194078_10456 0.64 133648.assembled.gff
Ga0194078_1045 Ga0194078_10457 0.611 133648.assembled.gff
Ga0194078_1046 Ga0194078_10461 0.569 133648.assembled.gff
Ga0194078_1046 Ga0194078_10462 0.537 133648.assembled.gff
Ga0194078_1046 Ga0194078_10464 0.531 133648.assembled.gff
Ga0194078_1046 Ga0194078_10465 0.604 133648.assembled.gff
Ga0194078_1047 Ga0194078_10471 0.564 133648.assembled.gff
Ga0194078_1047 Ga0194078_10472 0.604 133648.assembled.gff
Ga0194078_1047 Ga0194078_10473 0.636 133648.assembled.gff
Ga0194078_1047 Ga0194078_10474 0.594 133648.assembled.gff
Ga0194078_1047 Ga0194078_10475 0.579 133648.assembled.gff
Ga0194078_1047 Ga0194078_10476 0.562 133648.assembled.gff
Ga0194078_1047 Ga0194078_10477 0.601 133648.assembled.gff
Ga0194078_1048 Ga0194078_10481 0.601 133648.assembled.gff
Ga0194078_1048 Ga0194078_10482 0.592 133648.assembled.gff
Ga0194078_1048 Ga0194078_10483 0.631 133648.assembled.gff
Ga0194078_1048 Ga0194078_10484 0.558 133648.assembled.gff
Ga0194078_1048 Ga0194078_10485 0.557 133648.assembled.gff
Ga0194078_1048 Ga0194078_10486 0.616 133648.assembled.gff
Ga0194078_1049 Ga0194078_10491 0.603 133648.assembled.gff
Ga0194078_1049 Ga0194078_10492 0.592 133648.assembled.gff
Ga0194078_1049 Ga0194078_10493 0.611 133648.assembled.gff
Ga0194078_1049 Ga0194078_10494 0.598 133648.assembled.gff
Ga0194078_1049 Ga0194078_10495 0.562 133648.assembled.gff
Ga0194078_1050 Ga0194078_10501 0.551 133648.assembled.gff
Ga0194078_1050 Ga0194078_10502 0.569 133648.assembled.gff
Ga0194078_1050 Ga0194078_10503 0.533 133648.assembled.gff
Ga0194078_1050 Ga0194078_10505 0.562 133648.assembled.gff
Ga0194078_1050 Ga0194078_10506 0.565 133648.assembled.gff
Ga0194078_1050 Ga0194078_10507 0.521 133648.assembled.gff
Ga0194078_1050 Ga0194078_10508 0.58 133648.assembled.gff
Ga0194078_1050 Ga0194078_10509 0.562 133648.assembled.gff
Ga0194078_1051 Ga0194078_10511 0.604 133648.assembled.gff
Ga0194078_1051 Ga0194078_10512 0.602 133648.assembled.gff
Ga0194078_1051 Ga0194078_10513 0.558 133648.assembled.gff
Ga0194078_1051 Ga0194078_10514 0.57 133648.assembled.gff
Ga0194078_1052 Ga0194078_10521 0.597 133648.assembled.gff
Ga0194078_1052 Ga0194078_10522 0.575 133648.assembled.gff
Ga0194078_1052 Ga0194078_10523 0.639 133648.assembled.gff
Ga0194078_1052 Ga0194078_10524 0.623 133648.assembled.gff
Ga0194078_1052 Ga0194078_10525 0.619 133648.assembled.gff
Ga0194078_1052 Ga0194078_10526 0.625 133648.assembled.gff
Ga0194078_1052 Ga0194078_10527 0.604 133648.assembled.gff
Ga0194078_1053 Ga0194078_10531 0.569 133648.assembled.gff
Ga0194078_1053 Ga0194078_10532 0.562 133648.assembled.gff
Ga0194078_1053 Ga0194078_10533 0.551 133648.assembled.gff
Ga0194078_1053 Ga0194078_10534 0.536 133648.assembled.gff
Ga0194078_1053 Ga0194078_10535 0.533 133648.assembled.gff
Ga0194078_1053 Ga0194078_10536 0.543 133648.assembled.gff
Ga0194078_1053 Ga0194078_10537 0.554 133648.assembled.gff
Ga0194078_1053 Ga0194078_10538 0.551 133648.assembled.gff
Ga0194078_1053 Ga0194078_10539 0.581 133648.assembled.gff
Ga0194078_1053 Ga0194078_105310 0.523 133648.assembled.gff
Ga0194078_1053 Ga0194078_105311 0.538 133648.assembled.gff
Ga0194078_1053 Ga0194078_105312 0.536 133648.assembled.gff
Ga0194078_1053 Ga0194078_105313 0.512 133648.assembled.gff
Ga0194078_1054 Ga0194078_10541 0.594 133648.assembled.gff
Ga0194078_1054 Ga0194078_10542 0.64 133648.assembled.gff
Ga0194078_1054 Ga0194078_10543 0.569 133648.assembled.gff
Ga0194078_1054 Ga0194078_10544 0.574 133648.assembled.gff
Ga0194078_1054 Ga0194078_10545 0.614 133648.assembled.gff
Ga0194078_1054 Ga0194078_10546 0.58 133648.assembled.gff
Ga0194078_1054 Ga0194078_10547 0.576 133648.assembled.gff
Ga0194078_1054 Ga0194078_10548 0.58 133648.assembled.gff
Ga0194078_1054 Ga0194078_10549 0.632 133648.assembled.gff
Ga0194078_1055 Ga0194078_10551 0.541 133648.assembled.gff
Ga0194078_1055 Ga0194078_10552 0.507 133648.assembled.gff
Ga0194078_1055 Ga0194078_10553 0.502 133648.assembled.gff
Ga0194078_1055 Ga0194078_10554 0.587 133648.assembled.gff
Ga0194078_1056 Ga0194078_10561 0.612 133648.assembled.gff
Ga0194078_1056 Ga0194078_10562 0.599 133648.assembled.gff
Ga0194078_1056 Ga0194078_10563 0.603 133648.assembled.gff
Ga0194078_1056 Ga0194078_10564 0.59 133648.assembled.gff
Ga0194078_1056 Ga0194078_10565 0.642 133648.assembled.gff
Ga0194078_1057 Ga0194078_10571 0.6 133648.assembled.gff
Ga0194078_1057 Ga0194078_10572 0.553 133648.assembled.gff
Ga0194078_1057 Ga0194078_10573 0.592 133648.assembled.gff
Ga0194078_1057 Ga0194078_10574 0.571 133648.assembled.gff
Ga0194078_1057 Ga0194078_10575 0.554 133648.assembled.gff
Ga0194078_1057 Ga0194078_10576 0.603 133648.assembled.gff
Ga0194078_1057 Ga0194078_10577 0.603 133648.assembled.gff
Ga0194078_1057 Ga0194078_10578 0.595 133648.assembled.gff
Ga0194078_1057 Ga0194078_10579 0.608 133648.assembled.gff
Ga0194078_1058 Ga0194078_10581 0.542 133648.assembled.gff
Ga0194078_1058 Ga0194078_10582 0.644 133648.assembled.gff
Ga0194078_1058 Ga0194078_10583 0.643 133648.assembled.gff
Ga0194078_1058 Ga0194078_10584 0.591 133648.assembled.gff
Ga0194078_1058 Ga0194078_10585 0.608 133648.assembled.gff
Ga0194078_1058 Ga0194078_10586 0.547 133648.assembled.gff
Ga0194078_1058 Ga0194078_10587 0.557 133648.assembled.gff
Ga0194078_1058 Ga0194078_10588 0.579 133648.assembled.gff
Ga0194078_1058 Ga0194078_10589 0.607 133648.assembled.gff
Ga0194078_1058 Ga0194078_105810 0.572 133648.assembled.gff
Ga0194078_1058 Ga0194078_105811 0.614 133648.assembled.gff
Ga0194078_1058 Ga0194078_105812 0.636 133648.assembled.gff
Ga0194078_1058 Ga0194078_105813 0.66 133648.assembled.gff
Ga0194078_1058 Ga0194078_105814 0.596 133648.assembled.gff
Ga0194078_1059 Ga0194078_10591 0.612 133648.assembled.gff
Ga0194078_1059 Ga0194078_10592 0.6 133648.assembled.gff
Ga0194078_1059 Ga0194078_10593 0.59 133648.assembled.gff
Ga0194078_1059 Ga0194078_10594 0.564 133648.assembled.gff
Ga0194078_1059 Ga0194078_10595 0.551 133648.assembled.gff
Ga0194078_1060 Ga0194078_10601 0.643 133648.assembled.gff
Ga0194078_1060 Ga0194078_10602 0.64 133648.assembled.gff
Ga0194078_1060 Ga0194078_10603 0.594 133648.assembled.gff
Ga0194078_1060 Ga0194078_10604 0.619 133648.assembled.gff
Ga0194078_1060 Ga0194078_10605 0.634 133648.assembled.gff
Ga0194078_1060 Ga0194078_10606 0.596 133648.assembled.gff
Ga0194078_1060 Ga0194078_10607 0.664 133648.assembled.gff
Ga0194078_1061 Ga0194078_10611 0.618 133648.assembled.gff
Ga0194078_1061 Ga0194078_10612 0.569 133648.assembled.gff
Ga0194078_1061 Ga0194078_10613 0.604 133648.assembled.gff
Ga0194078_1061 Ga0194078_10614 0.566 133648.assembled.gff
Ga0194078_1061 Ga0194078_10615 0.574 133648.assembled.gff
Ga0194078_1061 Ga0194078_10616 0.606 133648.assembled.gff
Ga0194078_1062 Ga0194078_10621 0.603 133648.assembled.gff
Ga0194078_1062 Ga0194078_10622 0.615 133648.assembled.gff
Ga0194078_1062 Ga0194078_10623 0.645 133648.assembled.gff
Ga0194078_1063 Ga0194078_10631 0.638 133648.assembled.gff
Ga0194078_1063 Ga0194078_10632 0.625 133648.assembled.gff
Ga0194078_1063 Ga0194078_10633 0.614 133648.assembled.gff
Ga0194078_1063 Ga0194078_10634 0.653 133648.assembled.gff
Ga0194078_1063 Ga0194078_10635 0.582 133648.assembled.gff
