contig contig_geneID GC Genome
Ga0194077_1016 Ga0194077_10162 0.533 133647.assembled.gff
Ga0194077_1016 Ga0194077_10163 0.525 133647.assembled.gff
Ga0194077_1016 Ga0194077_10165 0.519 133647.assembled.gff
Ga0194077_1016 Ga0194077_10166 0.537 133647.assembled.gff
Ga0194077_1016 Ga0194077_10167 0.511 133647.assembled.gff
Ga0194077_1016 Ga0194077_10168 0.549 133647.assembled.gff
Ga0194077_1016 Ga0194077_10169 0.488 133647.assembled.gff
Ga0194077_1017 Ga0194077_10171 0.511 133647.assembled.gff
Ga0194077_1017 Ga0194077_10172 0.548 133647.assembled.gff
Ga0194077_1017 Ga0194077_10173 0.6 133647.assembled.gff
Ga0194077_1017 Ga0194077_10174 0.623 133647.assembled.gff
Ga0194077_1017 Ga0194077_10175 0.594 133647.assembled.gff
Ga0194077_1018 Ga0194077_10181 0.514 133647.assembled.gff
Ga0194077_1018 Ga0194077_10182 0.502 133647.assembled.gff
Ga0194077_1018 Ga0194077_10183 0.549 133647.assembled.gff
Ga0194077_1018 Ga0194077_10184 0.537 133647.assembled.gff
Ga0194077_1018 Ga0194077_10185 0.538 133647.assembled.gff
Ga0194077_1018 Ga0194077_10186 0.56 133647.assembled.gff
Ga0194077_1018 Ga0194077_10187 0.566 133647.assembled.gff
Ga0194077_1018 Ga0194077_10188 0.564 133647.assembled.gff
Ga0194077_1019 Ga0194077_10191 0.611 133647.assembled.gff
Ga0194077_1019 Ga0194077_10192 0.578 133647.assembled.gff
Ga0194077_1019 Ga0194077_10193 0.623 133647.assembled.gff
Ga0194077_1019 Ga0194077_10194 0.63 133647.assembled.gff
Ga0194077_1019 Ga0194077_10195 0.603 133647.assembled.gff
Ga0194077_1019 Ga0194077_10196 0.631 133647.assembled.gff
Ga0194077_1019 Ga0194077_10197 0.535 133647.assembled.gff
Ga0194077_1019 Ga0194077_10198 0.56 133647.assembled.gff
Ga0194077_1020 Ga0194077_10201 0.615 133647.assembled.gff
Ga0194077_1020 Ga0194077_10202 0.629 133647.assembled.gff
Ga0194077_1020 Ga0194077_10203 0.609 133647.assembled.gff
Ga0194077_1020 Ga0194077_10204 0.611 133647.assembled.gff
Ga0194077_1020 Ga0194077_10205 0.621 133647.assembled.gff
Ga0194077_1020 Ga0194077_10206 0.616 133647.assembled.gff
Ga0194077_1020 Ga0194077_10207 0.602 133647.assembled.gff
Ga0194077_1020 Ga0194077_10208 0.592 133647.assembled.gff
Ga0194077_1020 Ga0194077_10209 0.563 133647.assembled.gff
Ga0194077_1020 Ga0194077_102010 0.557 133647.assembled.gff
Ga0194077_1021 Ga0194077_10211 0.603 133647.assembled.gff
Ga0194077_1021 Ga0194077_10212 0.589 133647.assembled.gff
Ga0194077_1021 Ga0194077_10213 0.474 133647.assembled.gff
Ga0194077_1021 Ga0194077_10214 0.551 133647.assembled.gff
Ga0194077_1021 Ga0194077_10215 0.596 133647.assembled.gff
Ga0194077_1021 Ga0194077_10216 0.595 133647.assembled.gff
Ga0194077_1021 Ga0194077_10217 0.602 133647.assembled.gff
Ga0194077_1021 Ga0194077_10218 0.634 133647.assembled.gff
Ga0194077_1022 Ga0194077_10221 0.681 133647.assembled.gff
Ga0194077_1022 Ga0194077_10222 0.616 133647.assembled.gff
Ga0194077_1022 Ga0194077_10223 0.605 133647.assembled.gff
Ga0194077_1022 Ga0194077_10224 0.62 133647.assembled.gff
Ga0194077_1022 Ga0194077_10225 0.611 133647.assembled.gff
Ga0194077_1022 Ga0194077_10226 0.477 133647.assembled.gff
Ga0194077_1022 Ga0194077_10227 0.531 133647.assembled.gff
Ga0194077_1022 Ga0194077_10228 0.601 133647.assembled.gff
Ga0194077_1023 Ga0194077_10231 0.631 133647.assembled.gff
Ga0194077_1023 Ga0194077_10232 0.588 133647.assembled.gff
Ga0194077_1023 Ga0194077_10233 0.609 133647.assembled.gff
Ga0194077_1023 Ga0194077_10234 0.617 133647.assembled.gff
Ga0194077_1023 Ga0194077_10235 0.63 133647.assembled.gff
Ga0194077_1023 Ga0194077_10236 0.565 133647.assembled.gff
Ga0194077_1023 Ga0194077_10237 0.53 133647.assembled.gff
Ga0194077_1023 Ga0194077_10238 0.57 133647.assembled.gff
Ga0194077_1023 Ga0194077_10239 0.609 133647.assembled.gff
Ga0194077_1023 Ga0194077_102310 0.631 133647.assembled.gff
Ga0194077_1024 Ga0194077_10241 0.64 133647.assembled.gff
Ga0194077_1024 Ga0194077_10242 0.633 133647.assembled.gff
Ga0194077_1024 Ga0194077_10243 0.583 133647.assembled.gff
Ga0194077_1024 Ga0194077_10244 0.637 133647.assembled.gff
Ga0194077_1025 Ga0194077_10251 0.487 133647.assembled.gff
Ga0194077_1025 Ga0194077_10252 0.507 133647.assembled.gff
Ga0194077_1025 Ga0194077_10253 0.548 133647.assembled.gff
Ga0194077_1025 Ga0194077_10254 0.574 133647.assembled.gff
Ga0194077_1025 Ga0194077_10255 0.557 133647.assembled.gff
Ga0194077_1025 Ga0194077_10256 0.582 133647.assembled.gff
Ga0194077_1025 Ga0194077_10257 0.593 133647.assembled.gff
Ga0194077_1025 Ga0194077_10258 0.541 133647.assembled.gff
Ga0194077_1025 Ga0194077_10259 0.568 133647.assembled.gff
Ga0194077_1025 Ga0194077_102510 0.582 133647.assembled.gff
Ga0194077_1025 Ga0194077_102511 0.539 133647.assembled.gff
Ga0194077_1025 Ga0194077_102512 0.576 133647.assembled.gff
Ga0194077_1025 Ga0194077_102513 0.553 133647.assembled.gff
Ga0194077_1025 Ga0194077_102514 0.631 133647.assembled.gff
Ga0194077_1025 Ga0194077_102515 0.592 133647.assembled.gff
Ga0194077_1025 Ga0194077_102516 0.621 133647.assembled.gff
Ga0194077_1025 Ga0194077_102517 0.588 133647.assembled.gff
Ga0194077_1025 Ga0194077_102518 0.621 133647.assembled.gff
Ga0194077_1025 Ga0194077_102519 0.588 133647.assembled.gff
Ga0194077_1025 Ga0194077_102520 0.63 133647.assembled.gff
Ga0194077_1026 Ga0194077_10261 0.641 133647.assembled.gff
Ga0194077_1026 Ga0194077_10262 0.625 133647.assembled.gff
Ga0194077_1026 Ga0194077_10263 0.649 133647.assembled.gff
Ga0194077_1026 Ga0194077_10264 0.622 133647.assembled.gff
Ga0194077_1026 Ga0194077_10265 0.623 133647.assembled.gff
Ga0194077_1026 Ga0194077_10266 0.648 133647.assembled.gff
Ga0194077_1026 Ga0194077_10267 0.623 133647.assembled.gff
Ga0194077_1026 Ga0194077_10268 0.621 133647.assembled.gff
Ga0194077_1026 Ga0194077_10269 0.594 133647.assembled.gff
Ga0194077_1026 Ga0194077_102610 0.565 133647.assembled.gff
Ga0194077_1027 Ga0194077_10271 0.55 133647.assembled.gff
Ga0194077_1027 Ga0194077_10272 0.55 133647.assembled.gff
Ga0194077_1027 Ga0194077_10273 0.64 133647.assembled.gff
Ga0194077_1027 Ga0194077_10274 0.633 133647.assembled.gff
Ga0194077_1027 Ga0194077_10275 0.608 133647.assembled.gff
Ga0194077_1027 Ga0194077_10276 0.532 133647.assembled.gff
Ga0194077_1027 Ga0194077_10277 0.557 133647.assembled.gff
Ga0194077_1028 Ga0194077_10281 0.612 133647.assembled.gff
Ga0194077_1028 Ga0194077_10282 0.574 133647.assembled.gff
Ga0194077_1028 Ga0194077_10283 0.612 133647.assembled.gff
Ga0194077_1028 Ga0194077_10284 0.585 133647.assembled.gff
Ga0194077_1028 Ga0194077_10285 0.557 133647.assembled.gff
Ga0194077_1028 Ga0194077_10286 0.587 133647.assembled.gff
Ga0194077_1028 Ga0194077_10287 0.599 133647.assembled.gff
Ga0194077_1029 Ga0194077_10291 0.56 133647.assembled.gff
Ga0194077_1029 Ga0194077_10292 0.628 133647.assembled.gff
Ga0194077_1029 Ga0194077_10293 0.608 133647.assembled.gff
Ga0194077_1029 Ga0194077_10294 0.623 133647.assembled.gff
Ga0194077_1029 Ga0194077_10295 0.619 133647.assembled.gff
Ga0194077_1029 Ga0194077_10296 0.603 133647.assembled.gff
Ga0194077_1029 Ga0194077_10297 0.644 133647.assembled.gff
Ga0194077_1029 Ga0194077_10298 0.662 133647.assembled.gff
Ga0194077_1029 Ga0194077_10299 0.568 133647.assembled.gff
Ga0194077_1029 Ga0194077_102910 0.647 133647.assembled.gff
Ga0194077_1029 Ga0194077_102911 0.593 133647.assembled.gff
Ga0194077_1029 Ga0194077_102912 0.654 133647.assembled.gff
Ga0194077_1029 Ga0194077_102913 0.638 133647.assembled.gff
Ga0194077_1029 Ga0194077_102914 0.637 133647.assembled.gff
Ga0194077_1029 Ga0194077_102915 0.64 133647.assembled.gff
Ga0194077_1029 Ga0194077_102916 0.605 133647.assembled.gff
Ga0194077_1030 Ga0194077_10301 0.632 133647.assembled.gff
Ga0194077_1030 Ga0194077_10302 0.63 133647.assembled.gff
Ga0194077_1030 Ga0194077_10303 0.607 133647.assembled.gff
Ga0194077_1030 Ga0194077_10304 0.613 133647.assembled.gff
Ga0194077_1030 Ga0194077_10305 0.597 133647.assembled.gff
Ga0194077_1031 Ga0194077_10311 0.663 133647.assembled.gff
Ga0194077_1031 Ga0194077_10312 0.587 133647.assembled.gff
Ga0194077_1031 Ga0194077_10313 0.627 133647.assembled.gff
Ga0194077_1031 Ga0194077_10314 0.597 133647.assembled.gff
Ga0194077_1031 Ga0194077_10315 0.586 133647.assembled.gff
Ga0194077_1031 Ga0194077_10316 0.607 133647.assembled.gff
Ga0194077_1031 Ga0194077_10317 0.599 133647.assembled.gff
Ga0194077_1031 Ga0194077_10318 0.57 133647.assembled.gff
Ga0194077_1031 Ga0194077_10319 0.591 133647.assembled.gff
Ga0194077_1032 Ga0194077_10321 0.569 133647.assembled.gff
Ga0194077_1032 Ga0194077_10322 0.573 133647.assembled.gff
Ga0194077_1032 Ga0194077_10323 0.602 133647.assembled.gff
Ga0194077_1032 Ga0194077_10324 0.579 133647.assembled.gff
Ga0194077_1032 Ga0194077_10325 0.549 133647.assembled.gff
Ga0194077_1032 Ga0194077_10326 0.568 133647.assembled.gff
Ga0194077_1032 Ga0194077_10327 0.586 133647.assembled.gff
Ga0194077_1032 Ga0194077_10328 0.575 133647.assembled.gff
Ga0194077_1032 Ga0194077_10329 0.591 133647.assembled.gff
Ga0194077_1032 Ga0194077_103210 0.519 133647.assembled.gff
Ga0194077_1032 Ga0194077_103211 0.56 133647.assembled.gff
Ga0194077_1032 Ga0194077_103212 0.569 133647.assembled.gff
Ga0194077_1032 Ga0194077_103213 0.519 133647.assembled.gff
Ga0194077_1032 Ga0194077_103214 0.537 133647.assembled.gff
Ga0194077_1032 Ga0194077_103216 0.525 133647.assembled.gff
Ga0194077_1032 Ga0194077_103217 0.553 133647.assembled.gff
Ga0194077_1032 Ga0194077_103218 0.546 133647.assembled.gff
Ga0194077_1032 Ga0194077_103219 0.552 133647.assembled.gff
Ga0194077_1032 Ga0194077_103220 0.477 133647.assembled.gff
Ga0194077_1032 Ga0194077_103221 0.513 133647.assembled.gff
Ga0194077_1032 Ga0194077_103223 0.507 133647.assembled.gff
Ga0194077_1032 Ga0194077_103224 0.527 133647.assembled.gff
Ga0194077_1032 Ga0194077_103225 0.557 133647.assembled.gff
Ga0194077_1032 Ga0194077_103226 0.566 133647.assembled.gff
Ga0194077_1032 Ga0194077_103227 0.54 133647.assembled.gff
Ga0194077_1033 Ga0194077_10331 0.596 133647.assembled.gff
Ga0194077_1033 Ga0194077_10332 0.583 133647.assembled.gff
Ga0194077_1033 Ga0194077_10333 0.542 133647.assembled.gff
Ga0194077_1033 Ga0194077_10334 0.563 133647.assembled.gff
Ga0194077_1033 Ga0194077_10335 0.591 133647.assembled.gff
Ga0194077_1034 Ga0194077_10341 0.557 133647.assembled.gff
Ga0194077_1034 Ga0194077_10342 0.587 133647.assembled.gff
Ga0194077_1034 Ga0194077_10343 0.523 133647.assembled.gff
Ga0194077_1034 Ga0194077_10344 0.551 133647.assembled.gff
Ga0194077_1034 Ga0194077_10345 0.585 133647.assembled.gff
Ga0194077_1034 Ga0194077_10346 0.591 133647.assembled.gff
Ga0194077_1034 Ga0194077_10347 0.558 133647.assembled.gff
Ga0194077_1034 Ga0194077_10348 0.547 133647.assembled.gff
Ga0194077_1035 Ga0194077_10351 0.63 133647.assembled.gff
Ga0194077_1035 Ga0194077_10352 0.517 133647.assembled.gff
Ga0194077_1035 Ga0194077_10353 0.522 133647.assembled.gff
Ga0194077_1035 Ga0194077_10354 0.575 133647.assembled.gff
Ga0194077_1036 Ga0194077_10361 0.538 133647.assembled.gff
Ga0194077_1036 Ga0194077_10362 0.534 133647.assembled.gff
Ga0194077_1036 Ga0194077_10363 0.53 133647.assembled.gff
Ga0194077_1036 Ga0194077_10364 0.481 133647.assembled.gff
Ga0194077_1036 Ga0194077_10365 0.491 133647.assembled.gff
Ga0194077_1036 Ga0194077_10366 0.496 133647.assembled.gff
Ga0194077_1036 Ga0194077_10367 0.49 133647.assembled.gff
Ga0194077_1036 Ga0194077_10368 0.557 133647.assembled.gff
Ga0194077_1036 Ga0194077_10369 0.44 133647.assembled.gff
Ga0194077_1036 Ga0194077_103610 0.443 133647.assembled.gff
Ga0194077_1036 Ga0194077_103611 0.593 133647.assembled.gff
Ga0194077_1036 Ga0194077_103612 0.598 133647.assembled.gff
Ga0194077_1036 Ga0194077_103613 0.602 133647.assembled.gff
Ga0194077_1036 Ga0194077_103614 0.601 133647.assembled.gff
Ga0194077_1036 Ga0194077_103615 0.556 133647.assembled.gff
Ga0194077_1036 Ga0194077_103616 0.549 133647.assembled.gff
Ga0194077_1036 Ga0194077_103617 0.453 133647.assembled.gff
Ga0194077_1036 Ga0194077_103618 0.595 133647.assembled.gff
Ga0194077_1036 Ga0194077_103619 0.609 133647.assembled.gff
Ga0194077_1036 Ga0194077_103620 0.603 133647.assembled.gff
Ga0194077_1036 Ga0194077_103621 0.616 133647.assembled.gff
Ga0194077_1036 Ga0194077_103622 0.623 133647.assembled.gff
Ga0194077_1036 Ga0194077_103623 0.63 133647.assembled.gff
Ga0194077_1036 Ga0194077_103624 0.5 133647.assembled.gff
Ga0194077_1037 Ga0194077_10371 0.516 133647.assembled.gff
Ga0194077_1037 Ga0194077_10372 0.487 133647.assembled.gff
Ga0194077_1037 Ga0194077_10373 0.512 133647.assembled.gff
Ga0194077_1038 Ga0194077_10381 0.569 133647.assembled.gff
Ga0194077_1038 Ga0194077_10382 0.539 133647.assembled.gff
Ga0194077_1038 Ga0194077_10383 0.535 133647.assembled.gff
Ga0194077_1038 Ga0194077_10384 0.539 133647.assembled.gff
Ga0194077_1038 Ga0194077_10385 0.568 133647.assembled.gff
Ga0194077_1038 Ga0194077_10386 0.524 133647.assembled.gff
Ga0194077_1038 Ga0194077_10387 0.536 133647.assembled.gff
Ga0194077_1038 Ga0194077_10388 0.524 133647.assembled.gff
Ga0194077_1039 Ga0194077_10391 0.527 133647.assembled.gff
Ga0194077_1039 Ga0194077_10392 0.533 133647.assembled.gff
Ga0194077_1039 Ga0194077_10393 0.585 133647.assembled.gff
Ga0194077_1039 Ga0194077_10394 0.53 133647.assembled.gff
Ga0194077_1040 Ga0194077_10401 0.607 133647.assembled.gff
Ga0194077_1040 Ga0194077_10402 0.574 133647.assembled.gff
Ga0194077_1040 Ga0194077_10403 0.564 133647.assembled.gff
Ga0194077_1040 Ga0194077_10404 0.598 133647.assembled.gff
Ga0194077_1041 Ga0194077_10411 0.594 133647.assembled.gff
Ga0194077_1041 Ga0194077_10412 0.625 133647.assembled.gff
Ga0194077_1041 Ga0194077_10413 0.594 133647.assembled.gff
Ga0194077_1041 Ga0194077_10414 0.548 133647.assembled.gff
Ga0194077_1041 Ga0194077_10415 0.548 133647.assembled.gff
Ga0194077_1041 Ga0194077_10416 0.53 133647.assembled.gff
Ga0194077_1041 Ga0194077_10417 0.603 133647.assembled.gff
Ga0194077_1041 Ga0194077_10418 0.586 133647.assembled.gff
Ga0194077_1041 Ga0194077_10419 0.608 133647.assembled.gff
Ga0194077_1041 Ga0194077_104110 0.51 133647.assembled.gff
Ga0194077_1042 Ga0194077_10421 0.592 133647.assembled.gff
Ga0194077_1042 Ga0194077_10422 0.564 133647.assembled.gff
Ga0194077_1042 Ga0194077_10423 0.594 133647.assembled.gff
Ga0194077_1042 Ga0194077_10424 0.618 133647.assembled.gff
Ga0194077_1042 Ga0194077_10425 0.558 133647.assembled.gff
Ga0194077_1042 Ga0194077_10426 0.61 133647.assembled.gff
Ga0194077_1042 Ga0194077_10427 0.628 133647.assembled.gff
Ga0194077_1042 Ga0194077_10428 0.597 133647.assembled.gff
Ga0194077_1042 Ga0194077_10429 0.605 133647.assembled.gff
Ga0194077_1042 Ga0194077_104210 0.588 133647.assembled.gff
Ga0194077_1042 Ga0194077_104211 0.619 133647.assembled.gff
Ga0194077_1042 Ga0194077_104212 0.658 133647.assembled.gff
Ga0194077_1043 Ga0194077_10431 0.585 133647.assembled.gff
Ga0194077_1043 Ga0194077_10432 0.631 133647.assembled.gff
Ga0194077_1043 Ga0194077_10433 0.603 133647.assembled.gff
Ga0194077_1043 Ga0194077_10434 0.566 133647.assembled.gff
Ga0194077_1043 Ga0194077_10435 0.564 133647.assembled.gff
Ga0194077_1043 Ga0194077_10436 0.586 133647.assembled.gff
Ga0194077_1043 Ga0194077_10437 0.431 133647.assembled.gff
Ga0194077_1043 Ga0194077_10438 0.616 133647.assembled.gff
Ga0194077_1043 Ga0194077_10439 0.591 133647.assembled.gff
Ga0194077_1043 Ga0194077_104310 0.63 133647.assembled.gff
Ga0194077_1043 Ga0194077_104311 0.612 133647.assembled.gff
Ga0194077_1043 Ga0194077_104312 0.605 133647.assembled.gff
Ga0194077_1043 Ga0194077_104313 0.625 133647.assembled.gff
Ga0194077_1043 Ga0194077_104314 0.586 133647.assembled.gff
Ga0194077_1044 Ga0194077_10441 0.654 133647.assembled.gff
Ga0194077_1045 Ga0194077_10451 0.587 133647.assembled.gff
Ga0194077_1045 Ga0194077_10452 0.559 133647.assembled.gff
Ga0194077_1045 Ga0194077_10453 0.562 133647.assembled.gff
Ga0194077_1045 Ga0194077_10454 0.556 133647.assembled.gff
Ga0194077_1045 Ga0194077_10455 0.596 133647.assembled.gff
Ga0194077_1046 Ga0194077_10462 0.52 133647.assembled.gff
Ga0194077_1046 Ga0194077_10463 0.554 133647.assembled.gff
Ga0194077_1046 Ga0194077_10464 0.584 133647.assembled.gff
Ga0194077_1046 Ga0194077_10465 0.553 133647.assembled.gff
Ga0194077_1046 Ga0194077_10466 0.613 133647.assembled.gff
Ga0194077_1046 Ga0194077_10467 0.578 133647.assembled.gff
Ga0194077_1046 Ga0194077_10468 0.563 133647.assembled.gff
