contig contig_geneID GC Genome
Ga0192654_1001 Ga0192654_100134 0.601 133052.assembled.gff
Ga0192654_1001 Ga0192654_100135 0.607 133052.assembled.gff
Ga0192654_1001 Ga0192654_100136 0.577 133052.assembled.gff
Ga0192654_1001 Ga0192654_100137 0.582 133052.assembled.gff
Ga0192654_1001 Ga0192654_100138 0.606 133052.assembled.gff
Ga0192654_1001 Ga0192654_100139 0.55 133052.assembled.gff
Ga0192654_1001 Ga0192654_100140 0.619 133052.assembled.gff
Ga0192654_1001 Ga0192654_100141 0.574 133052.assembled.gff
Ga0192654_1001 Ga0192654_100142 0.632 133052.assembled.gff
Ga0192654_1001 Ga0192654_100143 0.608 133052.assembled.gff
Ga0192654_1001 Ga0192654_100144 0.559 133052.assembled.gff
Ga0192654_1001 Ga0192654_100145 0.558 133052.assembled.gff
Ga0192654_1001 Ga0192654_100146 0.58 133052.assembled.gff
Ga0192654_1001 Ga0192654_100147 0.617 133052.assembled.gff
Ga0192654_1001 Ga0192654_100148 0.583 133052.assembled.gff
Ga0192654_1001 Ga0192654_100149 0.619 133052.assembled.gff
Ga0192654_1001 Ga0192654_100150 0.567 133052.assembled.gff
Ga0192654_1001 Ga0192654_100151 0.578 133052.assembled.gff
Ga0192654_1001 Ga0192654_100152 0.603 133052.assembled.gff
Ga0192654_1001 Ga0192654_100153 0.57 133052.assembled.gff
Ga0192654_1001 Ga0192654_100154 0.607 133052.assembled.gff
Ga0192654_1001 Ga0192654_100155 0.585 133052.assembled.gff
Ga0192654_1001 Ga0192654_100156 0.599 133052.assembled.gff
Ga0192654_1001 Ga0192654_100157 0.566 133052.assembled.gff
Ga0192654_1001 Ga0192654_100158 0.532 133052.assembled.gff
Ga0192654_1001 Ga0192654_100159 0.546 133052.assembled.gff
Ga0192654_1001 Ga0192654_100160 0.562 133052.assembled.gff
Ga0192654_1001 Ga0192654_100161 0.58 133052.assembled.gff
Ga0192654_1001 Ga0192654_100162 0.547 133052.assembled.gff
Ga0192654_1001 Ga0192654_100163 0.528 133052.assembled.gff
Ga0192654_1001 Ga0192654_100164 0.541 133052.assembled.gff
Ga0192654_1001 Ga0192654_100165 0.561 133052.assembled.gff
Ga0192654_1001 Ga0192654_100166 0.568 133052.assembled.gff
Ga0192654_1001 Ga0192654_100167 0.567 133052.assembled.gff
Ga0192654_1001 Ga0192654_100168 0.574 133052.assembled.gff
Ga0192654_1001 Ga0192654_100169 0.544 133052.assembled.gff
Ga0192654_1001 Ga0192654_100170 0.55 133052.assembled.gff
Ga0192654_1001 Ga0192654_100172 0.515 133052.assembled.gff
Ga0192654_1001 Ga0192654_100173 0.489 133052.assembled.gff
Ga0192654_1001 Ga0192654_100174 0.461 133052.assembled.gff
Ga0192654_1001 Ga0192654_100175 0.546 133052.assembled.gff
Ga0192654_1001 Ga0192654_100176 0.586 133052.assembled.gff
Ga0192654_1001 Ga0192654_100177 0.528 133052.assembled.gff
Ga0192654_1001 Ga0192654_100178 0.625 133052.assembled.gff
Ga0192654_1001 Ga0192654_100179 0.566 133052.assembled.gff
Ga0192654_1001 Ga0192654_100180 0.59 133052.assembled.gff
Ga0192654_1001 Ga0192654_100181 0.609 133052.assembled.gff
Ga0192654_1001 Ga0192654_100182 0.582 133052.assembled.gff
Ga0192654_1001 Ga0192654_100183 0.576 133052.assembled.gff
Ga0192654_1001 Ga0192654_100184 0.593 133052.assembled.gff
Ga0192654_1001 Ga0192654_100185 0.639 133052.assembled.gff
Ga0192654_1001 Ga0192654_100186 0.608 133052.assembled.gff
Ga0192654_1001 Ga0192654_100187 0.629 133052.assembled.gff
Ga0192654_1001 Ga0192654_100188 0.65 133052.assembled.gff
Ga0192654_1001 Ga0192654_100189 0.599 133052.assembled.gff
Ga0192654_1001 Ga0192654_100191 0.614 133052.assembled.gff
Ga0192654_1001 Ga0192654_100192 0.613 133052.assembled.gff
Ga0192654_1001 Ga0192654_100193 0.595 133052.assembled.gff
Ga0192654_1001 Ga0192654_100194 0.602 133052.assembled.gff
Ga0192654_1001 Ga0192654_100195 0.594 133052.assembled.gff
Ga0192654_1001 Ga0192654_100196 0.603 133052.assembled.gff
Ga0192654_1001 Ga0192654_100197 0.603 133052.assembled.gff
Ga0192654_1001 Ga0192654_100198 0.608 133052.assembled.gff
Ga0192654_1001 Ga0192654_100199 0.604 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001100 0.55 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001101 0.541 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001102 0.587 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001105 0.515 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001106 0.587 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001107 0.581 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001108 0.574 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001109 0.552 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001110 0.533 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001111 0.595 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001112 0.576 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001113 0.529 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001114 0.602 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001115 0.575 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001116 0.589 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001117 0.538 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001118 0.576 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001119 0.558 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001120 0.559 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001121 0.528 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001122 0.536 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001123 0.507 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001124 0.595 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001125 0.546 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001126 0.561 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001127 0.539 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001128 0.562 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001129 0.538 133052.assembled.gff
Ga0192654_1001 Ga0192654_1001130 0.582 133052.assembled.gff
Ga0192654_1002 Ga0192654_10021 0.575 133052.assembled.gff
Ga0192654_1002 Ga0192654_10022 0.609 133052.assembled.gff
Ga0192654_1002 Ga0192654_10023 0.603 133052.assembled.gff
Ga0192654_1002 Ga0192654_10024 0.606 133052.assembled.gff
Ga0192654_1002 Ga0192654_10025 0.575 133052.assembled.gff
Ga0192654_1002 Ga0192654_10026 0.596 133052.assembled.gff
Ga0192654_1002 Ga0192654_10027 0.658 133052.assembled.gff
Ga0192654_1002 Ga0192654_10028 0.595 133052.assembled.gff
Ga0192654_1003 Ga0192654_10031 0.681 133052.assembled.gff
Ga0192654_1003 Ga0192654_10032 0.621 133052.assembled.gff
Ga0192654_1003 Ga0192654_10033 0.587 133052.assembled.gff
Ga0192654_1003 Ga0192654_10034 0.584 133052.assembled.gff
Ga0192654_1003 Ga0192654_10035 0.623 133052.assembled.gff
Ga0192654_1003 Ga0192654_10036 0.586 133052.assembled.gff
Ga0192654_1003 Ga0192654_10037 0.602 133052.assembled.gff
Ga0192654_1003 Ga0192654_10038 0.609 133052.assembled.gff
Ga0192654_1003 Ga0192654_10039 0.628 133052.assembled.gff
Ga0192654_1003 Ga0192654_100310 0.618 133052.assembled.gff
Ga0192654_1003 Ga0192654_100311 0.617 133052.assembled.gff
Ga0192654_1003 Ga0192654_100312 0.612 133052.assembled.gff
Ga0192654_1003 Ga0192654_100313 0.452 133052.assembled.gff
Ga0192654_1003 Ga0192654_100314 0.5 133052.assembled.gff
Ga0192654_1003 Ga0192654_100316 0.596 133052.assembled.gff
Ga0192654_1003 Ga0192654_100317 0.602 133052.assembled.gff
Ga0192654_1003 Ga0192654_100318 0.511 133052.assembled.gff
Ga0192654_1003 Ga0192654_100319 0.505 133052.assembled.gff
Ga0192654_1003 Ga0192654_100320 0.609 133052.assembled.gff
Ga0192654_1003 Ga0192654_100321 0.564 133052.assembled.gff
Ga0192654_1003 Ga0192654_100322 0.575 133052.assembled.gff
Ga0192654_1003 Ga0192654_100323 0.625 133052.assembled.gff
Ga0192654_1003 Ga0192654_100324 0.611 133052.assembled.gff
Ga0192654_1003 Ga0192654_100325 0.584 133052.assembled.gff
Ga0192654_1003 Ga0192654_100326 0.589 133052.assembled.gff
Ga0192654_1003 Ga0192654_100327 0.592 133052.assembled.gff
Ga0192654_1003 Ga0192654_100328 0.559 133052.assembled.gff
Ga0192654_1003 Ga0192654_100329 0.615 133052.assembled.gff
Ga0192654_1003 Ga0192654_100330 0.635 133052.assembled.gff
Ga0192654_1003 Ga0192654_100331 0.608 133052.assembled.gff
Ga0192654_1003 Ga0192654_100332 0.613 133052.assembled.gff
Ga0192654_1003 Ga0192654_100333 0.61 133052.assembled.gff
Ga0192654_1003 Ga0192654_100334 0.549 133052.assembled.gff
Ga0192654_1003 Ga0192654_100335 0.618 133052.assembled.gff
Ga0192654_1003 Ga0192654_100336 0.598 133052.assembled.gff
Ga0192654_1003 Ga0192654_100337 0.612 133052.assembled.gff
Ga0192654_1003 Ga0192654_100338 0.621 133052.assembled.gff
Ga0192654_1003 Ga0192654_100339 0.615 133052.assembled.gff
Ga0192654_1003 Ga0192654_100340 0.582 133052.assembled.gff
Ga0192654_1003 Ga0192654_100341 0.618 133052.assembled.gff
Ga0192654_1003 Ga0192654_100342 0.614 133052.assembled.gff
Ga0192654_1003 Ga0192654_100343 0.508 133052.assembled.gff
Ga0192654_1004 Ga0192654_10041 0.629 133052.assembled.gff
Ga0192654_1004 Ga0192654_10042 0.566 133052.assembled.gff
Ga0192654_1004 Ga0192654_10043 0.632 133052.assembled.gff
Ga0192654_1004 Ga0192654_10044 0.598 133052.assembled.gff
Ga0192654_1004 Ga0192654_10045 0.576 133052.assembled.gff
Ga0192654_1004 Ga0192654_10046 0.625 133052.assembled.gff
Ga0192654_1004 Ga0192654_10047 0.556 133052.assembled.gff
Ga0192654_1004 Ga0192654_10048 0.595 133052.assembled.gff
Ga0192654_1004 Ga0192654_10049 0.578 133052.assembled.gff
Ga0192654_1004 Ga0192654_100410 0.481 133052.assembled.gff
Ga0192654_1004 Ga0192654_100411 0.526 133052.assembled.gff
Ga0192654_1004 Ga0192654_100412 0.567 133052.assembled.gff
Ga0192654_1004 Ga0192654_100413 0.536 133052.assembled.gff
Ga0192654_1004 Ga0192654_100414 0.57 133052.assembled.gff
Ga0192654_1004 Ga0192654_100415 0.559 133052.assembled.gff
Ga0192654_1004 Ga0192654_100416 0.538 133052.assembled.gff
Ga0192654_1004 Ga0192654_100417 0.558 133052.assembled.gff
Ga0192654_1004 Ga0192654_100418 0.535 133052.assembled.gff
Ga0192654_1004 Ga0192654_100419 0.541 133052.assembled.gff
Ga0192654_1004 Ga0192654_100420 0.565 133052.assembled.gff
Ga0192654_1004 Ga0192654_100421 0.593 133052.assembled.gff
Ga0192654_1004 Ga0192654_100422 0.526 133052.assembled.gff
Ga0192654_1004 Ga0192654_100423 0.612 133052.assembled.gff
Ga0192654_1004 Ga0192654_100424 0.551 133052.assembled.gff
Ga0192654_1004 Ga0192654_100425 0.556 133052.assembled.gff
Ga0192654_1004 Ga0192654_100426 0.554 133052.assembled.gff
Ga0192654_1004 Ga0192654_100427 0.635 133052.assembled.gff
Ga0192654_1004 Ga0192654_100428 0.611 133052.assembled.gff
Ga0192654_1004 Ga0192654_100429 0.59 133052.assembled.gff
Ga0192654_1004 Ga0192654_100430 0.529 133052.assembled.gff
Ga0192654_1004 Ga0192654_100431 0.576 133052.assembled.gff
Ga0192654_1004 Ga0192654_100432 0.579 133052.assembled.gff
Ga0192654_1004 Ga0192654_100433 0.616 133052.assembled.gff
Ga0192654_1004 Ga0192654_100434 0.599 133052.assembled.gff
Ga0192654_1004 Ga0192654_100435 0.589 133052.assembled.gff
Ga0192654_1004 Ga0192654_100436 0.584 133052.assembled.gff
Ga0192654_1004 Ga0192654_100437 0.599 133052.assembled.gff
Ga0192654_1004 Ga0192654_100438 0.567 133052.assembled.gff
Ga0192654_1004 Ga0192654_100439 0.529 133052.assembled.gff
Ga0192654_1004 Ga0192654_100440 0.571 133052.assembled.gff
Ga0192654_1004 Ga0192654_100441 0.599 133052.assembled.gff
Ga0192654_1004 Ga0192654_100442 0.607 133052.assembled.gff
Ga0192654_1004 Ga0192654_100443 0.6 133052.assembled.gff
Ga0192654_1004 Ga0192654_100444 0.49 133052.assembled.gff
Ga0192654_1004 Ga0192654_100445 0.635 133052.assembled.gff
Ga0192654_1004 Ga0192654_100446 0.616 133052.assembled.gff
Ga0192654_1004 Ga0192654_100447 0.598 133052.assembled.gff
Ga0192654_1004 Ga0192654_100448 0.62 133052.assembled.gff
Ga0192654_1004 Ga0192654_100449 0.606 133052.assembled.gff
Ga0192654_1004 Ga0192654_100450 0.554 133052.assembled.gff
Ga0192654_1004 Ga0192654_100451 0.583 133052.assembled.gff
Ga0192654_1004 Ga0192654_100452 0.602 133052.assembled.gff
Ga0192654_1004 Ga0192654_100453 0.613 133052.assembled.gff
Ga0192654_1004 Ga0192654_100454 0.564 133052.assembled.gff
Ga0192654_1004 Ga0192654_100455 0.506 133052.assembled.gff
Ga0192654_1004 Ga0192654_100456 0.576 133052.assembled.gff
Ga0192654_1004 Ga0192654_100457 0.622 133052.assembled.gff
Ga0192654_1004 Ga0192654_100458 0.577 133052.assembled.gff
Ga0192654_1005 Ga0192654_10051 0.547 133052.assembled.gff
Ga0192654_1005 Ga0192654_10052 0.592 133052.assembled.gff
Ga0192654_1005 Ga0192654_10053 0.582 133052.assembled.gff
Ga0192654_1005 Ga0192654_10054 0.63 133052.assembled.gff
Ga0192654_1005 Ga0192654_10055 0.598 133052.assembled.gff
Ga0192654_1005 Ga0192654_10056 0.602 133052.assembled.gff
Ga0192654_1005 Ga0192654_10057 0.618 133052.assembled.gff
Ga0192654_1005 Ga0192654_10058 0.571 133052.assembled.gff
Ga0192654_1005 Ga0192654_10059 0.605 133052.assembled.gff
Ga0192654_1005 Ga0192654_100510 0.592 133052.assembled.gff
Ga0192654_1005 Ga0192654_100511 0.572 133052.assembled.gff
Ga0192654_1005 Ga0192654_100512 0.613 133052.assembled.gff
Ga0192654_1005 Ga0192654_100513 0.607 133052.assembled.gff
Ga0192654_1005 Ga0192654_100514 0.593 133052.assembled.gff
Ga0192654_1005 Ga0192654_100515 0.629 133052.assembled.gff
Ga0192654_1005 Ga0192654_100517 0.57 133052.assembled.gff
Ga0192654_1005 Ga0192654_100518 0.641 133052.assembled.gff
Ga0192654_1006 Ga0192654_10061 0.608 133052.assembled.gff
Ga0192654_1006 Ga0192654_10062 0.546 133052.assembled.gff
Ga0192654_1006 Ga0192654_10063 0.543 133052.assembled.gff
Ga0192654_1006 Ga0192654_10064 0.581 133052.assembled.gff
Ga0192654_1006 Ga0192654_10065 0.553 133052.assembled.gff
Ga0192654_1006 Ga0192654_10066 0.517 133052.assembled.gff
Ga0192654_1006 Ga0192654_10067 0.62 133052.assembled.gff
Ga0192654_1007 Ga0192654_10071 0.549 133052.assembled.gff
Ga0192654_1007 Ga0192654_10072 0.655 133052.assembled.gff
Ga0192654_1007 Ga0192654_10073 0.595 133052.assembled.gff
Ga0192654_1007 Ga0192654_10074 0.598 133052.assembled.gff
Ga0192654_1007 Ga0192654_10075 0.659 133052.assembled.gff
Ga0192654_1008 Ga0192654_10081 0.585 133052.assembled.gff
Ga0192654_1008 Ga0192654_10082 0.593 133052.assembled.gff
Ga0192654_1008 Ga0192654_10083 0.635 133052.assembled.gff
Ga0192654_1008 Ga0192654_10084 0.6 133052.assembled.gff
Ga0192654_1008 Ga0192654_10085 0.628 133052.assembled.gff
Ga0192654_1008 Ga0192654_10086 0.602 133052.assembled.gff
Ga0192654_1008 Ga0192654_10087 0.594 133052.assembled.gff
Ga0192654_1008 Ga0192654_10088 0.629 133052.assembled.gff
Ga0192654_1008 Ga0192654_10089 0.564 133052.assembled.gff
Ga0192654_1009 Ga0192654_10091 0.565 133052.assembled.gff
Ga0192654_1009 Ga0192654_10092 0.477 133052.assembled.gff
Ga0192654_1009 Ga0192654_10093 0.516 133052.assembled.gff
Ga0192654_1009 Ga0192654_10094 0.583 133052.assembled.gff
Ga0192654_1009 Ga0192654_10095 0.529 133052.assembled.gff
Ga0192654_1009 Ga0192654_10096 0.516 133052.assembled.gff
Ga0192654_1009 Ga0192654_10097 0.535 133052.assembled.gff
Ga0192654_1009 Ga0192654_10098 0.6 133052.assembled.gff
Ga0192654_1009 Ga0192654_10099 0.655 133052.assembled.gff
Ga0192654_1010 Ga0192654_10101 0.655 133052.assembled.gff
Ga0192654_1010 Ga0192654_10102 0.533 133052.assembled.gff
Ga0192654_1010 Ga0192654_10103 0.586 133052.assembled.gff
Ga0192654_1010 Ga0192654_10104 0.572 133052.assembled.gff
Ga0192654_1010 Ga0192654_10105 0.569 133052.assembled.gff
Ga0192654_1010 Ga0192654_10106 0.588 133052.assembled.gff
Ga0192654_1010 Ga0192654_10107 0.555 133052.assembled.gff
Ga0192654_1011 Ga0192654_10111 0.569 133052.assembled.gff
Ga0192654_1011 Ga0192654_10112 0.58 133052.assembled.gff
Ga0192654_1011 Ga0192654_10113 0.608 133052.assembled.gff
Ga0192654_1011 Ga0192654_10114 0.614 133052.assembled.gff
Ga0192654_1011 Ga0192654_10115 0.62 133052.assembled.gff
Ga0192654_1011 Ga0192654_10116 0.617 133052.assembled.gff
Ga0192654_1011 Ga0192654_10117 0.636 133052.assembled.gff
Ga0192654_1011 Ga0192654_10118 0.652 133052.assembled.gff
Ga0192654_1012 Ga0192654_10121 0.58 133052.assembled.gff
Ga0192654_1012 Ga0192654_10122 0.589 133052.assembled.gff
Ga0192654_1012 Ga0192654_10123 0.528 133052.assembled.gff
Ga0192654_1012 Ga0192654_10125 0.61 133052.assembled.gff
Ga0192654_1012 Ga0192654_10126 0.586 133052.assembled.gff
Ga0192654_1012 Ga0192654_10127 0.552 133052.assembled.gff
Ga0192654_1012 Ga0192654_10128 0.591 133052.assembled.gff
Ga0192654_1012 Ga0192654_10129 0.649 133052.assembled.gff
Ga0192654_1012 Ga0192654_101210 0.609 133052.assembled.gff
Ga0192654_1012 Ga0192654_101211 0.622 133052.assembled.gff
Ga0192654_1012 Ga0192654_101212 0.612 133052.assembled.gff
Ga0192654_1012 Ga0192654_101213 0.559 133052.assembled.gff
Ga0192654_1012 Ga0192654_101214 0.603 133052.assembled.gff
Ga0192654_1012 Ga0192654_101215 0.617 133052.assembled.gff
Ga0192654_1012 Ga0192654_101216 0.608 133052.assembled.gff
Ga0192654_1012 Ga0192654_101217 0.607 133052.assembled.gff
Ga0192654_1012 Ga0192654_101218 0.594 133052.assembled.gff
Ga0192654_1012 Ga0192654_101219 0.615 133052.assembled.gff
Ga0192654_1012 Ga0192654_101220 0.608 133052.assembled.gff
Ga0192654_1012 Ga0192654_101221 0.601 133052.assembled.gff
Ga0192654_1012 Ga0192654_101222 0.605 133052.assembled.gff
Ga0192654_1012 Ga0192654_101223 0.545 133052.assembled.gff
Ga0192654_1012 Ga0192654_101224 0.541 133052.assembled.gff
Ga0192654_1012 Ga0192654_101225 0.58 133052.assembled.gff
Ga0192654_1012 Ga0192654_101226 0.559 133052.assembled.gff
Ga0192654_1012 Ga0192654_101227 0.57 133052.assembled.gff
Ga0192654_1012 Ga0192654_101228 0.549 133052.assembled.gff
Ga0192654_1012 Ga0192654_101229 0.519 133052.assembled.gff
Ga0192654_1012 Ga0192654_101230 0.536 133052.assembled.gff
Ga0192654_1012 Ga0192654_101231 0.514 133052.assembled.gff
Ga0192654_1012 Ga0192654_101232 0.578 133052.assembled.gff
Ga0192654_1012 Ga0192654_101233 0.587 133052.assembled.gff
Ga0192654_1012 Ga0192654_101234 0.592 133052.assembled.gff
Ga0192654_1012 Ga0192654_101235 0.595 133052.assembled.gff
Ga0192654_1012 Ga0192654_101236 0.613 133052.assembled.gff
Ga0192654_1012 Ga0192654_101237 0.648 133052.assembled.gff
Ga0192654_1012 Ga0192654_101238 0.624 133052.assembled.gff
Ga0192654_1012 Ga0192654_101239 0.653 133052.assembled.gff
Ga0192654_1012 Ga0192654_101240 0.605 133052.assembled.gff
Ga0192654_1012 Ga0192654_101241 0.614 133052.assembled.gff
Ga0192654_1012 Ga0192654_101242 0.61 133052.assembled.gff
Ga0192654_1012 Ga0192654_101243 0.629 133052.assembled.gff
Ga0192654_1012 Ga0192654_101244 0.569 133052.assembled.gff
Ga0192654_1012 Ga0192654_101245 0.618 133052.assembled.gff
Ga0192654_1012 Ga0192654_101246 0.621 133052.assembled.gff
Ga0192654_1012 Ga0192654_101247 0.591 133052.assembled.gff
Ga0192654_1012 Ga0192654_101248 0.56 133052.assembled.gff
Ga0192654_1012 Ga0192654_101249 0.633 133052.assembled.gff
Ga0192654_1012 Ga0192654_101250 0.577 133052.assembled.gff
Ga0192654_1012 Ga0192654_101251 0.633 133052.assembled.gff
Ga0192654_1012 Ga0192654_101252 0.636 133052.assembled.gff
Ga0192654_1012 Ga0192654_101253 0.631 133052.assembled.gff
Ga0192654_1012 Ga0192654_101254 0.597 133052.assembled.gff
Ga0192654_1012 Ga0192654_101255 0.599 133052.assembled.gff
Ga0192654_1012 Ga0192654_101256 0.464 133052.assembled.gff
Ga0192654_1012 Ga0192654_101257 0.558 133052.assembled.gff
Ga0192654_1012 Ga0192654_101258 0.649 133052.assembled.gff
Ga0192654_1012 Ga0192654_101259 0.588 133052.assembled.gff
Ga0192654_1012 Ga0192654_101260 0.582 133052.assembled.gff
Ga0192654_1013 Ga0192654_10131 0.561 133052.assembled.gff
Ga0192654_1013 Ga0192654_10132 0.561 133052.assembled.gff
Ga0192654_1013 Ga0192654_10133 0.556 133052.assembled.gff
Ga0192654_1013 Ga0192654_10134 0.545 133052.assembled.gff
Ga0192654_1013 Ga0192654_10135 0.515 133052.assembled.gff
Ga0192654_1013 Ga0192654_10136 0.529 133052.assembled.gff
Ga0192654_1013 Ga0192654_10137 0.578 133052.assembled.gff
Ga0192654_1013 Ga0192654_10138 0.577 133052.assembled.gff
Ga0192654_1013 Ga0192654_10139 0.56 133052.assembled.gff
Ga0192654_1013 Ga0192654_101310 0.539 133052.assembled.gff
Ga0192654_1013 Ga0192654_101311 0.514 133052.assembled.gff
Ga0192654_1013 Ga0192654_101312 0.49 133052.assembled.gff
Ga0192654_1013 Ga0192654_101313 0.497 133052.assembled.gff
Ga0192654_1013 Ga0192654_101314 0.605 133052.assembled.gff
Ga0192654_1013 Ga0192654_101315 0.578 133052.assembled.gff
Ga0192654_1013 Ga0192654_101316 0.629 133052.assembled.gff
Ga0192654_1013 Ga0192654_101317 0.588 133052.assembled.gff
Ga0192654_1013 Ga0192654_101318 0.584 133052.assembled.gff
Ga0192654_1013 Ga0192654_101319 0.611 133052.assembled.gff
Ga0192654_1013 Ga0192654_101320 0.621 133052.assembled.gff
Ga0192654_1013 Ga0192654_101321 0.634 133052.assembled.gff
Ga0192654_1013 Ga0192654_101322 0.628 133052.assembled.gff
Ga0192654_1013 Ga0192654_101323 0.596 133052.assembled.gff
Ga0192654_1013 Ga0192654_101324 0.598 133052.assembled.gff
Ga0192654_1013 Ga0192654_101325 0.605 133052.assembled.gff
Ga0192654_1014 Ga0192654_10141 0.565 133052.assembled.gff
Ga0192654_1014 Ga0192654_10142 0.661 133052.assembled.gff
Ga0192654_1014 Ga0192654_10143 0.576 133052.assembled.gff
Ga0192654_1014 Ga0192654_10144 0.632 133052.assembled.gff
Ga0192654_1014 Ga0192654_10145 0.576 133052.assembled.gff
Ga0192654_1014 Ga0192654_10146 0.588 133052.assembled.gff
Ga0192654_1014 Ga0192654_10147 0.545 133052.assembled.gff
Ga0192654_1014 Ga0192654_10148 0.588 133052.assembled.gff
Ga0192654_1014 Ga0192654_10149 0.61 133052.assembled.gff
Ga0192654_1014 Ga0192654_101410 0.585 133052.assembled.gff
Ga0192654_1014 Ga0192654_101411 0.599 133052.assembled.gff
Ga0192654_1014 Ga0192654_101412 0.634 133052.assembled.gff
Ga0192654_1014 Ga0192654_101413 0.543 133052.assembled.gff
Ga0192654_1014 Ga0192654_101414 0.607 133052.assembled.gff
Ga0192654_1014 Ga0192654_101415 0.617 133052.assembled.gff
Ga0192654_1014 Ga0192654_101416 0.637 133052.assembled.gff
Ga0192654_1014 Ga0192654_101417 0.588 133052.assembled.gff
Ga0192654_1015 Ga0192654_10152 0.642 133052.assembled.gff
Ga0192654_1015 Ga0192654_10153 0.636 133052.assembled.gff
Ga0192654_1015 Ga0192654_10154 0.6 133052.assembled.gff
Ga0192654_1015 Ga0192654_10155 0.611 133052.assembled.gff
Ga0192654_1015 Ga0192654_10156 0.582 133052.assembled.gff
Ga0192654_1015 Ga0192654_10157 0.58 133052.assembled.gff
Ga0192654_1015 Ga0192654_10158 0.568 133052.assembled.gff
Ga0192654_1015 Ga0192654_10159 0.565 133052.assembled.gff
Ga0192654_1015 Ga0192654_101510 0.61 133052.assembled.gff
Ga0192654_1015 Ga0192654_101511 0.587 133052.assembled.gff
Ga0192654_1015 Ga0192654_101512 0.58 133052.assembled.gff
Ga0192654_1015 Ga0192654_101513 0.607 133052.assembled.gff
Ga0192654_1015 Ga0192654_101514 0.618 133052.assembled.gff
