,Position,value
contig_18674_1,75,15.4749175808
contig_18674_1,76,-5.04621574903
contig_18674_1,77,-5.12657181308
contig_18674_1,78,-5.20705131075
contig_18674_1,79,-5.28554093823
contig_18674_1,80,-5.28847223822
contig_18674_1,81,-5.34778242726
contig_18674_1,82,-5.5066091904
contig_18674_1,83,-5.50855167366
contig_18674_1,84,-5.52977135175
contig_18674_1,85,-5.62917689279
contig_18674_1,86,-5.68955799592
contig_18674_1,87,-0.787879165395
contig_18674_1,88,-5.84826012557
contig_18674_1,89,-5.8683572394
contig_18674_1,90,14.2781849605
contig_18674_1,91,-5.94874569474
contig_18674_1,92,-0.662240043047
contig_18674_1,93,-1.08933971089
contig_18674_1,94,-6.13301913557
contig_18674_1,95,-6.19209458207
contig_18674_1,96,1205.57646439
contig_18674_1,97,-6.25240719164
contig_18674_1,98,-6.29388521126
contig_18674_1,99,2061.77539486
contig_18674_1,100,-6.51146488208
contig_18674_1,101,-0.224573464004
contig_18674_1,102,-6.57415358539
contig_18674_1,103,-6.69233890658
contig_18674_1,104,0.950037855205
contig_18674_1,105,-0.405384386303
contig_18674_1,106,-6.93595010005
contig_18674_1,107,-6.95745777347
contig_18674_1,108,-6.99634693491
contig_18674_1,109,-7.03647111599
contig_18674_1,110,-7.03647111599
contig_18674_1,111,12.9125153631
contig_18674_1,112,483.926360753
contig_18674_1,113,-7.15718249663
contig_18674_1,114,206.90860002
contig_18674_1,115,0.427223109222
contig_18674_1,116,-7.41854028443
contig_18674_1,117,-0.973090608841
contig_18674_1,118,-7.86074344672
contig_18674_1,119,-7.78032663397
contig_18674_1,120,183.183217648
contig_18674_1,121,-7.76022243078
contig_18674_1,122,-7.78189641137
contig_18674_1,123,747.41126669
contig_18674_1,124,-7.6396891818
contig_18674_1,125,-7.67709748442
contig_18674_1,126,2034.13961628
contig_18674_1,127,-7.81777728126
contig_18674_1,128,-7.98297900598
contig_18674_1,129,-3.05888194145
contig_18674_1,130,-8.14220229136
contig_18674_1,131,-1.71695508181
contig_18674_1,132,-2.87277878182
contig_18674_1,133,-8.15942821643
contig_18674_1,134,-3.02358021217
contig_18674_1,135,-8.28303142869
contig_18674_1,136,-8.34324432325
contig_18674_1,137,-8.08188968179
contig_18674_1,138,1625.30330576
contig_18674_1,139,-8.12209808817
contig_18674_1,140,-8.10199388498
contig_18674_1,141,839.368343659
contig_18674_1,142,-2.05071679406
contig_18674_1,143,-8.14230031218
contig_18674_1,144,-1.67674619137
contig_18674_1,145,-2.821077918
contig_18674_1,146,2.6165073016
contig_18674_1,147,668.202759079
contig_18674_1,148,4.22147097539
contig_18674_1,149,-7.9009518531
contig_18674_1,150,-2.85790824446
contig_18674_1,151,-1.17809229352
contig_18674_1,152,-7.74011822759
contig_18674_1,153,-7.77758305359
contig_18674_1,154,-7.80043083715
contig_18674_1,155,-7.80200467083
contig_18674_1,156,-7.75748593976
contig_18674_1,157,-7.74167989245
contig_18674_1,158,47.5583389021
contig_18674_1,159,2.16235243334
contig_18674_1,160,-7.9010469696
contig_18674_1,161,11.5438755109
contig_18674_1,162,-8.98668701122
contig_18674_1,163,-2.5010284452
contig_18674_1,164,-9.00350699744
contig_18674_1,165,517.96852419
contig_18674_1,166,-9.16762701816
contig_18674_1,167,-2.68590753266
contig_18674_1,168,38.3174926932
contig_18674_1,169,-1.44284502064
contig_18674_1,170,-9.24804479902
contig_18674_1,171,1991.45522332
contig_18674_1,172,-4.16911570068
contig_18674_1,173,-3.29714211516
contig_18674_1,174,286.492682815
contig_18674_1,175,-9.45088194662
contig_18674_1,176,-9.50928810818
contig_18674_1,177,1906.4391629
contig_18674_1,178,-9.73055148419
contig_18674_1,179,-9.79086481983
contig_18674_1,180,778.729308587
contig_18674_1,181,-9.74710020928
contig_18674_1,182,-3.65900753097
contig_18674_1,183,2152.78989619
contig_18674_1,184,-9.88778000612
contig_18674_1,185,-3.55259914575
contig_18674_1,186,1149.89594645
contig_18674_1,187,-5.20389236089
contig_18674_1,188,-10.5367279575
contig_18674_1,189,4.2885918744
contig_18674_1,190,-10.6573775143
contig_18674_1,191,4.34898909826
contig_18674_1,192,-4.23001073371
contig_18674_1,193,-0.0734993144019
contig_18674_1,194,-10.7117616733
contig_18674_1,195,1153.6154465
contig_18674_1,196,-10.9567907378
contig_18674_1,197,-10.9569226423
contig_18674_1,198,-10.836295971
contig_18674_1,199,-10.8964781282
contig_18674_1,200,-0.234265768131
contig_18674_1,201,2136.65994408
contig_18674_1,202,-11.1801922603
contig_18674_1,203,-11.1399757413
contig_18674_1,204,-2.43994522787
contig_18674_1,205,-12.3037723514
contig_18674_1,206,-12.263563945
contig_18674_1,207,3.70039317152
contig_18674_1,208,-12.2190452108
contig_18674_1,209,-12.0826261163
contig_18674_1,210,-7.05825851168
contig_18674_1,211,-5.52060018224
contig_18674_1,212,-6.69938727671
contig_18674_1,213,-11.9778798448
contig_18674_1,214,-11.6203693344
contig_18674_1,215,-11.7408546621
contig_18674_1,216,2257.23204761
contig_18674_1,217,-11.6764231373
contig_18674_1,218,-11.7409960057
contig_18674_1,219,-11.6605782249
contig_18674_1,220,-11.7006462557
contig_18674_1,221,-11.6805420525
contig_18674_1,222,-11.6161317958
contig_18674_1,223,-10.4141026215
contig_18674_1,224,-2.60758410394
contig_18674_1,225,-10.3537892859
contig_18674_1,226,-10.3135803954
contig_18674_1,227,-10.1527448337
contig_18674_1,228,1310.26356512
contig_18674_1,229,-1.82335868405
contig_18674_1,230,-3.14518188023
contig_18674_1,231,2119.67760804
contig_18674_1,232,-9.77076037462
contig_18674_1,233,-9.74710020928
contig_18674_1,234,-1.95487406121
contig_18674_1,235,-10.7921501286
contig_18674_1,236,-10.7960870806
contig_18674_1,237,1879.23252989
contig_18674_1,238,1714.27455354
contig_18674_1,239,-10.8383518494
contig_18674_1,240,2085.23054029
contig_18674_1,241,1.17747961452
contig_18674_1,242,-12.0826261163
contig_18674_1,243,-12.0424177099
contig_18674_1,244,-12.0223135067
contig_18674_1,245,-12.1228345227
contig_18674_1,246,9.08699095003
contig_18674_1,247,-12.1587538693
contig_18674_1,248,-2.13848468238
contig_18674_1,249,537.021881236
contig_18674_1,250,-2.20861168212
contig_18674_1,251,-4.76070783169
contig_18674_1,252,-2.60072418547
contig_18674_1,253,-12.585231196
contig_18674_1,254,-12.6053353992
contig_18674_1,255,3.88125543197
contig_18674_1,256,-12.0984625278
contig_18674_1,257,-12.1788509831
contig_18674_1,258,249.290043112
contig_18674_1,259,-12.4646059769
contig_18674_1,260,-12.4872291252
contig_18674_1,261,-12.5807932598
contig_18674_1,262,24.7927498681
contig_18674_1,263,-6.17563273633
contig_18674_1,264,-12.5807932598
contig_18674_1,265,-12.5853827048
contig_18674_1,266,-12.60548715
contig_18674_1,267,413.512453799
contig_18674_1,268,-12.5249185865
contig_18674_1,269,-6.14383048109
contig_18674_1,270,2.980650015
contig_18674_1,271,-12.4803076906
contig_18674_1,272,-5.92482242951
contig_18674_1,273,301.336682134
contig_18674_1,274,-12.1832938005
contig_18674_1,275,-12.1631893552
contig_18674_1,276,926.217661341
contig_18674_1,277,1057.5005041
contig_18674_1,278,-12.1252804549
contig_18674_1,279,167.960900011
contig_18674_1,280,-12.198948097
contig_18674_1,281,-12.198948097
contig_18674_1,282,92.2893249892
contig_18674_1,283,-5.77353413685
contig_18674_1,284,383.588151995
contig_18674_1,285,472.525803796
contig_18674_1,286,0.514061238553
contig_18674_1,287,-6.42534982987
contig_18674_1,288,-0.0255500539261
contig_18674_1,289,-13.2285656981
contig_18674_1,290,-13.2714512442
contig_18674_1,291,-8.16844135356
contig_18674_1,292,12.6978707872
contig_18674_1,293,-7.08035458516
contig_18674_1,294,68.1439497577
contig_18674_1,295,-13.4095035268
contig_18674_1,296,-13.4899203395
contig_18674_1,297,-13.4899203395
contig_18674_1,298,-13.4497119331
contig_18674_1,299,-13.6105455586
contig_18674_1,300,894.988405206
contig_18674_1,301,-13.8117538629
contig_18674_1,302,-13.9149155469
contig_18674_1,303,-1.04148118299
contig_18674_1,304,-13.9523170128
contig_18674_1,305,-13.9523170128
contig_18674_1,306,62.4860543889
contig_18674_1,307,-14.3292421633
contig_18674_1,308,4.69429591107
contig_18674_1,309,463.57243556
contig_18674_1,310,-14.3170807362
contig_18674_1,311,-14.394609483
contig_18674_1,312,1426.41309538
contig_18674_1,313,11.4303863133
contig_18674_1,314,-1.01381138489
contig_18674_1,315,441.393820276
contig_18674_1,316,-8.52408701012
contig_18674_1,317,-14.5503104155
contig_18674_1,318,8.75261929307
contig_18674_1,319,-14.6306988708
contig_18674_1,320,-8.27476972611
contig_18674_1,321,782.70156634
contig_18674_1,322,-14.7914757815
contig_18674_1,323,-9.44410757799
contig_18674_1,324,-9.63553066341
contig_18674_1,325,-14.8370805689
contig_18674_1,326,-14.81679775
contig_18674_1,327,869.988742316
contig_18674_1,328,-15.3396916992
contig_18674_1,329,-15.4201094801
contig_18674_1,330,289.988079849
contig_18674_1,331,-15.5407361514
contig_18674_1,332,-4.94172529499
contig_18674_1,333,1957.07128953
contig_18674_1,334,54.5684947994
contig_18674_1,335,4.30460749699
contig_18674_1,336,227.93572289
contig_18674_1,337,-9.06688513383
contig_18674_1,338,-15.1386472471
contig_18674_1,339,330.621571241
contig_18674_1,340,-15.1386472471
contig_18674_1,341,-8.59654327009
contig_18674_1,342,12.1625709562
contig_18674_1,343,-14.3947827741
contig_18674_1,344,-14.3141926702
contig_18674_1,345,-9.21349127291
contig_18674_1,346,-14.3545738837
contig_18674_1,347,-14.3947827741
contig_18674_1,348,3940.46443708
contig_18674_1,349,-9.18286209068
contig_18674_1,350,-3.81636011889
contig_18674_1,351,-14.3544010766
contig_18674_1,352,124.142646008
contig_18674_1,353,1171.6906198
contig_18674_1,354,-14.3091450495
contig_18674_1,355,-9.30916391804
contig_18674_1,356,-14.2768642172
contig_18674_1,357,-8.15482296552
contig_18674_1,358,-14.2689508218
contig_18674_1,359,-7.75216673617
contig_18674_1,360,1226.80165521
contig_18674_1,361,-13.4095035268
contig_18674_1,362,-13.4725338388
contig_18674_1,363,52.3378602225
contig_18674_1,364,1137.99332317
contig_18674_1,365,1207.71526066
contig_18674_1,366,-5.72437743942
contig_18577_69,0,0.534674411283
contig_18577_69,1,-4.80490456206
contig_18577_69,2,-4.84609053008
contig_18577_69,3,-4.86350154772
contig_18577_69,4,1.50445051377
contig_18577_69,5,0.0763077316896
contig_18577_69,6,10.6100985987
contig_18577_69,7,0.212055115037
contig_18577_69,8,-4.50425011924
contig_18577_69,9,15.2407502343
contig_18577_69,10,-4.54354992061
contig_18577_69,11,20.7562794479
contig_18577_69,12,-4.483291283
contig_18577_69,13,-4.52344571742
contig_18577_69,14,-4.34338404355
contig_18577_69,15,-4.30078236038
contig_18577_69,16,0.699326192378
contig_18577_69,17,-4.28068524655
contig_18577_69,18,5.74988056758
contig_18577_69,19,-4.24049101888
contig_18577_69,20,-4.20177846641
contig_18577_69,21,-4.22188266959
contig_18577_69,22,-4.20177846641
contig_18577_69,23,-4.20262622733
contig_18577_69,24,-4.20029679122
contig_18577_69,25,-4.14151571434
contig_18577_69,26,-4.18251796787
contig_18577_69,27,6.09149633114
contig_18577_69,28,-4.20029679122
contig_18577_69,29,-4.16157006003
contig_18577_69,30,-4.14146585684
contig_18577_69,31,-4.16010256355
contig_18577_69,32,-4.18172460477
contig_18577_69,33,5.86026845808
contig_18577_69,34,1.03603678221
contig_18577_69,35,2.53878776086
contig_18577_69,36,12.2379603754
contig_18577_69,37,-4.16010256355
contig_18577_69,38,-4.18251796787
contig_18577_69,39,5.82007371868
contig_18577_69,40,-4.20182904999
contig_18577_69,41,-4.20177846641
contig_18577_69,42,11.0115066874
contig_18577_69,43,-4.44392534086
contig_18577_69,44,-4.4238170814
contig_18577_69,45,31.5710068554
contig_18577_69,46,-4.46155927105
contig_18577_69,47,-4.52185061255
contig_18577_69,48,56.382289361
contig_18577_69,49,1.78121838565
contig_18577_69,50,-4.82500876525
contig_18577_69,51,0.136599840789
contig_18577_69,52,-4.84517129688
contig_18577_69,53,-4.86521717163
contig_18577_69,54,23.4261984427
contig_18577_69,55,-4.86521717163
contig_18577_69,56,-4.88538018731
contig_18577_69,57,92.8465524019
contig_18577_69,58,-4.98590241339
contig_18577_69,59,-5.02427845839
contig_18577_69,60,1.30340121403
contig_18577_69,61,-5.04717312469
contig_18577_69,62,2.90053902291
contig_18577_69,63,9.98141629096
contig_18577_69,64,-5.04717312469
contig_18577_69,65,-5.08456979989
contig_18577_69,66,1.57381557764
contig_18577_69,67,-5.04615500032
contig_18577_69,68,29.8675971899
contig_18577_69,69,10.0938447591
contig_18577_69,70,-4.96579796817
contig_18577_69,71,-4.96579796817
contig_18577_69,72,44.145264146
contig_18577_69,73,-4.905425578
contig_18577_69,74,-4.92552978119
contig_18577_69,75,50.8784248735
contig_18577_69,76,-4.94563398438
contig_18577_69,77,-4.92652356792
contig_18577_69,78,-4.88359866156
contig_18577_69,79,38.500081561
contig_18577_69,80,-4.84517129688
contig_18577_69,81,61.1842989896
contig_18577_69,82,-4.96579796817
contig_18577_69,83,-5.02611130382
contig_18577_69,84,13.2618631522
contig_18577_69,85,-5.04717312469
contig_18577_69,86,128.963393544
contig_18577_69,87,0.534674411283
contig_18577_69,88,-5.6090726896
contig_18577_69,89,-0.269098601718
contig_18577_69,90,2.21685820124
contig_18577_69,91,-5.52977135175
contig_18577_69,92,-5.52977135175
contig_18577_69,93,47.6625996394
contig_18577_69,94,1.17174383463
contig_18577_69,95,-5.46641496273
contig_18577_69,96,0.932124974743
contig_18577_69,97,-5.34778242726
contig_18577_69,98,-5.32761384496
contig_18577_69,99,-0.0279666978175
contig_18577_69,100,-5.36788687248
contig_18577_69,101,-5.3860265074
contig_18577_69,102,-5.44830465334
contig_18577_69,103,1.01326585403
contig_18577_69,104,-5.6090726896
contig_18577_69,105,4.594134167
contig_18577_69,106,-5.83021892468
contig_18577_69,107,-5.91063573743
contig_18577_69,108,-0.642144236331
contig_18577_69,109,-5.95084414381
contig_18577_69,110,-5.93193654096
contig_18577_69,111,-5.9118282815
contig_18577_69,112,-5.91070689329
contig_18577_69,113,-5.91063573743
contig_18577_69,114,9.03157112351
contig_18577_69,115,-6.03126095656
contig_18577_69,116,-5.95204480043
contig_18577_69,117,-5.99112467415
contig_18577_69,118,-5.95084414381
contig_18577_69,119,-5.95204480043
contig_18577_69,120,41.8986922391
contig_18577_69,121,-6.01115675337
contig_18577_69,122,-5.93073994062
contig_18577_69,123,32.4029024764
contig_18577_69,124,10.1240171717
contig_18577_69,125,-5.52977135175
contig_18577_69,126,10.0347770425
contig_18577_69,127,-5.3860265074
contig_18577_69,128,-5.38792645453
contig_18577_69,129,5.20665709664
contig_18577_69,130,-5.36782225134
contig_18577_69,131,-5.34771804815
contig_18577_69,132,0.924621069226
contig_18577_69,133,10.4259777218
contig_18577_69,134,4.89559471249
contig_18577_69,135,0.18178383903
contig_18577_69,136,4.97598419129
contig_18577_69,137,-5.02706486522
contig_18577_69,138,0.111569545869
contig_18577_69,139,-5.06632019425
contig_18577_69,140,-5.06632019425
contig_18577_69,141,7.57272013165
contig_18577_69,142,1.35902503613
contig_18577_69,143,-5.08738964361
contig_18577_69,144,7.9322848971
contig_18577_69,145,-5.32868875714
contig_18577_69,146,-5.40912179498
contig_18577_69,147,-0.446223880501
contig_18577_69,148,0.97704057704
contig_18577_69,149,-5.46834326728
contig_18577_69,150,4.79656773808
contig_18577_69,151,-4.68262752322
contig_18577_69,152,-4.72448774931
contig_18577_69,153,1.72560474348
contig_18577_69,154,-5.24534671056
contig_18577_69,155,-5.24726020118
contig_18577_69,156,7.87685483593
contig_18577_69,157,-5.16678021946
contig_18577_69,158,-5.14771442199
contig_18577_69,159,0.0311810905345
contig_18577_69,160,-5.06625920351
contig_18577_69,161,-5.02605079714
contig_18577_69,162,106.558616119
contig_18577_69,163,-5.26836397876
contig_18577_69,164,-5.26836397876
contig_18577_69,165,21.0685828187
contig_18577_69,166,15.6722853278
contig_18577_69,167,-5.34778242726
contig_18577_69,168,-5.30757353683
contig_18577_69,169,-5.30750964178
contig_18577_69,170,-5.30750964178
contig_18577_69,171,-5.34583227973
contig_18577_69,172,-5.36788687248
contig_18577_69,173,2.43961026512
contig_18577_69,174,15.7587356995
contig_18577_69,175,10.7375769219
contig_18577_69,176,2.51848209316
contig_18577_69,177,-5.30563805206
contig_18577_69,178,20.4489467037
contig_18577_69,179,-5.36788687248
contig_18577_69,180,58.9869599124
contig_18577_69,181,-5.4463178489
contig_18577_69,182,-5.46840909855
contig_18577_69,183,-0.345737032003
contig_18577_69,184,-5.32761384496
contig_18577_69,185,-5.2673012354
contig_18577_69,186,9.80650465936
contig_18577_69,187,1.23839836484
contig_18577_69,188,-5.14486114139
contig_18577_69,189,4.8053041917
contig_18577_69,190,-5.20515248289
contig_18577_69,191,-5.20515248289
contig_18577_69,192,-5.24726020118
contig_18577_69,193,-5.24719703221
contig_18577_69,194,130.118952526
contig_18577_69,195,44.0030666871
contig_18577_69,196,-5.20698862583
contig_18577_69,197,-5.18793094091
contig_18577_69,198,16.6488114828
contig_18577_69,199,168.154095069
contig_18577_69,200,-4.4238170814
contig_18577_69,201,-4.48165638489
contig_18577_69,202,-4.48323731105
contig_18577_69,203,-4.50425011924
contig_18577_69,204,-4.50175349872
contig_18577_69,205,-4.86350154772
contig_18577_69,206,-4.90641530846
contig_18577_69,207,45.0584272084
contig_18577_69,208,-4.82330732006
contig_18577_69,209,1.30659011924
contig_18577_69,210,81.030867071
contig_18577_69,211,-4.92552978119
contig_18577_69,212,-5.06632019425
contig_18577_69,213,29.2276364944
contig_18577_69,214,-4.92552978119
contig_18577_69,215,-4.88532137482
contig_18577_69,216,43.534470324
contig_18577_69,217,-4.88538018731
contig_18577_69,218,-4.88359866156
contig_18577_69,219,15.6281638339
contig_18577_69,220,-4.92558907774
contig_18577_69,221,-5.00594659395
contig_18577_69,222,36.4847733243
contig_18577_69,223,-4.76301597856
contig_18577_69,224,-4.78485796123
contig_18577_69,225,1.63570863092
contig_18577_69,226,2.21951804535
contig_18577_69,227,-4.34097658805
contig_18577_69,228,2.15920543578
contig_18577_69,229,23.3117072529
contig_18577_69,230,-4.42292470148
contig_18577_69,231,6.33202227275
contig_18577_69,232,-4.24198687278
contig_18577_69,233,-4.26295100571
contig_18577_69,234,5.61910002168
contig_18577_69,235,-4.32240368554
contig_18577_69,236,-4.36349230301
contig_18577_69,237,23.0272452802
contig_18577_69,238,-4.28068524655
contig_18577_69,239,-4.38276905693
contig_18577_69,240,1.95734687375
contig_18577_69,241,-4.48323731105
contig_18577_69,242,0.670254091792
contig_18577_69,243,-4.5243583787
contig_18577_69,244,0.654191619375
contig_18577_69,245,-4.46313310786
contig_18577_69,246,-4.52344571742
contig_18577_69,247,1.50762646136
contig_18577_69,248,1.95656544794
contig_18577_69,249,-4.52350017343
contig_18577_69,250,-4.52344571742
contig_18577_69,251,-4.50334151423
contig_18577_69,252,0.865041267378
contig_18577_69,253,2.09889282621
contig_18577_69,254,-4.42136504338
contig_18577_69,255,2.19941384216
contig_18577_69,256,-4.32087947422
contig_18577_69,257,-4.30235127607
contig_18577_69,258,0.679228822679
contig_18577_69,259,-4.38117081572
contig_18577_69,260,-4.36107370188
contig_18577_69,261,1.96686390317
contig_18577_69,262,-4.38117081572
contig_18577_69,263,-4.4238170814
contig_18577_69,264,2.13671601785
contig_18577_69,265,-4.54360461865
contig_18577_69,266,-4.58381350908
contig_18577_69,267,-4.60479141655
contig_18577_69,268,-4.60479141655
contig_18577_69,269,-4.60479141655
contig_18577_69,270,-4.70533271385
contig_18577_69,271,-4.76301597856
contig_18577_69,272,-4.78576575169
contig_18577_69,273,5.23735511215
contig_18577_69,274,-4.78311309239
contig_18577_69,275,-4.84511296844
contig_18577_69,276,0.454297109983
contig_18577_69,277,-5.790080222
contig_18577_69,278,-5.81011472149
contig_18577_69,279,-5.89053153424
contig_18577_69,280,0.25328054929
contig_18577_69,281,-6.21000817457
contig_18577_69,282,3.83043411841
contig_18577_69,283,-6.35420998964
contig_18577_69,284,-6.37078508524
contig_18577_69,285,-6.39088219907
contig_18577_69,286,-1.41089762608
contig_18577_69,287,-6.45475128695
contig_18577_69,288,6.59739681066
contig_18577_69,289,-0.221286080822
contig_18577_69,290,-6.29039662991
contig_18577_69,291,9.76231931581
contig_18577_69,292,-6.37078508524
contig_18577_69,293,-6.37078508524
contig_18577_69,294,42.1183696398
contig_18577_69,295,0.128680913737
contig_18577_69,296,-0.630901028557
contig_18577_69,297,-5.90855146707
contig_18577_69,298,26.0191638731
contig_18577_69,299,6.82883772261
contig_18577_69,300,18.9453836843
contig_18577_69,301,0.691598603016
contig_18577_69,302,0.554847227519
contig_18577_69,303,4.2725762518
contig_18577_69,304,-5.76990631511
contig_18577_69,305,0.731807009393
contig_18577_69,306,65.859078069
contig_18577_69,307,-5.61020438959
contig_18577_69,308,2.19674994178
contig_18577_69,309,4.2926736215
contig_18577_69,310,4.97054817134
contig_18577_69,311,-5.70959370555
contig_18577_69,312,-5.72969790873
contig_18577_69,313,-5.7900105183
contig_18577_69,314,-0.767781795695
contig_18577_69,315,-5.24726020118
contig_18577_69,316,-5.20515248289
contig_18577_69,317,-5.24825571929
contig_18577_69,318,83.8390581647
contig_18577_69,319,-5.40803065772
contig_18577_69,320,-5.4482390641
contig_18577_69,321,-5.48844747047
contig_18577_69,322,-5.50855167366
contig_18577_69,323,-5.50861798898
contig_18577_69,324,125.988654661
contig_18577_69,325,-5.67052916797
contig_18577_69,326,-5.60914021506
contig_18577_69,327,-5.60914021506
contig_18577_69,328,-5.56886428323
contig_18577_69,329,5.24896849017
contig_18577_69,330,-5.42820020812
contig_18577_69,331,-0.139749068428
contig_18577_69,332,-5.36782225134
contig_18577_69,333,-5.3257351659
contig_18577_69,334,-5.32767798204
contig_18577_69,335,-5.3257351659
contig_18577_69,336,4.59423928176
contig_18577_69,337,78.5801967267
contig_18577_69,338,-5.40912179498
contig_18577_69,339,106.959066937
contig_18577_69,340,-5.30750964178
contig_18577_69,341,-5.32761384496
contig_18577_69,342,-5.30750964178
contig_18577_69,343,-5.30563805206
contig_18577_69,344,-5.34771804815
contig_18577_69,345,-5.24726020118
contig_18577_69,346,-5.24719703221
contig_18577_69,347,-5.24825571929
contig_18577_69,348,-5.24534671056
contig_18577_69,349,-5.24719703221
contig_18577_69,350,-5.48844747047
contig_18577_69,351,34.6530977634
contig_18577_69,352,-5.42622073506
contig_18577_69,353,-5.38799131769
contig_18577_69,354,97.5931258926
contig_18577_69,355,-5.32767798204
contig_18577_69,356,-5.2673012354
contig_18577_69,357,65.2100083166
contig_18577_69,358,1.09294409616
contig_18577_69,359,-5.10646760989
contig_18577_69,360,143.952460917
contig_18577_69,361,-5.18505536906
contig_18577_69,362,-5.22709282902
contig_18577_69,363,-5.22709282902
contig_18577_69,364,10.7083826527
contig_18577_69,365,-5.24825571929
contig_18577_69,366,87.4632243073
contig_18577_69,367,-5.28554093823
contig_18577_69,368,-5.36592939356
contig_18577_69,369,43.581333765
contig_18577_69,370,36.7613047163
contig_18577_69,371,-5.12760616253
contig_18577_69,372,29.5968913386
contig_18577_69,373,-5.54680341806
contig_18577_69,374,-5.6090726896
contig_18577_69,375,22.1720661855
contig_18577_69,376,-6.16981394691
contig_18577_69,377,-6.27258690716
contig_18577_69,378,85.1442873743
contig_18577_69,379,-6.87563749048
contig_18577_69,380,-6.83680821671
contig_18577_69,381,-1.79765626832
contig_18577_69,382,-6.99767429239
contig_18577_69,383,-2.05401345647
contig_18577_69,384,269.151672828
contig_18577_69,385,-0.574966197862
contig_18577_69,386,-7.09678372556
contig_18577_69,387,-7.13699213193
contig_18577_69,388,-0.615174604239
contig_18577_69,389,-7.03647111599
contig_18577_69,390,3.55880094592
contig_18577_69,391,-7.05408695558
contig_18577_69,392,-7.09678372556
contig_18577_69,393,506.326934559
contig_18577_69,394,-7.1169736062
contig_18577_69,395,-6.95605430324
contig_18577_69,396,-7.05657531918
contig_18577_69,397,153.351622581
contig_18577_69,398,0.809280038979
contig_18577_69,399,196.56106886
contig_18577_69,400,-6.95605430324
contig_18577_69,401,-0.606567133511
contig_18577_69,402,-7.11437829708
contig_18577_69,403,-7.13843210862
contig_18577_69,404,-7.0982155897
contig_18577_69,405,-7.03655582534
contig_18577_69,406,-7.07667952237
contig_18577_69,407,-1.73598435044
contig_18577_69,408,-0.456646724567
contig_18577_69,409,-7.05666027056
contig_18577_69,410,-1.87804472365
contig_18577_69,411,307.531424822
contig_18577_69,412,-6.93350427258
contig_18577_69,413,-7.03647111599
contig_18577_69,414,274.372882269
contig_18577_69,415,319.663295425
contig_18577_69,416,-0.626672063485
contig_18577_69,417,318.29097727
contig_18577_69,418,-6.93350427258
contig_18577_69,419,0.830942737133
contig_18577_69,420,533.747707491
contig_18577_69,421,0.991809489932
contig_18577_69,422,-6.71480386497
contig_18577_69,423,262.494536385
contig_18577_69,424,980.253966215
contig_18577_69,425,0.909821336284
contig_18577_69,426,291.987626114
