,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
contig_21633_8,87,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21633_8,91,0.0,0.472,0.0,0.528,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21633_8,96,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21633_8,99,0.692,0.0,0.308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.436,0.0,0.564,0.0,1.0,0.0,0.0,0.0
contig_21633_8,102,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21633_8,105,0.0,0.088,0.052,0.86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.992,0.0,0.008,0.0,0.872,0.0,0.128
contig_21633_8,106,0.548,0.0,0.452,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21633_8,111,0.752,0.004,0.244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.876,0.06,0.044,0.0,0.0,0.0,1.0
contig_21633_8,112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,0.68,0.0,0.32
contig_21633_8,117,0.608,0.096,0.292,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.028,0.524,0.448,0.0
contig_21633_8,120,0.472,0.0,0.528,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.58,0.0,0.42,0.0
contig_21633_8,123,0.052,0.104,0.12,0.724,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.716,0.0,0.284,0.004,0.996,0.0,0.0
contig_21633_8,126,0.0,0.196,0.0,0.804,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.244,0.0,0.756,0.0,0.756,0.0,0.244
contig_21633_8,132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21633_8,133,0.0,0.728,0.008,0.264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012,0.0,0.988,0.0,0.044,0.0,0.956
contig_21633_8,136,0.0,0.976,0.024,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21633_8,138,0.0,0.304,0.392,0.304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_21633_8,141,0.72,0.0,0.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0
contig_21633_8,144,0.0,0.824,0.004,0.172,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.984,0.016,0.0,0.084,0.284,0.632
contig_21633_8,147,0.0,0.984,0.0,0.016,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21633_8,150,0.0,0.96,0.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21633_8,153,0.0,0.036,0.0,0.964,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.908,0.0,0.092
contig_21633_8,156,0.0,0.012,0.988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0
contig_21633_8,159,0.72,0.02,0.068,0.192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21633_8,162,0.0,0.156,0.196,0.648,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21633_8,165,0.0,0.02,0.008,0.972,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21633_8,168,0.096,0.0,0.904,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,1.0,0.0
contig_21633_8,171,0.008,0.072,0.0,0.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.996,0.0,0.0,0.004,0.004,0.928,0.0,0.068
contig_21633_8,174,0.036,0.0,0.964,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.956,0.0,0.044,0.0
contig_21633_8,177,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.012,0.876,0.112,0.0
contig_21633_8,178,0.008,0.088,0.0,0.904,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21633_8,180,0.936,0.0,0.064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.076,0.0,0.924,0.0,0.0,0.0,0.0,1.0
contig_21633_8,183,0.384,0.204,0.316,0.096,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.984,0.012,0.0,0.004
contig_21633_8,186,0.232,0.008,0.76,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012,0.0,0.988,0.0,0.788,0.0,0.212,0.0
contig_21633_8,189,0.476,0.0,0.516,0.008,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.988,0.0,0.012,0.0,0.156,0.0,0.844,0.0
contig_21633_8,192,0.0,0.068,0.928,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.948,0.052,0.0,0.0,0.016,0.984,0.0,0.0,0.0,0.0,1.0
contig_21633_8,198,0.996,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.412,0.588,0.0,0.0,0.0,0.0,1.0,0.0,0.516,0.484,0.0
contig_21633_8,201,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42,0.0,0.58,0.0,0.0,1.0,0.0,0.0,0.488,0.14,0.372,0.0
contig_21633_8,202,0.024,0.588,0.008,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.864,0.0,0.136,0.0,0.124,0.0,0.876
contig_21633_8,204,0.792,0.188,0.02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.232,0.768,0.0,0.0,0.0,0.0,1.0,0.0
contig_21633_8,207,0.6,0.132,0.26,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21633_8,210,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.988,0.0,0.012,0.0,0.004,0.0,0.996,0.0,0.964,0.0,0.036
contig_21633_8,213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.62,0.0,0.38,1.0,0.0,0.0,0.0
contig_21633_8,216,0.62,0.012,0.364,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.016,0.0,0.984,0.0,0.06,0.0,0.94,0.0,0.38,0.0,0.62,0.0
contig_21633_8,219,0.412,0.432,0.144,0.012,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.128,0.872,0.0,0.868,0.132,0.0,0.0
contig_21633_8,220,0.02,0.488,0.008,0.484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.644,0.0,0.356
contig_21633_8,225,0.028,0.592,0.376,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.428,0.572,0.0,0.008,0.0,0.992,0.0
contig_21633_8,228,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.344,0.056,0.6
contig_21633_8,231,0.004,0.02,0.048,0.928,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21633_8,234,0.008,0.304,0.644,0.044,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,0.012,0.0,0.988
contig_21633_8,237,0.004,0.712,0.02,0.264,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.052,0.0,0.948,0.0,0.908,0.0,0.092
contig_21633_8,240,0.016,0.024,0.116,0.844,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.948,0.052,0.0,0.004,0.084,0.76,0.152,0.024,0.552,0.412,0.012
contig_21633_8,243,0.656,0.0,0.336,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.088,0.0,0.912,0.0,1.0,0.0,0.0,0.0
contig_21633_8,244,0.008,0.208,0.244,0.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.096,0.0,0.904,0.0,0.0,0.0,1.0,0.0,0.924,0.0,0.076
contig_21633_8,248,0.0,0.008,0.0,0.992,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.988,0.0,0.012
contig_21633_8,249,0.02,0.464,0.176,0.34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.964,0.016,0.0,0.012,0.0,0.988
contig_21633_8,252,0.0,0.144,0.216,0.64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.796,0.004,0.0,0.996,0.0,0.004
contig_21633_8,264,0.428,0.016,0.532,0.024,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.908,0.0,0.092,0.0,0.968,0.0,0.032,0.0,0.02,0.004,0.976,0.0
contig_21633_8,267,0.008,0.216,0.244,0.532,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,0.984,0.012,0.004,0.0,0.02,0.864,0.116,0.0,0.068,0.036,0.896
contig_21633_8,270,0.968,0.008,0.02,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.036,0.0,0.928,0.036,0.0,0.0,0.016,0.984
contig_21633_8,271,0.532,0.008,0.116,0.344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.96,0.04,0.048,0.004,0.0,0.948
contig_21633_8,273,0.232,0.248,0.144,0.376,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98,0.02,0.0,0.072,0.0,0.884,0.044,0.496,0.424,0.028,0.052,0.372,0.008,0.068,0.552
contig_21633_8,282,0.032,0.752,0.044,0.172,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032,0.0,0.968,0.0,1.0,0.0,0.0,0.0,0.984,0.0,0.016,0.0,0.9,0.008,0.092
contig_21633_8,283,0.04,0.436,0.036,0.488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.032,0.0,0.968,0.0,0.956,0.0,0.044,0.0,0.972,0.0,0.028
contig_21633_8,288,0.424,0.328,0.164,0.084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18,0.82,0.0,0.084,0.168,0.116,0.632
contig_21633_8,291,0.376,0.288,0.204,0.132,0.0,0.0,0.024,0.976,0.0,0.0,0.0,1.0,0.0,0.0,0.984,0.016,0.0,1.0,0.0,0.0,0.944,0.008,0.048,0.0,0.176,0.0,0.804,0.02
contig_21633_8,294,0.256,0.408,0.312,0.024,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.188,0.0,0.812,0.0,0.0,0.0,1.0,0.0,0.496,0.02,0.484,0.0,0.74,0.024,0.236,0.0
contig_21633_8,297,0.056,0.764,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.668,0.156,0.176,0.0,0.36,0.112,0.528,0.0
contig_21633_8,300,0.68,0.104,0.032,0.184,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.136,0.0,0.864,0.032,0.356,0.004,0.608,0.0,0.0,0.976,0.024
contig_21633_8,303,0.016,0.548,0.42,0.016,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.984,0.016,0.0,0.0,0.992,0.008,0.0
contig_21633_8,306,0.0,0.08,0.9,0.02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21633_8,309,0.02,0.808,0.0,0.172,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.476,0.0,0.524,0.0,0.544,0.0,0.456
contig_21633_8,310,0.976,0.0,0.0,0.024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.008,0.74,0.0,0.252
contig_21633_8,312,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21633_8,318,0.02,0.38,0.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.512,0.488,0.0
contig_21633_8,321,0.1,0.836,0.0,0.064,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.912,0.088,0.0,0.0,0.0,1.0,0.0,0.0
contig_21633_8,322,0.0,0.164,0.0,0.836,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.844,0.0,0.156
contig_21633_8,324,0.12,0.036,0.844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_21633_8,327,0.324,0.0,0.676,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.904,0.0,0.096,0.0
contig_21633_8,330,0.004,0.06,0.032,0.904,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.828,0.004,0.168
contig_21633_8,331,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21633_8,333,0.732,0.0,0.268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.224,0.0,0.776,0.264,0.0,0.736,0.0,0.0,0.776,0.008,0.216
contig_21633_8,336,0.0,0.52,0.0,0.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.568,0.0,0.432,0.0,0.028,0.0,0.972,0.0,0.784,0.0,0.216
contig_21633_8,339,0.172,0.004,0.824,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21633_8,342,0.92,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.264,0.736,0.0,0.08,0.916,0.004,0.0
contig_21633_8,345,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21633_8,346,0.136,0.056,0.808,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.732,0.0,0.268,0.0,1.0,0.0,0.0,0.0
contig_21633_8,351,0.016,0.44,0.512,0.032,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34,0.66,0.0,0.0,0.66,0.34
contig_21633_8,357,0.136,0.016,0.84,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0,0.98,0.0
contig_21633_8,360,0.004,0.092,0.876,0.028,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21633_8,366,0.632,0.032,0.296,0.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.024,0.0,0.976,0.0,0.988,0.0,0.012,0.0
