,Position,value
contig_21315_3,247,0.333028904098
contig_21315_3,248,1.0
contig_21315_3,249,1.0
contig_21315_3,250,1.0
contig_21315_3,251,1.0
contig_21315_3,252,1.0
contig_21315_3,253,0.0382477645614
contig_21315_3,254,1.0
contig_21315_3,255,1.0
contig_21315_3,256,5.85794298126e-05
contig_21315_3,257,1.0
contig_21315_3,258,1.0
contig_21315_3,259,1.0
contig_21315_3,260,0.938045939483
contig_21315_3,261,0.46670765737
contig_21315_3,262,0.0383589280936
contig_21315_3,263,1.0
contig_21315_3,264,1.0
contig_21315_3,265,0.000294956719836
contig_21315_3,266,1.0
contig_21315_3,267,1.0
contig_21315_3,268,6.42976651373e-07
contig_21315_3,269,1.0
contig_21315_3,270,1.0
contig_21315_3,271,1.0
contig_21315_3,272,1.0
contig_21315_3,273,1.0
contig_21315_3,274,0.283070375298
contig_21315_3,275,1.0
contig_21315_3,276,0.692543184204
contig_21315_3,277,1.0
contig_21315_3,278,1.0
contig_21315_3,279,1.0
contig_21315_3,280,1.0
contig_21315_3,281,1.0
contig_21315_3,282,1.0
contig_21315_3,283,1.39596076634e-11
contig_21315_3,284,1.0
contig_21315_3,285,1.0
contig_21315_3,286,0.000610163225364
contig_21315_3,287,1.0
contig_21315_3,288,1.0
contig_21315_3,289,1.0
contig_21315_3,290,1.0
contig_21315_3,291,1.0
contig_21315_3,292,4.13331516729e-12
contig_21315_3,293,1.0
contig_21315_3,294,1.0
contig_21315_3,295,0.0336993644175
contig_21315_3,296,1.0
contig_21315_3,297,1.0
contig_21315_3,298,0.938905264804
contig_21315_3,299,0.758147890391
contig_21315_3,300,1.0
contig_21315_3,301,1.0
contig_21315_3,302,0.00153176131252
contig_21315_3,303,1.0
contig_21315_3,304,1.0
contig_21315_3,305,1.0
contig_21315_3,306,1.0
contig_21315_3,307,1.0
contig_21315_3,308,1.0
contig_21315_3,309,1.0
contig_21315_3,310,1.0
contig_21315_3,311,1.0
contig_21315_3,312,1.0
contig_21315_3,313,1.0
contig_21315_3,314,1.0
contig_21315_3,315,1.0
contig_21315_3,316,1.0
contig_21315_3,317,1.0
contig_21315_3,318,0.986221664742
contig_21315_3,319,0.00481224865661
contig_21315_3,320,1.0
contig_21315_3,321,1.0
contig_21315_3,322,1.0
contig_21315_3,323,1.0
contig_21315_3,324,1.0
contig_21315_3,325,1.0
contig_21315_3,326,1.0
contig_21315_3,327,1.0
contig_21315_3,328,0.000375289567914
contig_21315_3,329,1.0
contig_21315_3,330,1.0
contig_21315_3,331,1.0
contig_21315_3,332,1.0
contig_21315_3,333,1.0
contig_21315_3,334,1.0
contig_21315_3,335,1.0
contig_21315_3,336,1.0
contig_21315_3,337,1.0
contig_21315_3,338,1.0
contig_21315_3,339,1.0
contig_21315_3,340,1.0
contig_21315_3,341,1.0
contig_21315_3,342,1.0
contig_21315_3,343,1.0
contig_21315_3,344,1.0
contig_21315_3,345,1.0
contig_21315_3,346,1.0
contig_21315_3,347,1.0
contig_21315_3,348,1.0
contig_21315_3,349,1.0
contig_21315_3,350,1.0
contig_21315_3,351,1.0
contig_21315_3,352,1.0
contig_21315_3,353,1.0
contig_21315_3,354,1.0
contig_21315_3,355,1.0
contig_21315_3,356,1.0
contig_21315_3,357,1.0
contig_21315_3,358,1.0
contig_21315_3,359,1.0
contig_21315_3,360,1.0
contig_21315_3,361,0.232754492317
contig_21315_3,362,1.0
contig_21315_3,363,1.0
contig_21315_3,364,1.0
contig_21315_3,365,1.0
contig_21315_3,366,1.0
contig_21315_3,367,1.0
contig_21315_3,368,1.0
contig_21315_3,369,1.0
contig_21315_3,370,1.0
contig_21315_3,371,1.0
contig_21315_3,372,1.0
contig_21315_3,373,1.0
contig_21315_3,374,1.0
contig_21315_3,375,1.0
contig_21315_3,376,0.771943666067
contig_21315_3,377,1.0
contig_21315_3,378,1.0
contig_21237_13,0,1.0
contig_21237_13,1,1.0
contig_21237_13,2,1.0
contig_21237_13,3,1.0
contig_21237_13,4,1.0
contig_21237_13,5,0.553689408119
contig_21237_13,6,1.0
contig_21237_13,7,1.0
contig_21237_13,8,1.0
contig_21237_13,9,1.0
contig_21237_13,10,1.0
contig_21237_13,11,1.0
contig_21237_13,12,1.0
contig_21237_13,13,1.0
contig_21237_13,14,1.0
contig_21237_13,15,1.0
contig_21237_13,16,0.33066613835
contig_21237_13,17,0.337048002289
contig_21237_13,18,0.544756201202
contig_21237_13,19,1.0
contig_21237_13,20,1.0
contig_21237_13,21,1.0
contig_21237_13,22,1.0
contig_21237_13,23,1.0
contig_21237_13,24,1.0
contig_21237_13,25,1.0
contig_21237_13,26,1.0
contig_21237_13,27,1.0
contig_21237_13,28,0.00149377805836
contig_21237_13,29,1.0
contig_21237_13,30,1.0
contig_21237_13,31,1.0
contig_21237_13,32,1.0
contig_21237_13,33,1.0
contig_21237_13,34,1.0
contig_21237_13,35,1.0
contig_21237_13,36,0.022661484544
contig_21237_13,37,1.0
contig_21237_13,38,1.0
contig_21237_13,39,0.468211813929
contig_21237_13,40,1.0
contig_21237_13,41,1.0
contig_21237_13,42,1.0
contig_21237_13,43,1.0
contig_21237_13,44,1.0
contig_21237_13,45,1.0
contig_21237_13,46,1.0
contig_21237_13,47,1.0
contig_21237_13,48,1.0
contig_21237_13,49,1.0
contig_21237_13,50,1.0
contig_21237_13,51,1.0
contig_21237_13,52,1.11736053246e-05
contig_21237_13,53,1.0
contig_21237_13,54,1.0
contig_21237_13,55,3.48786173878e-05
contig_21237_13,56,1.0
contig_21237_13,57,1.0
contig_21237_13,58,1.0
contig_21237_13,59,0.0
contig_21237_13,60,0.0
contig_21237_13,61,0.0
contig_21237_13,62,1.0
contig_21237_13,63,1.0
contig_21237_13,64,1.0
contig_21237_13,65,1.0
contig_21237_13,66,0.245775743644
contig_21237_13,67,1.0
contig_21237_13,68,1.0
contig_21237_13,69,1.0
contig_21237_13,70,0.0
contig_21237_13,71,0.0
contig_21237_13,72,0.277518413423
contig_21237_13,73,1.0
contig_21237_13,74,1.0
contig_21237_13,75,0.243310382318
contig_21237_13,76,0.0
contig_21237_13,77,1.0
contig_21237_13,78,0.0
contig_21237_13,79,1.0
contig_21237_13,80,1.0
contig_21237_13,81,1.0
contig_21237_13,82,1.0
contig_21237_13,83,1.0
contig_21237_13,84,0.0133818436245
contig_21237_13,85,1.0
contig_21237_13,86,1.0
contig_21237_13,87,1.0
contig_21237_13,88,1.0
contig_21237_13,89,0.00878306946775
contig_21237_13,90,1.0
contig_21237_13,91,1.0
contig_21237_13,92,1.0
contig_21237_13,93,0.699692263718
contig_21237_13,94,1.0
contig_21237_13,95,1.0
contig_21237_13,96,1.0
contig_21237_13,97,1.0
contig_21237_13,98,1.0
contig_21237_13,99,1.0
contig_21237_13,100,1.0
contig_21237_13,101,1.0
contig_21237_13,102,1.0
contig_21237_13,103,0.660139968702
contig_21237_13,104,1.0
contig_21237_13,105,1.0
contig_21237_13,106,1.0
contig_21237_13,107,1.0
contig_21237_13,108,1.0
contig_21237_13,109,1.0
contig_21237_13,110,1.0
contig_21237_13,111,1.0
contig_21237_13,112,1.0
contig_21237_13,113,1.0
contig_21237_13,114,1.0
contig_21237_13,115,1.0
contig_21237_13,116,1.0
contig_21237_13,117,0.323510305252
contig_21237_13,118,1.0
contig_21237_13,119,1.0
contig_21237_13,120,0.958296823633
contig_21237_13,121,1.0
contig_21237_13,122,1.0
contig_21237_13,123,1.0
contig_21237_13,124,0.268119065412
contig_21237_13,125,1.0
contig_21237_13,126,1.0
contig_21237_13,127,1.0
contig_21237_13,128,1.0
contig_21237_13,129,1.0
contig_21237_13,130,1.0
contig_21237_13,131,1.0
contig_21237_13,132,0.313676831376
contig_21237_13,133,1.0
contig_21237_13,134,1.0
contig_21237_13,135,1.0
contig_21237_13,136,1.0
contig_21237_13,137,1.0
contig_21237_13,138,1.0
contig_21237_13,139,1.0
contig_21237_13,140,1.0
contig_21237_13,141,1.0
contig_21237_13,142,1.0
contig_21237_13,143,1.0
contig_21237_13,144,1.0
contig_21237_13,145,1.0
contig_21237_13,146,1.0
contig_21237_13,147,1.0
contig_21237_13,148,1.0
contig_21237_13,149,1.0
contig_21237_13,150,1.0
contig_21237_13,151,0.0928733901228
contig_21237_13,152,1.0
contig_21237_13,153,1.0
contig_21237_13,154,1.0
contig_21237_13,155,1.0
contig_21237_13,156,1.0
contig_21237_13,157,1.0
contig_21237_13,158,1.0
contig_21237_13,159,0.0
contig_21237_13,160,1.0
contig_21237_13,161,1.0
contig_21237_13,162,0.273184716579
contig_21237_13,163,1.0
contig_21237_13,164,1.0
contig_21237_13,165,0.818335691058
contig_21237_13,166,1.0
contig_21237_13,167,0.572458799648
contig_21237_13,168,1.0
contig_21237_13,169,0.0
contig_21237_13,170,1.0
contig_21237_13,171,1.0
contig_21237_13,172,0.237544437619
contig_21237_13,173,1.0
contig_21237_13,174,1.0
contig_21237_13,175,1.0
contig_21237_13,176,1.0
contig_21237_13,177,1.0
contig_21237_13,178,1.0
contig_21237_13,179,1.0
contig_21237_13,180,0.286420029989
contig_21237_13,181,1.0
contig_21237_13,182,1.0
contig_21237_13,183,0.771943666067
contig_21237_13,184,1.0
contig_21237_13,185,1.0
contig_21237_13,186,1.0
contig_21237_13,187,1.0
contig_21237_13,188,1.0
contig_21237_13,189,1.0
contig_21237_13,190,1.0
contig_21237_13,191,0.00965881032445
contig_21237_13,192,1.0
contig_21237_13,193,1.0
contig_21237_13,194,1.0
contig_21237_13,195,1.0
contig_21237_13,196,1.0
contig_21237_13,197,0.936074828196
contig_21237_13,198,1.0
contig_21237_13,199,0.020250413245
contig_21237_13,200,1.0
contig_21237_13,201,0.0
contig_21237_13,202,1.0
contig_21237_13,203,1.0
contig_21237_13,204,0.0
contig_21237_13,205,0.0
contig_21237_13,206,1.0
contig_21237_13,207,0.0
contig_21237_13,208,1.0
contig_21237_13,209,1.0
contig_21237_13,210,1.0
contig_21237_13,211,1.0
contig_21237_13,212,1.0
contig_21237_13,213,1.0
contig_21237_13,214,1.0
contig_21237_13,215,0.190436142014
contig_21237_13,216,1.0
contig_21237_13,217,1.0
contig_21237_13,218,1.0
contig_21237_13,219,1.0
contig_21237_13,220,1.0
contig_21237_13,221,0.310527373622
contig_21237_13,222,1.0
contig_21237_13,223,0.00350770370967
contig_21237_13,224,1.0
contig_21237_13,225,0.0028466513546
contig_21237_13,226,1.0
contig_21237_13,227,1.0
contig_21237_13,228,1.0
contig_21237_13,229,0.0751832585872
contig_21237_13,230,1.0
contig_21237_13,231,0.168248923913
contig_21237_13,232,1.0
contig_21237_13,233,1.0
contig_21237_13,234,0.0
contig_21237_13,235,1.0
contig_21237_13,236,1.0
contig_21237_13,237,1.0
contig_21237_13,238,1.0
contig_21237_13,239,1.0
contig_21237_13,240,0.407660118298
contig_21237_13,241,1.0
contig_21237_13,242,1.0
contig_21237_13,243,0.0
contig_21237_13,244,1.0
contig_21237_13,245,1.0
contig_21237_13,246,0.0
contig_21237_13,247,1.0
contig_21237_13,248,1.0
contig_21237_13,249,1.0
contig_21237_13,250,1.0
contig_21237_13,251,1.0
contig_21237_13,252,0.0
contig_21237_13,253,0.14686303819
contig_21237_13,254,1.0
contig_21237_13,255,0.0
contig_21237_13,256,1.0
contig_21237_13,257,1.0
contig_21237_13,258,1.0
contig_21237_13,259,1.0
contig_21237_13,260,1.0
contig_21237_13,261,1.0
contig_21237_13,262,1.0
contig_21237_13,263,1.0
contig_21237_13,264,0.0
contig_21237_13,265,1.0
contig_21237_13,266,1.0
contig_21237_13,267,0.000687978309308
contig_21237_13,268,0.0132428170445
contig_21237_13,269,1.0
contig_21237_13,270,1.0
contig_21237_13,271,1.0
contig_21237_13,272,1.0
contig_21237_13,273,1.0
contig_21237_13,274,1.0
contig_21237_13,275,1.0
contig_21237_13,276,1.0
contig_21237_13,277,1.0
contig_21237_13,278,0.0
contig_21237_13,279,1.0
contig_21237_13,280,1.0
contig_21237_13,281,1.0
contig_21237_13,282,1.0
contig_21237_13,283,0.368948222607
contig_21237_13,284,1.0
contig_21237_13,285,1.0
contig_21237_13,286,1.0
contig_21237_13,287,0.0
contig_21237_13,288,1.0
contig_21237_13,289,1.0
contig_21237_13,290,1.0
contig_21237_13,291,1.0
contig_21237_13,292,1.0
contig_21237_13,293,1.0
contig_21237_13,294,1.0
contig_21237_13,295,1.0
contig_21237_13,296,1.0
contig_21237_13,297,0.00100546762796
contig_21237_13,298,1.0
contig_21237_13,299,1.0
contig_21237_13,300,1.0
contig_21237_13,301,1.80052028047e-09
contig_21237_13,302,1.0
contig_21237_13,303,1.0
contig_21237_13,304,1.0
contig_21237_13,305,1.0
contig_21237_13,306,1.0
contig_21237_13,307,1.0
contig_21237_13,308,1.0
contig_21237_13,309,1.0
contig_21237_13,310,0.516485180846
contig_21237_13,311,1.0
contig_21237_13,312,1.0
contig_21237_13,313,1.0
contig_21237_13,314,1.0
contig_21237_13,315,1.0
contig_21237_13,316,1.0
contig_21237_13,317,1.0
contig_21237_13,318,0.0
contig_21237_13,319,1.0
contig_21237_13,320,0.0
contig_21237_13,321,0.0
contig_21237_13,322,1.0
contig_21237_13,323,1.0
contig_21237_13,324,1.0
contig_21237_13,325,1.0
contig_21237_13,326,0.48890834281
contig_21237_13,327,0.0
contig_21237_13,328,1.0
contig_21237_13,329,1.0
contig_21237_13,330,1.0
contig_21237_13,331,1.0
contig_21237_13,332,1.0
contig_21237_13,333,1.0
contig_21237_13,334,1.0
contig_21237_13,335,1.0
contig_21237_13,336,1.0
contig_21237_13,337,1.0
contig_21237_13,338,1.0
contig_21237_13,339,1.0
contig_21237_13,340,1.0
contig_21237_13,341,1.0
contig_21237_13,342,1.0
contig_21237_13,343,1.0
contig_21237_13,344,1.0
contig_21237_13,345,1.0
contig_21237_13,346,1.0
contig_21237_13,347,1.0
contig_21237_13,348,1.0
contig_21237_13,349,1.0
contig_21237_13,350,1.0
contig_21237_13,351,0.0
contig_21237_13,352,1.0
contig_21237_13,353,1.0
contig_21237_13,354,1.0
contig_21237_13,355,1.0
contig_21237_13,356,1.0
contig_21237_13,357,1.0
contig_21237_13,358,1.0
contig_21237_13,359,1.0
contig_21237_13,360,1.0
contig_21237_13,361,0.0
contig_21237_13,362,1.0
contig_21237_13,363,1.0
contig_21237_13,364,1.0
contig_21237_13,365,1.0
contig_21237_13,366,5.64736992968e-12
contig_21237_13,367,1.0
contig_21237_13,368,1.0
contig_21237_13,369,1.0
contig_21237_13,370,0.0
contig_21237_13,371,1.0
contig_21237_13,372,1.0
contig_21237_13,373,1.0
contig_21237_13,374,1.0
contig_21237_13,375,1.0
contig_21237_13,376,1.0
contig_21237_13,377,1.0
contig_21237_13,378,0.0
contig_21237_13,379,1.0
contig_21237_13,380,1.0
contig_21237_13,381,0.0
contig_21237_13,382,1.0
contig_21237_13,383,0.473621018442
contig_21237_13,384,0.0
contig_21237_13,385,0.0
contig_21237_13,386,1.0
contig_21237_13,387,1.0
contig_21237_13,388,1.0
contig_21237_13,389,1.0
contig_21237_13,390,0.493741597642
contig_21237_13,391,1.0
contig_21237_13,392,1.0
contig_21237_13,393,0.0
contig_21237_13,394,1.0
contig_21237_13,395,1.0
contig_21237_13,396,1.0
contig_21237_13,397,1.0
contig_21237_13,398,0.0
contig_21237_13,399,1.0
contig_21237_13,400,1.0
contig_21237_13,401,0.0235741635924
contig_21237_13,402,1.0
contig_21237_13,403,1.0
contig_21237_13,404,1.0
contig_21237_13,405,1.0
contig_21237_13,406,0.316883722829
contig_21237_13,407,0.529500010129
contig_21237_13,408,1.0
contig_21237_13,409,1.0
contig_21237_13,410,1.0
contig_21237_13,411,0.0
contig_21237_13,412,1.0
contig_21237_13,413,1.0
contig_21237_13,414,1.0
contig_21237_13,415,1.0
contig_21237_13,416,1.0
contig_21237_13,417,1.0
contig_21237_13,418,1.0
contig_21237_13,419,1.0
contig_21237_13,420,1.0
contig_21237_13,421,0.0225343457807
contig_21237_13,422,1.0
contig_21237_13,423,0.579496800574
contig_21237_13,424,1.0
contig_21237_13,425,1.0
contig_21237_13,426,0.0
contig_21237_13,427,1.0
contig_21237_13,428,1.0
contig_21237_13,429,1.0
contig_21237_13,430,1.0
contig_21237_13,431,1.0
contig_21237_13,432,1.0
contig_21237_13,433,1.0
contig_21237_13,434,1.0
contig_21237_13,435,0.50808337496
contig_21237_13,436,1.0
contig_21237_13,437,1.0
contig_21237_13,438,0.0
contig_21237_13,439,1.0
contig_21237_13,440,1.0
contig_21237_13,441,0.0
contig_21237_13,442,1.0
contig_21237_13,443,1.0
contig_21237_13,444,1.0
contig_21237_13,445,0.0195376658508
contig_21237_13,446,1.0
contig_21237_13,447,1.0
contig_21237_13,448,0.434468712325
contig_21237_13,449,1.0
contig_21237_13,450,1.0
contig_21237_13,451,0.91678020336
contig_21237_13,452,0.436424066812
contig_21237_13,453,1.0
contig_21237_13,454,1.0
contig_21237_13,455,1.0
contig_21237_13,456,1.0
contig_21237_13,457,1.0
contig_21237_13,458,1.0
contig_21237_13,459,1.0
contig_21237_13,460,1.0
contig_21237_13,461,1.0
contig_21237_13,462,0.438966225765
contig_21237_13,463,0.391668574904
contig_21237_13,464,1.0
contig_21237_13,465,0.0
contig_21237_13,466,0.0
contig_21237_13,467,1.0
contig_21237_13,468,1.0
contig_21237_13,469,1.0
contig_21237_13,470,0.0
contig_21237_13,471,0.0
contig_21237_13,472,1.0
contig_21237_13,473,0.0217489501817
contig_21237_13,474,1.0
contig_21237_13,475,1.0
contig_21237_13,476,1.0
contig_21237_13,477,0.0235936965808
contig_21237_13,478,1.0
contig_21237_13,479,1.0
contig_21237_13,480,1.0
contig_21237_13,481,1.0
contig_21237_13,482,1.0
contig_21237_13,483,2.90409297631e-09
contig_21237_13,484,1.0
contig_21237_13,485,1.0
contig_21237_13,486,5.40696873094e-06
contig_21237_13,487,1.0
contig_21237_13,488,1.0
contig_21237_13,489,1.0
contig_21237_13,490,1.0
contig_21237_13,491,1.0
contig_21237_13,492,1.0
contig_21237_13,493,1.0
contig_21237_13,494,1.0
contig_21237_13,495,1.0
contig_21237_13,496,0.188439630075
contig_21237_13,497,0.00766204313803
contig_21237_13,498,4.67986563131e-07
contig_21237_13,499,0.00828618909331
contig_21237_13,500,0.149743519385
contig_21237_13,501,1.0
contig_21237_13,502,1.0
contig_21237_13,503,0.0308835380408
contig_21237_13,504,0.682638724239
contig_21237_13,505,1.0
contig_21237_13,506,1.0
contig_21237_13,507,1.0
contig_21237_13,508,1.0
contig_21237_13,509,1.0
contig_21237_13,510,0.0
contig_21237_13,511,1.0
contig_21237_13,512,1.0
contig_21237_13,513,1.0
contig_21237_13,514,1.0
contig_21237_13,515,0.703799061764
contig_21237_13,516,1.0
contig_21237_13,517,1.0
contig_21237_13,518,1.0
contig_21237_13,519,0.0
contig_21237_13,520,1.0
contig_21237_13,521,1.0
contig_21237_13,522,1.0
contig_21237_13,523,1.0
contig_21237_13,524,1.0
contig_21237_13,525,1.0
contig_21237_13,526,1.0
contig_21237_13,527,1.0
contig_21237_13,528,0.0
contig_21237_13,529,1.0
contig_21237_13,530,1.0
contig_21237_13,531,1.0
contig_21237_13,532,1.0
contig_21237_13,533,1.0
contig_21237_13,534,0.000262328335825
contig_21237_13,535,1.0
contig_21237_13,536,1.0
contig_21237_13,537,1.0
contig_21237_13,538,1.0
contig_21237_13,539,1.0
contig_21237_13,540,0.118060242675
contig_21237_13,541,1.0
contig_21237_13,542,1.0
contig_21237_13,543,2.38255721321e-13
contig_21237_13,544,1.0
contig_21237_13,545,0.591518818386
contig_21237_13,546,1.0
contig_21237_13,547,1.0
contig_21237_13,548,1.0
contig_21237_13,549,1.0
contig_21237_13,550,1.0
contig_21237_13,551,0.309041785629
contig_21237_13,552,1.0
contig_21237_13,553,1.0
contig_21237_13,554,1.0
contig_21237_13,555,1.0
contig_21237_13,556,1.0
contig_21237_13,557,1.0
contig_21237_13,558,2.80160831243e-11
contig_21237_13,559,1.0
contig_21237_13,560,0.131188319641
contig_21237_13,561,1.0
contig_21237_13,562,1.0
contig_21237_13,563,1.0
contig_21237_13,564,1.0
contig_21237_13,565,1.0
contig_21237_13,566,1.0
contig_21237_13,567,1.0
contig_21237_13,568,1.0
contig_21237_13,569,1.0
contig_21237_13,570,1.0
contig_21237_13,571,1.0
