contig_117   c_000000006920  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_118   c_000000007026  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_119   c_000000007146  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_120   c_000000007453  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_121   c_000000007663  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_122   c_000000007836  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_123   c_000000007862  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_124   c_000000007903  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_125   c_000000009433  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_126   c_000000009439  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_127   c_000000009497  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_128   c_000000009548  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_129   c_000000009939  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_130   c_000000009991  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_131   c_000000010697  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_132   c_000000010875  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_133   c_000000011234  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_134   c_000000011345  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_135   c_000000011438  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_136   c_000000011527  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_137   c_000000012111  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_138   c_000000012484  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_139   c_000000012678  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_140   c_000000013318  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_141   c_000000013383  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_142   c_000000013399  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_143   c_000000014375  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_144   c_000000015080  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_145   c_000000015101  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_146   c_000000015582  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_147   c_000000015653  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_148   c_000000016225  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_149   c_000000016337  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_150   c_000000016814  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_151   c_000000017273  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_152   c_000000017643  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_153   c_000000017669  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_154   c_000000017873  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_155   c_000000018351  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_156   c_000000018696  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_157   c_000000018834  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_158   c_000000018935  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_159   c_000000019057  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_160   c_000000019428  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_161   c_000000019446  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_162   c_000000021071  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_163   c_000000021223  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_164   c_000000021323  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_165   c_000000022589  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_166   c_000000023004  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_167   c_000000023532  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_168   c_000000024570  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_169   c_000000026358  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_170   c_000000026635  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_171   c_000000026924  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_172   c_000000027867  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_173   c_000000027891  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_174   c_000000028013  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_175   c_000000028133  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_176   c_000000028315  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_177   c_000000028788  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_178   c_000000029410  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_179   c_000000029963  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_180   c_000000030182  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_181   c_000000030483  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_182   c_000000033495  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_183   c_000000034361  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_184   c_000000034793  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_185   c_000000034907  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_186   c_000000035465  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_187   c_000000036266  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_188   c_000000036288  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_189   c_000000037885  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_190   c_000000038157  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_191   c_000000038543  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_192   c_000000039085  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_193   c_000000039330  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_194   c_000000039853  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_195   c_000000040312  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_196   c_000000041492  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_197   c_000000041847  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_198   c_000000041992  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_199   c_000000042457  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_200   c_000000042610  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_201   c_000000042960  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_202   c_000000043613  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_203   c_000000043738  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_204   c_000000043797  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_205   c_000000044219  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_206   c_000000044247  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_207   c_000000044337  B21_Fa13.BD.MLB.SN_rebin4.fa
contig_208   c_000000000175  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_209   c_000000000202  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_210   c_000000000350  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_211   c_000000000374  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_212   c_000000000391  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_213   c_000000000393  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_214   c_000000000412  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_215   c_000000000437  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_216   c_000000000442  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_217   c_000000000460  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_218   c_000000000570  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_219   c_000000000582  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_220   c_000000000594  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_221   c_000000000620  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_222   c_000000000659  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_223   c_000000000661  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_224   c_000000000702  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_225   c_000000000766  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_226   c_000000000853  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_227   c_000000000868  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_228   c_000000000869  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_229   c_000000000881  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_230   c_000000000915  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_231   c_000000000937  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_232   c_000000000944  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_233   c_000000001012  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_234   c_000000001029  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_235   c_000000001033  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_236   c_000000001042  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_237   c_000000001159  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_238   c_000000001166  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_239   c_000000001187  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_240   c_000000001250  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_241   c_000000001399  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_242   c_000000001445  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_243   c_000000001471  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_244   c_000000001530  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_245   c_000000001559  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_246   c_000000001590  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_247   c_000000001594  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_248   c_000000001597  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_249   c_000000001626  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_250   c_000000001627  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_251   c_000000001645  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_252   c_000000001649  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_253   c_000000001681  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_254   c_000000001726  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_255   c_000000001734  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_256   c_000000001737  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_257   c_000000001752  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_258   c_000000001767  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_259   c_000000001810  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_260   c_000000001830  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_261   c_000000001911  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_262   c_000000001925  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_263   c_000000002031  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_264   c_000000002053  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_265   c_000000002091  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_266   c_000000002109  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_267   c_000000002116  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_268   c_000000002140  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_269   c_000000002184  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_270   c_000000002191  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_271   c_000000002225  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_272   c_000000002236  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_273   c_000000002341  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_274   c_000000002343  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_275   c_000000002424  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_276   c_000000002442  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_277   c_000000002449  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_278   c_000000002504  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_279   c_000000002564  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_280   c_000000002701  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_281   c_000000002751  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_282   c_000000002766  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_283   c_000000002801  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_284   c_000000002915  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_285   c_000000003005  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_286   c_000000003021  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_287   c_000000003027  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_288   c_000000003060  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_289   c_000000003084  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_290   c_000000003139  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_291   c_000000003155  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_292   c_000000003221  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_293   c_000000003283  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_294   c_000000003316  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_295   c_000000003328  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_296   c_000000003359  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_297   c_000000003394  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_298   c_000000003445  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_299   c_000000003475  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_300   c_000000003488  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_301   c_000000003520  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_302   c_000000003531  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_303   c_000000003612  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_304   c_000000003633  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_305   c_000000003713  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_306   c_000000003891  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_307   c_000000003922  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_308   c_000000004008  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_309   c_000000004030  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_310   c_000000004071  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_311   c_000000004090  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_312   c_000000004140  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_313   c_000000004237  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_314   c_000000004273  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_315   c_000000004442  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_316   c_000000004473  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_317   c_000000004545  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_318   c_000000004656  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_319   c_000000004879  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_320   c_000000004938  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_321   c_000000004942  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_322   c_000000004978  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_323   c_000000005010  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_324   c_000000005064  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_325   c_000000005194  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_326   c_000000005200  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_327   c_000000005271  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_328   c_000000005279  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_329   c_000000005312  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_330   c_000000005323  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_331   c_000000005371  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_332   c_000000005418  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_333   c_000000005482  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_334   c_000000005517  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_335   c_000000005536  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_336   c_000000005583  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_337   c_000000005629  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_338   c_000000005763  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_339   c_000000005857  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_340   c_000000005872  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_341   c_000000005888  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_342   c_000000006029  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_343   c_000000006153  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_344   c_000000006270  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_345   c_000000006309  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_346   c_000000006407  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_347   c_000000006526  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_348   c_000000006679  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_349   c_000000006725  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_350   c_000000006822  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_351   c_000000006824  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_352   c_000000006902  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_353   c_000000006966  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_354   c_000000007032  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_355   c_000000007127  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_356   c_000000007151  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_357   c_000000007160  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_358   c_000000007217  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_359   c_000000007247  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_360   c_000000007317  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_361   c_000000007407  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_362   c_000000007515  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_363   c_000000007595  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_364   c_000000007613  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_365   c_000000007623  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_366   c_000000007712  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_367   c_000000007794  B22_Fa13.BD.MLB.SN_rebin5.fa
contig_368   c_000000007824  B22_Fa13.BD.MLB.SN_rebin5.fa
