472|EU801289.1.1497,134|HM856497.1.1453,95.682,1459,53,8,22,1477,1,1452,0,2337
472|EU801289.1.1497,262|EU801573.1.1497,94.916,1495,70,4,5,1497,1,1491,0,2335
472|EU801289.1.1497,530|HM856497.1.1453,95.676,1457,53,8,24,1477,1,1450,0,2333
472|EU801289.1.1497,433|HM856514.1.1453,95.679,1458,49,11,25,1477,1,1449,0,2331
472|EU801289.1.1497,69|HE600664.2.1467,96.464,1414,44,5,87,1497,38,1448,0,2329
472|EU801289.1.1497,113|HM856514.1.1453,95.542,1458,55,8,23,1477,1,1451,0,2324
472|EU801289.1.1497,477|HM856514.1.1453,95.545,1459,51,11,24,1477,1,1450,0,2322
472|EU801289.1.1497,1008|HM856497.1.1453,95.473,1458,54,10,24,1477,1,1450,0,2316
472|EU801289.1.1497,622|HM856514.1.1453,95.333,1457,62,4,21,1476,1,1452,0,2309
472|EU801289.1.1497,144|HE600664.2.1467,96.113,1415,47,7,87,1497,31,1441,0,2302
472|EU801289.1.1497,183|HE600664.2.1467,96.113,1415,47,7,87,1497,37,1447,0,2302
472|EU801289.1.1497,351|HE600664.2.1467,96.113,1415,47,7,87,1497,37,1447,0,2302
472|EU801289.1.1497,515|HE600664.2.1467,96.108,1413,51,4,87,1497,38,1448,0,2302
472|EU801289.1.1497,84|HE600664.2.1467,95.972,1415,49,7,87,1497,38,1448,0,2290
472|EU801289.1.1497,368|HM856514.1.1453,95.347,1440,57,8,39,1475,1,1433,0,2279
472|EU801289.1.1497,538|HM856514.1.1453,95.09,1446,65,4,31,1475,1,1441,0,2272
472|EU801289.1.1497,1949|JQ906014.1.1393,95.559,1396,52,9,1,1393,3,1391,0,2226
472|EU801289.1.1497,96|JQ906014.1.1393,95.49,1397,51,10,1,1393,3,1391,0,2220
472|EU801289.1.1497,68|JN941783.1.1447,95.214,1400,61,4,79,1477,26,1420,0,2209
472|EU801289.1.1497,23|HF968499.1.1413,94.968,1411,62,8,87,1492,6,1412,0,2204
472|EU801289.1.1497,6|JQ906014.1.1393,95.125,1395,60,7,1,1393,3,1391,0,2193
472|EU801289.1.1497,269|JQ906014.1.1393,95.064,1398,57,10,1,1394,4,1393,0,2189
472|EU801289.1.1497,152|JQ906014.1.1393,95.057,1396,57,10,2,1393,1,1388,0,2185
472|EU801289.1.1497,222|JQ906014.1.1393,95.054,1395,57,10,1,1391,3,1389,0,2183
472|EU801289.1.1497,10|JN626652.1.1352,95.421,1354,56,5,23,1375,1,1349,0,2152
472|EU801289.1.1497,133|EU801867.1.1488,92.385,1497,96,14,5,1496,1,1484,0,2117
472|EU801289.1.1497,45|JN003052.1.1286,96.267,1286,46,2,55,1339,1,1285,0,2108
472|EU801289.1.1497,54|JN626652.1.1352,94.896,1352,57,10,29,1376,1,1344,0,2104
472|EU801289.1.1497,19|JN626652.1.1352,94.76,1355,63,7,24,1376,1,1349,0,2102
472|EU801289.1.1497,672|EU801867.1.1488,92.061,1499,101,14,4,1497,1,1486,0,2093
64|HM856514.1.1453,64|HM856514.1.1453,100,1453,0,0,1,1453,1,1453,0,2684
64|HM856514.1.1453,442|HM856514.1.1453,99.931,1451,1,0,2,1452,1,1451,0,2675
64|HM856514.1.1453,134|HM856497.1.1453,99.862,1452,2,0,2,1453,1,1452,0,2671
64|HM856514.1.1453,530|HM856497.1.1453,99.862,1450,2,0,4,1453,1,1450,0,2667
64|HM856514.1.1453,477|HM856514.1.1453,99.655,1450,5,0,4,1453,1,1450,0,2651
64|HM856514.1.1453,113|HM856514.1.1453,99.586,1451,6,0,3,1453,1,1451,0,2647
64|HM856514.1.1453,433|HM856514.1.1453,99.517,1449,7,0,5,1453,1,1449,0,2638
64|HM856514.1.1453,1008|HM856497.1.1453,99.172,1450,12,0,4,1453,1,1450,0,2612
64|HM856514.1.1453,1079|HM856514.1.1453,99.375,1440,7,2,15,1453,1,1439,0,2608
64|HM856514.1.1453,368|HM856514.1.1453,99.232,1433,11,0,19,1451,1,1433,0,2586
64|HM856514.1.1453,600|HM856497.1.1453,99.164,1436,10,2,19,1453,1,1435,0,2584
64|HM856514.1.1453,622|HM856514.1.1453,98.349,1454,20,4,1,1452,1,1452,0,2549
64|HM856514.1.1453,538|HM856514.1.1453,98.406,1443,19,4,11,1451,1,1441,0,2534
64|HM856514.1.1453,68|JN941783.1.1447,97.474,1425,28,7,32,1453,1,1420,0,2425
64|HM856514.1.1453,99|HE979801.1.1511,96.5,1457,43,6,1,1453,17,1469,0,2401
64|HM856514.1.1453,177|HE979801.1.1511,96.294,1457,46,6,1,1453,20,1472,0,2385
64|HM856514.1.1453,2508|FN668020.1.1490_m01,96.299,1459,43,9,1,1453,18,1471,0,2385
64|HM856514.1.1453,650|HE600664.2.1467,96.578,1432,41,6,26,1453,1,1428,0,2366
64|HM856514.1.1453,262|EU801573.1.1497,95.885,1458,52,7,1,1453,17,1471,0,2353
64|HM856514.1.1453,351|HE600664.2.1467,96.436,1431,43,6,27,1453,1,1427,0,2353
64|HM856514.1.1453,69|HE600664.2.1467,96.371,1433,42,8,26,1453,1,1428,0,2350
64|HM856514.1.1453,472|EU801289.1.1497,95.819,1459,53,6,1,1453,21,1477,0,2350
64|HM856514.1.1453,1949|JQ906014.1.1393,97.597,1373,25,6,1,1369,23,1391,0,2346
64|HM856514.1.1453,144|HE600664.2.1467,96.421,1425,43,6,33,1453,1,1421,0,2342
64|HM856514.1.1453,84|HE600664.2.1467,96.229,1432,46,6,26,1453,1,1428,0,2338
64|HM856514.1.1453,266|EU801573.1.1497,95.676,1457,57,6,1,1453,12,1466,0,2337
64|HM856514.1.1453,658|AB753869.1.1453,96.047,1442,45,10,17,1452,1,1436,0,2337
64|HM856514.1.1453,183|HE600664.2.1467,96.087,1431,48,6,27,1453,1,1427,0,2326
64|HM856514.1.1453,237|HE600664.2.1467,95.95,1432,48,8,27,1453,1,1427,0,2314
64|HM856514.1.1453,515|HE600664.2.1467,95.74,1432,53,6,26,1453,1,1428,0,2300
64|HM856514.1.1453,858|KF650383.1.1485,95.271,1459,53,10,1,1453,15,1463,0,2298
64|HM856514.1.1453,197|KF650383.1.1485,95.274,1460,51,12,1,1453,18,1466,0,2298
64|HM856514.1.1453,766|EU801573.1.1497,95.127,1457,65,6,1,1453,17,1471,0,2292
64|HM856514.1.1453,96|JQ906014.1.1393,96.286,1373,43,6,1,1369,23,1391,0,2246
64|HM856514.1.1453,19|JN626652.1.1352,96.452,1353,40,6,4,1352,1,1349,0,2226
64|HM856514.1.1453,6|JQ906014.1.1393,95.994,1373,47,6,1,1369,23,1391,0,2224
64|HM856514.1.1453,269|JQ906014.1.1393,95.924,1374,48,6,1,1370,24,1393,0,2220
64|HM856514.1.1453,152|JQ906014.1.1393,95.921,1373,48,6,1,1369,20,1388,0,2218
64|HM856514.1.1453,222|JQ906014.1.1393,95.915,1371,48,6,1,1367,23,1389,0,2215
64|HM856514.1.1453,10|JN626652.1.1352,96.233,1354,41,8,3,1351,1,1349,0,2209
64|HM856514.1.1453,23|HF968499.1.1413,95.259,1392,61,4,67,1453,6,1397,0,2200
64|HM856514.1.1453,54|JN626652.1.1352,95.92,1348,47,6,9,1352,1,1344,0,2178
64|HM856514.1.1453,45|JN003052.1.1286,97.123,1286,31,4,35,1315,1,1285,0,2165
64|HM856514.1.1453,672|EU801867.1.1488,93.347,1458,83,14,1,1453,18,1466,0,2143
64|HM856514.1.1453,133|EU801867.1.1488,93.215,1459,83,16,1,1453,17,1465,0,2132
10|JN626652.1.1352,10|JN626652.1.1352,100,1349,0,0,1,1349,1,1349,0,2492
10|JN626652.1.1352,177|HE979801.1.1511,98.073,1349,26,0,1,1349,22,1370,0,2348
10|JN626652.1.1352,99|HE979801.1.1511,98.073,1349,26,0,1,1349,19,1367,0,2348
10|JN626652.1.1352,6|JQ906014.1.1393,98.073,1349,26,0,1,1349,25,1373,0,2348
10|JN626652.1.1352,515|HE600664.2.1467,98.567,1326,19,0,24,1349,1,1326,0,2344
10|JN626652.1.1352,222|JQ906014.1.1393,97.924,1349,28,0,1,1349,25,1373,0,2337
10|JN626652.1.1352,152|JQ906014.1.1393,97.924,1349,28,0,1,1349,22,1370,0,2337
10|JN626652.1.1352,269|JQ906014.1.1393,97.924,1349,28,0,1,1349,26,1374,0,2337
10|JN626652.1.1352,1949|JQ906014.1.1393,97.926,1350,26,2,1,1349,25,1373,0,2337
10|JN626652.1.1352,96|JQ906014.1.1393,97.85,1349,29,0,1,1349,25,1373,0,2331
10|JN626652.1.1352,54|JN626652.1.1352,97.99,1343,27,0,7,1349,1,1343,0,2331
10|JN626652.1.1352,19|JN626652.1.1352,97.774,1348,30,0,2,1349,1,1348,0,2324
10|JN626652.1.1352,650|HE600664.2.1467,98.115,1326,25,0,24,1349,1,1326,0,2311
10|JN626652.1.1352,69|HE600664.2.1467,97.964,1326,27,0,24,1349,1,1326,0,2300
10|JN626652.1.1352,351|HE600664.2.1467,97.962,1325,27,0,25,1349,1,1325,0,2298
10|JN626652.1.1352,183|HE600664.2.1467,97.887,1325,28,0,25,1349,1,1325,0,2292
10|JN626652.1.1352,144|HE600664.2.1467,97.953,1319,27,0,31,1349,1,1319,0,2287
10|JN626652.1.1352,84|HE600664.2.1467,97.738,1326,30,0,24,1349,1,1326,0,2283
10|JN626652.1.1352,2508|FN668020.1.1490_m01,96.595,1351,43,3,1,1349,20,1369,0,2237
10|JN626652.1.1352,658|AB753869.1.1453,96.854,1335,42,0,15,1349,1,1335,0,2233
10|JN626652.1.1352,433|HM856514.1.1453,96.45,1352,38,8,3,1349,1,1347,0,2222
10|JN626652.1.1352,237|HE600664.2.1467,96.833,1326,40,2,25,1349,1,1325,0,2215
10|JN626652.1.1352,477|HM856514.1.1453,96.305,1353,40,8,2,1349,1,1348,0,2213
10|JN626652.1.1352,368|HM856514.1.1453,96.637,1338,35,8,17,1349,1,1333,0,2213
10|JN626652.1.1352,64|HM856514.1.1453,96.233,1354,41,8,1,1349,3,1351,0,2209
10|JN626652.1.1352,442|HM856514.1.1453,96.16,1354,42,8,1,1349,2,1350,0,2204
10|JN626652.1.1352,113|HM856514.1.1453,96.086,1354,43,8,1,1349,1,1349,0,2198
10|JN626652.1.1352,134|HM856497.1.1453,96.097,1358,35,12,1,1349,2,1350,0,2198
10|JN626652.1.1352,530|HM856497.1.1453,96.094,1357,35,12,2,1349,1,1348,0,2196
10|JN626652.1.1352,45|JN003052.1.1286,98.244,1253,22,0,61,1313,33,1285,0,2193
10|JN626652.1.1352,1008|HM856497.1.1453,95.947,1357,37,12,2,1349,1,1348,0,2185
10|JN626652.1.1352,600|HM856497.1.1453,95.905,1343,35,14,17,1349,1,1333,0,2158
10|JN626652.1.1352,23|HF968499.1.1413,96.757,1295,41,1,56,1349,1,1295,0,2158
10|JN626652.1.1352,472|EU801289.1.1497,95.421,1354,56,5,1,1349,23,1375,0,2152
10|JN626652.1.1352,1079|HM856514.1.1453,95.694,1347,38,14,13,1349,1,1337,0,2148
10|JN626652.1.1352,266|EU801573.1.1497,95.133,1356,54,9,1,1349,14,1364,0,2128
10|JN626652.1.1352,197|KF650383.1.1485,95.041,1351,59,7,1,1349,20,1364,0,2117
10|JN626652.1.1352,766|EU801573.1.1497,94.978,1354,56,9,1,1347,19,1367,0,2113
10|JN626652.1.1352,858|KF650383.1.1485,94.893,1351,61,7,1,1349,17,1361,0,2106
10|JN626652.1.1352,622|HM856514.1.1453,94.83,1354,60,8,1,1349,3,1351,0,2104
10|JN626652.1.1352,538|HM856514.1.1453,94.889,1350,51,12,9,1349,1,1341,0,2095
10|JN626652.1.1352,262|EU801573.1.1497,94.636,1361,51,14,1,1349,19,1369,0,2089
10|JN626652.1.1352,68|JN941783.1.1447,94.633,1323,63,6,30,1349,1,1318,0,2043
10|JN626652.1.1352,133|EU801867.1.1488,94.013,1353,69,10,1,1349,19,1363,0,2039
10|JN626652.1.1352,672|EU801867.1.1488,93.787,1352,74,8,1,1349,20,1364,0,2023
6|JQ906014.1.1393,6|JQ906014.1.1393,100,1391,0,0,1,1391,1,1391,0,2569
6|JQ906014.1.1393,269|JQ906014.1.1393,99.856,1391,2,0,1,1391,2,1392,0,2558
6|JQ906014.1.1393,222|JQ906014.1.1393,99.856,1389,2,0,1,1389,1,1389,0,2555
6|JQ906014.1.1393,152|JQ906014.1.1393,99.856,1388,2,0,4,1391,1,1388,0,2553
6|JQ906014.1.1393,177|HE979801.1.1511,99.712,1388,4,0,4,1391,1,1388,0,2542
6|JQ906014.1.1393,99|HE979801.1.1511,99.639,1385,5,0,7,1391,1,1385,0,2531
6|JQ906014.1.1393,96|JQ906014.1.1393,99.353,1391,9,0,1,1391,1,1391,0,2519
6|JQ906014.1.1393,54|JN626652.1.1352,99.926,1344,1,0,31,1374,1,1344,0,2477
6|JQ906014.1.1393,183|HE600664.2.1467,99.851,1343,2,0,49,1391,1,1343,0,2470
6|JQ906014.1.1393,84|HE600664.2.1467,99.702,1344,4,0,48,1391,1,1344,0,2460
6|JQ906014.1.1393,351|HE600664.2.1467,99.628,1343,5,0,49,1391,1,1343,0,2453
6|JQ906014.1.1393,650|HE600664.2.1467,99.554,1344,6,0,48,1391,1,1344,0,2449
6|JQ906014.1.1393,144|HE600664.2.1467,99.626,1337,5,0,55,1391,1,1337,0,2442
6|JQ906014.1.1393,515|HE600664.2.1467,99.33,1344,9,0,48,1391,1,1344,0,2433
6|JQ906014.1.1393,1949|JQ906014.1.1393,98.203,1391,25,0,1,1391,1,1391,0,2431
6|JQ906014.1.1393,69|HE600664.2.1467,98.735,1344,17,0,48,1391,1,1344,0,2388
6|JQ906014.1.1393,19|JN626652.1.1352,98.592,1349,19,0,26,1374,1,1349,0,2386
6|JQ906014.1.1393,2508|FN668020.1.1490_m01,97.262,1388,35,3,6,1391,1,1387,0,2350
6|JQ906014.1.1393,10|JN626652.1.1352,98.073,1349,26,0,25,1373,1,1349,0,2348
6|JQ906014.1.1393,237|HE600664.2.1467,97.917,1344,26,2,49,1391,1,1343,0,2326
6|JQ906014.1.1393,658|AB753869.1.1453,97.413,1353,35,0,39,1391,1,1353,0,2305
6|JQ906014.1.1393,23|HF968499.1.1413,98.324,1313,21,1,80,1391,1,1313,0,2302
6|JQ906014.1.1393,368|HM856514.1.1453,96.679,1355,37,6,41,1391,1,1351,0,2246
6|JQ906014.1.1393,477|HM856514.1.1453,96.277,1370,43,6,26,1391,1,1366,0,2241
6|JQ906014.1.1393,433|HM856514.1.1453,96.275,1369,43,6,27,1391,1,1365,0,2239
6|JQ906014.1.1393,197|KF650383.1.1485,95.749,1388,51,7,6,1391,1,1382,0,2230
6|JQ906014.1.1393,64|HM856514.1.1453,95.994,1373,47,6,23,1391,1,1369,0,2224
6|JQ906014.1.1393,113|HM856514.1.1453,95.988,1371,47,6,25,1391,1,1367,0,2220
6|JQ906014.1.1393,442|HM856514.1.1453,95.918,1372,48,6,24,1391,1,1368,0,2217
6|JQ906014.1.1393,134|HM856497.1.1453,95.918,1372,48,6,24,1391,1,1368,0,2217
6|JQ906014.1.1393,1008|HM856497.1.1453,95.912,1370,48,6,26,1391,1,1366,0,2213
6|JQ906014.1.1393,530|HM856497.1.1453,95.912,1370,48,6,26,1391,1,1366,0,2213
6|JQ906014.1.1393,472|EU801289.1.1497,95.122,1394,62,5,3,1391,1,1393,0,2193
6|JQ906014.1.1393,45|JN003052.1.1286,98.085,1253,24,0,85,1337,33,1285,0,2182
6|JQ906014.1.1393,858|KF650383.1.1485,95.162,1385,59,7,9,1391,1,1379,0,2180
6|JQ906014.1.1393,1079|HM856514.1.1453,95.662,1360,49,8,37,1391,1,1355,0,2176
6|JQ906014.1.1393,600|HM856497.1.1453,95.723,1356,48,8,41,1391,1,1351,0,2174
6|JQ906014.1.1393,766|EU801573.1.1497,94.971,1392,58,9,7,1391,1,1387,0,2172
6|JQ906014.1.1393,266|EU801573.1.1497,95.025,1387,57,9,12,1391,1,1382,0,2169
6|JQ906014.1.1393,262|EU801573.1.1497,94.544,1393,62,10,7,1391,1,1387,0,2139
6|JQ906014.1.1393,622|HM856514.1.1453,94.76,1374,62,8,23,1391,1,1369,0,2130
6|JQ906014.1.1393,538|HM856514.1.1453,94.868,1364,60,8,33,1391,1,1359,0,2122
6|JQ906014.1.1393,672|EU801867.1.1488,93.808,1389,76,8,6,1391,1,1382,0,2080
6|JQ906014.1.1393,68|JN941783.1.1447,94.705,1341,63,6,54,1391,1,1336,0,2076
6|JQ906014.1.1393,133|EU801867.1.1488,93.737,1389,75,10,7,1391,1,1381,0,2073
99|HE979801.1.1511,99|HE979801.1.1511,100,1506,0,0,1,1506,1,1506,0,2782
99|HE979801.1.1511,177|HE979801.1.1511,99.469,1506,8,0,1,1506,4,1509,0,2737
99|HE979801.1.1511,650|HE600664.2.1467,99.863,1465,2,0,42,1506,1,1465,0,2695
99|HE979801.1.1511,183|HE600664.2.1467,99.454,1464,8,0,43,1506,1,1464,0,2660
99|HE979801.1.1511,351|HE600664.2.1467,99.385,1464,9,0,43,1506,1,1464,0,2654
99|HE979801.1.1511,84|HE600664.2.1467,99.317,1465,10,0,42,1506,1,1465,0,2651
99|HE979801.1.1511,144|HE600664.2.1467,99.383,1458,9,0,49,1506,1,1458,0,2643
99|HE979801.1.1511,515|HE600664.2.1467,99.181,1465,12,0,42,1506,1,1465,0,2639
99|HE979801.1.1511,69|HE600664.2.1467,98.567,1465,21,0,42,1506,1,1465,0,2590
99|HE979801.1.1511,237|HE600664.2.1467,98.294,1465,23,2,43,1506,1,1464,0,2566
99|HE979801.1.1511,2508|FN668020.1.1490_m01,97.645,1486,32,3,1,1484,2,1486,0,2547
99|HE979801.1.1511,6|JQ906014.1.1393,99.639,1385,5,0,1,1385,7,1391,0,2531
99|HE979801.1.1511,269|JQ906014.1.1393,99.495,1386,7,0,1,1386,8,1393,0,2521
99|HE979801.1.1511,152|JQ906014.1.1393,99.495,1385,7,0,1,1385,4,1388,0,2519
99|HE979801.1.1511,222|JQ906014.1.1393,99.494,1383,7,0,1,1383,7,1389,0,2516
99|HE979801.1.1511,96|JQ906014.1.1393,99.134,1385,12,0,1,1385,7,1391,0,2492
99|HE979801.1.1511,54|JN626652.1.1352,99.554,1344,6,0,25,1368,1,1344,0,2449
99|HE979801.1.1511,658|AB753869.1.1453,97.284,1436,39,0,33,1468,1,1436,0,2436
99|HE979801.1.1511,1949|JQ906014.1.1393,98.412,1385,22,0,1,1385,7,1391,0,2436
99|HE979801.1.1511,197|KF650383.1.1485,96.239,1489,48,7,1,1487,2,1484,0,2433
99|HE979801.1.1511,23|HF968499.1.1413,97.592,1412,33,1,74,1484,1,1412,0,2418
99|HE979801.1.1511,19|JN626652.1.1352,98.962,1349,14,0,20,1368,1,1349,0,2414
99|HE979801.1.1511,64|HM856514.1.1453,96.5,1457,43,6,17,1469,1,1453,0,2401
99|HE979801.1.1511,472|EU801289.1.1497,95.716,1494,58,5,1,1489,5,1497,0,2399
99|HE979801.1.1511,442|HM856514.1.1453,96.426,1455,44,6,18,1468,1,1451,0,2392
99|HE979801.1.1511,134|HM856497.1.1453,96.36,1456,45,6,18,1469,1,1452,0,2388
99|HE979801.1.1511,858|KF650383.1.1485,95.699,1488,56,7,3,1488,1,1482,0,2386
99|HE979801.1.1511,368|HM856514.1.1453,96.729,1437,39,6,35,1467,1,1433,0,2386
99|HE979801.1.1511,1008|HM856497.1.1453,96.355,1454,45,6,20,1469,1,1450,0,2385
99|HE979801.1.1511,530|HM856497.1.1453,96.355,1454,45,6,20,1469,1,1450,0,2385
99|HE979801.1.1511,113|HM856514.1.1453,96.22,1455,47,6,19,1469,1,1451,0,2375
99|HE979801.1.1511,477|HM856514.1.1453,96.217,1454,47,6,20,1469,1,1450,0,2374
99|HE979801.1.1511,433|HM856514.1.1453,96.215,1453,47,6,21,1469,1,1449,0,2372
99|HE979801.1.1511,1079|HM856514.1.1453,96.122,1444,46,8,31,1469,1,1439,0,2348
99|HE979801.1.1511,10|JN626652.1.1352,98.073,1349,26,0,19,1367,1,1349,0,2348
99|HE979801.1.1511,266|EU801573.1.1497,95.174,1492,60,9,6,1490,1,1487,0,2346
99|HE979801.1.1511,600|HM856497.1.1453,96.181,1440,45,8,35,1469,1,1435,0,2346
99|HE979801.1.1511,262|EU801573.1.1497,94.73,1499,65,10,1,1491,1,1493,0,2318
99|HE979801.1.1511,766|EU801573.1.1497,94.656,1497,68,9,1,1490,1,1492,0,2311
99|HE979801.1.1511,622|HM856514.1.1453,95.333,1457,58,8,17,1468,1,1452,0,2305
99|HE979801.1.1511,538|HM856514.1.1453,95.228,1446,59,8,27,1467,1,1441,0,2279
99|HE979801.1.1511,68|JN941783.1.1447,95.298,1425,59,6,48,1469,1,1420,0,2254
99|HE979801.1.1511,672|EU801867.1.1488,93.846,1495,80,10,1,1491,2,1488,0,2241
99|HE979801.1.1511,133|EU801867.1.1488,93.767,1492,81,10,1,1488,1,1484,0,2230
99|HE979801.1.1511,45|JN003052.1.1286,98.404,1253,20,0,79,1331,33,1285,0,2204
134|HM856497.1.1453,134|HM856497.1.1453,100,1452,0,0,1,1452,1,1452,0,2682
134|HM856497.1.1453,530|HM856497.1.1453,100,1450,0,0,3,1452,1,1450,0,2678
134|HM856497.1.1453,64|HM856514.1.1453,99.862,1452,2,0,1,1452,2,1453,0,2671
134|HM856497.1.1453,442|HM856514.1.1453,99.793,1451,3,0,1,1451,1,1451,0,2663
134|HM856497.1.1453,477|HM856514.1.1453,99.586,1450,6,0,3,1452,1,1450,0,2645
134|HM856497.1.1453,113|HM856514.1.1453,99.449,1451,8,0,2,1452,1,1451,0,2636
134|HM856497.1.1453,433|HM856514.1.1453,99.448,1449,8,0,4,1452,1,1449,0,2632
